"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0050818","GO:0050818","regulation of coagulation",0.00992555831265509,"76/20772",0.060306883398506,0.293795614614224,0.251501903750143,"ENSG00000140873/ENSG00000132205/ENSG00000003436/ENSG00000122861",4,1042
"GO:0031032","GO:0031032","actomyosin structure organization",0.0198511166253102,"216/20772",0.0604388316925085,0.29409842581089,0.251761123386686,"ENSG00000164741/ENSG00000114346/ENSG00000130176/ENSG00000078114/ENSG00000089159/ENSG00000130595/ENSG00000175183/ENSG00000120899",8,389
"GO:1901216","GO:1901216","positive regulation of neuron death",0.0124069478908189,"109/20772",0.0612412606100812,0.297289901088048,0.254493165895321,"ENSG00000120885/ENSG00000163485/ENSG00000008196/ENSG00000137203/ENSG00000169174",5,806
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus",0.0248138957816377,"294/20772",0.061792172446704,0.297289901088048,0.254493165895321,"ENSG00000066468/ENSG00000185650/ENSG00000119547/ENSG00000164056/ENSG00000125398/ENSG00000119681/ENSG00000087095/ENSG00000089159/ENSG00000033170/ENSG00000077943",10,264
"GO:0009070","GO:0009070","serine family amino acid biosynthetic process",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000164300/ENSG00000092621",2,1909
"GO:0010224","GO:0010224","response to UV-B",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000213145/ENSG00000168811",2,1910
"GO:0015936","GO:0015936","coenzyme A metabolic process",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000005469/ENSG00000097021",2,1911
"GO:0021516","GO:0021516","dorsal spinal cord development",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000167081/ENSG00000154342",2,1912
"GO:0032332","GO:0032332","positive regulation of chondrocyte differentiation",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000106571/ENSG00000125398",2,1913
"GO:0060004","GO:0060004","reflex",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000109189/ENSG00000184254",2,1914
"GO:0060008","GO:0060008","Sertoli cell differentiation",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000125398/ENSG00000115884",2,1915
"GO:0072234","GO:0072234","metanephric nephron tubule development",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000188064/ENSG00000125398",2,1916
"GO:0090493","GO:0090493","catecholamine uptake",0.00496277915632754,"21/20772",0.0618707269231652,0.297289901088048,0.254493165895321,"ENSG00000069696/ENSG00000184845",2,1917
"GO:0046661","GO:0046661","male sex differentiation",0.0173697270471464,"180/20772",0.0619761436948119,0.297457254589906,0.254636427816953,"ENSG00000134245/ENSG00000112175/ENSG00000138061/ENSG00000064218/ENSG00000125398/ENSG00000115884/ENSG00000143355",7,484
"GO:0032970","GO:0032970","regulation of actin filament-based process",0.032258064516129,"415/20772",0.0624587811438759,0.299432654994645,0.256327457014625,"ENSG00000164741/ENSG00000111432/ENSG00000163485/ENSG00000114346/ENSG00000120156/ENSG00000112290/ENSG00000089159/ENSG00000147894/ENSG00000113448/ENSG00000075711/ENSG00000120899/ENSG00000148700/ENSG00000066032",13,120
"GO:0010799","GO:0010799","regulation of peptidyl-threonine phosphorylation",0.00744416873449132,"47/20772",0.0628231364256886,0.300154985144957,0.256945803235273,"ENSG00000133048/ENSG00000176170/ENSG00000138798",3,1430
"GO:0062237","GO:0062237","protein localization to postsynapse",0.00744416873449132,"47/20772",0.0628231364256886,0.300154985144957,0.256945803235273,"ENSG00000076716/ENSG00000108231/ENSG00000075711",3,1431
"GO:0070741","GO:0070741","response to interleukin-6",0.00744416873449132,"47/20772",0.0628231364256886,0.300154985144957,0.256945803235273,"ENSG00000133048/ENSG00000124212/ENSG00000147488",3,1432
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis",0.0124069478908189,"110/20772",0.0631874724753762,0.301553804089734,0.258143253469767,"ENSG00000186188/ENSG00000141433/ENSG00000109819/ENSG00000221818/ENSG00000181773",5,807
"GO:0050767","GO:0050767","regulation of neurogenesis",0.032258064516129,"416/20772",0.0633978305423951,0.302131632755329,0.258637900095549,"ENSG00000153707/ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000075213/ENSG00000106278/ENSG00000078018/ENSG00000064309/ENSG00000104290/ENSG00000138623/ENSG00000112333/ENSG00000163909/ENSG00000138795",13,121
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway",0.0173697270471464,"181/20772",0.0634519447053788,0.302131632755329,0.258637900095549,"ENSG00000106571/ENSG00000115457/ENSG00000125398/ENSG00000087095/ENSG00000141753/ENSG00000106829/ENSG00000100281",7,485
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization",0.0148883374689826,"145/20772",0.0637049188410614,0.302993823923513,0.259375973468359,"ENSG00000078018/ENSG00000067798/ENSG00000142945/ENSG00000163635/ENSG00000015592/ENSG00000204899",6,626
"GO:0009743","GO:0009743","response to carbohydrate",0.0223325062034739,"257/20772",0.0640771183004533,0.304420492128647,0.260597263888511,"ENSG00000250366/ENSG00000185650/ENSG00000136504/ENSG00000118263/ENSG00000162992/ENSG00000198355/ENSG00000107560/ENSG00000120899/ENSG00000091879",9,323
"GO:0009166","GO:0009166","nucleotide catabolic process",0.00992555831265509,"78/20772",0.0651070429295543,0.305906978053689,0.26186976089476,"ENSG00000197217/ENSG00000097021/ENSG00000136159/ENSG00000113448",4,1043
"GO:0051310","GO:0051310","metaphase plate congression",0.00992555831265509,"78/20772",0.0651070429295543,0.305906978053689,0.26186976089476,"ENSG00000142945/ENSG00000149503/ENSG00000143228/ENSG00000118193",4,1044
"GO:0051339","GO:0051339","regulation of lyase activity",0.00992555831265509,"78/20772",0.0651070429295543,0.305906978053689,0.26186976089476,"ENSG00000007171/ENSG00000141433/ENSG00000164082/ENSG00000184845",4,1045
"GO:0061180","GO:0061180","mammary gland epithelium development",0.00992555831265509,"78/20772",0.0651070429295543,0.305906978053689,0.26186976089476,"ENSG00000188064/ENSG00000066468/ENSG00000163132/ENSG00000120149",4,1046
"GO:0071479","GO:0071479","cellular response to ionizing radiation",0.00992555831265509,"78/20772",0.0651070429295543,0.305906978053689,0.26186976089476,"ENSG00000114346/ENSG00000173848/ENSG00000116717/ENSG00000069275",4,1047
"GO:0003279","GO:0003279","cardiac septum development",0.0124069478908189,"111/20772",0.0651682228895983,0.305906978053689,0.26186976089476,"ENSG00000101384/ENSG00000066468/ENSG00000112175/ENSG00000120149/ENSG00000163909",5,808
"GO:0003333","GO:0003333","amino acid transmembrane transport",0.0124069478908189,"111/20772",0.0651682228895983,0.305906978053689,0.26186976089476,"ENSG00000164466/ENSG00000171488/ENSG00000091664/ENSG00000168003/ENSG00000105281",5,809
"GO:0043279","GO:0043279","response to alkaloid",0.0124069478908189,"111/20772",0.0651682228895983,0.305906978053689,0.26186976089476,"ENSG00000069696/ENSG00000164082/ENSG00000184845/ENSG00000152413/ENSG00000120899",5,810
"GO:0060840","GO:0060840","artery development",0.0124069478908189,"111/20772",0.0651682228895983,0.305906978053689,0.26186976089476,"ENSG00000101384/ENSG00000106571/ENSG00000008196/ENSG00000074181/ENSG00000126778",5,811
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis",0.0148883374689826,"146/20772",0.0654063092611234,0.305906978053689,0.26186976089476,"ENSG00000111913/ENSG00000087470/ENSG00000060237/ENSG00000120899/ENSG00000130830/ENSG00000168811",6,627
"GO:0043280","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.0148883374689826,"146/20772",0.0654063092611234,0.305906978053689,0.26186976089476,"ENSG00000164741/ENSG00000154342/ENSG00000185088/ENSG00000105327/ENSG00000147488/ENSG00000172175",6,628
"GO:0098659","GO:0098659","inorganic cation import across plasma membrane",0.0148883374689826,"146/20772",0.0654063092611234,0.305906978053689,0.26186976089476,"ENSG00000064651/ENSG00000069849/ENSG00000204442/ENSG00000120457/ENSG00000143153/ENSG00000075711",6,629
"GO:0099587","GO:0099587","inorganic ion import across plasma membrane",0.0148883374689826,"146/20772",0.0654063092611234,0.305906978053689,0.26186976089476,"ENSG00000064651/ENSG00000069849/ENSG00000204442/ENSG00000120457/ENSG00000143153/ENSG00000075711",6,630
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization",0.0148883374689826,"146/20772",0.0654063092611234,0.305906978053689,0.26186976089476,"ENSG00000156675/ENSG00000069696/ENSG00000118263/ENSG00000151474/ENSG00000198355/ENSG00000168811",6,631
"GO:0008038","GO:0008038","neuron recognition",0.00744416873449132,"48/20772",0.0660864387770037,0.30840338095935,0.26400679103432,"ENSG00000172020/ENSG00000154134/ENSG00000184144",3,1433
"GO:0021762","GO:0021762","substantia nigra development",0.00744416873449132,"48/20772",0.0660864387770037,0.30840338095935,0.26400679103432,"ENSG00000148798/ENSG00000114450/ENSG00000148672",3,1434
"GO:0042176","GO:0042176","regulation of protein catabolic process",0.032258064516129,"419/20772",0.0662712767776109,0.308923849934571,0.264452335254859,"ENSG00000120885/ENSG00000007171/ENSG00000173334/ENSG00000167196/ENSG00000125398/ENSG00000109686/ENSG00000110651/ENSG00000136159/ENSG00000186166/ENSG00000118503/ENSG00000116514/ENSG00000147065/ENSG00000169174",13,122
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration",0.0173697270471464,"183/20772",0.0664672959171683,0.309153625822238,0.264649033470589,"ENSG00000006128/ENSG00000186188/ENSG00000141433/ENSG00000139679/ENSG00000184845/ENSG00000162188/ENSG00000120899",7,486
"GO:1903034","GO:1903034","regulation of response to wounding",0.0173697270471464,"183/20772",0.0664672959171683,0.309153625822238,0.264649033470589,"ENSG00000064651/ENSG00000140873/ENSG00000006327/ENSG00000132205/ENSG00000003436/ENSG00000118503/ENSG00000122861",7,487
"GO:0050769","GO:0050769","positive regulation of neurogenesis",0.0223325062034739,"259/20772",0.0665750332587165,0.309313329826054,0.264785747087125,"ENSG00000153707/ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000106278/ENSG00000064309/ENSG00000104290/ENSG00000138623/ENSG00000112333",9,324
"GO:0007162","GO:0007162","negative regulation of cell adhesion",0.0297766749379653,"379/20772",0.067177247941139,0.310206701752275,0.265550512553405,"ENSG00000164741/ENSG00000101384/ENSG00000198435/ENSG00000106571/ENSG00000138061/ENSG00000111913/ENSG00000110880/ENSG00000060237/ENSG00000140873/ENSG00000113916/ENSG00000075711/ENSG00000091879",12,149
"GO:0048144","GO:0048144","fibroblast proliferation",0.0124069478908189,"112/20772",0.0671834377788248,0.310206701752275,0.265550512553405,"ENSG00000188064/ENSG00000176170/ENSG00000075426/ENSG00000123975/ENSG00000173207",5,812
"GO:0009190","GO:0009190","cyclic nucleotide biosynthetic process",0.00496277915632754,"22/20772",0.0672089982676382,0.310206701752275,0.265550512553405,"ENSG00000061918/ENSG00000078295",2,1918
"GO:0055064","GO:0055064","chloride ion homeostasis",0.00496277915632754,"22/20772",0.0672089982676382,0.310206701752275,0.265550512553405,"ENSG00000064651/ENSG00000060237",2,1919
"GO:0061043","GO:0061043","regulation of vascular wound healing",0.00496277915632754,"22/20772",0.0672089982676382,0.310206701752275,0.265550512553405,"ENSG00000064651/ENSG00000118503",2,1920
"GO:0070584","GO:0070584","mitochondrion morphogenesis",0.00496277915632754,"22/20772",0.0672089982676382,0.310206701752275,0.265550512553405,"ENSG00000087470/ENSG00000112290",2,1921
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process",0.00992555831265509,"79/20772",0.0675798106974007,0.311236417791089,0.266431994547014,"ENSG00000120885/ENSG00000124212/ENSG00000120899/ENSG00000198929",4,1048
"GO:0045685","GO:0045685","regulation of glial cell differentiation",0.00992555831265509,"79/20772",0.0675798106974007,0.311236417791089,0.266431994547014,"ENSG00000182968/ENSG00000106278/ENSG00000112333/ENSG00000184144",4,1049
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis",0.0124069478908189,"113/20772",0.0692330307557604,0.316967215514533,0.271337808200311,"ENSG00000111913/ENSG00000087470/ENSG00000060237/ENSG00000120899/ENSG00000168811",5,813
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway",0.0124069478908189,"113/20772",0.0692330307557604,0.316967215514533,0.271337808200311,"ENSG00000198435/ENSG00000066468/ENSG00000154342/ENSG00000138798/ENSG00000060237",5,814
"GO:0030850","GO:0030850","prostate gland development",0.00744416873449132,"49/20772",0.0694258993640043,0.316967215514533,0.271337808200311,"ENSG00000066468/ENSG00000125398/ENSG00000213145",3,1435
"GO:0032467","GO:0032467","positive regulation of cytokinesis",0.00744416873449132,"49/20772",0.0694258993640043,0.316967215514533,0.271337808200311,"ENSG00000114346/ENSG00000149503/ENSG00000118193",3,1436
"GO:0032781","GO:0032781","positive regulation of ATP-dependent activity",0.00744416873449132,"49/20772",0.0694258993640043,0.316967215514533,0.271337808200311,"ENSG00000069849/ENSG00000143153/ENSG00000130595",3,1437
"GO:0035337","GO:0035337","fatty-acyl-CoA metabolic process",0.00744416873449132,"49/20772",0.0694258993640043,0.316967215514533,0.271337808200311,"ENSG00000123983/ENSG00000097021/ENSG00000068366",3,1438
"GO:1905314","GO:1905314","semi-lunar valve development",0.00744416873449132,"49/20772",0.0694258993640043,0.316967215514533,0.271337808200311,"ENSG00000101384/ENSG00000125398/ENSG00000163909",3,1439
"GO:2000648","GO:2000648","positive regulation of stem cell proliferation",0.00744416873449132,"49/20772",0.0694258993640043,0.316967215514533,0.271337808200311,"ENSG00000136504/ENSG00000125398/ENSG00000112333",3,1440
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process",0.00992555831265509,"80/20772",0.070100626010851,0.319355716767271,0.273382469802772,"ENSG00000135002/ENSG00000156136/ENSG00000075711/ENSG00000130830",4,1050
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium",0.00992555831265509,"80/20772",0.070100626010851,0.319355716767271,0.273382469802772,"ENSG00000134245/ENSG00000138798/ENSG00000125398/ENSG00000126778",4,1051
"GO:2000146","GO:2000146","negative regulation of cell motility",0.032258064516129,"423/20772",0.0702347556046776,0.319621231229062,0.273609761802012,"ENSG00000164741/ENSG00000101384/ENSG00000163485/ENSG00000173334/ENSG00000067798/ENSG00000112175/ENSG00000138061/ENSG00000111913/ENSG00000110880/ENSG00000116717/ENSG00000035403/ENSG00000132205/ENSG00000091879",13,123
"GO:0031346","GO:0031346","positive regulation of cell projection organization",0.0297766749379653,"382/20772",0.0703320137235574,0.319718560767067,0.273693080146064,"ENSG00000153707/ENSG00000147251/ENSG00000154342/ENSG00000173376/ENSG00000112175/ENSG00000111913/ENSG00000110880/ENSG00000128283/ENSG00000138623/ENSG00000137285/ENSG00000120899/ENSG00000177106",12,150
"GO:0031623","GO:0031623","receptor internalization",0.0148883374689826,"150/20772",0.0724759317640499,0.324470261125568,0.277760743605855,"ENSG00000154342/ENSG00000069696/ENSG00000138798/ENSG00000110651/ENSG00000184144/ENSG00000169174",6,632
"GO:0071675","GO:0071675","regulation of mononuclear cell migration",0.0148883374689826,"150/20772",0.0724759317640499,0.324470261125568,0.277760743605855,"ENSG00000112175/ENSG00000111913/ENSG00000060237/ENSG00000120899/ENSG00000168811/ENSG00000147065",6,633
"GO:0070588","GO:0070588","calcium ion transmembrane transport",0.0297766749379653,"384/20772",0.0724877547237968,0.324470261125568,0.277760743605855,"ENSG00000154342/ENSG00000101333/ENSG00000069696/ENSG00000158966/ENSG00000198947/ENSG00000204442/ENSG00000184845/ENSG00000070961/ENSG00000143153/ENSG00000113448/ENSG00000120899/ENSG00000198929",12,151
"GO:0008652","GO:0008652","amino acid biosynthetic process",0.00992555831265509,"81/20772",0.0726691526592499,0.324470261125568,0.277760743605855,"ENSG00000148672/ENSG00000164300/ENSG00000165092/ENSG00000092621",4,1052
"GO:0016239","GO:0016239","positive regulation of macroautophagy",0.00992555831265509,"81/20772",0.0726691526592499,0.324470261125568,0.277760743605855,"ENSG00000149212/ENSG00000123240/ENSG00000080546/ENSG00000147894",4,1053
"GO:0021536","GO:0021536","diencephalon development",0.00992555831265509,"81/20772",0.0726691526592499,0.324470261125568,0.277760743605855,"ENSG00000007372/ENSG00000184486/ENSG00000115507/ENSG00000173376",4,1054
"GO:0050805","GO:0050805","negative regulation of synaptic transmission",0.00992555831265509,"81/20772",0.0726691526592499,0.324470261125568,0.277760743605855,"ENSG00000163485/ENSG00000164082/ENSG00000184845/ENSG00000120899",4,1055
"GO:0031665","GO:0031665","negative regulation of lipopolysaccharide-mediated signaling pathway",0.00496277915632754,"23/20772",0.0726933967506008,0.324470261125568,0.277760743605855,"ENSG00000173334/ENSG00000118503",2,1922
"GO:0035313","GO:0035313","wound healing, spreading of epidermal cells",0.00496277915632754,"23/20772",0.0726933967506008,0.324470261125568,0.277760743605855,"ENSG00000120149/ENSG00000161638",2,1923
"GO:0035988","GO:0035988","chondrocyte proliferation",0.00496277915632754,"23/20772",0.0726933967506008,0.324470261125568,0.277760743605855,"ENSG00000125398/ENSG00000138795",2,1924
"GO:0060396","GO:0060396","growth hormone receptor signaling pathway",0.00496277915632754,"23/20772",0.0726933967506008,0.324470261125568,0.277760743605855,"ENSG00000089159/ENSG00000120833",2,1925
"GO:0071378","GO:0071378","cellular response to growth hormone stimulus",0.00496277915632754,"23/20772",0.0726933967506008,0.324470261125568,0.277760743605855,"ENSG00000089159/ENSG00000120833",2,1926
"GO:0097164","GO:0097164","ammonium ion metabolic process",0.00496277915632754,"23/20772",0.0726933967506008,0.324470261125568,0.277760743605855,"ENSG00000170893/ENSG00000111275",2,1927
"GO:2000345","GO:2000345","regulation of hepatocyte proliferation",0.00496277915632754,"23/20772",0.0726933967506008,0.324470261125568,0.277760743605855,"ENSG00000154342/ENSG00000118503",2,1928
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway",0.00744416873449132,"50/20772",0.072840262701658,0.324470261125568,0.277760743605855,"ENSG00000101384/ENSG00000168785/ENSG00000106003",3,1441
"GO:0046365","GO:0046365","monosaccharide catabolic process",0.00744416873449132,"50/20772",0.072840262701658,0.324470261125568,0.277760743605855,"ENSG00000111674/ENSG00000007350/ENSG00000033170",3,1442
"GO:0051954","GO:0051954","positive regulation of amine transport",0.00744416873449132,"50/20772",0.072840262701658,0.324470261125568,0.277760743605855,"ENSG00000064651/ENSG00000069696/ENSG00000170893",3,1443
"GO:0061383","GO:0061383","trabecula morphogenesis",0.00744416873449132,"50/20772",0.072840262701658,0.324470261125568,0.277760743605855,"ENSG00000120156/ENSG00000112175/ENSG00000120149",3,1444
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria",0.00744416873449132,"50/20772",0.072840262701658,0.324470261125568,0.277760743605855,"ENSG00000120885/ENSG00000087470/ENSG00000105327",3,1445
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization",0.032258064516129,"426/20772",0.0733072520193651,0.325741955525668,0.278849369666641,"ENSG00000164741/ENSG00000120885/ENSG00000078018/ENSG00000067798/ENSG00000130309/ENSG00000112290/ENSG00000089159/ENSG00000163635/ENSG00000147894/ENSG00000075711/ENSG00000120899/ENSG00000148700/ENSG00000066032",13,124
"GO:0001841","GO:0001841","neural tube formation",0.0124069478908189,"115/20772",0.0734349448859479,0.325741955525668,0.278849369666641,"ENSG00000164741/ENSG00000112175/ENSG00000104290/ENSG00000162738/ENSG00000120254",5,815
"GO:0070167","GO:0070167","regulation of biomineral tissue development",0.0124069478908189,"115/20772",0.0734349448859479,0.325741955525668,0.278849369666641,"ENSG00000137203/ENSG00000125398/ENSG00000070961/ENSG00000115596/ENSG00000120899",5,816
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane",0.0124069478908189,"115/20772",0.0734349448859479,0.325741955525668,0.278849369666641,"ENSG00000154342/ENSG00000123983/ENSG00000110651/ENSG00000105327/ENSG00000075711",5,817
"GO:0048844","GO:0048844","artery morphogenesis",0.00992555831265509,"82/20772",0.0752850329457948,0.332548353075031,0.284675943843362,"ENSG00000101384/ENSG00000008196/ENSG00000074181/ENSG00000126778",4,1056
"GO:0050922","GO:0050922","negative regulation of chemotaxis",0.00992555831265509,"82/20772",0.0752850329457948,0.332548353075031,0.284675943843362,"ENSG00000154342/ENSG00000075213/ENSG00000138623/ENSG00000091879",4,1057
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process",0.00992555831265509,"82/20772",0.0752850329457948,0.332548353075031,0.284675943843362,"ENSG00000120885/ENSG00000124212/ENSG00000120899/ENSG00000198929",4,1058
"GO:2000401","GO:2000401","regulation of lymphocyte migration",0.00992555831265509,"82/20772",0.0752850329457948,0.332548353075031,0.284675943843362,"ENSG00000111913/ENSG00000060237/ENSG00000120899/ENSG00000147065",4,1059
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway",0.0124069478908189,"116/20772",0.075587033259756,0.333313151107151,0.285330644429397,"ENSG00000169129/ENSG00000163485/ENSG00000138798/ENSG00000125398/ENSG00000120899",5,818
"GO:0043542","GO:0043542","endothelial cell migration",0.0248138957816377,"306/20772",0.0761316134234393,0.333313151107151,0.285330644429397,"ENSG00000120156/ENSG00000138061/ENSG00000138798/ENSG00000116717/ENSG00000112333/ENSG00000089159/ENSG00000138772/ENSG00000120899/ENSG00000091879/ENSG00000213853",10,265
"GO:0007224","GO:0007224","smoothened signaling pathway",0.0148883374689826,"152/20772",0.0761688016493774,0.333313151107151,0.285330644429397,"ENSG00000007372/ENSG00000106571/ENSG00000066468/ENSG00000180447/ENSG00000064309/ENSG00000152977",6,634
"GO:0009261","GO:0009261","ribonucleotide catabolic process",0.00744416873449132,"51/20772",0.0763282370238255,0.333313151107151,0.285330644429397,"ENSG00000197217/ENSG00000097021/ENSG00000113448",3,1446
"GO:0018198","GO:0018198","peptidyl-cysteine modification",0.00744416873449132,"51/20772",0.0763282370238255,0.333313151107151,0.285330644429397,"ENSG00000007171/ENSG00000198947/ENSG00000198929",3,1447
"GO:0030195","GO:0030195","negative regulation of blood coagulation",0.00744416873449132,"51/20772",0.0763282370238255,0.333313151107151,0.285330644429397,"ENSG00000140873/ENSG00000003436/ENSG00000122861",3,1448
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin",0.00744416873449132,"51/20772",0.0763282370238255,0.333313151107151,0.285330644429397,"ENSG00000138061/ENSG00000060237/ENSG00000122861",3,1449
"GO:0034198","GO:0034198","cellular response to amino acid starvation",0.00744416873449132,"51/20772",0.0763282370238255,0.333313151107151,0.285330644429397,"ENSG00000149212/ENSG00000162772/ENSG00000080546",3,1450
"GO:0048009","GO:0048009","insulin-like growth factor receptor signaling pathway",0.00744416873449132,"51/20772",0.0763282370238255,0.333313151107151,0.285330644429397,"ENSG00000115457/ENSG00000112175/ENSG00000141753",3,1451
"GO:0051489","GO:0051489","regulation of filopodium assembly",0.00744416873449132,"51/20772",0.0763282370238255,0.333313151107151,0.285330644429397,"ENSG00000172020/ENSG00000147251/ENSG00000111913",3,1452
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.00744416873449132,"51/20772",0.0763282370238255,0.333313151107151,0.285330644429397,"ENSG00000112175/ENSG00000162772/ENSG00000118503",3,1453
"GO:1905475","GO:1905475","regulation of protein localization to membrane",0.0173697270471464,"190/20772",0.0776913470515956,0.338140148349864,0.289462765317359,"ENSG00000076716/ENSG00000154342/ENSG00000150551/ENSG00000123983/ENSG00000110651/ENSG00000105327/ENSG00000075711",7,488
"GO:0007218","GO:0007218","neuropeptide signaling pathway",0.0124069478908189,"117/20772",0.0777730345288814,0.338140148349864,0.289462765317359,"ENSG00000006128/ENSG00000141433/ENSG00000115138/ENSG00000180616/ENSG00000185149",5,819
"GO:0003177","GO:0003177","pulmonary valve development",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000101384/ENSG00000163909",2,1929
"GO:0021756","GO:0021756","striatum development",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000184845/ENSG00000184254",2,1930
"GO:0021904","GO:0021904","dorsal/ventral neural tube patterning",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000106571/ENSG00000154342",2,1931
"GO:0032634","GO:0032634","interleukin-5 production",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000113448/ENSG00000138795",2,1932
"GO:0032674","GO:0032674","regulation of interleukin-5 production",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000113448/ENSG00000138795",2,1933
"GO:0055081","GO:0055081","monoatomic anion homeostasis",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000064651/ENSG00000060237",2,1934
"GO:0072243","GO:0072243","metanephric nephron epithelium development",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000188064/ENSG00000125398",2,1935
"GO:0090103","GO:0090103","cochlea morphogenesis",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000125398/ENSG00000126778",2,1936
"GO:2000178","GO:2000178","negative regulation of neural precursor cell proliferation",0.00496277915632754,"24/20772",0.0783162754602438,0.338140148349864,0.289462765317359,"ENSG00000007372/ENSG00000112333",2,1937
"GO:0062197","GO:0062197","cellular response to chemical stress",0.0297766749379653,"390/20772",0.0792088700941189,0.341643990354777,0.292462207415338,"ENSG00000114346/ENSG00000185650/ENSG00000176170/ENSG00000171488/ENSG00000138061/ENSG00000173848/ENSG00000198771/ENSG00000117394/ENSG00000089159/ENSG00000109819/ENSG00000033170/ENSG00000118503",12,152
"GO:0031214","GO:0031214","biomineral tissue development",0.0173697270471464,"191/20772",0.0793798560830066,0.342031404431278,0.292793850819571,"ENSG00000066468/ENSG00000137203/ENSG00000125398/ENSG00000120149/ENSG00000070961/ENSG00000115596/ENSG00000120899",7,489
"GO:0043392","GO:0043392","negative regulation of DNA binding",0.00744416873449132,"52/20772",0.0798884972313435,0.342223018810097,0.292957881113631,"ENSG00000163132/ENSG00000120149/ENSG00000138795",3,1454
"GO:0060443","GO:0060443","mammary gland morphogenesis",0.00744416873449132,"52/20772",0.0798884972313435,0.342223018810097,0.292957881113631,"ENSG00000106571/ENSG00000066468/ENSG00000120149",3,1455
"GO:0061098","GO:0061098","positive regulation of protein tyrosine kinase activity",0.00744416873449132,"52/20772",0.0798884972313435,0.342223018810097,0.292957881113631,"ENSG00000163485/ENSG00000154342/ENSG00000138798",3,1456
"GO:1900047","GO:1900047","negative regulation of hemostasis",0.00744416873449132,"52/20772",0.0798884972313435,0.342223018810097,0.292957881113631,"ENSG00000140873/ENSG00000003436/ENSG00000122861",3,1457
"GO:1903432","GO:1903432","regulation of TORC1 signaling",0.00744416873449132,"52/20772",0.0798884972313435,0.342223018810097,0.292957881113631,"ENSG00000149212/ENSG00000080546/ENSG00000147894",3,1458
"GO:0001508","GO:0001508","action potential",0.0148883374689826,"154/20772",0.0799665861770326,0.342223018810097,0.292957881113631,"ENSG00000198947/ENSG00000120457/ENSG00000184845/ENSG00000143153/ENSG00000075711/ENSG00000198929",6,635
"GO:0002027","GO:0002027","regulation of heart rate",0.0124069478908189,"118/20772",0.0799928034000819,0.342223018810097,0.292957881113631,"ENSG00000198947/ENSG00000128165/ENSG00000120457/ENSG00000113448/ENSG00000198929",5,820
