"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0003333","GO:0003333","amino acid transmembrane transport",0.0121359223300971,"111/20772",0.0701952177061746,0.301831863836906,0.251958307124531,"ENSG00000116741/ENSG00000117152/ENSG00000003989/ENSG00000139209/ENSG00000106688",5,803
"GO:0009062","GO:0009062","fatty acid catabolic process",0.0121359223300971,"111/20772",0.0701952177061746,0.301831863836906,0.251958307124531,"ENSG00000164039/ENSG00000103150/ENSG00000104325/ENSG00000093144/ENSG00000128928",5,804
"GO:0009755","GO:0009755","hormone-mediated signaling pathway",0.0194174757281553,"220/20772",0.0727037660529905,0.312281477895711,0.260681266439999,"ENSG00000120798/ENSG00000129514/ENSG00000186350/ENSG00000114861/ENSG00000196482/ENSG00000170820/ENSG00000151090/ENSG00000119508",8,373
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration",0.0169902912621359,"183/20772",0.072869271271661,0.312319263751442,0.260712808703702,"ENSG00000092051/ENSG00000183023/ENSG00000010310/ENSG00000166573/ENSG00000155897/ENSG00000151617/ENSG00000134853",7,475
"GO:0030216","GO:0030216","keratinocyte differentiation",0.0169902912621359,"183/20772",0.072869271271661,0.312319263751442,0.260712808703702,"ENSG00000170477/ENSG00000133321/ENSG00000114251/ENSG00000185640/ENSG00000127152/ENSG00000124193/ENSG00000136068",7,476
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity",0.00728155339805825,"49/20772",0.0731296564487333,0.31309861504259,0.26136338293227,"ENSG00000196338/ENSG00000133216/ENSG00000099250",3,1381
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis",0.0121359223300971,"113/20772",0.0745258381412286,0.318403613052144,0.265791803115596,"ENSG00000198648/ENSG00000124205/ENSG00000169245/ENSG00000114251/ENSG00000110492",5,805
"GO:0048644","GO:0048644","muscle organ morphogenesis",0.00970873786407767,"80/20772",0.0746882534379716,0.318403613052144,0.265791803115596,"ENSG00000133937/ENSG00000114251/ENSG00000151617/ENSG00000173706",4,1053
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential",0.00970873786407767,"80/20772",0.0746882534379716,0.318403613052144,0.265791803115596,"ENSG00000088836/ENSG00000188906/ENSG00000116329/ENSG00000001084",4,1054
"GO:0070613","GO:0070613","regulation of protein processing",0.00970873786407767,"80/20772",0.0746882534379716,0.318403613052144,0.265791803115596,"ENSG00000188906/ENSG00000262655/ENSG00000006042/ENSG00000112208",4,1055
"GO:0031065","GO:0031065","positive regulation of histone deacetylation",0.00485436893203883,"23/20772",0.0755307713030289,0.319263684426165,0.266509759545543,"ENSG00000188906/ENSG00000184304",2,1842
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion",0.00485436893203883,"23/20772",0.0755307713030289,0.319263684426165,0.266509759545543,"ENSG00000141655/ENSG00000108984",2,1843
"GO:0033194","GO:0033194","response to hydroperoxide",0.00485436893203883,"23/20772",0.0755307713030289,0.319263684426165,0.266509759545543,"ENSG00000184304/ENSG00000008394",2,1844
"GO:0039532","GO:0039532","negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway",0.00485436893203883,"23/20772",0.0755307713030289,0.319263684426165,0.266509759545543,"ENSG00000101695/ENSG00000000003",2,1845
"GO:0046716","GO:0046716","muscle cell cellular homeostasis",0.00485436893203883,"23/20772",0.0755307713030289,0.319263684426165,0.266509759545543,"ENSG00000152556/ENSG00000138435",2,1846
"GO:0051546","GO:0051546","keratinocyte migration",0.00485436893203883,"23/20772",0.0755307713030289,0.319263684426165,0.266509759545543,"ENSG00000070193/ENSG00000101311",2,1847
"GO:2000310","GO:2000310","regulation of NMDA receptor activity",0.00485436893203883,"23/20772",0.0755307713030289,0.319263684426165,0.266509759545543,"ENSG00000113319/ENSG00000133216",2,1848
"GO:2000345","GO:2000345","regulation of hepatocyte proliferation",0.00485436893203883,"23/20772",0.0755307713030289,0.319263684426165,0.266509759545543,"ENSG00000111087/ENSG00000110492",2,1849
"GO:0007162","GO:0007162","negative regulation of cell adhesion",0.029126213592233,"379/20772",0.0763187657512264,0.321035775158834,0.267989036701369,"ENSG00000092421/ENSG00000077942/ENSG00000170381/ENSG00000164690/ENSG00000111679/ENSG00000133216/ENSG00000141736/ENSG00000135535/ENSG00000120708/ENSG00000110492/ENSG00000107104/ENSG00000154127",12,160
"GO:0032535","GO:0032535","regulation of cellular component size",0.029126213592233,"379/20772",0.0763187657512264,0.321035775158834,0.267989036701369,"ENSG00000075223/ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000091129/ENSG00000177169/ENSG00000114251/ENSG00000107104/ENSG00000119328/ENSG00000099250",12,161
"GO:0001974","GO:0001974","blood vessel remodeling",0.00728155339805825,"50/20772",0.0767034217776683,0.321035775158834,0.267989036701369,"ENSG00000075223/ENSG00000070193/ENSG00000151617",3,1382
"GO:0042596","GO:0042596","fear response",0.00728155339805825,"50/20772",0.0767034217776683,0.321035775158834,0.267989036701369,"ENSG00000133216/ENSG00000110492/ENSG00000106688",3,1383
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway",0.00728155339805825,"50/20772",0.0767034217776683,0.321035775158834,0.267989036701369,"ENSG00000070193/ENSG00000114315/ENSG00000163389",3,1384
"GO:0071470","GO:0071470","cellular response to osmotic stress",0.00728155339805825,"50/20772",0.0767034217776683,0.321035775158834,0.267989036701369,"ENSG00000198648/ENSG00000088836/ENSG00000124570",3,1385
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand",0.00728155339805825,"50/20772",0.0767034217776683,0.321035775158834,0.267989036701369,"ENSG00000104313/ENSG00000064655/ENSG00000070193",3,1386
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.00728155339805825,"50/20772",0.0767034217776683,0.321035775158834,0.267989036701369,"ENSG00000104313/ENSG00000064655/ENSG00000070193",3,1387
"GO:1902882","GO:1902882","regulation of response to oxidative stress",0.0121359223300971,"114/20772",0.0767445076887484,0.321035775158834,0.267989036701369,"ENSG00000114861/ENSG00000188906/ENSG00000105976/ENSG00000112981/ENSG00000119508",5,806
"GO:0071333","GO:0071333","cellular response to glucose stimulus",0.0145631067961165,"149/20772",0.0767554173924659,0.321035775158834,0.267989036701369,"ENSG00000131914/ENSG00000125798/ENSG00000132386/ENSG00000001084/ENSG00000124766/ENSG00000155897",6,622
"GO:0009247","GO:0009247","glycolipid biosynthetic process",0.00970873786407767,"81/20772",0.0774008687638081,0.323057448055015,0.269676656007051,"ENSG00000160408/ENSG00000184005/ENSG00000064225/ENSG00000143315",4,1056
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade",0.00970873786407767,"81/20772",0.0774008687638081,0.323057448055015,0.269676656007051,"ENSG00000092421/ENSG00000077942/ENSG00000072133/ENSG00000133216",4,1057
"GO:0030217","GO:0030217","T cell differentiation",0.0266990291262136,"340/20772",0.077582217027498,0.323475645472392,0.270025752063335,"ENSG00000163251/ENSG00000114861/ENSG00000164690/ENSG00000124813/ENSG00000124126/ENSG00000177283/ENSG00000141736/ENSG00000124766/ENSG00000006042/ENSG00000110492/ENSG00000127152",11,195
"GO:0070085","GO:0070085","glycosylation",0.0218446601941748,"262/20772",0.078343096383216,0.326216693434827,0.272313879617474,"ENSG00000187605/ENSG00000160408/ENSG00000179104/ENSG00000184005/ENSG00000064225/ENSG00000119523/ENSG00000143315/ENSG00000163389/ENSG00000110917",9,298
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.0145631067961165,"150/20772",0.078692394872957,0.326216693434827,0.272313879617474,"ENSG00000165029/ENSG00000131477/ENSG00000169245/ENSG00000010310/ENSG00000166573/ENSG00000155897",6,623
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway",0.0145631067961165,"150/20772",0.078692394872957,0.326216693434827,0.272313879617474,"ENSG00000120798/ENSG00000129514/ENSG00000186350/ENSG00000114861/ENSG00000196482/ENSG00000119508",6,624
"GO:0048813","GO:0048813","dendrite morphogenesis",0.0145631067961165,"150/20772",0.078692394872957,0.326216693434827,0.272313879617474,"ENSG00000188906/ENSG00000169242/ENSG00000102383/ENSG00000133216/ENSG00000119328/ENSG00000099250",6,625
"GO:1900180","GO:1900180","regulation of protein localization to nucleus",0.0145631067961165,"150/20772",0.078692394872957,0.326216693434827,0.272313879617474,"ENSG00000148737/ENSG00000169251/ENSG00000164690/ENSG00000101311/ENSG00000184304/ENSG00000006042",6,626
"GO:0030258","GO:0030258","lipid modification",0.0194174757281553,"224/20772",0.0788125127390213,0.326216693434827,0.272313879617474,"ENSG00000157680/ENSG00000274588/ENSG00000164039/ENSG00000103150/ENSG00000119508/ENSG00000104325/ENSG00000093144/ENSG00000128928",8,374
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly",0.0194174757281553,"224/20772",0.0788125127390213,0.326216693434827,0.272313879617474,"ENSG00000165029/ENSG00000103335/ENSG00000101311/ENSG00000184304/ENSG00000105976/ENSG00000150054/ENSG00000269113/ENSG00000137343",8,375
"GO:0050796","GO:0050796","regulation of insulin secretion",0.0169902912621359,"187/20772",0.0796551956993921,0.329362666035038,0.274940023592246,"ENSG00000125798/ENSG00000148737/ENSG00000152556/ENSG00000150995/ENSG00000010310/ENSG00000124766/ENSG00000155897",7,477
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process",0.0218446601941748,"263/20772",0.0797812105523823,0.329537790339232,0.275086211018119,"ENSG00000164690/ENSG00000188906/ENSG00000169242/ENSG00000198945/ENSG00000163602/ENSG00000001084/ENSG00000137393/ENSG00000092010/ENSG00000112208",9,299
"GO:0040013","GO:0040013","negative regulation of locomotion",0.0339805825242718,"464/20772",0.0801192083962847,0.329537790339232,0.275086211018119,"ENSG00000075223/ENSG00000092421/ENSG00000132386/ENSG00000077942/ENSG00000164007/ENSG00000170381/ENSG00000187098/ENSG00000164690/ENSG00000185033/ENSG00000136352/ENSG00000090539/ENSG00000114251/ENSG00000107104/ENSG00000099250",14,115
"GO:0014855","GO:0014855","striated muscle cell proliferation",0.00970873786407767,"82/20772",0.0801622688702393,0.329537790339232,0.275086211018119,"ENSG00000111087/ENSG00000164690/ENSG00000181744/ENSG00000149256",4,1058
"GO:0140056","GO:0140056","organelle localization by membrane tethering",0.00970873786407767,"82/20772",0.0801622688702393,0.329537790339232,0.275086211018119,"ENSG00000112685/ENSG00000127328/ENSG00000136874/ENSG00000079950",4,1059
"GO:0030195","GO:0030195","negative regulation of blood coagulation",0.00728155339805825,"51/20772",0.0803526178377463,0.329537790339232,0.275086211018119,"ENSG00000149131/ENSG00000134853/ENSG00000154127",3,1388
"GO:0071331","GO:0071331","cellular response to hexose stimulus",0.0145631067961165,"151/20772",0.0806567150371739,0.329537790339232,0.275086211018119,"ENSG00000131914/ENSG00000125798/ENSG00000132386/ENSG00000001084/ENSG00000124766/ENSG00000155897",6,627
"GO:1902414","GO:1902414","protein localization to cell junction",0.0121359223300971,"116/20772",0.0812878174841981,0.329537790339232,0.275086211018119,"ENSG00000102383/ENSG00000141736/ENSG00000114251/ENSG00000150054/ENSG00000173706",5,807
"GO:0001759","GO:0001759","organ induction",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000070193/ENSG00000114251",2,1850
"GO:0002693","GO:0002693","positive regulation of cellular extravasation",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000170962/ENSG00000110492",2,1851
"GO:0003283","GO:0003283","atrial septum development",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000114251/ENSG00000124766",2,1852
"GO:0014821","GO:0014821","phasic smooth muscle contraction",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000124205/ENSG00000179546",2,1853
"GO:0021542","GO:0021542","dentate gyrus development",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000110492/ENSG00000137343",2,1854
"GO:0021884","GO:0021884","forebrain neuron development",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000170381/ENSG00000099250",2,1855
"GO:0032303","GO:0032303","regulation of icosanoid secretion",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000141655/ENSG00000108984",2,1856
"GO:0040037","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000180730/ENSG00000114251",2,1857
"GO:0043153","GO:0043153","entrainment of circadian clock by photoperiod",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000036672/ENSG00000173914",2,1858
"GO:0046039","GO:0046039","GTP metabolic process",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000188906/ENSG00000112981",2,1859
"GO:0050650","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000170891/ENSG00000154080",2,1860
"GO:0072243","GO:0072243","metanephric nephron epithelium development",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000205213/ENSG00000114315",2,1861
"GO:2001026","GO:2001026","regulation of endothelial cell chemotaxis",0.00485436893203883,"24/20772",0.0813510250109894,0.329537790339232,0.275086211018119,"ENSG00000184304/ENSG00000105976",2,1862
"GO:0008203","GO:0008203","cholesterol metabolic process",0.0145631067961165,"152/20772",0.0826483071135009,0.333730003886388,0.278585719038972,"ENSG00000165029/ENSG00000182704/ENSG00000149809/ENSG00000140943/ENSG00000079435/ENSG00000137714",6,628
"GO:0030168","GO:0030168","platelet activation",0.0145631067961165,"152/20772",0.0826483071135009,0.333730003886388,0.278585719038972,"ENSG00000092445/ENSG00000157680/ENSG00000111679/ENSG00000274588/ENSG00000134853/ENSG00000154127",6,629
"GO:0032371","GO:0032371","regulation of sterol transport",0.00970873786407767,"83/20772",0.0829720104996013,0.333730003886388,0.278585719038972,"ENSG00000165029/ENSG00000186350/ENSG00000164690/ENSG00000185920",4,1060
"GO:0032374","GO:0032374","regulation of cholesterol transport",0.00970873786407767,"83/20772",0.0829720104996013,0.333730003886388,0.278585719038972,"ENSG00000165029/ENSG00000186350/ENSG00000164690/ENSG00000185920",4,1061
"GO:0038034","GO:0038034","signal transduction in absence of ligand",0.00970873786407767,"83/20772",0.0829720104996013,0.333730003886388,0.278585719038972,"ENSG00000104313/ENSG00000064655/ENSG00000122641/ENSG00000070193",4,1062
"GO:0045109","GO:0045109","intermediate filament organization",0.00970873786407767,"83/20772",0.0829720104996013,0.333730003886388,0.278585719038972,"ENSG00000164690/ENSG00000125864/ENSG00000170477/ENSG00000185640",4,1063
"GO:0097192","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",0.00970873786407767,"83/20772",0.0829720104996013,0.333730003886388,0.278585719038972,"ENSG00000104313/ENSG00000064655/ENSG00000122641/ENSG00000070193",4,1064
"GO:0006643","GO:0006643","membrane lipid metabolic process",0.0194174757281553,"227/20772",0.0835893870671032,0.335627307844009,0.280169519659575,"ENSG00000160408/ENSG00000196542/ENSG00000163590/ENSG00000184005/ENSG00000184304/ENSG00000064225/ENSG00000143315/ENSG00000179163",8,376
"GO:0006939","GO:0006939","smooth muscle contraction",0.0121359223300971,"117/20772",0.0836121215978676,0.335627307844009,0.280169519659575,"ENSG00000116741/ENSG00000124205/ENSG00000183023/ENSG00000179546/ENSG00000151617",5,808
"GO:1900047","GO:1900047","negative regulation of hemostasis",0.00728155339805825,"52/20772",0.0840757913007197,0.336810154899165,0.28115691753671,"ENSG00000149131/ENSG00000134853/ENSG00000154127",3,1389
"GO:1903214","GO:1903214","regulation of protein targeting to mitochondrion",0.00728155339805825,"52/20772",0.0840757913007197,0.336810154899165,0.28115691753671,"ENSG00000163251/ENSG00000188906/ENSG00000213625",3,1390
"GO:0033673","GO:0033673","negative regulation of kinase activity",0.0218446601941748,"266/20772",0.0841913872544072,0.33693460802818,0.281260806500931,"ENSG00000125798/ENSG00000116741/ENSG00000111679/ENSG00000133216/ENSG00000213066/ENSG00000183023/ENSG00000155897/ENSG00000173706/ENSG00000154127",9,300
"GO:0071326","GO:0071326","cellular response to monosaccharide stimulus",0.0145631067961165,"153/20772",0.0846670929231608,0.338498527975646,0.28256631022553,"ENSG00000131914/ENSG00000125798/ENSG00000132386/ENSG00000001084/ENSG00000124766/ENSG00000155897",6,630
"GO:1901605","GO:1901605","alpha-amino acid metabolic process",0.0194174757281553,"228/20772",0.0852188377753846,0.340363013399482,0.284122715122868,"ENSG00000177181/ENSG00000152952/ENSG00000001084/ENSG00000178700/ENSG00000035687/ENSG00000099810/ENSG00000114021/ENSG00000128928",8,377
"GO:0043506","GO:0043506","regulation of JUN kinase activity",0.00970873786407767,"84/20772",0.0858296297107537,0.341841861797523,0.285357204199427,"ENSG00000141655/ENSG00000163251/ENSG00000177283/ENSG00000114251",4,1065
"GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process",0.00970873786407767,"84/20772",0.0858296297107537,0.341841861797523,0.285357204199427,"ENSG00000187605/ENSG00000128394/ENSG00000178700/ENSG00000112981",4,1066
"GO:0051047","GO:0051047","positive regulation of secretion",0.0266990291262136,"347/20772",0.0865225883734304,0.341841861797523,0.285357204199427,"ENSG00000141655/ENSG00000148737/ENSG00000124205/ENSG00000122641/ENSG00000152556/ENSG00000150995/ENSG00000010310/ENSG00000124766/ENSG00000108984/ENSG00000166573/ENSG00000155897",11,196
"GO:0001508","GO:0001508","action potential",0.0145631067961165,"154/20772",0.086712986958284,0.341841861797523,0.285357204199427,"ENSG00000164007/ENSG00000091129/ENSG00000183023/ENSG00000152642/ENSG00000138435/ENSG00000145390",6,631
"GO:0030879","GO:0030879","mammary gland development",0.0145631067961165,"154/20772",0.086712986958284,0.341841861797523,0.285357204199427,"ENSG00000141655/ENSG00000065320/ENSG00000070193/ENSG00000185920/ENSG00000115310/ENSG00000114251",6,632
"GO:0031214","GO:0031214","biomineral tissue development",0.0169902912621359,"191/20772",0.086795908399644,0.341841861797523,0.285357204199427,"ENSG00000205213/ENSG00000186350/ENSG00000184677/ENSG00000068885/ENSG00000162878/ENSG00000183023/ENSG00000046653",7,478
"GO:0033002","GO:0033002","muscle cell proliferation",0.0218446601941748,"268/20772",0.0872113484319122,0.341841861797523,0.285357204199427,"ENSG00000148737/ENSG00000111087/ENSG00000114861/ENSG00000170962/ENSG00000164690/ENSG00000181744/ENSG00000135312/ENSG00000119508/ENSG00000149256",9,301
"GO:0001710","GO:0001710","mesodermal cell fate commitment",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000104313/ENSG00000064655",2,1863
"GO:0003148","GO:0003148","outflow tract septum morphogenesis",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000075223/ENSG00000099250",2,1864
"GO:0003159","GO:0003159","morphogenesis of an endothelium",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000114861/ENSG00000169245",2,1865
"GO:0006213","GO:0006213","pyrimidine nucleoside metabolic process",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000128394/ENSG00000178700",2,1866
"GO:0006837","GO:0006837","serotonin transport",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000135312/ENSG00000046653",2,1867
"GO:0010839","GO:0010839","negative regulation of keratinocyte proliferation",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000185920/ENSG00000068885",2,1868
"GO:0016338","GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000164007/ENSG00000253958",2,1869
"GO:0036315","GO:0036315","cellular response to sterol",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000122641/ENSG00000185920",2,1870
"GO:0060706","GO:0060706","cell differentiation involved in embryonic placenta development",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000163251/ENSG00000129173",2,1871
"GO:0061154","GO:0061154","endothelial tube morphogenesis",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000114861/ENSG00000169245",2,1872
"GO:0070233","GO:0070233","negative regulation of T cell apoptotic process",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000169242/ENSG00000127152",2,1873
"GO:0072170","GO:0072170","metanephric tubule development",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000205213/ENSG00000114315",2,1874
"GO:2000479","GO:2000479","regulation of cAMP-dependent protein kinase activity",0.00485436893203883,"25/20772",0.0873043189437729,0.341841861797523,0.285357204199427,"ENSG00000155897/ENSG00000056291",2,1875
"GO:0000959","GO:0000959","mitochondrial RNA metabolic process",0.00728155339805825,"53/20772",0.0878714588323178,0.343051552307168,0.286367010020059,"ENSG00000103356/ENSG00000138399/ENSG00000122085",3,1391
"GO:0032924","GO:0032924","activin receptor signaling pathway",0.00728155339805825,"53/20772",0.0878714588323178,0.343051552307168,0.286367010020059,"ENSG00000164690/ENSG00000122641/ENSG00000070193",3,1392
"GO:2000403","GO:2000403","positive regulation of lymphocyte migration",0.00728155339805825,"53/20772",0.0878714588323178,0.343051552307168,0.286367010020059,"ENSG00000198648/ENSG00000169245/ENSG00000114251",3,1393
"GO:0030148","GO:0030148","sphingolipid biosynthetic process",0.0121359223300971,"119/20772",0.088365098203704,0.344641175577264,0.287693969947377,"ENSG00000160408/ENSG00000196542/ENSG00000163590/ENSG00000184005/ENSG00000184304",5,809
"GO:0070227","GO:0070227","lymphocyte apoptotic process",0.00970873786407767,"85/20772",0.0887346426236981,0.345606038379846,0.288499402466182,"ENSG00000114861/ENSG00000169242/ENSG00000114251/ENSG00000127152",4,1067
"GO:0008584","GO:0008584","male gonad development",0.0145631067961165,"155/20772",0.0887858964628605,0.345606038379846,0.288499402466182,"ENSG00000122641/ENSG00000136352/ENSG00000170820/ENSG00000114251/ENSG00000134853/ENSG00000129295",6,633
"GO:0009100","GO:0009100","glycoprotein metabolic process",0.0315533980582524,"431/20772",0.0895299468468598,0.348162310372276,0.290633285733426,"ENSG00000187605/ENSG00000148737/ENSG00000170891/ENSG00000160408/ENSG00000162694/ENSG00000188505/ENSG00000179104/ENSG00000154080/ENSG00000184005/ENSG00000064225/ENSG00000119523/ENSG00000163389/ENSG00000110917",13,139
"GO:0071772","GO:0071772","response to BMP",0.0169902912621359,"193/20772",0.0904986105874423,0.351037292601397,0.293033216762092,"ENSG00000136603/ENSG00000124813/ENSG00000122641/ENSG00000152785/ENSG00000114315/ENSG00000090539/ENSG00000114251",7,479
"GO:0071773","GO:0071773","cellular response to BMP stimulus",0.0169902912621359,"193/20772",0.0904986105874423,0.351037292601397,0.293033216762092,"ENSG00000136603/ENSG00000124813/ENSG00000122641/ENSG00000152785/ENSG00000114315/ENSG00000090539/ENSG00000114251",7,480
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",0.0315533980582524,"432/20772",0.0907413631355628,0.351037292601397,0.293033216762092,"ENSG00000136603/ENSG00000164690/ENSG00000124813/ENSG00000163590/ENSG00000122641/ENSG00000134986/ENSG00000070193/ENSG00000152785/ENSG00000136352/ENSG00000114315/ENSG00000101311/ENSG00000090539/ENSG00000114251",13,140
"GO:0018958","GO:0018958","phenol-containing compound metabolic process",0.0121359223300971,"120/20772",0.0907933637429503,0.351037292601397,0.293033216762092,"ENSG00000178919/ENSG00000132437/ENSG00000114251/ENSG00000151617/ENSG00000106688",5,810
"GO:0051348","GO:0051348","negative regulation of transferase activity",0.0242718446601942,"310/20772",0.0908400234941316,0.351037292601397,0.293033216762092,"ENSG00000125798/ENSG00000116741/ENSG00000111679/ENSG00000133216/ENSG00000213066/ENSG00000183023/ENSG00000155897/ENSG00000112208/ENSG00000173706/ENSG00000154127",10,241
"GO:0015918","GO:0015918","sterol transport",0.0145631067961165,"156/20772",0.090885721516468,0.351037292601397,0.293033216762092,"ENSG00000165029/ENSG00000186350/ENSG00000164690/ENSG00000185920/ENSG00000182704/ENSG00000144645",6,634
"GO:0046546","GO:0046546","development of primary male sexual characteristics",0.0145631067961165,"156/20772",0.090885721516468,0.351037292601397,0.293033216762092,"ENSG00000122641/ENSG00000136352/ENSG00000170820/ENSG00000114251/ENSG00000134853/ENSG00000129295",6,635
"GO:0045581","GO:0045581","negative regulation of T cell differentiation",0.00728155339805825,"54/20772",0.0917381099794965,0.353490125388766,0.295080752727676,"ENSG00000164690/ENSG00000141736/ENSG00000110492",3,1394
"GO:0046850","GO:0046850","regulation of bone remodeling",0.00728155339805825,"54/20772",0.0917381099794965,0.353490125388766,0.295080752727676,"ENSG00000141655/ENSG00000110492/ENSG00000154127",3,1395
"GO:0045766","GO:0045766","positive regulation of angiogenesis",0.0169902912621359,"194/20772",0.0923828792034014,0.353490125388766,0.295080752727676,"ENSG00000131477/ENSG00000248329/ENSG00000184304/ENSG00000114251/ENSG00000110492/ENSG00000099250/ENSG00000130669",7,481
"GO:1904018","GO:1904018","positive regulation of vasculature development",0.0169902912621359,"194/20772",0.0923828792034014,0.353490125388766,0.295080752727676,"ENSG00000131477/ENSG00000248329/ENSG00000184304/ENSG00000114251/ENSG00000110492/ENSG00000099250/ENSG00000130669",7,482
"GO:0018107","GO:0018107","peptidyl-threonine phosphorylation",0.0121359223300971,"121/20772",0.0932558572732776,0.353490125388766,0.295080752727676,"ENSG00000198648/ENSG00000188906/ENSG00000177169/ENSG00000184304/ENSG00000114251",5,811
"GO:0060291","GO:0060291","long-term synaptic potentiation",0.0121359223300971,"121/20772",0.0932558572732776,0.353490125388766,0.295080752727676,"ENSG00000113319/ENSG00000144847/ENSG00000133216/ENSG00000155897/ENSG00000106688",5,812
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis",0.00485436893203883,"26/20772",0.0933831164160488,0.353490125388766,0.295080752727676,"ENSG00000169242/ENSG00000124766",2,1876
"GO:0008045","GO:0008045","motor neuron axon guidance",0.00485436893203883,"26/20772",0.0933831164160488,0.353490125388766,0.295080752727676,"ENSG00000141736/ENSG00000099250",2,1877
"GO:0010958","GO:0010958","regulation of amino acid import across plasma membrane",0.00485436893203883,"26/20772",0.0933831164160488,0.353490125388766,0.295080752727676,"ENSG00000116741/ENSG00000117152",2,1878
"GO:0022038","GO:0022038","corpus callosum development",0.00485436893203883,"26/20772",0.0933831164160488,0.353490125388766,0.295080752727676,"ENSG00000182704/ENSG00000133216",2,1879
"GO:0030318","GO:0030318","melanocyte differentiation",0.00485436893203883,"26/20772",0.0933831164160488,0.353490125388766,0.295080752727676,"ENSG00000187098/ENSG00000124205",2,1880
"GO:0033622","GO:0033622","integrin activation",0.00485436893203883,"26/20772",0.0933831164160488,0.353490125388766,0.295080752727676,"ENSG00000103335/ENSG00000101311",2,1881
"GO:0034453","GO:0034453","microtubule anchoring",0.00485436893203883,"26/20772",0.0933831164160488,0.353490125388766,0.295080752727676,"ENSG00000151746/ENSG00000213066",2,1882
"GO:0046033","GO:0046033","AMP metabolic process",0.00485436893203883,"26/20772",0.0933831164160488,0.353490125388766,0.295080752727676,"ENSG00000035687/ENSG00000155085",2,1883
