"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0050432","GO:0050432","catecholamine secretion",0.00900900900900901,"67/20772",0.0551341053931243,0.42743281356745,0.39788642040195,"ENSG00000134207/ENSG00000204370/ENSG00000150594/ENSG00000274286",4,939
"GO:0002730","GO:0002730","regulation of dendritic cell cytokine production",0.0045045045045045,"18/20772",0.0556666173919148,0.42743281356745,0.39788642040195,"ENSG00000130303/ENSG00000165732",2,1742
"GO:0030322","GO:0030322","stabilization of membrane potential",0.0045045045045045,"18/20772",0.0556666173919148,0.42743281356745,0.39788642040195,"ENSG00000135750/ENSG00000164626",2,1743
"GO:0031268","GO:0031268","pseudopodium organization",0.0045045045045045,"18/20772",0.0556666173919148,0.42743281356745,0.39788642040195,"ENSG00000132698/ENSG00000164251",2,1744
"GO:0033189","GO:0033189","response to vitamin A",0.0045045045045045,"18/20772",0.0556666173919148,0.42743281356745,0.39788642040195,"ENSG00000121207/ENSG00000095596",2,1745
"GO:0071871","GO:0071871","response to epinephrine",0.0045045045045045,"18/20772",0.0556666173919148,0.42743281356745,0.39788642040195,"ENSG00000145545/ENSG00000198626",2,1746
"GO:1903236","GO:1903236","regulation of leukocyte tethering or rolling",0.0045045045045045,"18/20772",0.0556666173919148,0.42743281356745,0.39788642040195,"ENSG00000140835/ENSG00000196371",2,1747
"GO:0048736","GO:0048736","appendage development",0.018018018018018,"193/20772",0.0560668952330112,0.42743281356745,0.39788642040195,"ENSG00000134323/ENSG00000175707/ENSG00000172819/ENSG00000156925/ENSG00000101282/ENSG00000153094/ENSG00000117595/ENSG00000146535",8,342
"GO:0060173","GO:0060173","limb development",0.018018018018018,"193/20772",0.0560668952330112,0.42743281356745,0.39788642040195,"ENSG00000134323/ENSG00000175707/ENSG00000172819/ENSG00000156925/ENSG00000101282/ENSG00000153094/ENSG00000117595/ENSG00000146535",8,343
"GO:0032412","GO:0032412","regulation of monoatomic ion transmembrane transporter activity",0.0247747747747748,"298/20772",0.05645667919658,0.42743281356745,0.39788642040195,"ENSG00000142408/ENSG00000088992/ENSG00000177098/ENSG00000018625/ENSG00000215021/ENSG00000150594/ENSG00000119782/ENSG00000069482/ENSG00000109689/ENSG00000088832/ENSG00000198626",11,131
"GO:0007272","GO:0007272","ensheathment of neurons",0.0157657657657658,"160/20772",0.0565549473917462,0.42743281356745,0.39788642040195,"ENSG00000174607/ENSG00000147676/ENSG00000172819/ENSG00000010278/ENSG00000196876/ENSG00000109861/ENSG00000176402",7,442
"GO:0008366","GO:0008366","axon ensheathment",0.0157657657657658,"160/20772",0.0565549473917462,0.42743281356745,0.39788642040195,"ENSG00000174607/ENSG00000147676/ENSG00000172819/ENSG00000010278/ENSG00000196876/ENSG00000109861/ENSG00000176402",7,443
"GO:0018023","GO:0018023","peptidyl-lysine trimethylation",0.00675675675675676,"41/20772",0.0568909205468114,0.42743281356745,0.39788642040195,"ENSG00000178409/ENSG00000096717/ENSG00000104872",3,1254
"GO:0031111","GO:0031111","negative regulation of microtubule polymerization or depolymerization",0.00675675675675676,"41/20772",0.0568909205468114,0.42743281356745,0.39788642040195,"ENSG00000138100/ENSG00000004478/ENSG00000165175",3,1255
"GO:0046621","GO:0046621","negative regulation of organ growth",0.00675675675675676,"41/20772",0.0568909205468114,0.42743281356745,0.39788642040195,"ENSG00000215417/ENSG00000008083/ENSG00000154639",3,1256
"GO:0048753","GO:0048753","pigment granule organization",0.00675675675675676,"41/20772",0.0568909205468114,0.42743281356745,0.39788642040195,"ENSG00000107521/ENSG00000130203/ENSG00000152056",3,1257
"GO:0050901","GO:0050901","leukocyte tethering or rolling",0.00675675675675676,"41/20772",0.0568909205468114,0.42743281356745,0.39788642040195,"ENSG00000140835/ENSG00000196371/ENSG00000075340",3,1258
"GO:0051693","GO:0051693","actin filament capping",0.00675675675675676,"41/20772",0.0568909205468114,0.42743281356745,0.39788642040195,"ENSG00000127831/ENSG00000136842/ENSG00000075340",3,1259
"GO:0071392","GO:0071392","cellular response to estradiol stimulus",0.00675675675675676,"41/20772",0.0568909205468114,0.42743281356745,0.39788642040195,"ENSG00000104332/ENSG00000153094/ENSG00000145545",3,1260
"GO:1900368","GO:1900368","regulation of post-transcriptional gene silencing by RNA",0.00675675675675676,"41/20772",0.0568909205468114,0.42743281356745,0.39788642040195,"ENSG00000134323/ENSG00000187772/ENSG00000144791",3,1261
"GO:0014033","GO:0014033","neural crest cell differentiation",0.0112612612612613,"97/20772",0.0570647353036208,0.42743281356745,0.39788642040195,"ENSG00000061492/ENSG00000104332/ENSG00000165731/ENSG00000125850/ENSG00000171863",5,730
"GO:0090087","GO:0090087","regulation of peptide transport",0.0202702702702703,"228/20772",0.0570861854514124,0.42743281356745,0.39788642040195,"ENSG00000155380/ENSG00000164251/ENSG00000104332/ENSG00000120659/ENSG00000150594/ENSG00000164266/ENSG00000119782/ENSG00000004468/ENSG00000100889",9,264
"GO:1901605","GO:1901605","alpha-amino acid metabolic process",0.0202702702702703,"228/20772",0.0570861854514124,0.42743281356745,0.39788642040195,"ENSG00000130707/ENSG00000151224/ENSG00000084774/ENSG00000179761/ENSG00000171759/ENSG00000132330/ENSG00000131844/ENSG00000183077/ENSG00000166840",9,265
"GO:0043588","GO:0043588","skin development",0.027027027027027,"335/20772",0.0573811466075588,0.427724359854289,0.398157813483551,"ENSG00000175707/ENSG00000196139/ENSG00000203668/ENSG00000069482/ENSG00000117595/ENSG00000125850/ENSG00000037474/ENSG00000186716/ENSG00000149418/ENSG00000189143/ENSG00000074047/ENSG00000096696",12,96
"GO:0033674","GO:0033674","positive regulation of kinase activity",0.036036036036036,"484/20772",0.0575384527989493,0.427724359854289,0.398157813483551,"ENSG00000146904/ENSG00000185483/ENSG00000241186/ENSG00000096717/ENSG00000102755/ENSG00000065361/ENSG00000165731/ENSG00000215021/ENSG00000120659/ENSG00000149273/ENSG00000150594/ENSG00000167191/ENSG00000274286/ENSG00000104872/ENSG00000118160/ENSG00000272398",16,31
"GO:0017148","GO:0017148","negative regulation of translation",0.0247747747747748,"299/20772",0.0575459960612418,0.427724359854289,0.398157813483551,"ENSG00000142541/ENSG00000141738/ENSG00000070756/ENSG00000091127/ENSG00000204628/ENSG00000149273/ENSG00000104408/ENSG00000077348/ENSG00000156928/ENSG00000155506/ENSG00000111640",11,132
"GO:0001655","GO:0001655","urogenital system development",0.00900900900900901,"68/20772",0.0576351689286127,0.427724359854289,0.398157813483551,"ENSG00000172819/ENSG00000004478/ENSG00000104332/ENSG00000145545",4,940
"GO:0098781","GO:0098781","ncRNA transcription",0.00900900900900901,"68/20772",0.0576351689286127,0.427724359854289,0.398157813483551,"ENSG00000174720/ENSG00000107833/ENSG00000105373/ENSG00000104872",4,941
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation",0.0315315315315315,"410/20772",0.0586327923130732,0.43167093738147,0.401831582916513,"ENSG00000146904/ENSG00000182866/ENSG00000185483/ENSG00000241186/ENSG00000102755/ENSG00000065361/ENSG00000104332/ENSG00000165731/ENSG00000204628/ENSG00000150594/ENSG00000164266/ENSG00000167191/ENSG00000186716/ENSG00000060140",14,49
"GO:0009063","GO:0009063","amino acid catabolic process",0.0135135135135135,"129/20772",0.0588289186453517,0.43167093738147,0.401831582916513,"ENSG00000151224/ENSG00000179761/ENSG00000171759/ENSG00000132330/ENSG00000131844/ENSG00000183077",6,572
"GO:0043484","GO:0043484","regulation of RNA splicing",0.018018018018018,"195/20772",0.0588422500606692,0.43167093738147,0.401831582916513,"ENSG00000174720/ENSG00000104413/ENSG00000167281/ENSG00000103067/ENSG00000213516/ENSG00000188816/ENSG00000197728/ENSG00000076770",8,344
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",0.0112612612612613,"98/20772",0.0591287165508533,0.43167093738147,0.401831582916513,"ENSG00000154473/ENSG00000169679/ENSG00000116670/ENSG00000167513/ENSG00000128789",5,731
"GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",0.0112612612612613,"98/20772",0.0591287165508533,0.43167093738147,0.401831582916513,"ENSG00000154473/ENSG00000169679/ENSG00000116670/ENSG00000167513/ENSG00000128789",5,732
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.0202702702702703,"230/20772",0.0596491316695638,0.43167093738147,0.401831582916513,"ENSG00000182866/ENSG00000127831/ENSG00000096717/ENSG00000204628/ENSG00000149273/ENSG00000153094/ENSG00000003400/ENSG00000104872/ENSG00000073536",9,266
"GO:1905517","GO:1905517","macrophage migration",0.00900900900900901,"69/20772",0.0601960605443935,0.43167093738147,0.401831582916513,"ENSG00000142541/ENSG00000106538/ENSG00000010278/ENSG00000186716",4,942
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus",0.018018018018018,"196/20772",0.0602618999894598,0.43167093738147,0.401831582916513,"ENSG00000156959/ENSG00000116039/ENSG00000185483/ENSG00000147684/ENSG00000105707/ENSG00000176402/ENSG00000172809/ENSG00000131504",8,345
"GO:0045981","GO:0045981","positive regulation of nucleotide metabolic process",0.00675675675675676,"42/20772",0.0603328153758655,0.43167093738147,0.401831582916513,"ENSG00000178409/ENSG00000009950/ENSG00000074800",3,1262
"GO:0046329","GO:0046329","negative regulation of JNK cascade",0.00675675675675676,"42/20772",0.0603328153758655,0.43167093738147,0.401831582916513,"ENSG00000164251/ENSG00000104332/ENSG00000140832",3,1263
"GO:0050892","GO:0050892","intestinal absorption",0.00675675675675676,"42/20772",0.0603328153758655,0.43167093738147,0.401831582916513,"ENSG00000158769/ENSG00000127831/ENSG00000150594",3,1264
"GO:0060147","GO:0060147","regulation of post-transcriptional gene silencing",0.00675675675675676,"42/20772",0.0603328153758655,0.43167093738147,0.401831582916513,"ENSG00000134323/ENSG00000187772/ENSG00000144791",3,1265
"GO:1900544","GO:1900544","positive regulation of purine nucleotide metabolic process",0.00675675675675676,"42/20772",0.0603328153758655,0.43167093738147,0.401831582916513,"ENSG00000178409/ENSG00000009950/ENSG00000074800",3,1266
"GO:0018212","GO:0018212","peptidyl-tyrosine modification",0.0315315315315315,"412/20772",0.0605301335267935,0.43167093738147,0.401831582916513,"ENSG00000146904/ENSG00000182866/ENSG00000185483/ENSG00000241186/ENSG00000102755/ENSG00000065361/ENSG00000104332/ENSG00000165731/ENSG00000204628/ENSG00000150594/ENSG00000164266/ENSG00000167191/ENSG00000186716/ENSG00000060140",14,50
"GO:0019915","GO:0019915","lipid storage",0.0112612612612613,"99/20772",0.0612348343865455,0.43167093738147,0.401831582916513,"ENSG00000197594/ENSG00000096717/ENSG00000130203/ENSG00000125730/ENSG00000196743",5,733
"GO:0032092","GO:0032092","positive regulation of protein binding",0.0112612612612613,"99/20772",0.0612348343865455,0.43167093738147,0.401831582916513,"ENSG00000130203/ENSG00000088832/ENSG00000142676/ENSG00000156299/ENSG00000075340",5,734
"GO:0002371","GO:0002371","dendritic cell cytokine production",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000130303/ENSG00000165732",2,1748
"GO:0007000","GO:0007000","nucleolus organization",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000178409/ENSG00000096717",2,1749
"GO:0007379","GO:0007379","segment specification",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000170561/ENSG00000106078",2,1750
"GO:0010755","GO:0010755","regulation of plasminogen activation",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000105707/ENSG00000074800",2,1751
"GO:0019081","GO:0019081","viral translation",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000106263/ENSG00000107581",2,1752
"GO:0035372","GO:0035372","protein localization to microtubule",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000138182/ENSG00000131504",2,1753
"GO:0042772","GO:0042772","DNA damage response, signal transduction resulting in transcription",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000183765/ENSG00000116670",2,1754
"GO:0043173","GO:0043173","nucleotide salvage",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000158825/ENSG00000198931",2,1755
"GO:0046040","GO:0046040","IMP metabolic process",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000198931/ENSG00000128050",2,1756
"GO:0070242","GO:0070242","thymocyte apoptotic process",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000183765/ENSG00000153094",2,1757
"GO:0080154","GO:0080154","regulation of fertilization",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000145685/ENSG00000064102",2,1758
"GO:1901881","GO:1901881","positive regulation of protein depolymerization",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000127831/ENSG00000164251",2,1759
"GO:1902570","GO:1902570","protein localization to nucleolus",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000197498/ENSG00000105373",2,1760
"GO:2000042","GO:2000042","negative regulation of double-strand break repair via homologous recombination",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000116670/ENSG00000080345",2,1761
"GO:2000434","GO:2000434","regulation of protein neddylation",0.0045045045045045,"19/20772",0.0613584256330447,0.43167093738147,0.401831582916513,"ENSG00000122406/ENSG00000142676",2,1762
"GO:0022604","GO:0022604","regulation of cell morphogenesis",0.0225225225225225,"267/20772",0.0619088635117024,0.434813843726245,0.404757235125439,"ENSG00000158769/ENSG00000119866/ENSG00000127831/ENSG00000105707/ENSG00000196358/ENSG00000196504/ENSG00000189143/ENSG00000146535/ENSG00000131504/ENSG00000144791",10,201
"GO:0002526","GO:0002526","acute inflammatory response",0.0135135135135135,"131/20772",0.0624442745683695,0.437109921978587,0.406894596431797,"ENSG00000130707/ENSG00000120659/ENSG00000150594/ENSG00000125730/ENSG00000172216/ENSG00000137509",6,573
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling",0.0135135135135135,"131/20772",0.0624442745683695,0.437109921978587,0.406894596431797,"ENSG00000185483/ENSG00000096717/ENSG00000102755/ENSG00000065361/ENSG00000164251/ENSG00000105373",6,574
"GO:0045682","GO:0045682","regulation of epidermis development",0.00900900900900901,"70/20772",0.0628164558683981,0.438614759216614,0.408295411443937,"ENSG00000134323/ENSG00000104413/ENSG00000175707/ENSG00000125850",4,943
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly",0.0157657657657658,"164/20772",0.0628684641758133,0.438614759216614,0.408295411443937,"ENSG00000142541/ENSG00000181885/ENSG00000127831/ENSG00000004478/ENSG00000136842/ENSG00000105373/ENSG00000075340",7,444
"GO:0044060","GO:0044060","regulation of endocrine process",0.00675675675675676,"43/20772",0.0638699226790983,0.441925059065114,0.411376886041508,"ENSG00000164251/ENSG00000069482/ENSG00000117139",3,1267
"GO:0055090","GO:0055090","acylglycerol homeostasis",0.00675675675675676,"43/20772",0.0638699226790983,0.441925059065114,0.411376886041508,"ENSG00000096717/ENSG00000009950/ENSG00000130203",3,1268
"GO:0060966","GO:0060966","regulation of gene silencing by RNA",0.00675675675675676,"43/20772",0.0638699226790983,0.441925059065114,0.411376886041508,"ENSG00000134323/ENSG00000187772/ENSG00000144791",3,1269
"GO:0070328","GO:0070328","triglyceride homeostasis",0.00675675675675676,"43/20772",0.0638699226790983,0.441925059065114,0.411376886041508,"ENSG00000096717/ENSG00000009950/ENSG00000130203",3,1270
"GO:0099068","GO:0099068","postsynapse assembly",0.00675675675675676,"43/20772",0.0638699226790983,0.441925059065114,0.411376886041508,"ENSG00000152208/ENSG00000196358/ENSG00000179915",3,1271
"GO:0042471","GO:0042471","ear morphogenesis",0.0135135135135135,"132/20772",0.0643001518597888,0.444168923802462,0.413465643104304,"ENSG00000116039/ENSG00000156925/ENSG00000105707/ENSG00000188816/ENSG00000186716/ENSG00000172809",6,575
"GO:0030193","GO:0030193","regulation of blood coagulation",0.00900900900900901,"71/20772",0.0654959947289081,0.449968566673653,0.41886438430615,"ENSG00000010278/ENSG00000164251/ENSG00000130203/ENSG00000185532",4,944
"GO:0014068","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling",0.0112612612612613,"101/20772",0.0655731995912234,0.449968566673653,0.41886438430615,"ENSG00000185483/ENSG00000096717/ENSG00000102755/ENSG00000065361/ENSG00000164251",5,735
"GO:0050886","GO:0050886","endocrine process",0.0112612612612613,"101/20772",0.0655731995912234,0.449968566673653,0.41886438430615,"ENSG00000164251/ENSG00000133703/ENSG00000069482/ENSG00000176387/ENSG00000117139",5,736
"GO:0090502","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic",0.0112612612612613,"101/20772",0.0655731995912234,0.449968566673653,0.41886438430615,"ENSG00000178718/ENSG00000171858/ENSG00000120800/ENSG00000197157/ENSG00000261236",5,737
"GO:0045598","GO:0045598","regulation of fat cell differentiation",0.0157657657657658,"166/20772",0.0661799501470759,0.449968566673653,0.41886438430615,"ENSG00000197594/ENSG00000106538/ENSG00000096717/ENSG00000143970/ENSG00000104332/ENSG00000172216/ENSG00000115738",7,445
"GO:0031396","GO:0031396","regulation of protein ubiquitination",0.0202702702702703,"235/20772",0.0663756505565965,0.449968566673653,0.41886438430615,"ENSG00000116661/ENSG00000154473/ENSG00000149273/ENSG00000116670/ENSG00000140988/ENSG00000122406/ENSG00000171863/ENSG00000088832/ENSG00000142676",9,267
"GO:0007409","GO:0007409","axonogenesis",0.0337837837837838,"456/20772",0.0666139071646899,0.449968566673653,0.41886438430615,"ENSG00000039068/ENSG00000155980/ENSG00000148357/ENSG00000165731/ENSG00000196358/ENSG00000130203/ENSG00000147862/ENSG00000179915/ENSG00000162490/ENSG00000106078/ENSG00000154645/ENSG00000074047/ENSG00000111962/ENSG00000156299/ENSG00000185532",15,38
"GO:0005996","GO:0005996","monosaccharide metabolic process",0.0225225225225225,"271/20772",0.066963688494238,0.449968566673653,0.41886438430615,"ENSG00000096717/ENSG00000174951/ENSG00000196371/ENSG00000123213/ENSG00000146701/ENSG00000074800/ENSG00000149476/ENSG00000100889/ENSG00000111640/ENSG00000111962",10,202
"GO:0018195","GO:0018195","peptidyl-arginine modification",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000147596/ENSG00000003509",2,1763
"GO:0033604","GO:0033604","negative regulation of catecholamine secretion",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000150594/ENSG00000274286",2,1764
"GO:0034501","GO:0034501","protein localization to kinetochore",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000154473/ENSG00000167513",2,1765
"GO:0035729","GO:0035729","cellular response to hepatocyte growth factor stimulus",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000241186/ENSG00000127831",2,1766
"GO:0045217","GO:0045217","cell-cell junction maintenance",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000164251/ENSG00000204936",2,1767
"GO:0045780","GO:0045780","positive regulation of bone resorption",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000155846/ENSG00000120659",2,1768
"GO:0055062","GO:0055062","phosphate ion homeostasis",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000197594/ENSG00000162551",2,1769
"GO:0060716","GO:0060716","labyrinthine layer blood vessel development",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000143494/ENSG00000125850",2,1770
"GO:1903083","GO:1903083","protein localization to condensed chromosome",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000154473/ENSG00000167513",2,1771
"GO:1903232","GO:1903232","melanosome assembly",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000107521/ENSG00000152056",2,1772
"GO:2000269","GO:2000269","regulation of fibroblast apoptotic process",0.0045045045045045,"20/20772",0.0672384858827708,0.449968566673653,0.41886438430615,"ENSG00000104332/ENSG00000153094",2,1773
"GO:0000462","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.00675675675675676,"44/20772",0.0675006507125513,0.449968566673653,0.41886438430615,"ENSG00000171858/ENSG00000120800/ENSG00000105193",3,1272
"GO:0009167","GO:0009167","purine ribonucleoside monophosphate metabolic process",0.00675675675675676,"44/20772",0.0675006507125513,0.449968566673653,0.41886438430615,"ENSG00000198931/ENSG00000178035/ENSG00000128050",3,1273
"GO:0060428","GO:0060428","lung epithelium development",0.00675675675675676,"44/20772",0.0675006507125513,0.449968566673653,0.41886438430615,"ENSG00000133703/ENSG00000111144/ENSG00000147862",3,1274
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle",0.0112612612612613,"102/20772",0.0678052603758349,0.45127183827951,0.420077566957567,"ENSG00000154473/ENSG00000169679/ENSG00000116670/ENSG00000167513/ENSG00000128789",5,738
"GO:0050864","GO:0050864","regulation of B cell activation",0.0135135135135135,"134/20772",0.0681082885515014,0.45127183827951,0.420077566957567,"ENSG00000215417/ENSG00000104332/ENSG00000116670/ENSG00000004468/ENSG00000115738/ENSG00000080345",6,576
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation",0.00900900900900901,"72/20772",0.0682342822487979,0.45127183827951,0.420077566957567,"ENSG00000088992/ENSG00000155846/ENSG00000120659/ENSG00000115738",4,945
"GO:0003208","GO:0003208","cardiac ventricle morphogenesis",0.00900900900900901,"72/20772",0.0682342822487979,0.45127183827951,0.420077566957567,"ENSG00000215417/ENSG00000088832/ENSG00000198626/ENSG00000096696",4,946
"GO:0043627","GO:0043627","response to estrogen",0.00900900900900901,"72/20772",0.0682342822487979,0.45127183827951,0.420077566957567,"ENSG00000104332/ENSG00000069482/ENSG00000272398/ENSG00000145545",4,947
"GO:0045862","GO:0045862","positive regulation of proteolysis",0.0315315315315315,"420/20772",0.0685330282358275,0.452533838413897,0.421252331037627,"ENSG00000182866/ENSG00000136943/ENSG00000096717/ENSG00000109861/ENSG00000105707/ENSG00000204628/ENSG00000149273/ENSG00000153094/ENSG00000150594/ENSG00000003400/ENSG00000074800/ENSG00000130203/ENSG00000105373/ENSG00000189143",14,51
"GO:0022898","GO:0022898","regulation of transmembrane transporter activity",0.0247747747747748,"309/20772",0.0692083089204215,0.455243811726674,0.423774976811605,"ENSG00000142408/ENSG00000088992/ENSG00000177098/ENSG00000018625/ENSG00000215021/ENSG00000150594/ENSG00000119782/ENSG00000069482/ENSG00000109689/ENSG00000088832/ENSG00000198626",11,133
"GO:0003015","GO:0003015","heart process",0.0225225225225225,"273/20772",0.0695871779152855,0.455243811726674,0.423774976811605,"ENSG00000177098/ENSG00000080709/ENSG00000018625/ENSG00000119782/ENSG00000046604/ENSG00000113569/ENSG00000118160/ENSG00000198626/ENSG00000154639/ENSG00000096696",10,203
"GO:0016054","GO:0016054","organic acid catabolic process",0.0225225225225225,"273/20772",0.0695871779152855,0.455243811726674,0.423774976811605,"ENSG00000155380/ENSG00000153093/ENSG00000151224/ENSG00000179761/ENSG00000171759/ENSG00000132330/ENSG00000131844/ENSG00000095596/ENSG00000183077/ENSG00000100889",10,204
"GO:0046395","GO:0046395","carboxylic acid catabolic process",0.0225225225225225,"273/20772",0.0695871779152855,0.455243811726674,0.423774976811605,"ENSG00000155380/ENSG00000153093/ENSG00000151224/ENSG00000179761/ENSG00000171759/ENSG00000132330/ENSG00000131844/ENSG00000095596/ENSG00000183077/ENSG00000100889",10,205
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly",0.0337837837837838,"459/20772",0.0695875144147138,0.455243811726674,0.423774976811605,"ENSG00000147601/ENSG00000142541/ENSG00000181885/ENSG00000127831/ENSG00000004478/ENSG00000136842/ENSG00000204628/ENSG00000149273/ENSG00000153094/ENSG00000128951/ENSG00000130203/ENSG00000167513/ENSG00000105373/ENSG00000104872/ENSG00000075340",15,39
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling",0.0157657657657658,"168/20772",0.0695948684275692,0.455243811726674,0.423774976811605,"ENSG00000154473/ENSG00000183765/ENSG00000169679/ENSG00000116670/ENSG00000167513/ENSG00000105373/ENSG00000128789",7,446
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly",0.0135135135135135,"135/20772",0.0700605091018609,0.45556837810581,0.424077107463904,"ENSG00000127831/ENSG00000138100/ENSG00000164251/ENSG00000165175/ENSG00000136842/ENSG00000075340",6,577
"GO:0001523","GO:0001523","retinoid metabolic process",0.0112612612612613,"103/20772",0.070079085112866,0.45556837810581,0.424077107463904,"ENSG00000167600/ENSG00000106538/ENSG00000121207/ENSG00000196139/ENSG00000095596",5,739
"GO:0006942","GO:0006942","regulation of striated muscle contraction",0.0112612612612613,"103/20772",0.070079085112866,0.45556837810581,0.424077107463904,"ENSG00000018625/ENSG00000119782/ENSG00000046604/ENSG00000198626/ENSG00000096696",5,740
"GO:0046364","GO:0046364","monosaccharide biosynthetic process",0.0112612612612613,"103/20772",0.070079085112866,0.45556837810581,0.424077107463904,"ENSG00000096717/ENSG00000123213/ENSG00000146701/ENSG00000100889/ENSG00000111962",5,741
"GO:0070588","GO:0070588","calcium ion transmembrane transport",0.0292792792792793,"384/20772",0.070292742601225,0.456249953137673,0.424711568462347,"ENSG00000149782/ENSG00000142408/ENSG00000182866/ENSG00000017260/ENSG00000196876/ENSG00000018625/ENSG00000150594/ENSG00000119782/ENSG00000109689/ENSG00000118160/ENSG00000088832/ENSG00000198626/ENSG00000131504",13,65
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway",0.00900900900900901,"73/20772",0.0710308899439695,0.458036029708134,0.426374182072316,"ENSG00000089006/ENSG00000197594/ENSG00000096717/ENSG00000115290",4,948
"GO:1900046","GO:1900046","regulation of hemostasis",0.00900900900900901,"73/20772",0.0710308899439695,0.458036029708134,0.426374182072316,"ENSG00000010278/ENSG00000164251/ENSG00000130203/ENSG00000185532",4,949
"GO:0021983","GO:0021983","pituitary gland development",0.00675675675675676,"45/20772",0.0712233463796097,0.458036029708134,0.426374182072316,"ENSG00000039068/ENSG00000145545/ENSG00000074047",3,1275
"GO:0030835","GO:0030835","negative regulation of actin filament depolymerization",0.00675675675675676,"45/20772",0.0712233463796097,0.458036029708134,0.426374182072316,"ENSG00000127831/ENSG00000136842/ENSG00000075340",3,1276
"GO:0045124","GO:0045124","regulation of bone resorption",0.00675675675675676,"45/20772",0.0712233463796097,0.458036029708134,0.426374182072316,"ENSG00000155846/ENSG00000120659/ENSG00000004468",3,1277
"GO:0071459","GO:0071459","protein localization to chromosome, centromeric region",0.00675675675675676,"45/20772",0.0712233463796097,0.458036029708134,0.426374182072316,"ENSG00000154473/ENSG00000008083/ENSG00000167513",3,1278
"GO:0006119","GO:0006119","oxidative phosphorylation",0.0157657657657658,"169/20772",0.071341142009054,0.458090977708979,0.426425331779757,"ENSG00000173660/ENSG00000147684/ENSG00000009950/ENSG00000204370/ENSG00000198938/ENSG00000127184/ENSG00000135940",7,447
"GO:0051983","GO:0051983","regulation of chromosome segregation",0.0135135135135135,"136/20772",0.0720447874857404,0.461901825577538,0.42997275389848,"ENSG00000163029/ENSG00000154473/ENSG00000169679/ENSG00000116670/ENSG00000167513/ENSG00000128789",6,578
