"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:2001034","GO:2001034","positive regulation of double-strand break repair via nonhomologous end joining",0.00428265524625268,"14/20772",0.0383931240176706,0.390711887377918,0.363145614687928,"ENSG00000116670/ENSG00000080345",2,1742
"GO:0017148","GO:0017148","negative regulation of translation",0.0256959314775161,"299/20772",0.0387810294264125,0.393719784462436,0.365941292707878,"ENSG00000142541/ENSG00000141738/ENSG00000070756/ENSG00000091127/ENSG00000204628/ENSG00000149273/ENSG00000104408/ENSG00000077348/ENSG00000156928/ENSG00000131914/ENSG00000155506/ENSG00000111640",12,112
"GO:0007632","GO:0007632","visual behavior",0.00856531049250535,"57/20772",0.0391415895452345,0.394689501665715,0.366842592517877,"ENSG00000131771/ENSG00000018625/ENSG00000133703/ENSG00000109956",4,960
"GO:0043457","GO:0043457","regulation of cellular respiration",0.00856531049250535,"57/20772",0.0391415895452345,0.394689501665715,0.366842592517877,"ENSG00000009950/ENSG00000203668/ENSG00000084092/ENSG00000105373",4,961
"GO:0009311","GO:0009311","oligosaccharide metabolic process",0.0107066381156317,"83/20772",0.0391542352731232,0.394689501665715,0.366842592517877,"ENSG00000183778/ENSG00000174951/ENSG00000196371/ENSG00000196743/ENSG00000033170",5,767
"GO:0010644","GO:0010644","cell communication by electrical coupling",0.00642398286937901,"34/20772",0.0403836398492937,0.404215587599503,0.375696575321449,"ENSG00000018625/ENSG00000119782/ENSG00000198626",3,1281
"GO:0050891","GO:0050891","multicellular organismal-level water homeostasis",0.00642398286937901,"34/20772",0.0403836398492937,0.404215587599503,0.375696575321449,"ENSG00000116039/ENSG00000111319/ENSG00000167306",3,1282
"GO:0098801","GO:0098801","regulation of renal system process",0.00642398286937901,"34/20772",0.0403836398492937,0.404215587599503,0.375696575321449,"ENSG00000089006/ENSG00000164251/ENSG00000213853",3,1283
"GO:0006953","GO:0006953","acute-phase response",0.00856531049250535,"58/20772",0.0413229423993285,0.40730591743755,0.37856887013735,"ENSG00000130707/ENSG00000120659/ENSG00000172216/ENSG00000141655",4,962
"GO:0055078","GO:0055078","sodium ion homeostasis",0.00856531049250535,"58/20772",0.0413229423993285,0.40730591743755,0.37856887013735,"ENSG00000089006/ENSG00000116039/ENSG00000111319/ENSG00000018625",4,963
"GO:0045860","GO:0045860","positive regulation of protein kinase activity",0.0321199143468951,"406/20772",0.0422174003490395,0.40730591743755,0.37856887013735,"ENSG00000241186/ENSG00000096717/ENSG00000102755/ENSG00000065361/ENSG00000215021/ENSG00000120659/ENSG00000149273/ENSG00000150594/ENSG00000167191/ENSG00000274286/ENSG00000104872/ENSG00000118160/ENSG00000272398/ENSG00000141655/ENSG00000213853",15,41
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway",0.012847965738758,"113/20772",0.042385326942756,0.40730591743755,0.37856887013735,"ENSG00000112306/ENSG00000213889/ENSG00000104332/ENSG00000167191/ENSG00000073536/ENSG00000205213",6,597
"GO:1903321","GO:1903321","negative regulation of protein modification by small protein conjugation or removal",0.012847965738758,"113/20772",0.042385326942756,0.40730591743755,0.37856887013735,"ENSG00000154473/ENSG00000149273/ENSG00000116670/ENSG00000122406/ENSG00000171863/ENSG00000142676",6,598
"GO:0007015","GO:0007015","actin filament organization",0.0364025695931477,"478/20772",0.0432868112110637,0.40730591743755,0.37856887013735,"ENSG00000158769/ENSG00000113657/ENSG00000146904/ENSG00000127831/ENSG00000198087/ENSG00000137460/ENSG00000164251/ENSG00000104332/ENSG00000155846/ENSG00000136842/ENSG00000116670/ENSG00000167306/ENSG00000106078/ENSG00000131504/ENSG00000075340/ENSG00000213853/ENSG00000066032",17,25
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction",0.00642398286937901,"35/20772",0.0434562409591323,0.40730591743755,0.37856887013735,"ENSG00000164266/ENSG00000130203/ENSG00000198929",3,1284
"GO:0045577","GO:0045577","regulation of B cell differentiation",0.00642398286937901,"35/20772",0.0434562409591323,0.40730591743755,0.37856887013735,"ENSG00000215417/ENSG00000104332/ENSG00000115738",3,1285
"GO:0045777","GO:0045777","positive regulation of blood pressure",0.00642398286937901,"35/20772",0.0434562409591323,0.40730591743755,0.37856887013735,"ENSG00000274286/ENSG00000115738/ENSG00000176387",3,1286
"GO:0055094","GO:0055094","response to lipoprotein particle",0.00642398286937901,"35/20772",0.0434562409591323,0.40730591743755,0.37856887013735,"ENSG00000010278/ENSG00000130203/ENSG00000165029",3,1287
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation",0.0214132762312634,"238/20772",0.0434951643369718,0.40730591743755,0.37856887013735,"ENSG00000134323/ENSG00000057935/ENSG00000096717/ENSG00000104332/ENSG00000103067/ENSG00000105707/ENSG00000143494/ENSG00000188816/ENSG00000164266/ENSG00000117139",10,215
"GO:0030042","GO:0030042","actin filament depolymerization",0.00856531049250535,"59/20772",0.0435718609573516,0.40730591743755,0.37856887013735,"ENSG00000127831/ENSG00000164251/ENSG00000136842/ENSG00000075340",4,964
"GO:0000491","GO:0000491","small nucleolar ribonucleoprotein complex assembly",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000151131/ENSG00000104872",2,1743
"GO:0006167","GO:0006167","AMP biosynthetic process",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000198931/ENSG00000128050",2,1744
"GO:0006206","GO:0006206","pyrimidine nucleobase metabolic process",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000158825/ENSG00000084774",2,1745
"GO:0009163","GO:0009163","nucleoside biosynthetic process",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000198931/ENSG00000099810",2,1746
"GO:0009173","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000158825/ENSG00000084774",2,1747
"GO:0009756","GO:0009756","carbohydrate mediated signaling",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000009950/ENSG00000104872",2,1748
"GO:0010587","GO:0010587","miRNA catabolic process",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000197157/ENSG00000131914",2,1749
"GO:0016322","GO:0016322","neuron remodeling",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000119866/ENSG00000125730",2,1750
"GO:0032905","GO:0032905","transforming growth factor beta1 production",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000198087/ENSG00000104341",2,1751
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000198931/ENSG00000099810",2,1752
"GO:0048820","GO:0048820","hair follicle maturation",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000069482/ENSG00000037474",2,1753
"GO:0051284","GO:0051284","positive regulation of sequestering of calcium ion",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000119782/ENSG00000198626",2,1754
"GO:0051775","GO:0051775","response to redox state",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000119782/ENSG00000198626",2,1755
"GO:0060099","GO:0060099","regulation of phagocytosis, engulfment",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000164251/ENSG00000125730",2,1756
"GO:0060347","GO:0060347","heart trabecula formation",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000125850/ENSG00000088832",2,1757
"GO:0060766","GO:0060766","negative regulation of androgen receptor signaling pathway",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000096717/ENSG00000104332",2,1758
"GO:0071872","GO:0071872","cellular response to epinephrine stimulus",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000145545/ENSG00000198626",2,1759
"GO:1903826","GO:1903826","L-arginine transmembrane transport",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000165349/ENSG00000003989",2,1760
"GO:1905153","GO:1905153","regulation of membrane invagination",0.00428265524625268,"15/20772",0.0436535657291183,0.40730591743755,0.37856887013735,"ENSG00000164251/ENSG00000125730",2,1761
"GO:0072001","GO:0072001","renal system development",0.0278372591006424,"341/20772",0.0456746444958528,0.424358553427297,0.394418375050304,"ENSG00000170561/ENSG00000130707/ENSG00000119888/ENSG00000104332/ENSG00000165731/ENSG00000153094/ENSG00000095596/ENSG00000104327/ENSG00000272398/ENSG00000131914/ENSG00000073536/ENSG00000205213/ENSG00000074047",13,77
"GO:0060425","GO:0060425","lung morphogenesis",0.00856531049250535,"60/20772",0.0458882939145679,0.424358553427297,0.394418375050304,"ENSG00000142541/ENSG00000103067/ENSG00000133703/ENSG00000147862",4,965
"GO:0003012","GO:0003012","muscle system process",0.0364025695931477,"482/20772",0.046153879149976,0.424358553427297,0.394418375050304,"ENSG00000177098/ENSG00000215417/ENSG00000080709/ENSG00000136842/ENSG00000018625/ENSG00000150594/ENSG00000008083/ENSG00000119782/ENSG00000074800/ENSG00000274286/ENSG00000004468/ENSG00000046604/ENSG00000113569/ENSG00000105048/ENSG00000148680/ENSG00000198626/ENSG00000198929",17,26
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process",0.0107066381156317,"87/20772",0.0463989682973809,0.424358553427297,0.394418375050304,"ENSG00000092345/ENSG00000070756/ENSG00000119705/ENSG00000037474/ENSG00000155506",5,768
"GO:0009119","GO:0009119","ribonucleoside metabolic process",0.00642398286937901,"36/20772",0.0466421427223275,0.424358553427297,0.394418375050304,"ENSG00000158825/ENSG00000198931/ENSG00000099810",3,1288
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction",0.00642398286937901,"36/20772",0.0466421427223275,0.424358553427297,0.394418375050304,"ENSG00000018625/ENSG00000046604/ENSG00000198626",3,1289
"GO:1903580","GO:1903580","positive regulation of ATP metabolic process",0.00642398286937901,"36/20772",0.0466421427223275,0.424358553427297,0.394418375050304,"ENSG00000178409/ENSG00000009950/ENSG00000074800",3,1290
"GO:2000780","GO:2000780","negative regulation of double-strand break repair",0.00642398286937901,"36/20772",0.0466421427223275,0.424358553427297,0.394418375050304,"ENSG00000127423/ENSG00000116670/ENSG00000080345",3,1291
"GO:0042773","GO:0042773","ATP synthesis coupled electron transport",0.012847965738758,"116/20772",0.0471241574172212,0.424358553427297,0.394418375050304,"ENSG00000173660/ENSG00000147684/ENSG00000204370/ENSG00000198938/ENSG00000127184/ENSG00000135940",6,599
"GO:0042775","GO:0042775","mitochondrial ATP synthesis coupled electron transport",0.012847965738758,"116/20772",0.0471241574172212,0.424358553427297,0.394418375050304,"ENSG00000173660/ENSG00000147684/ENSG00000204370/ENSG00000198938/ENSG00000127184/ENSG00000135940",6,600
"GO:0019318","GO:0019318","hexose metabolic process",0.0214132762312634,"242/20772",0.0477276033325982,0.424358553427297,0.394418375050304,"ENSG00000096717/ENSG00000174951/ENSG00000196371/ENSG00000123213/ENSG00000146701/ENSG00000074800/ENSG00000149476/ENSG00000100889/ENSG00000111640/ENSG00000033170",10,216
"GO:0019229","GO:0019229","regulation of vasoconstriction",0.00856531049250535,"61/20772",0.0482721370439347,0.424358553427297,0.394418375050304,"ENSG00000018625/ENSG00000150594/ENSG00000274286/ENSG00000004468",4,966
"GO:0030490","GO:0030490","maturation of SSU-rRNA",0.00856531049250535,"61/20772",0.0482721370439347,0.424358553427297,0.394418375050304,"ENSG00000171858/ENSG00000120800/ENSG00000105193/ENSG00000120158",4,967
"GO:0089718","GO:0089718","amino acid import across plasma membrane",0.00856531049250535,"61/20772",0.0482721370439347,0.424358553427297,0.394418375050304,"ENSG00000018625/ENSG00000123643/ENSG00000165349/ENSG00000003989",4,968
"GO:0060485","GO:0060485","mesenchyme development",0.0278372591006424,"344/20772",0.0483530618454685,0.424358553427297,0.394418375050304,"ENSG00000121570/ENSG00000061492/ENSG00000111846/ENSG00000156925/ENSG00000065361/ENSG00000104332/ENSG00000165731/ENSG00000105707/ENSG00000116670/ENSG00000020256/ENSG00000125850/ENSG00000171863/ENSG00000213853",13,78
"GO:0016055","GO:0016055","Wnt signaling pathway",0.0364025695931477,"485/20772",0.0483912678948179,0.424358553427297,0.394418375050304,"ENSG00000185483/ENSG00000112306/ENSG00000213889/ENSG00000061492/ENSG00000172819/ENSG00000181274/ENSG00000104332/ENSG00000101282/ENSG00000204628/ENSG00000116670/ENSG00000167191/ENSG00000130203/ENSG00000162490/ENSG00000272398/ENSG00000073536/ENSG00000076716/ENSG00000205213",17,27
"GO:0006997","GO:0006997","nucleus organization",0.0149892933618844,"147/20772",0.0486343622825506,0.424358553427297,0.394418375050304,"ENSG00000138750/ENSG00000142864/ENSG00000178409/ENSG00000096717/ENSG00000058804/ENSG00000113569/ENSG00000163002",7,456
"GO:0006939","GO:0006939","smooth muscle contraction",0.012847965738758,"117/20772",0.0487737364860554,0.424358553427297,0.394418375050304,"ENSG00000018625/ENSG00000150594/ENSG00000119782/ENSG00000274286/ENSG00000004468/ENSG00000148680",6,601
"GO:0051261","GO:0051261","protein depolymerization",0.012847965738758,"117/20772",0.0487737364860554,0.424358553427297,0.394418375050304,"ENSG00000127831/ENSG00000138100/ENSG00000164251/ENSG00000165175/ENSG00000136842/ENSG00000075340",6,602
"GO:0014029","GO:0014029","neural crest formation",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000061492/ENSG00000104332",2,1762
"GO:0031061","GO:0031061","negative regulation of histone methylation",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000096717/ENSG00000104872",2,1763
"GO:0031620","GO:0031620","regulation of fever generation",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000120659/ENSG00000141655",2,1764
"GO:0031652","GO:0031652","positive regulation of heat generation",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000120659/ENSG00000141655",2,1765
"GO:0032306","GO:0032306","regulation of prostaglandin secretion",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000120659/ENSG00000141655",2,1766
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000120659/ENSG00000141655",2,1767
"GO:0033599","GO:0033599","regulation of mammary gland epithelial cell proliferation",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000215021/ENSG00000117139",2,1768
"GO:0035358","GO:0035358","regulation of peroxisome proliferator activated receptor signaling pathway",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000096717/ENSG00000143970",2,1769
"GO:0035641","GO:0035641","locomotory exploration behavior",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000018625/ENSG00000130203",2,1770
"GO:0042448","GO:0042448","progesterone metabolic process",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000196139/ENSG00000145545",2,1771
"GO:0043101","GO:0043101","purine-containing compound salvage",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000198931/ENSG00000099810",2,1772
"GO:0048241","GO:0048241","epinephrine transport",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000150594/ENSG00000274286",2,1773
"GO:0050862","GO:0050862","positive regulation of T cell receptor signaling pathway",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000182866/ENSG00000149273",2,1774
"GO:0061430","GO:0061430","bone trabecula morphogenesis",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000104332/ENSG00000155846",2,1775
"GO:1901836","GO:1901836","regulation of transcription of nucleolar large rRNA by RNA polymerase I",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000105373/ENSG00000104872",2,1776
"GO:2000048","GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000119888/ENSG00000116670",2,1777
"GO:2000767","GO:2000767","positive regulation of cytoplasmic translation",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000070756/ENSG00000131914",2,1778
"GO:2001256","GO:2001256","regulation of store-operated calcium entry",0.00428265524625268,"16/20772",0.0491634909458453,0.424358553427297,0.394418375050304,"ENSG00000164266/ENSG00000092051",2,1779
"GO:0032409","GO:0032409","regulation of transporter activity",0.0278372591006424,"345/20772",0.0492695200682377,0.424414613274677,0.394470479653195,"ENSG00000142408/ENSG00000088992/ENSG00000177098/ENSG00000018625/ENSG00000215021/ENSG00000150594/ENSG00000119782/ENSG00000069482/ENSG00000109689/ENSG00000088832/ENSG00000092051/ENSG00000198626/ENSG00000198929",13,79
"GO:0090305","GO:0090305","nucleic acid phosphodiester bond hydrolysis",0.0235546038543897,"277/20772",0.0495223148852337,0.425732158610154,0.395695066941649,"ENSG00000101347/ENSG00000178718/ENSG00000076043/ENSG00000197594/ENSG00000171858/ENSG00000120800/ENSG00000197157/ENSG00000261236/ENSG00000077348/ENSG00000147687/ENSG00000120158",11,159
"GO:0198738","GO:0198738","cell-cell signaling by wnt",0.0364025695931477,"487/20772",0.0499249390571396,0.42674152593435,0.396633219399336,"ENSG00000185483/ENSG00000112306/ENSG00000213889/ENSG00000061492/ENSG00000172819/ENSG00000181274/ENSG00000104332/ENSG00000101282/ENSG00000204628/ENSG00000116670/ENSG00000167191/ENSG00000130203/ENSG00000162490/ENSG00000272398/ENSG00000073536/ENSG00000076716/ENSG00000205213",17,28
"GO:0002446","GO:0002446","neutrophil mediated immunity",0.00642398286937901,"37/20772",0.0499399675049814,0.42674152593435,0.396633219399336,"ENSG00000164251/ENSG00000186716/ENSG00000204936",3,1292
"GO:0072528","GO:0072528","pyrimidine-containing compound biosynthetic process",0.00642398286937901,"37/20772",0.0499399675049814,0.42674152593435,0.396633219399336,"ENSG00000158825/ENSG00000084774/ENSG00000128951",3,1293
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly",0.0107066381156317,"89/20772",0.0503005172344275,0.428962810975198,0.398697783973936,"ENSG00000127831/ENSG00000138100/ENSG00000165175/ENSG00000136842/ENSG00000075340",5,769
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.0235546038543897,"278/20772",0.0505727824297056,0.430423840878772,0.400055732425342,"ENSG00000116039/ENSG00000181192/ENSG00000197594/ENSG00000178409/ENSG00000178035/ENSG00000147684/ENSG00000009950/ENSG00000018625/ENSG00000204370/ENSG00000074800/ENSG00000111640",11,160
"GO:0052547","GO:0052547","regulation of peptidase activity",0.0364025695931477,"488/20772",0.0507045158947014,0.430685370069734,0.400298809695011,"ENSG00000182866/ENSG00000166145/ENSG00000136943/ENSG00000127831/ENSG00000096717/ENSG00000124107/ENSG00000128040/ENSG00000204628/ENSG00000149273/ENSG00000153094/ENSG00000164266/ENSG00000003400/ENSG00000104872/ENSG00000189143/ENSG00000073536/ENSG00000175121/ENSG00000111640",17,29
"GO:0016241","GO:0016241","regulation of macroautophagy",0.0171306209850107,"180/20772",0.0511259224482103,0.433401457890991,0.402823266752143,"ENSG00000188282/ENSG00000089006/ENSG00000116039/ENSG00000005022/ENSG00000096717/ENSG00000116260/ENSG00000155506/ENSG00000111640",8,379
"GO:0048562","GO:0048562","embryonic organ morphogenesis",0.0256959314775161,"313/20772",0.0516041699189272,0.435798989562308,0.405051643058678,"ENSG00000134323/ENSG00000116039/ENSG00000172819/ENSG00000156925/ENSG00000166831/ENSG00000105707/ENSG00000188816/ENSG00000125850/ENSG00000186716/ENSG00000115738/ENSG00000172809/ENSG00000198626",12,113
"GO:0071333","GO:0071333","cellular response to glucose stimulus",0.0149892933618844,"149/20772",0.0516131542516336,0.435798989562308,0.405051643058678,"ENSG00000009950/ENSG00000204628/ENSG00000150594/ENSG00000119782/ENSG00000104872/ENSG00000131914/ENSG00000100889",7,457
"GO:0051346","GO:0051346","negative regulation of hydrolase activity",0.0299785867237687,"383/20772",0.0521587513029261,0.437630463067732,0.406753898847144,"ENSG00000147601/ENSG00000158769/ENSG00000131771/ENSG00000166145/ENSG00000127831/ENSG00000124107/ENSG00000128040/ENSG00000164266/ENSG00000119782/ENSG00000104872/ENSG00000073536/ENSG00000088832/ENSG00000175121/ENSG00000111640",14,52
"GO:0006721","GO:0006721","terpenoid metabolic process",0.012847965738758,"119/20772",0.0521785361023966,0.437630463067732,0.406753898847144,"ENSG00000167600/ENSG00000106538/ENSG00000121207/ENSG00000196139/ENSG00000095596/ENSG00000145545",6,603
"GO:0006937","GO:0006937","regulation of muscle contraction",0.0171306209850107,"181/20772",0.0524928328245296,0.437630463067732,0.406753898847144,"ENSG00000018625/ENSG00000150594/ENSG00000119782/ENSG00000074800/ENSG00000274286/ENSG00000046604/ENSG00000105048/ENSG00000198626",8,380
"GO:0002790","GO:0002790","peptide secretion",0.0235546038543897,"280/20772",0.0527186378328416,0.437630463067732,0.406753898847144,"ENSG00000155380/ENSG00000164251/ENSG00000104332/ENSG00000120659/ENSG00000150594/ENSG00000164266/ENSG00000119782/ENSG00000069482/ENSG00000004468/ENSG00000165029/ENSG00000100889",11,161
"GO:0010977","GO:0010977","negative regulation of neuron projection development",0.0149892933618844,"150/20772",0.0531447108564478,0.437630463067732,0.406753898847144,"ENSG00000039068/ENSG00000113657/ENSG00000119866/ENSG00000004478/ENSG00000130203/ENSG00000004468/ENSG00000162490",7,458
"GO:0006414","GO:0006414","translational elongation",0.00856531049250535,"63/20772",0.0532413801046841,0.437630463067732,0.406753898847144,"ENSG00000167658/ENSG00000204628/ENSG00000137818/ENSG00000177600",4,969
"GO:0007566","GO:0007566","embryo implantation",0.00856531049250535,"63/20772",0.0532413801046841,0.437630463067732,0.406753898847144,"ENSG00000004478/ENSG00000147596/ENSG00000162244/ENSG00000213853",4,970
"GO:0045604","GO:0045604","regulation of epidermal cell differentiation",0.00856531049250535,"63/20772",0.0532413801046841,0.437630463067732,0.406753898847144,"ENSG00000134323/ENSG00000104413/ENSG00000175707/ENSG00000125850",4,971
"GO:0009303","GO:0009303","rRNA transcription",0.00642398286937901,"38/20772",0.0533482249416958,0.437630463067732,0.406753898847144,"ENSG00000107833/ENSG00000105373/ENSG00000104872",3,1294
"GO:0031057","GO:0031057","negative regulation of histone modification",0.00642398286937901,"38/20772",0.0533482249416958,0.437630463067732,0.406753898847144,"ENSG00000096717/ENSG00000119335/ENSG00000104872",3,1295
"GO:0033144","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway",0.00642398286937901,"38/20772",0.0533482249416958,0.437630463067732,0.406753898847144,"ENSG00000096717/ENSG00000104332/ENSG00000215021",3,1296
"GO:0045879","GO:0045879","negative regulation of smoothened signaling pathway",0.00642398286937901,"38/20772",0.0533482249416958,0.437630463067732,0.406753898847144,"ENSG00000197594/ENSG00000204628/ENSG00000074047",3,1297
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus",0.00642398286937901,"38/20772",0.0533482249416958,0.437630463067732,0.406753898847144,"ENSG00000010278/ENSG00000130203/ENSG00000165029",3,1298
"GO:0086005","GO:0086005","ventricular cardiac muscle cell action potential",0.00642398286937901,"38/20772",0.0533482249416958,0.437630463067732,0.406753898847144,"ENSG00000046604/ENSG00000198626/ENSG00000198929",3,1299
"GO:0045862","GO:0045862","positive regulation of proteolysis",0.0321199143468951,"420/20772",0.0536574075119768,0.437630463067732,0.406753898847144,"ENSG00000182866/ENSG00000136943/ENSG00000096717/ENSG00000109861/ENSG00000105707/ENSG00000204628/ENSG00000149273/ENSG00000153094/ENSG00000150594/ENSG00000003400/ENSG00000074800/ENSG00000130203/ENSG00000105373/ENSG00000189143/ENSG00000109686",15,42
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway",0.0149892933618844,"151/20772",0.0547044955254432,0.437630463067732,0.406753898847144,"ENSG00000112306/ENSG00000213889/ENSG00000104332/ENSG00000101282/ENSG00000167191/ENSG00000073536/ENSG00000205213",7,459
"GO:0071331","GO:0071331","cellular response to hexose stimulus",0.0149892933618844,"151/20772",0.0547044955254432,0.437630463067732,0.406753898847144,"ENSG00000009950/ENSG00000204628/ENSG00000150594/ENSG00000119782/ENSG00000104872/ENSG00000131914/ENSG00000100889",7,460
"GO:0043405","GO:0043405","regulation of MAP kinase activity",0.019271948608137,"215/20772",0.0547099247357295,0.437630463067732,0.406753898847144,"ENSG00000241186/ENSG00000102755/ENSG00000104332/ENSG00000120659/ENSG00000149273/ENSG00000150594/ENSG00000130203/ENSG00000272398/ENSG00000141655",9,287
"GO:0001522","GO:0001522","pseudouridine synthesis",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000091127/ENSG00000177192",2,1780
"GO:0007158","GO:0007158","neuron cell-cell adhesion",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000165731/ENSG00000179915",2,1781
"GO:0009068","GO:0009068","aspartate family amino acid catabolic process",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000151224/ENSG00000179761",2,1782
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000171759/ENSG00000183077",2,1783
"GO:0010566","GO:0010566","regulation of ketone biosynthetic process",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000196139/ENSG00000124523",2,1784
"GO:0017014","GO:0017014","protein nitrosylation",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000111640/ENSG00000198929",2,1785
"GO:0018119","GO:0018119","peptidyl-cysteine S-nitrosylation",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000111640/ENSG00000198929",2,1786
"GO:0018216","GO:0018216","peptidyl-arginine methylation",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000147596/ENSG00000003509",2,1787
"GO:0048385","GO:0048385","regulation of retinoic acid receptor signaling pathway",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000196139/ENSG00000095596",2,1788
"GO:0072578","GO:0072578","neurotransmitter-gated ion channel clustering",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000156959/ENSG00000130203",2,1789
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000101132/ENSG00000130203",2,1790
"GO:2001267","GO:2001267","regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway",0.00428265524625268,"17/20772",0.0549090754552618,0.437630463067732,0.406753898847144,"ENSG00000104872/ENSG00000073536",2,1791
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration",0.00856531049250535,"64/20772",0.0558263187724898,0.442459894509101,0.411242594753324,"ENSG00000119782/ENSG00000104327/ENSG00000118160/ENSG00000198626",4,972
