"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048562","GO:0048562","embryonic organ morphogenesis","17/403","313/20772",0.000143822705402131,0.0084176233411747,0.0072058539680278,"ENSG00000007372/ENSG00000106571/ENSG00000115507/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000104290/ENSG00000137203/ENSG00000162992/ENSG00000152977/ENSG00000125398/ENSG00000162738/ENSG00000077943/ENSG00000075711/ENSG00000120254/ENSG00000126778/ENSG00000184254",17
"GO:0048745","GO:0048745","smooth muscle tissue development","5/403","27/20772",0.00015220944546963,0.00878644661930167,0.00752158283524763,"ENSG00000008196/ENSG00000125398/ENSG00000077943/ENSG00000075711/ENSG00000126778",5
"GO:0043087","GO:0043087","regulation of GTPase activity","20/403","408/20772",0.000154517723516086,0.00879915793103765,0.00753246427439014,"ENSG00000105137/ENSG00000147251/ENSG00000111432/ENSG00000114346/ENSG00000075884/ENSG00000111913/ENSG00000110880/ENSG00000173848/ENSG00000116991/ENSG00000134215/ENSG00000141433/ENSG00000164056/ENSG00000060237/ENSG00000155903/ENSG00000113916/ENSG00000147894/ENSG00000107560/ENSG00000120318/ENSG00000197555/ENSG00000120899",20
"GO:0060537","GO:0060537","muscle tissue development","21/403","445/20772",0.000179545417225184,0.010088058509159,0.00863581957657133,"ENSG00000008196/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000064309/ENSG00000112175/ENSG00000198947/ENSG00000167196/ENSG00000078114/ENSG00000125398/ENSG00000120149/ENSG00000152413/ENSG00000162772/ENSG00000109819/ENSG00000078328/ENSG00000175183/ENSG00000077943/ENSG00000075711/ENSG00000163909/ENSG00000138795/ENSG00000126778",21
"GO:0060669","GO:0060669","embryonic placenta morphogenesis","5/403","28/20772",0.000182367705816274,0.0101118093724971,0.008656151355019,"ENSG00000188064/ENSG00000066468/ENSG00000185650/ENSG00000112175/ENSG00000138795",5
"GO:0019932","GO:0019932","second-messenger-mediated signaling","17/403","320/20772",0.000187074208279398,0.0102380612167453,0.00876422845896785,"ENSG00000061918/ENSG00000007171/ENSG00000173376/ENSG00000108551/ENSG00000176170/ENSG00000198947/ENSG00000186188/ENSG00000141433/ENSG00000162992/ENSG00000125398/ENSG00000115138/ENSG00000143153/ENSG00000078295/ENSG00000113448/ENSG00000181773/ENSG00000120899/ENSG00000198929",17
"GO:0060993","GO:0060993","kidney morphogenesis","9/403","104/20772",0.000192902508946266,0.0104216817012765,0.00892141562967414,"ENSG00000188064/ENSG00000187210/ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",9
"GO:0034329","GO:0034329","cell junction assembly","22/403","483/20772",0.000208718814588484,0.0111334314515933,0.00953070456488655,"ENSG00000153707/ENSG00000076716/ENSG00000164741/ENSG00000172020/ENSG00000153012/ENSG00000150394/ENSG00000124171/ENSG00000114346/ENSG00000154342/ENSG00000120156/ENSG00000169862/ENSG00000110880/ENSG00000145526/ENSG00000072110/ENSG00000035403/ENSG00000184845/ENSG00000075711/ENSG00000120899/ENSG00000110076/ENSG00000126778/ENSG00000161638/ENSG00000152767",22
"GO:0002052","GO:0002052","positive regulation of neuroblast proliferation","5/403","29/20772",0.000216877280915016,0.0112829736021713,0.00965871919032828,"ENSG00000007372/ENSG00000106571/ENSG00000064309/ENSG00000104290/ENSG00000112333",5
"GO:0003401","GO:0003401","axis elongation","5/403","29/20772",0.000216877280915016,0.0112829736021713,0.00965871919032828,"ENSG00000066468/ENSG00000154342/ENSG00000164056/ENSG00000125398/ENSG00000126778",5
"GO:0060562","GO:0060562","epithelial tube morphogenesis","19/403","387/20772",0.000220215626509898,0.0113169347574721,0.00968779142553814,"ENSG00000164741/ENSG00000198435/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000134245/ENSG00000112175/ENSG00000138798/ENSG00000104290/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000115596/ENSG00000162738/ENSG00000075711/ENSG00000105696/ENSG00000138795/ENSG00000120254/ENSG00000126778",19
"GO:0003007","GO:0003007","heart morphogenesis","15/403","268/20772",0.000253701810746161,0.0128696762557883,0.0110170061021124,"ENSG00000164741/ENSG00000101384/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000120156/ENSG00000112175/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000162738/ENSG00000185149/ENSG00000163909/ENSG00000126778/ENSG00000213853",15
"GO:0032526","GO:0032526","response to retinoic acid","10/403","132/20772",0.000257956317634032,0.0128696762557883,0.0110170061021124,"ENSG00000188064/ENSG00000111432/ENSG00000066468/ENSG00000154342/ENSG00000075290/ENSG00000115457/ENSG00000125398/ENSG00000115596/ENSG00000086696/ENSG00000120899",10
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","7/403","65/20772",0.000259592425662554,0.0128696762557883,0.0110170061021124,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0061548","GO:0061548","ganglion development","4/403","17/20772",0.000271896013902468,0.0133229046812209,0.0114049894693239,"ENSG00000075213/ENSG00000138061/ENSG00000104290/ENSG00000126778",4
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","5/403","31/20772",0.00030057450197648,0.0145588615095274,0.0124630226046388,"ENSG00000101384/ENSG00000154342/ENSG00000163132/ENSG00000120149/ENSG00000163909",5
"GO:0030534","GO:0030534","adult behavior","11/403","162/20772",0.000333854546641228,0.0159870802221152,0.0136856403270274,"ENSG00000167081/ENSG00000109189/ENSG00000069696/ENSG00000064218/ENSG00000170893/ENSG00000164082/ENSG00000152977/ENSG00000184845/ENSG00000152413/ENSG00000184144/ENSG00000110076",11
"GO:0048645","GO:0048645","animal organ formation","7/403","68/20772",0.000343947155280814,0.0162853181163298,0.0139409450165269,"ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000126778/ENSG00000213853",7
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","13/403","218/20772",0.000353864939585018,0.016568742837903,0.0141835689819632,"ENSG00000198435/ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000138798/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000138795/ENSG00000126778",13
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","14/403","248/20772",0.000370867124966547,0.0171740007099893,0.014701696208911,"ENSG00000163485/ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000184845/ENSG00000070961/ENSG00000152413/ENSG00000143153/ENSG00000183908/ENSG00000168710/ENSG00000070808/ENSG00000075711/ENSG00000138495/ENSG00000198929",14
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","10/403","139/20772",0.00039072281538343,0.0175324121126869,0.015008512055099,"ENSG00000164741/ENSG00000101384/ENSG00000120156/ENSG00000110880/ENSG00000119547/ENSG00000035403/ENSG00000113916/ENSG00000120899/ENSG00000122861/ENSG00000213853",10
"GO:0042476","GO:0042476","odontogenesis","10/403","139/20772",0.00039072281538343,0.0175324121126869,0.015008512055099,"ENSG00000189120/ENSG00000106571/ENSG00000066468/ENSG00000163132/ENSG00000064218/ENSG00000137203/ENSG00000120149/ENSG00000115596/ENSG00000115884/ENSG00000138795",10
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","8/403","91/20772",0.000391088452442469,0.0175324121126869,0.015008512055099,"ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000106278/ENSG00000064309/ENSG00000138798/ENSG00000104290/ENSG00000112333",8
"GO:0002313","GO:0002313","mature B cell differentiation involved in immune response","5/403","33/20772",0.000406701542529921,0.017852503127303,0.0152825239720399,"ENSG00000147251/ENSG00000100097/ENSG00000106003/ENSG00000113916/ENSG00000120899",5
"GO:0007628","GO:0007628","adult walking behavior","5/403","33/20772",0.000406701542529921,0.017852503127303,0.0152825239720399,"ENSG00000064218/ENSG00000170893/ENSG00000152977/ENSG00000184845/ENSG00000184144",5
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","8/403","92/20772",0.000421212324310559,0.0182988529344814,0.0156646189409906,"ENSG00000158555/ENSG00000114346/ENSG00000064309/ENSG00000162992/ENSG00000113916/ENSG00000183036/ENSG00000163909/ENSG00000120833",8
"GO:0060602","GO:0060602","branch elongation of an epithelium","4/403","19/20772",0.00042940819946873,0.0184645525771554,0.0158064650867813,"ENSG00000066468/ENSG00000164056/ENSG00000125398/ENSG00000126778",4
"GO:0046425","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","9/403","117/20772",0.000465208668121048,0.0197763884516329,0.0169294540063813,"ENSG00000153707/ENSG00000138061/ENSG00000138798/ENSG00000116717/ENSG00000162992/ENSG00000087095/ENSG00000070808/ENSG00000120899/ENSG00000120833",9
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","5/403","34/20772",0.000469302051533767,0.0197763884516329,0.0169294540063813,"ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000126778",5
"GO:0060675","GO:0060675","ureteric bud morphogenesis","7/403","72/20772",0.00048914783179603,0.0204086035959255,0.0174706578380927,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0010001","GO:0010001","glial cell differentiation","14/403","257/20772",0.000529380317391474,0.0209185994370996,0.0179072365975421,"ENSG00000120885/ENSG00000172020/ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000184486/ENSG00000123307/ENSG00000106278/ENSG00000125398/ENSG00000184845/ENSG00000112333/ENSG00000092621/ENSG00000184144/ENSG00000138795",14
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","7/403","73/20772",0.000532149074671248,0.0209185994370996,0.0179072365975421,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0048732","GO:0048732","gland development","21/403","483/20772",0.000533088332005399,0.0209185994370996,0.0179072365975421,"ENSG00000188064/ENSG00000007372/ENSG00000165891/ENSG00000106571/ENSG00000184486/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000138061/ENSG00000138798/ENSG00000119547/ENSG00000125398/ENSG00000120149/ENSG00000213145/ENSG00000118503/ENSG00000138795/ENSG00000126778/ENSG00000184254/ENSG00000147065/ENSG00000169174/ENSG00000120833",21
"GO:0010765","GO:0010765","positive regulation of sodium ion transport","5/403","35/20772",0.000538887688217953,0.0209185994370996,0.0179072365975421,"ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000143153/ENSG00000168710",5
"GO:0090659","GO:0090659","walking behavior","5/403","35/20772",0.000538887688217953,0.0209185994370996,0.0179072365975421,"ENSG00000064218/ENSG00000170893/ENSG00000152977/ENSG00000184845/ENSG00000184144",5
"GO:0090087","GO:0090087","regulation of peptide transport","13/403","228/20772",0.000541846658305426,0.0209185994370996,0.0179072365975421,"ENSG00000007171/ENSG00000163485/ENSG00000008196/ENSG00000250366/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000141433/ENSG00000162992/ENSG00000104267/ENSG00000198355/ENSG00000068366",13
"GO:0048593","GO:0048593","camera-type eye morphogenesis","10/403","145/20772",0.000545815108782124,0.0209185994370996,0.0179072365975421,"ENSG00000101384/ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000008196/ENSG00000134245/ENSG00000064309/ENSG00000137203/ENSG00000125398/ENSG00000184254",10
"GO:0003197","GO:0003197","endocardial cushion development","6/403","53/20772",0.000546047920759601,0.0209185994370996,0.0179072365975421,"ENSG00000101384/ENSG00000163132/ENSG00000112175/ENSG00000125398/ENSG00000120149/ENSG00000163909",6
"GO:0046580","GO:0046580","negative regulation of Ras protein signal transduction","6/403","53/20772",0.000546047920759601,0.0209185994370996,0.0179072365975421,"ENSG00000104695/ENSG00000164741/ENSG00000111913/ENSG00000164056/ENSG00000155903/ENSG00000113916",6
"GO:0002028","GO:0002028","regulation of sodium ion transport","8/403","96/20772",0.00056114478394687,0.0213032803563253,0.0182365402995346,"ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000060237/ENSG00000143153/ENSG00000168710/ENSG00000075711/ENSG00000169174",8
"GO:0021988","GO:0021988","olfactory lobe development","5/403","36/20772",0.00061594424951199,0.0231749023878886,0.0198387306680224,"ENSG00000075213/ENSG00000138623/ENSG00000152977/ENSG00000112333/ENSG00000118193",5
"GO:0021885","GO:0021885","forebrain cell migration","7/403","75/20772",0.00062715868809434,0.0233880239967217,0.0200211720922152,"ENSG00000170370/ENSG00000106571/ENSG00000184486/ENSG00000184845/ENSG00000112333/ENSG00000184144/ENSG00000171450",7
"GO:0048592","GO:0048592","eye morphogenesis","11/403","175/20772",0.000640971201312742,0.0235627255713935,0.0201707242857556,"ENSG00000101384/ENSG00000182968/ENSG00000007372/ENSG00000118733/ENSG00000106571/ENSG00000008196/ENSG00000134245/ENSG00000064309/ENSG00000137203/ENSG00000125398/ENSG00000184254",11
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","4/403","21/20772",0.000643026445351269,0.0235627255713935,0.0201707242857556,"ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000143153",4
"GO:0001763","GO:0001763","morphogenesis of a branching structure","13/403","233/20772",0.000663833097620035,0.0240263264413831,0.0205675869194464,"ENSG00000198435/ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000138798/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000138795/ENSG00000126778",13
"GO:0099173","GO:0099173","postsynapse organization","12/403","204/20772",0.000667081203996636,0.0240263264413831,0.0205675869194464,"ENSG00000153707/ENSG00000172020/ENSG00000148798/ENSG00000169862/ENSG00000072110/ENSG00000152413/ENSG00000075711/ENSG00000197555/ENSG00000120899/ENSG00000110076/ENSG00000152767/ENSG00000198929",12
"GO:0031128","GO:0031128","developmental induction","5/403","37/20772",0.000700969007736715,0.0250329101576485,0.0214292666325934,"ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000126778",5
"GO:0001708","GO:0001708","cell fate specification","9/403","125/20772",0.000752287031365784,0.0266398113460119,0.022804844374087,"ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000184486/ENSG00000154342/ENSG00000064309/ENSG00000064218/ENSG00000125398/ENSG00000126778",9
"GO:0023019","GO:0023019","signal transduction involved in regulation of gene expression","4/403","22/20772",0.000773970922998823,0.0271044395363871,0.0232025864389875,"ENSG00000007372/ENSG00000163132/ENSG00000162992/ENSG00000120149",4
"GO:0002315","GO:0002315","marginal zone B cell differentiation","3/403","10/20772",0.000785919386787116,0.0271044395363871,0.0232025864389875,"ENSG00000147251/ENSG00000106003/ENSG00000120899",3
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","12/403","208/20772",0.000791135752960517,0.0271044395363871,0.0232025864389875,"ENSG00000105137/ENSG00000104695/ENSG00000164741/ENSG00000158985/ENSG00000111913/ENSG00000173848/ENSG00000164056/ENSG00000139679/ENSG00000155903/ENSG00000118193/ENSG00000113916/ENSG00000177106",12
"GO:0051048","GO:0051048","negative regulation of secretion","12/403","208/20772",0.000791135752960517,0.0271044395363871,0.0232025864389875,"ENSG00000156675/ENSG00000163485/ENSG00000069696/ENSG00000138798/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000151474/ENSG00000060237/ENSG00000198355/ENSG00000168952/ENSG00000168811",12
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","13/403","238/20772",0.000808202609150067,0.0274658531851483,0.0235119723391959,"ENSG00000188064/ENSG00000007372/ENSG00000124171/ENSG00000120156/ENSG00000111913/ENSG00000164056/ENSG00000151474/ENSG00000142945/ENSG00000107560/ENSG00000075711/ENSG00000120899/ENSG00000047849/ENSG00000147065",13
"GO:0072175","GO:0072175","epithelial tube formation","10/403","153/20772",0.00082880195097099,0.027940571371134,0.0239183518819165,"ENSG00000164741/ENSG00000066468/ENSG00000112175/ENSG00000138798/ENSG00000104290/ENSG00000125398/ENSG00000115596/ENSG00000162738/ENSG00000120254/ENSG00000126778",10
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","8/403","102/20772",0.000839346035464225,0.028071461852748,0.0240303998624553,"ENSG00000182968/ENSG00000164651/ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000075290/ENSG00000064218/ENSG00000180875",8
"GO:0030879","GO:0030879","mammary gland development","10/403","154/20772",0.000871396593638778,0.0289138995716048,0.0247515634181525,"ENSG00000188064/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000138798/ENSG00000125398/ENSG00000120149/ENSG00000138795/ENSG00000120833",10
"GO:1904892","GO:1904892","regulation of receptor signaling pathway via STAT","9/403","128/20772",0.00089154595492653,0.0292345497509053,0.0250260540045344,"ENSG00000153707/ENSG00000138061/ENSG00000138798/ENSG00000116717/ENSG00000162992/ENSG00000087095/ENSG00000070808/ENSG00000120899/ENSG00000120833",9
"GO:0048709","GO:0048709","oligodendrocyte differentiation","8/403","103/20772",0.000894935196456285,0.0292345497509053,0.0250260540045344,"ENSG00000120885/ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000123307/ENSG00000106278/ENSG00000125398/ENSG00000184144",8
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","7/403","80/20772",0.000924181343784251,0.0299576937131295,0.0256450968837946,"ENSG00000135697/ENSG00000112175/ENSG00000138061/ENSG00000160209/ENSG00000165092/ENSG00000111275/ENSG00000184254",7
"GO:0050708","GO:0050708","regulation of protein secretion","15/403","306/20772",0.00100508366824717,0.031981842078442,0.0273778564691182,"ENSG00000007171/ENSG00000156675/ENSG00000064651/ENSG00000008196/ENSG00000250366/ENSG00000069696/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000162992/ENSG00000087470/ENSG00000151474/ENSG00000198355/ENSG00000068366/ENSG00000168811",15
"GO:0001662","GO:0001662","behavioral fear response","5/403","40/20772",0.00100898150932201,0.031981842078442,0.0273778564691182,"ENSG00000109189/ENSG00000069696/ENSG00000150551/ENSG00000184845/ENSG00000112333",5
"GO:0021510","GO:0021510","spinal cord development","8/403","105/20772",0.00101496371913698,0.031981842078442,0.0273778564691182,"ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000167081/ENSG00000154342/ENSG00000064218/ENSG00000152977/ENSG00000092621",8
"GO:0021953","GO:0021953","central nervous system neuron differentiation","11/403","186/20772",0.00105830639482485,0.031981842078442,0.0273778564691182,"ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000078018/ENSG00000173376/ENSG00000064218/ENSG00000184845/ENSG00000112333/ENSG00000184144",11
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","14/403","276/20772",0.0010594307411528,0.031981842078442,0.0273778564691182,"ENSG00000162889/ENSG00000188064/ENSG00000173334/ENSG00000185650/ENSG00000075213/ENSG00000176170/ENSG00000136504/ENSG00000116717/ENSG00000075711/ENSG00000131080/ENSG00000111907/ENSG00000120899/ENSG00000081913/ENSG00000095370",14
"GO:0051058","GO:0051058","negative regulation of small GTPase mediated signal transduction","6/403","60/20772",0.00106279305854578,0.031981842078442,0.0273778564691182,"ENSG00000104695/ENSG00000164741/ENSG00000111913/ENSG00000164056/ENSG00000155903/ENSG00000113916",6
"GO:0032329","GO:0032329","serine transport","3/403","11/20772",0.00106513342099152,0.031981842078442,0.0273778564691182,"ENSG00000164466/ENSG00000164300/ENSG00000105281",3
"GO:0046710","GO:0046710","GDP metabolic process","3/403","11/20772",0.00106513342099152,0.031981842078442,0.0273778564691182,"ENSG00000197217/ENSG00000075711/ENSG00000130830",3
"GO:0060579","GO:0060579","ventral spinal cord interneuron fate commitment","3/403","11/20772",0.00106513342099152,0.031981842078442,0.0273778564691182,"ENSG00000182968/ENSG00000106571/ENSG00000064218",3
"GO:0060581","GO:0060581","cell fate commitment involved in pattern specification","3/403","11/20772",0.00106513342099152,0.031981842078442,0.0273778564691182,"ENSG00000182968/ENSG00000106571/ENSG00000064218",3
"GO:0072078","GO:0072078","nephron tubule morphogenesis","7/403","82/20772",0.00107010909659713,0.031981842078442,0.0273778564691182,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0001759","GO:0001759","organ induction","4/403","24/20772",0.00109039696055394,0.0323586816322133,0.027700447619113,"ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000126778",4
"GO:0002209","GO:0002209","behavioral defense response","5/403","41/20772",0.00113105485814928,0.0330990636961187,0.0283342470678187,"ENSG00000109189/ENSG00000069696/ENSG00000150551/ENSG00000184845/ENSG00000112333",5
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","5/403","41/20772",0.00113105485814928,0.0330990636961187,0.0283342470678187,"ENSG00000163132/ENSG00000112175/ENSG00000125398/ENSG00000120149/ENSG00000163909",5
"GO:0000302","GO:0000302","response to reactive oxygen species","12/403","218/20772",0.00118785660824584,0.034521570669986,0.0295519752918947,"ENSG00000104695/ENSG00000149212/ENSG00000114346/ENSG00000176170/ENSG00000138061/ENSG00000173848/ENSG00000080546/ENSG00000089159/ENSG00000136159/ENSG00000115884/ENSG00000118503/ENSG00000120899",12
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","7/403","84/20772",0.00123354451842625,0.0354696495448311,0.0303635723003862,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0009306","GO:0009306","protein secretion","18/403","412/20772",0.00123731335621504,0.0354696495448311,0.0303635723003862,"ENSG00000007171/ENSG00000156675/ENSG00000064651/ENSG00000008196/ENSG00000250366/ENSG00000069696/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000141433/ENSG00000162992/ENSG00000087470/ENSG00000151474/ENSG00000119681/ENSG00000198355/ENSG00000068366/ENSG00000107560/ENSG00000168811",18
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","18/403","413/20772",0.00127121912297821,0.0361953877312851,0.0309848359491205,"ENSG00000007171/ENSG00000156675/ENSG00000064651/ENSG00000008196/ENSG00000250366/ENSG00000069696/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000141433/ENSG00000162992/ENSG00000087470/ENSG00000151474/ENSG00000119681/ENSG00000198355/ENSG00000068366/ENSG00000107560/ENSG00000168811",18
"GO:0006865","GO:0006865","amino acid transport","10/403","162/20772",0.0012811234036459,0.0362325773353276,0.0310166718777428,"ENSG00000163485/ENSG00000064651/ENSG00000164466/ENSG00000171488/ENSG00000164300/ENSG00000170893/ENSG00000164082/ENSG00000091664/ENSG00000168003/ENSG00000105281",10
"GO:0033674","GO:0033674","positive regulation of kinase activity","20/403","484/20772",0.00133011684488503,0.0373406138790649,0.0319651996511767,"ENSG00000120885/ENSG00000111432/ENSG00000163485/ENSG00000133048/ENSG00000066468/ENSG00000114346/ENSG00000154342/ENSG00000120156/ENSG00000069696/ENSG00000138798/ENSG00000134215/ENSG00000141433/ENSG00000110651/ENSG00000118193/ENSG00000075711/ENSG00000171450/ENSG00000111907/ENSG00000120899/ENSG00000172175/ENSG00000213853",20
"GO:0045765","GO:0045765","regulation of angiogenesis","17/403","381/20772",0.00133802389552416,0.0373406138790649,0.0319651996511767,"ENSG00000135048/ENSG00000064651/ENSG00000133048/ENSG00000120156/ENSG00000176170/ENSG00000138061/ENSG00000116717/ENSG00000128165/ENSG00000112333/ENSG00000124212/ENSG00000138772/ENSG00000132205/ENSG00000118503/ENSG00000120899/ENSG00000161638/ENSG00000091879/ENSG00000213853",17
"GO:0042594","GO:0042594","response to starvation","12/403","222/20772",0.00138707295747587,0.0382474915397707,0.0327415266172393,"ENSG00000163545/ENSG00000149212/ENSG00000134245/ENSG00000170836/ENSG00000167196/ENSG00000162772/ENSG00000117394/ENSG00000080546/ENSG00000180616/ENSG00000109819/ENSG00000074590/ENSG00000169174",12
"GO:0030432","GO:0030432","peristalsis","3/403","12/20772",0.0013998199671052,0.0382474915397707,0.0327415266172393,"ENSG00000184845/ENSG00000180616/ENSG00000075711",3
"GO:0048505","GO:0048505","regulation of timing of cell differentiation","3/403","12/20772",0.0013998199671052,0.0382474915397707,0.0327415266172393,"ENSG00000101384/ENSG00000007372/ENSG00000112333",3
"GO:0006813","GO:0006813","potassium ion transport","13/403","253/20772",0.00140836540925407,0.0382474915397707,0.0327415266172393,"ENSG00000163485/ENSG00000064651/ENSG00000069849/ENSG00000184156/ENSG00000120457/ENSG00000184845/ENSG00000143153/ENSG00000183908/ENSG00000091664/ENSG00000075711/ENSG00000120899/ENSG00000164051/ENSG00000198929",13
"GO:0061333","GO:0061333","renal tubule morphogenesis","7/403","86/20772",0.00141590144285815,0.0382474915397707,0.0327415266172393,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0046883","GO:0046883","regulation of hormone secretion","14/403","285/20772",0.00143567031686756,0.0385344886323559,0.0329872086886028,"ENSG00000007171/ENSG00000156675/ENSG00000163485/ENSG00000008196/ENSG00000250366/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000141433/ENSG00000162992/ENSG00000115138/ENSG00000198355/ENSG00000068366",14
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","13/403","254/20772",0.00145892134715335,0.0389107250436975,0.033309283522282,"ENSG00000188064/ENSG00000066468/ENSG00000154342/ENSG00000124785/ENSG00000075213/ENSG00000078018/ENSG00000035403/ENSG00000138623/ENSG00000164056/ENSG00000125398/ENSG00000112290/ENSG00000147894/ENSG00000126778",13
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","11/403","194/20772",0.00148540831452446,0.0392872953251428,0.0336316441633813,"ENSG00000101384/ENSG00000189120/ENSG00000066468/ENSG00000163132/ENSG00000112175/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000163909/ENSG00000138795/ENSG00000213853",11
"GO:0038066","GO:0038066","p38MAPK cascade","6/403","64/20772",0.00149168658092616,0.0392872953251428,0.0336316441633813,"ENSG00000162889/ENSG00000185650/ENSG00000176170/ENSG00000116717/ENSG00000075711/ENSG00000081913",6
"GO:0008344","GO:0008344","adult locomotory behavior","7/403","87/20772",0.00151463109077582,0.0393991075094401,0.0337273602864765,"ENSG00000167081/ENSG00000069696/ENSG00000064218/ENSG00000170893/ENSG00000152977/ENSG00000184845/ENSG00000184144",7
"GO:0072028","GO:0072028","nephron morphogenesis","7/403","87/20772",0.00151463109077582,0.0393991075094401,0.0337273602864765,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0071692","GO:0071692","protein localization to extracellular region","18/403","420/20772",0.0015314188171697,0.0395691075149641,0.0338728877310674,"ENSG00000007171/ENSG00000156675/ENSG00000064651/ENSG00000008196/ENSG00000250366/ENSG00000069696/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000141433/ENSG00000162992/ENSG00000087470/ENSG00000151474/ENSG00000119681/ENSG00000198355/ENSG00000068366/ENSG00000107560/ENSG00000168811",18
"GO:0043266","GO:0043266","regulation of potassium ion transport","8/403","112/20772",0.00153994628202518,0.0395691075149641,0.0338728877310674,"ENSG00000163485/ENSG00000069849/ENSG00000184845/ENSG00000143153/ENSG00000183908/ENSG00000075711/ENSG00000120899/ENSG00000198929",8
