"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061351","GO:0061351","neural precursor cell proliferation","11/390","153/20772",0.000153226096921231,0.00882715558350571,0.00743339417558376,"ENSG00000170558/ENSG00000004848/ENSG00000150764/ENSG00000081479/ENSG00000006210/ENSG00000066629/ENSG00000166225/ENSG00000196576/ENSG00000132688/ENSG00000134532/ENSG00000117707",11
"GO:0007411","GO:0007411","axon guidance","14/390","236/20772",0.000159809912655675,0.00894710426487757,0.00753440359147585,"ENSG00000173482/ENSG00000157851/ENSG00000004848/ENSG00000129116/ENSG00000125266/ENSG00000153266/ENSG00000187323/ENSG00000138696/ENSG00000107485/ENSG00000145147/ENSG00000094631/ENSG00000182197/ENSG00000196576/ENSG00000135333",14
"GO:0097485","GO:0097485","neuron projection guidance","14/390","236/20772",0.000159809912655675,0.00894710426487757,0.00753440359147585,"ENSG00000173482/ENSG00000157851/ENSG00000004848/ENSG00000129116/ENSG00000125266/ENSG00000153266/ENSG00000187323/ENSG00000138696/ENSG00000107485/ENSG00000145147/ENSG00000094631/ENSG00000182197/ENSG00000196576/ENSG00000135333",14
"GO:0090596","GO:0090596","sensory organ morphogenesis","16/390","296/20772",0.000163405529285053,0.00894784964976839,0.00753503128401549,"ENSG00000139219/ENSG00000173482/ENSG00000148204/ENSG00000148516/ENSG00000125378/ENSG00000165323/ENSG00000171791/ENSG00000166147/ENSG00000138829/ENSG00000107485/ENSG00000112320/ENSG00000064393/ENSG00000166225/ENSG00000138443/ENSG00000204262/ENSG00000117707",16
"GO:0003231","GO:0003231","cardiac ventricle development","10/390","129/20772",0.000164325289165558,0.00894784964976839,0.00753503128401549,"ENSG00000142871/ENSG00000125378/ENSG00000081479/ENSG00000166847/ENSG00000092148/ENSG00000069702/ENSG00000107485/ENSG00000145147/ENSG00000166225/ENSG00000117707",10
"GO:0030509","GO:0030509","BMP signaling pathway","12/390","181/20772",0.00016735991786579,0.00898994153400696,0.00757047708126902,"ENSG00000148204/ENSG00000142871/ENSG00000150593/ENSG00000125378/ENSG00000166147/ENSG00000081479/ENSG00000150938/ENSG00000138696/ENSG00000069702/ENSG00000064393/ENSG00000147257/ENSG00000182197",12
"GO:0035904","GO:0035904","aorta development","7/390","63/20772",0.000174504236993703,0.00924872456066628,0.00778839963003476,"ENSG00000172638/ENSG00000125266/ENSG00000081479/ENSG00000113721/ENSG00000166847/ENSG00000092148/ENSG00000117707",7
"GO:0003007","GO:0003007","heart morphogenesis","15/390","268/20772",0.000178385927132586,0.00933005342568459,0.00785688709531334,"ENSG00000197702/ENSG00000139219/ENSG00000171456/ENSG00000142871/ENSG00000163093/ENSG00000150593/ENSG00000125378/ENSG00000166949/ENSG00000148677/ENSG00000081479/ENSG00000069702/ENSG00000107485/ENSG00000145147/ENSG00000182197/ENSG00000117707",15
"GO:0007389","GO:0007389","pattern specification process","22/390","495/20772",0.000185718416576214,0.00958741176481104,0.00807360990720929,"ENSG00000148204/ENSG00000148516/ENSG00000080298/ENSG00000109906/ENSG00000163093/ENSG00000168283/ENSG00000101871/ENSG00000111783/ENSG00000125378/ENSG00000143147/ENSG00000166949/ENSG00000153266/ENSG00000081479/ENSG00000116729/ENSG00000138696/ENSG00000138036/ENSG00000185551/ENSG00000064393/ENSG00000147257/ENSG00000182197/ENSG00000166225/ENSG00000138771",22
"GO:0048568","GO:0048568","embryonic organ development","22/390","497/20772",0.000196508196315304,0.0100143600045299,0.00843314526697256,"ENSG00000139219/ENSG00000148204/ENSG00000148516/ENSG00000142871/ENSG00000163093/ENSG00000071246/ENSG00000168283/ENSG00000187079/ENSG00000184557/ENSG00000146648/ENSG00000125378/ENSG00000166949/ENSG00000166147/ENSG00000092148/ENSG00000138829/ENSG00000107485/ENSG00000185551/ENSG00000112320/ENSG00000064393/ENSG00000166225/ENSG00000132688/ENSG00000117707",22
"GO:0021537","GO:0021537","telencephalon development","16/390","302/20772",0.00020521446667532,0.0103256646206886,0.00869529652268513,"ENSG00000072415/ENSG00000167552/ENSG00000146648/ENSG00000111783/ENSG00000125378/ENSG00000170558/ENSG00000004848/ENSG00000082701/ENSG00000150764/ENSG00000185924/ENSG00000153266/ENSG00000096093/ENSG00000145147/ENSG00000182197/ENSG00000147526/ENSG00000117707",16
"GO:0051216","GO:0051216","cartilage development","13/390","215/20772",0.00022588994178767,0.0112239064825749,0.00945171072216832,"ENSG00000139219/ENSG00000110693/ENSG00000148516/ENSG00000118523/ENSG00000109906/ENSG00000142871/ENSG00000125378/ENSG00000166949/ENSG00000138696/ENSG00000169231/ENSG00000182197/ENSG00000139687/ENSG00000134532",13
"GO:0043542","GO:0043542","endothelial cell migration","16/390","306/20772",0.000237994512317519,0.0116057606778015,0.00977327214972758,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000169057/ENSG00000125266/ENSG00000132669/ENSG00000100345/ENSG00000107485/ENSG00000145147/ENSG00000134318/ENSG00000113140/ENSG00000185551/ENSG00000168874/ENSG00000124181/ENSG00000137801/ENSG00000117707",16
"GO:0072006","GO:0072006","nephron development","11/390","161/20772",0.000239414434108106,0.0116057606778015,0.00977327214972758,"ENSG00000171456/ENSG00000125378/ENSG00000171791/ENSG00000138792/ENSG00000113721/ENSG00000153936/ENSG00000107485/ENSG00000147257/ENSG00000182197/ENSG00000138193/ENSG00000018408",11
"GO:1901879","GO:1901879","regulation of protein depolymerization","8/390","88/20772",0.000249583675782831,0.0119529531474308,0.0100656447557312,"ENSG00000101871/ENSG00000165410/ENSG00000197694/ENSG00000094631/ENSG00000151491/ENSG00000166963/ENSG00000087274/ENSG00000132688",8
"GO:0060976","GO:0060976","coronary vasculature development","6/390","48/20772",0.000265690224525208,0.0125728409819965,0.0105876555637865,"ENSG00000125378/ENSG00000081479/ENSG00000113721/ENSG00000166847/ENSG00000069702/ENSG00000147257",6
"GO:0002088","GO:0002088","lens development in camera-type eye","8/390","90/20772",0.000291373040131101,0.0135700484318577,0.0114274092057749,"ENSG00000125378/ENSG00000026025/ENSG00000166949/ENSG00000107485/ENSG00000064393/ENSG00000166225/ENSG00000138443/ENSG00000117707",8
"GO:0051962","GO:0051962","positive regulation of nervous system development","16/390","312/20772",0.000295657145395495,0.0135700484318577,0.0114274092057749,"ENSG00000171533/ENSG00000134352/ENSG00000150764/ENSG00000169057/ENSG00000203879/ENSG00000081479/ENSG00000006210/ENSG00000103260/ENSG00000145147/ENSG00000094631/ENSG00000158258/ENSG00000115694/ENSG00000196576/ENSG00000140557/ENSG00000146242/ENSG00000169760",16
"GO:0032886","GO:0032886","regulation of microtubule-based process","15/390","281/20772",0.000297004833602923,0.0135700484318577,0.0114274092057749,"ENSG00000171533/ENSG00000101871/ENSG00000185340/ENSG00000082701/ENSG00000150764/ENSG00000169057/ENSG00000130779/ENSG00000107186/ENSG00000182628/ENSG00000094631/ENSG00000134318/ENSG00000114166/ENSG00000166963/ENSG00000109171/ENSG00000115561",15
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","10/390","139/20772",0.00030174271038008,0.0136298553836456,0.011477772954649,"ENSG00000172638/ENSG00000171791/ENSG00000166949/ENSG00000082701/ENSG00000132669/ENSG00000006210/ENSG00000134318/ENSG00000137076/ENSG00000108861/ENSG00000137801",10
"GO:0010594","GO:0010594","regulation of endothelial cell migration","14/390","253/20772",0.000326520408933803,0.01458335534283,0.0122807202886989,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000169057/ENSG00000132669/ENSG00000107485/ENSG00000145147/ENSG00000134318/ENSG00000113140/ENSG00000185551/ENSG00000168874/ENSG00000124181/ENSG00000137801/ENSG00000117707",14
"GO:0010632","GO:0010632","regulation of epithelial cell migration","16/390","318/20772",0.00036502851750937,0.0161220928566639,0.0135764992477169,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000169057/ENSG00000132669/ENSG00000107485/ENSG00000131375/ENSG00000145147/ENSG00000094631/ENSG00000134318/ENSG00000113140/ENSG00000185551/ENSG00000168874/ENSG00000124181/ENSG00000137801/ENSG00000117707",16
"GO:0003205","GO:0003205","cardiac chamber development","11/390","170/20772",0.000382185225428401,0.0166943546272296,0.0140584038966144,"ENSG00000197702/ENSG00000142871/ENSG00000125378/ENSG00000081479/ENSG00000166847/ENSG00000092148/ENSG00000069702/ENSG00000107485/ENSG00000145147/ENSG00000166225/ENSG00000117707",11
"GO:0061448","GO:0061448","connective tissue development","15/390","289/20772",0.000399638968254973,0.0172670097697121,0.0145406398060734,"ENSG00000139219/ENSG00000110693/ENSG00000148516/ENSG00000118523/ENSG00000109906/ENSG00000142871/ENSG00000150347/ENSG00000125378/ENSG00000166949/ENSG00000113721/ENSG00000138696/ENSG00000169231/ENSG00000182197/ENSG00000139687/ENSG00000134532",15
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","11/390","172/20772",0.000422117740041384,0.0180421292114463,0.0151933719675337,"ENSG00000173482/ENSG00000130202/ENSG00000165323/ENSG00000113361/ENSG00000170558/ENSG00000105767/ENSG00000129116/ENSG00000165194/ENSG00000158258/ENSG00000196576/ENSG00000099715",11
"GO:0060411","GO:0060411","cardiac septum morphogenesis","7/390","73/20772",0.000437789866198247,0.0185129225333833,0.0155898295017965,"ENSG00000197702/ENSG00000142871/ENSG00000125378/ENSG00000081479/ENSG00000069702/ENSG00000145147/ENSG00000117707",7
"GO:0021987","GO:0021987","cerebral cortex development","10/390","146/20772",0.000446587780997273,0.018686172941728,0.0157357245825078,"ENSG00000072415/ENSG00000167552/ENSG00000146648/ENSG00000170558/ENSG00000004848/ENSG00000082701/ENSG00000150764/ENSG00000096093/ENSG00000145147/ENSG00000147526",10
"GO:0031345","GO:0031345","negative regulation of cell projection organization","12/390","202/20772",0.000457695266385995,0.0188303013263401,0.0158570958537601,"ENSG00000157851/ENSG00000165323/ENSG00000152377/ENSG00000026025/ENSG00000185924/ENSG00000125266/ENSG00000203879/ENSG00000187323/ENSG00000145147/ENSG00000094631/ENSG00000135333/ENSG00000169760",12
"GO:0140058","GO:0140058","neuron projection arborization","5/390","35/20772",0.000464243906913542,0.0188303013263401,0.0158570958537601,"ENSG00000167552/ENSG00000081479/ENSG00000146242/ENSG00000169760/ENSG00000161202",5
"GO:1905207","GO:1905207","regulation of cardiocyte differentiation","5/390","35/20772",0.000464243906913542,0.0188303013263401,0.0158570958537601,"ENSG00000110693/ENSG00000146648/ENSG00000125378/ENSG00000125266/ENSG00000166225",5
"GO:0010720","GO:0010720","positive regulation of cell development","21/390","497/20772",0.000504184747700397,0.0202437815364553,0.0170473949780677,"ENSG00000171533/ENSG00000080298/ENSG00000134352/ENSG00000109906/ENSG00000125378/ENSG00000167601/ENSG00000171791/ENSG00000150764/ENSG00000169057/ENSG00000203879/ENSG00000111859/ENSG00000081479/ENSG00000006210/ENSG00000107485/ENSG00000103260/ENSG00000145147/ENSG00000094631/ENSG00000115694/ENSG00000087274/ENSG00000139687/ENSG00000196576",21
"GO:0048705","GO:0048705","skeletal system morphogenesis","13/390","234/20772",0.000509305166149838,0.020244880354456,0.0170483202984893,"ENSG00000139219/ENSG00000110693/ENSG00000148516/ENSG00000118523/ENSG00000168283/ENSG00000150347/ENSG00000125378/ENSG00000166949/ENSG00000138696/ENSG00000169231/ENSG00000138829/ENSG00000182197/ENSG00000134532",13
"GO:0021885","GO:0021885","forebrain cell migration","7/390","75/20772",0.000516505397041195,0.0202475129482401,0.0170505372195706,"ENSG00000146648/ENSG00000004848/ENSG00000167601/ENSG00000150764/ENSG00000153266/ENSG00000096093/ENSG00000145147",7
"GO:0106027","GO:0106027","neuron projection organization","8/390","98/20772",0.000519558822822764,0.0202475129482401,0.0170505372195706,"ENSG00000163110/ENSG00000082701/ENSG00000111859/ENSG00000094631/ENSG00000166963/ENSG00000135905/ENSG00000138443/ENSG00000169760",8
"GO:0010631","GO:0010631","epithelial cell migration","18/390","397/20772",0.000557308446852899,0.021507777439226,0.0181118125804008,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000169057/ENSG00000125266/ENSG00000132669/ENSG00000100345/ENSG00000107485/ENSG00000131375/ENSG00000145147/ENSG00000094631/ENSG00000134318/ENSG00000113140/ENSG00000185551/ENSG00000168874/ENSG00000124181/ENSG00000137801/ENSG00000117707",18
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye","4/390","21/20772",0.00056854575715264,0.0215235179493499,0.018125067746821,"ENSG00000125378/ENSG00000064393/ENSG00000138443/ENSG00000117707",4
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","4/390","21/20772",0.00056854575715264,0.0215235179493499,0.018125067746821,"ENSG00000173482/ENSG00000138696/ENSG00000145147/ENSG00000135333",4
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","13/390","237/20772",0.000574097512233624,0.0215286567087609,0.0181293951231671,"ENSG00000072415/ENSG00000148516/ENSG00000137575/ENSG00000150457/ENSG00000166949/ENSG00000166147/ENSG00000138829/ENSG00000069702/ENSG00000176973/ENSG00000064393/ENSG00000137801/ENSG00000142611/ENSG00000144730",13
"GO:0070482","GO:0070482","response to oxygen levels","17/390","365/20772",0.00058400165937914,0.0216953887479634,0.0182698010509165,"ENSG00000129474/ENSG00000118523/ENSG00000162909/ENSG00000127483/ENSG00000172379/ENSG00000171791/ENSG00000166949/ENSG00000153904/ENSG00000142279/ENSG00000169057/ENSG00000113721/ENSG00000069702/ENSG00000104765/ENSG00000134318/ENSG00000113742/ENSG00000064393/ENSG00000137801",17
"GO:0046660","GO:0046660","female sex differentiation","9/390","125/20772",0.000595897636596284,0.0219323435691688,0.0184693419529842,"ENSG00000180530/ENSG00000150347/ENSG00000167601/ENSG00000171791/ENSG00000081479/ENSG00000138696/ENSG00000145147/ENSG00000276644/ENSG00000185551",9
"GO:0090132","GO:0090132","epithelium migration","18/390","400/20772",0.000608318831756915,0.0221841041856306,0.0186813508931626,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000169057/ENSG00000125266/ENSG00000132669/ENSG00000100345/ENSG00000107485/ENSG00000131375/ENSG00000145147/ENSG00000094631/ENSG00000134318/ENSG00000113140/ENSG00000185551/ENSG00000168874/ENSG00000124181/ENSG00000137801/ENSG00000117707",18
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","13/390","239/20772",0.000621055173003311,0.0224426755698924,0.0188990952167515,"ENSG00000142871/ENSG00000172638/ENSG00000152377/ENSG00000171791/ENSG00000166949/ENSG00000082701/ENSG00000132669/ENSG00000111859/ENSG00000006210/ENSG00000134318/ENSG00000137076/ENSG00000108861/ENSG00000137801",13
"GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","8/390","102/20772",0.000678611525570687,0.023901642810508,0.0201276992088488,"ENSG00000101871/ENSG00000185340/ENSG00000169057/ENSG00000130779/ENSG00000182628/ENSG00000094631/ENSG00000166963/ENSG00000109171",8
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","4/390","22/20772",0.000684663426027986,0.023901642810508,0.0201276992088488,"ENSG00000125378/ENSG00000113721/ENSG00000107485/ENSG00000147257",4
"GO:0031076","GO:0031076","embryonic camera-type eye development","5/390","38/20772",0.000685481076829664,0.023901642810508,0.0201276992088488,"ENSG00000148516/ENSG00000064393/ENSG00000166225/ENSG00000132688/ENSG00000117707",5
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","5/390","38/20772",0.000685481076829664,0.023901642810508,0.0201276992088488,"ENSG00000143479/ENSG00000148677/ENSG00000143499/ENSG00000183255/ENSG00000183955",5
"GO:0090130","GO:0090130","tissue migration","18/390","405/20772",0.000702287512068903,0.0242240619594736,0.0203992100711356,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000169057/ENSG00000125266/ENSG00000132669/ENSG00000100345/ENSG00000107485/ENSG00000131375/ENSG00000145147/ENSG00000094631/ENSG00000134318/ENSG00000113140/ENSG00000185551/ENSG00000168874/ENSG00000124181/ENSG00000137801/ENSG00000117707",18
"GO:0036293","GO:0036293","response to decreased oxygen levels","16/390","338/20772",0.000706916021961996,0.0242240619594736,0.0203992100711356,"ENSG00000129474/ENSG00000118523/ENSG00000162909/ENSG00000127483/ENSG00000172379/ENSG00000171791/ENSG00000166949/ENSG00000153904/ENSG00000142279/ENSG00000169057/ENSG00000069702/ENSG00000104765/ENSG00000134318/ENSG00000113742/ENSG00000064393/ENSG00000137801",16
"GO:0021543","GO:0021543","pallium development","12/390","213/20772",0.000732650208211187,0.0248913211764057,0.0209611125696048,"ENSG00000072415/ENSG00000167552/ENSG00000146648/ENSG00000170558/ENSG00000004848/ENSG00000082701/ENSG00000150764/ENSG00000153266/ENSG00000096093/ENSG00000145147/ENSG00000147526/ENSG00000117707",12
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","11/390","184/20772",0.000742363384106372,0.0250075801001935,0.0210590148212156,"ENSG00000125378/ENSG00000132669/ENSG00000107485/ENSG00000131375/ENSG00000094631/ENSG00000134318/ENSG00000113140/ENSG00000168874/ENSG00000124181/ENSG00000137801/ENSG00000117707",11
"GO:0007015","GO:0007015","actin filament organization","20/390","478/20772",0.000769006599155124,0.0250885237182144,0.02112717786797,"ENSG00000118523/ENSG00000075618/ENSG00000165410/ENSG00000185340/ENSG00000151422/ENSG00000197694/ENSG00000171791/ENSG00000166949/ENSG00000111859/ENSG00000180370/ENSG00000006210/ENSG00000155366/ENSG00000145147/ENSG00000134318/ENSG00000151491/ENSG00000087274/ENSG00000138443/ENSG00000138771/ENSG00000117707/ENSG00000183853",20
"GO:0060993","GO:0060993","kidney morphogenesis","8/390","104/20772",0.000771687952771557,0.0250885237182144,0.02112717786797,"ENSG00000171456/ENSG00000125378/ENSG00000171791/ENSG00000113721/ENSG00000153936/ENSG00000107485/ENSG00000147257/ENSG00000018408",8
"GO:0003180","GO:0003180","aortic valve morphogenesis","5/390","39/20772",0.000774312714395931,0.0250885237182144,0.02112717786797,"ENSG00000125378/ENSG00000107485/ENSG00000145147/ENSG00000134318/ENSG00000139687",5
"GO:0070306","GO:0070306","lens fiber cell differentiation","5/390","39/20772",0.000774312714395931,0.0250885237182144,0.02112717786797,"ENSG00000026025/ENSG00000166949/ENSG00000166225/ENSG00000138443/ENSG00000117707",5
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","11/390","185/20772",0.00077632413014852,0.0250885237182144,0.02112717786797,"ENSG00000148516/ENSG00000080298/ENSG00000125378/ENSG00000136451/ENSG00000113648/ENSG00000065970/ENSG00000107485/ENSG00000134318/ENSG00000087274/ENSG00000168874/ENSG00000018408",11
"GO:0045926","GO:0045926","negative regulation of growth","14/390","277/20772",0.000801287014650702,0.0256864184131979,0.0216306681374298,"ENSG00000179833/ENSG00000022267/ENSG00000135924/ENSG00000108557/ENSG00000125378/ENSG00000171791/ENSG00000166949/ENSG00000187323/ENSG00000144560/ENSG00000145147/ENSG00000094631/ENSG00000147257/ENSG00000139687/ENSG00000135333",14
"GO:0060537","GO:0060537","muscle tissue development","19/390","445/20772",0.000814586204777611,0.0257622378482035,0.0216945160826977,"ENSG00000110693/ENSG00000172638/ENSG00000125378/ENSG00000165410/ENSG00000163110/ENSG00000171791/ENSG00000166949/ENSG00000148677/ENSG00000125266/ENSG00000081479/ENSG00000113721/ENSG00000144560/ENSG00000179456/ENSG00000069702/ENSG00000185551/ENSG00000108946/ENSG00000166225/ENSG00000139687/ENSG00000117707",19
"GO:2000725","GO:2000725","regulation of cardiac muscle cell differentiation","4/390","23/20772",0.000816614331792111,0.0257622378482035,0.0216945160826977,"ENSG00000110693/ENSG00000125378/ENSG00000125266/ENSG00000166225",4
"GO:0048762","GO:0048762","mesenchymal cell differentiation","14/390","278/20772",0.000829733858788126,0.0259395995999565,0.0218438733473318,"ENSG00000148204/ENSG00000150593/ENSG00000137575/ENSG00000125378/ENSG00000170558/ENSG00000171791/ENSG00000166949/ENSG00000082701/ENSG00000069702/ENSG00000107485/ENSG00000134318/ENSG00000182197/ENSG00000018408/ENSG00000144730",14
"GO:0043200","GO:0043200","response to amino acid","9/390","131/20772",0.000835287735545769,0.0259395995999565,0.0218438733473318,"ENSG00000148516/ENSG00000167552/ENSG00000118523/ENSG00000162909/ENSG00000146648/ENSG00000171791/ENSG00000113742/ENSG00000204262/ENSG00000145431",9
"GO:0051402","GO:0051402","neuron apoptotic process","14/390","279/20772",0.000859028695874205,0.0264700702798447,0.0222905854988166,"ENSG00000167552/ENSG00000134352/ENSG00000167601/ENSG00000171791/ENSG00000169057/ENSG00000164830/ENSG00000006210/ENSG00000107485/ENSG00000113742/ENSG00000064393/ENSG00000139687/ENSG00000135333/ENSG00000132688/ENSG00000122756",14
"GO:0045778","GO:0045778","positive regulation of ossification","6/390","60/20772",0.000897452336138356,0.0274413310473074,0.0231084893029957,"ENSG00000109906/ENSG00000142871/ENSG00000125378/ENSG00000166949/ENSG00000138696/ENSG00000138829",6
"GO:0016055","GO:0016055","Wnt signaling pathway","20/390","485/20772",0.000918435844607183,0.027868568567279,0.0234682682671823,"ENSG00000205269/ENSG00000114019/ENSG00000171016/ENSG00000150457/ENSG00000146648/ENSG00000170558/ENSG00000159461/ENSG00000166949/ENSG00000198873/ENSG00000082701/ENSG00000150764/ENSG00000058091/ENSG00000116729/ENSG00000144560/ENSG00000107485/ENSG00000147257/ENSG00000182197/ENSG00000146242/ENSG00000018408/ENSG00000161202",20
"GO:0003002","GO:0003002","regionalization","19/390","450/20772",0.000929305862020511,0.0279847787994813,0.0235661295153527,"ENSG00000148204/ENSG00000080298/ENSG00000109906/ENSG00000163093/ENSG00000168283/ENSG00000111783/ENSG00000125378/ENSG00000143147/ENSG00000166949/ENSG00000153266/ENSG00000081479/ENSG00000116729/ENSG00000138696/ENSG00000138036/ENSG00000185551/ENSG00000064393/ENSG00000147257/ENSG00000182197/ENSG00000166225",19
"GO:0030199","GO:0030199","collagen fibril organization","7/390","83/20772",0.000950778158278945,0.0280843283080977,0.0236499606805033,"ENSG00000139219/ENSG00000172638/ENSG00000106624/ENSG00000182197/ENSG00000139687/ENSG00000204262/ENSG00000141696",7
"GO:0031016","GO:0031016","pancreas development","7/390","83/20772",0.000950778158278945,0.0280843283080977,0.0236499606805033,"ENSG00000080298/ENSG00000125378/ENSG00000170558/ENSG00000082701/ENSG00000143195/ENSG00000116729/ENSG00000117707",7
"GO:0050767","GO:0050767","regulation of neurogenesis","18/390","416/20772",0.000953807376501431,0.0280843283080977,0.0236499606805033,"ENSG00000171533/ENSG00000134352/ENSG00000157851/ENSG00000150764/ENSG00000169057/ENSG00000203879/ENSG00000153266/ENSG00000081479/ENSG00000187323/ENSG00000006210/ENSG00000103260/ENSG00000145147/ENSG00000094631/ENSG00000115694/ENSG00000139687/ENSG00000196576/ENSG00000135333/ENSG00000117707",18
"GO:0198738","GO:0198738","cell-cell signaling by wnt","20/390","487/20772",0.000965466975189603,0.0282186119586667,0.0237630416494035,"ENSG00000205269/ENSG00000114019/ENSG00000171016/ENSG00000150457/ENSG00000146648/ENSG00000170558/ENSG00000159461/ENSG00000166949/ENSG00000198873/ENSG00000082701/ENSG00000150764/ENSG00000058091/ENSG00000116729/ENSG00000144560/ENSG00000107485/ENSG00000147257/ENSG00000182197/ENSG00000146242/ENSG00000018408/ENSG00000161202",20
"GO:0034332","GO:0034332","adherens junction organization","6/390","61/20772",0.000979855246286004,0.0284301065984443,0.0239411423986899,"ENSG00000113361/ENSG00000170558/ENSG00000151422/ENSG00000125266/ENSG00000180370/ENSG00000087274",6
"GO:0001823","GO:0001823","mesonephros development","8/390","108/20772",0.00098860067859381,0.0284759978073217,0.0239797876272183,"ENSG00000109906/ENSG00000125378/ENSG00000171791/ENSG00000166949/ENSG00000153936/ENSG00000107485/ENSG00000145147/ENSG00000147257",8
"GO:0035265","GO:0035265","organ growth","11/390","191/20772",0.00100827929247424,0.0288338862416193,0.0242811673613637,"ENSG00000150457/ENSG00000004848/ENSG00000163110/ENSG00000171791/ENSG00000113721/ENSG00000144560/ENSG00000169231/ENSG00000069702/ENSG00000108946/ENSG00000182197/ENSG00000117707",11
"GO:0042326","GO:0042326","negative regulation of phosphorylation","18/390","419/20772",0.00103448749143552,0.0293720555604012,0.02473436257718,"ENSG00000129474/ENSG00000150593/ENSG00000184557/ENSG00000150457/ENSG00000125378/ENSG00000105767/ENSG00000113648/ENSG00000180370/ENSG00000145147/ENSG00000114166/ENSG00000185551/ENSG00000167470/ENSG00000108946/ENSG00000139687/ENSG00000144677/ENSG00000108861/ENSG00000018408/ENSG00000183853",18
"GO:0030010","GO:0030010","establishment of cell polarity","10/390","163/20772",0.00105007419881412,0.0296031556048662,0.0249289731409399,"ENSG00000114019/ENSG00000148204/ENSG00000075618/ENSG00000160360/ENSG00000082701/ENSG00000100345/ENSG00000107485/ENSG00000176973/ENSG00000134318/ENSG00000107099",10
"GO:0003179","GO:0003179","heart valve morphogenesis","6/390","62/20772",0.00106795132465433,0.0298951163063449,0.0251748347842904,"ENSG00000142871/ENSG00000125378/ENSG00000107485/ENSG00000145147/ENSG00000134318/ENSG00000139687",6
"GO:0045446","GO:0045446","endothelial cell differentiation","9/390","136/20772",0.00108988571119684,0.030155759544948,0.0253943238273246,"ENSG00000148516/ENSG00000125378/ENSG00000136451/ENSG00000065970/ENSG00000134318/ENSG00000185551/ENSG00000087274/ENSG00000168874/ENSG00000117707",9
"GO:0050772","GO:0050772","positive regulation of axonogenesis","7/390","85/20772",0.00109479260784532,0.030155759544948,0.0253943238273246,"ENSG00000171533/ENSG00000150764/ENSG00000203879/ENSG00000103260/ENSG00000145147/ENSG00000115694/ENSG00000196576",7
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","10/390","164/20772",0.00110002141736288,0.030155759544948,0.0253943238273246,"ENSG00000110693/ENSG00000148516/ENSG00000150593/ENSG00000172638/ENSG00000125378/ENSG00000171791/ENSG00000169057/ENSG00000125266/ENSG00000166225/ENSG00000117707",10
"GO:0003323","GO:0003323","type B pancreatic cell development","4/390","25/20772",0.00113256358280266,0.0306254438206842,0.0257898474279446,"ENSG00000080298/ENSG00000125378/ENSG00000170558/ENSG00000082701",4
"GO:0070233","GO:0070233","negative regulation of T cell apoptotic process","4/390","25/20772",0.00113256358280266,0.0306254438206842,0.0257898474279446,"ENSG00000125378/ENSG00000171791/ENSG00000157514/ENSG00000107099",4
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","11/390","194/20772",0.00114413494815014,0.0307293001276813,0.025877305370679,"ENSG00000148204/ENSG00000150593/ENSG00000137575/ENSG00000125378/ENSG00000166949/ENSG00000082701/ENSG00000069702/ENSG00000107485/ENSG00000134318/ENSG00000018408/ENSG00000144730",11
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","20/390","495/20772",0.00117488048867747,0.031304007411707,0.0263612693993322,"ENSG00000129474/ENSG00000150593/ENSG00000184557/ENSG00000150457/ENSG00000125378/ENSG00000105767/ENSG00000082701/ENSG00000113648/ENSG00000180370/ENSG00000145147/ENSG00000134318/ENSG00000114166/ENSG00000185551/ENSG00000167470/ENSG00000108946/ENSG00000139687/ENSG00000144677/ENSG00000108861/ENSG00000018408/ENSG00000183853",20
"GO:0060840","GO:0060840","artery development","8/390","111/20772",0.00118128329855498,0.031304007411707,0.0263612693993322,"ENSG00000172638/ENSG00000125378/ENSG00000125266/ENSG00000081479/ENSG00000113721/ENSG00000166847/ENSG00000092148/ENSG00000117707",8
