"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030534","GO:0030534","adult behavior","11/390","162/20772",0.000252621163810159,0.0143645667637546,0.0123737063555513,"ENSG00000167081/ENSG00000109189/ENSG00000069696/ENSG00000064218/ENSG00000170893/ENSG00000164082/ENSG00000152977/ENSG00000184845/ENSG00000152413/ENSG00000184144/ENSG00000110076",11
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","5/390","31/20772",0.000258406482720444,0.0143645667637546,0.0123737063555513,"ENSG00000101384/ENSG00000154342/ENSG00000163132/ENSG00000120149/ENSG00000163909",5
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","13/390","218/20772",0.000258541518426109,0.0143645667637546,0.0123737063555513,"ENSG00000198435/ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000138798/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000138795/ENSG00000126778",13
"GO:0043087","GO:0043087","regulation of GTPase activity","19/390","408/20772",0.00028331203862267,0.0155337008544825,0.013380804040212,"ENSG00000147251/ENSG00000111432/ENSG00000114346/ENSG00000075884/ENSG00000111913/ENSG00000110880/ENSG00000173848/ENSG00000116991/ENSG00000134215/ENSG00000141433/ENSG00000164056/ENSG00000060237/ENSG00000155903/ENSG00000113916/ENSG00000147894/ENSG00000107560/ENSG00000120318/ENSG00000156299/ENSG00000120899",19
"GO:0043268","GO:0043268","positive regulation of potassium ion transport","6/390","49/20772",0.000298028214396321,0.0161200240276127,0.0138858656193802,"ENSG00000163485/ENSG00000069849/ENSG00000184845/ENSG00000143153/ENSG00000183908/ENSG00000075711",6
"GO:0042476","GO:0042476","odontogenesis","10/390","139/20772",0.00030174271038008,0.0161200240276127,0.0138858656193802,"ENSG00000189120/ENSG00000106571/ENSG00000066468/ENSG00000163132/ENSG00000064218/ENSG00000137203/ENSG00000120149/ENSG00000115596/ENSG00000115884/ENSG00000138795",10
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","8/390","91/20772",0.00031431478274896,0.0161391077368577,0.013902304417588,"ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000106278/ENSG00000064309/ENSG00000138798/ENSG00000104290/ENSG00000112333",8
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","12/390","194/20772",0.000317592232882729,0.0161391077368577,0.013902304417588,"ENSG00000101384/ENSG00000189120/ENSG00000066468/ENSG00000163132/ENSG00000112175/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000156299/ENSG00000163909/ENSG00000138795/ENSG00000144730",12
"GO:0045766","GO:0045766","positive regulation of angiogenesis","12/390","194/20772",0.000317592232882729,0.0161391077368577,0.013902304417588,"ENSG00000133048/ENSG00000120156/ENSG00000176170/ENSG00000138061/ENSG00000128165/ENSG00000112333/ENSG00000124212/ENSG00000138772/ENSG00000132205/ENSG00000120899/ENSG00000161638/ENSG00000091879",12
"GO:1904018","GO:1904018","positive regulation of vasculature development","12/390","194/20772",0.000317592232882729,0.0161391077368577,0.013902304417588,"ENSG00000133048/ENSG00000120156/ENSG00000176170/ENSG00000138061/ENSG00000128165/ENSG00000112333/ENSG00000124212/ENSG00000138772/ENSG00000132205/ENSG00000120899/ENSG00000161638/ENSG00000091879",12
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","8/390","92/20772",0.000338709265745429,0.016959027553983,0.0146085872605768,"ENSG00000158555/ENSG00000114346/ENSG00000064309/ENSG00000162992/ENSG00000113916/ENSG00000183036/ENSG00000163909/ENSG00000120833",8
"GO:0048732","GO:0048732","gland development","21/390","483/20772",0.000346901674634752,0.016959027553983,0.0146085872605768,"ENSG00000188064/ENSG00000007372/ENSG00000165891/ENSG00000106571/ENSG00000184486/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000138061/ENSG00000138798/ENSG00000119547/ENSG00000125398/ENSG00000120149/ENSG00000213145/ENSG00000118503/ENSG00000138795/ENSG00000126778/ENSG00000184254/ENSG00000147065/ENSG00000169174/ENSG00000120833",21
"GO:0002313","GO:0002313","mature B cell differentiation involved in immune response","5/390","33/20772",0.000350006328207953,0.016959027553983,0.0146085872605768,"ENSG00000147251/ENSG00000100097/ENSG00000106003/ENSG00000113916/ENSG00000120899",5
"GO:0007628","GO:0007628","adult walking behavior","5/390","33/20772",0.000350006328207953,0.016959027553983,0.0146085872605768,"ENSG00000064218/ENSG00000170893/ENSG00000152977/ENSG00000184845/ENSG00000184144",5
"GO:0060602","GO:0060602","branch elongation of an epithelium","4/390","19/20772",0.00037929247598687,0.0181668016946815,0.0156489696686658,"ENSG00000066468/ENSG00000164056/ENSG00000125398/ENSG00000126778",4
"GO:0090087","GO:0090087","regulation of peptide transport","13/390","228/20772",0.000398127217161449,0.0185037048394257,0.0159391796451926,"ENSG00000007171/ENSG00000163485/ENSG00000008196/ENSG00000250366/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000141433/ENSG00000162992/ENSG00000104267/ENSG00000198355/ENSG00000068366",13
"GO:0060675","GO:0060675","ureteric bud morphogenesis","7/390","72/20772",0.000402197870530833,0.0185037048394257,0.0159391796451926,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","5/390","34/20772",0.000404088586606129,0.0185037048394257,0.0159391796451926,"ENSG00000101384/ENSG00000163132/ENSG00000164056/ENSG00000120149/ENSG00000163909",5
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","5/390","34/20772",0.000404088586606129,0.0185037048394257,0.0159391796451926,"ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000126778",5
"GO:0060562","GO:0060562","epithelial tube morphogenesis","18/390","387/20772",0.000412977362786601,0.0187051812036062,0.0161127323467084,"ENSG00000198435/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000134245/ENSG00000112175/ENSG00000138798/ENSG00000104290/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000115596/ENSG00000162738/ENSG00000075711/ENSG00000105696/ENSG00000138795/ENSG00000120254/ENSG00000126778",18
"GO:0048593","GO:0048593","camera-type eye morphogenesis","10/390","145/20772",0.000422918029156039,0.0189494562096045,0.0163231520025138,"ENSG00000101384/ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000008196/ENSG00000134245/ENSG00000064309/ENSG00000137203/ENSG00000125398/ENSG00000184254",10
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","7/390","73/20772",0.000437789866198247,0.0194071316217883,0.0167173957865176,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0002028","GO:0002028","regulation of sodium ion transport","8/390","96/20772",0.000452214323695953,0.0195404480819064,0.0168322352214267,"ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000060237/ENSG00000143153/ENSG00000168710/ENSG00000075711/ENSG00000169174",8
"GO:0003197","GO:0003197","endocardial cushion development","6/390","53/20772",0.000459405900203137,0.0195404480819064,0.0168322352214267,"ENSG00000101384/ENSG00000163132/ENSG00000112175/ENSG00000125398/ENSG00000120149/ENSG00000163909",6
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","5/390","35/20772",0.000464243906913542,0.0195404480819064,0.0168322352214267,"ENSG00000061918/ENSG00000007171/ENSG00000173376/ENSG00000108551/ENSG00000162992",5
"GO:0010765","GO:0010765","positive regulation of sodium ion transport","5/390","35/20772",0.000464243906913542,0.0195404480819064,0.0168322352214267,"ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000143153/ENSG00000168710",5
"GO:0090659","GO:0090659","walking behavior","5/390","35/20772",0.000464243906913542,0.0195404480819064,0.0168322352214267,"ENSG00000064218/ENSG00000170893/ENSG00000152977/ENSG00000184845/ENSG00000184144",5
"GO:0048592","GO:0048592","eye morphogenesis","11/390","175/20772",0.000488539234870074,0.0201803978635497,0.0173834910170651,"ENSG00000101384/ENSG00000182968/ENSG00000007372/ENSG00000118733/ENSG00000106571/ENSG00000008196/ENSG00000134245/ENSG00000064309/ENSG00000137203/ENSG00000125398/ENSG00000184254",11
"GO:0001763","GO:0001763","morphogenesis of a branching structure","13/390","233/20772",0.000489133713515365,0.0201803978635497,0.0173834910170651,"ENSG00000198435/ENSG00000106571/ENSG00000066468/ENSG00000134245/ENSG00000138798/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000138795/ENSG00000126778",13
"GO:0021885","GO:0021885","forebrain cell migration","7/390","75/20772",0.000516505397041195,0.0211007646026535,0.0181762993179616,"ENSG00000170370/ENSG00000106571/ENSG00000184486/ENSG00000184845/ENSG00000112333/ENSG00000184144/ENSG00000171450",7
"GO:0021988","GO:0021988","olfactory lobe development","5/390","36/20772",0.000530900261787059,0.0214782659307444,0.0185014807633508,"ENSG00000075213/ENSG00000138623/ENSG00000152977/ENSG00000112333/ENSG00000118193",5
"GO:0019933","GO:0019933","cAMP-mediated signaling","6/390","55/20772",0.000562147815841287,0.0225237495058716,0.0194020653038339,"ENSG00000186188/ENSG00000141433/ENSG00000125398/ENSG00000115138/ENSG00000113448/ENSG00000181773",6
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","4/390","21/20772",0.00056854575715264,0.0225631444767148,0.0194360003197043,"ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000143153",4
"GO:0003007","GO:0003007","heart morphogenesis","14/390","268/20772",0.000580289742973313,0.0228119562166962,0.0196503279398113,"ENSG00000101384/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000120156/ENSG00000112175/ENSG00000164056/ENSG00000125398/ENSG00000120149/ENSG00000162738/ENSG00000185149/ENSG00000163909/ENSG00000126778/ENSG00000096696",14
"GO:0051048","GO:0051048","negative regulation of secretion","12/390","208/20772",0.000594190596951063,0.0229917171453399,0.0198051748615334,"ENSG00000156675/ENSG00000163485/ENSG00000069696/ENSG00000138798/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000151474/ENSG00000060237/ENSG00000198355/ENSG00000168952/ENSG00000168811",12
"GO:0001708","GO:0001708","cell fate specification","9/390","125/20772",0.000595897636596284,0.0229917171453399,0.0198051748615334,"ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000184486/ENSG00000154342/ENSG00000064309/ENSG00000064218/ENSG00000125398/ENSG00000126778",9
"GO:0031128","GO:0031128","developmental induction","5/390","37/20772",0.000604496370621203,0.0231095080401702,0.0199066405004182,"ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000125398/ENSG00000126778",5
"GO:0007517","GO:0007517","muscle organ development","17/390","367/20772",0.000620810051334025,0.0233205896577646,0.0200884672130593,"ENSG00000135903/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000064309/ENSG00000111913/ENSG00000198947/ENSG00000167196/ENSG00000152413/ENSG00000162772/ENSG00000149591/ENSG00000078328/ENSG00000122756/ENSG00000163909/ENSG00000138795/ENSG00000126778/ENSG00000096696",17
"GO:0042692","GO:0042692","muscle cell differentiation","19/390","435/20772",0.000621210811617918,0.0233205896577646,0.0200884672130593,"ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000064309/ENSG00000111913/ENSG00000198947/ENSG00000167196/ENSG00000078114/ENSG00000072110/ENSG00000125398/ENSG00000152413/ENSG00000154639/ENSG00000110651/ENSG00000104177/ENSG00000130595/ENSG00000115884/ENSG00000175183/ENSG00000077943/ENSG00000126778",19
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","16/390","335/20772",0.000642688764155836,0.0238883367712395,0.0205775272857986,"ENSG00000114346/ENSG00000158985/ENSG00000075884/ENSG00000064309/ENSG00000111913/ENSG00000173848/ENSG00000116991/ENSG00000134215/ENSG00000164056/ENSG00000139679/ENSG00000155903/ENSG00000118193/ENSG00000113916/ENSG00000156299/ENSG00000120278/ENSG00000177106",16
"GO:0006937","GO:0006937","regulation of muscle contraction","11/390","181/20772",0.000647799869246474,0.0238883367712395,0.0205775272857986,"ENSG00000163485/ENSG00000176170/ENSG00000130176/ENSG00000198947/ENSG00000070961/ENSG00000143153/ENSG00000180616/ENSG00000130595/ENSG00000113448/ENSG00000075711/ENSG00000096696",11
"GO:0030879","GO:0030879","mammary gland development","10/390","154/20772",0.000678551664377416,0.0245893411048091,0.0211813757638082,"ENSG00000188064/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000163132/ENSG00000138798/ENSG00000125398/ENSG00000120149/ENSG00000138795/ENSG00000120833",10
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","8/390","102/20772",0.000678611525570687,0.0245893411048091,0.0211813757638082,"ENSG00000182968/ENSG00000164651/ENSG00000007372/ENSG00000106571/ENSG00000154342/ENSG00000075290/ENSG00000064218/ENSG00000180875",8
"GO:0023019","GO:0023019","signal transduction involved in regulation of gene expression","4/390","22/20772",0.000684663426027986,0.0245947628987812,0.0211860461230076,"ENSG00000007372/ENSG00000163132/ENSG00000162992/ENSG00000120149",4
"GO:0002315","GO:0002315","marginal zone B cell differentiation","3/390","10/20772",0.000714476292660813,0.0253502907302367,0.0218368614022728,"ENSG00000147251/ENSG00000106003/ENSG00000120899",3
"GO:0050708","GO:0050708","regulation of protein secretion","15/390","306/20772",0.000722169444734464,0.0253502907302367,0.0218368614022728,"ENSG00000007171/ENSG00000156675/ENSG00000064651/ENSG00000008196/ENSG00000250366/ENSG00000069696/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000162992/ENSG00000087470/ENSG00000151474/ENSG00000198355/ENSG00000068366/ENSG00000168811",15
"GO:0048709","GO:0048709","oligodendrocyte differentiation","8/390","103/20772",0.000723946387544556,0.0253502907302367,0.0218368614022728,"ENSG00000120885/ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000123307/ENSG00000106278/ENSG00000125398/ENSG00000184144",8
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","7/390","80/20772",0.000763157701681434,0.0265006511908878,0.0228277873924008,"ENSG00000135697/ENSG00000112175/ENSG00000138061/ENSG00000160209/ENSG00000165092/ENSG00000111275/ENSG00000184254",7
"GO:0021953","GO:0021953","central nervous system neuron differentiation","11/390","186/20772",0.000811564557842467,0.0279486736572691,0.0240751208546569,"ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000078018/ENSG00000173376/ENSG00000064218/ENSG00000184845/ENSG00000112333/ENSG00000184144",11
"GO:0009306","GO:0009306","protein secretion","18/390","412/20772",0.00085464704137524,0.0291911001754969,0.025145352986105,"ENSG00000007171/ENSG00000156675/ENSG00000064651/ENSG00000008196/ENSG00000250366/ENSG00000069696/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000141433/ENSG00000162992/ENSG00000087470/ENSG00000151474/ENSG00000119681/ENSG00000198355/ENSG00000068366/ENSG00000107560/ENSG00000168811",18
"GO:0001662","GO:0001662","behavioral fear response","5/390","40/20772",0.000871458465871133,0.0292550469909639,0.0252004370780915,"ENSG00000109189/ENSG00000069696/ENSG00000150551/ENSG00000184845/ENSG00000112333",5
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","13/390","248/20772",0.000874514745063311,0.0292550469909639,0.0252004370780915,"ENSG00000163485/ENSG00000069696/ENSG00000069849/ENSG00000198947/ENSG00000184845/ENSG00000070961/ENSG00000152413/ENSG00000143153/ENSG00000183908/ENSG00000168710/ENSG00000070808/ENSG00000075711/ENSG00000138495",13
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","18/390","413/20772",0.00087856943244952,0.0292550469909639,0.0252004370780915,"ENSG00000007171/ENSG00000156675/ENSG00000064651/ENSG00000008196/ENSG00000250366/ENSG00000069696/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000141433/ENSG00000162992/ENSG00000087470/ENSG00000151474/ENSG00000119681/ENSG00000198355/ENSG00000068366/ENSG00000107560/ENSG00000168811",18
"GO:0072078","GO:0072078","nephron tubule morphogenesis","7/390","82/20772",0.000884601852858518,0.0292550469909639,0.0252004370780915,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0001759","GO:0001759","organ induction","4/390","24/20772",0.000965534941854579,0.030854542467235,0.0265782501138699,"ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000126778",4
"GO:0032329","GO:0032329","serine transport","3/390","11/20772",0.000968763667956897,0.030854542467235,0.0265782501138699,"ENSG00000164466/ENSG00000164300/ENSG00000105281",3
"GO:0060579","GO:0060579","ventral spinal cord interneuron fate commitment","3/390","11/20772",0.000968763667956897,0.030854542467235,0.0265782501138699,"ENSG00000182968/ENSG00000106571/ENSG00000064218",3
"GO:0060581","GO:0060581","cell fate commitment involved in pattern specification","3/390","11/20772",0.000968763667956897,0.030854542467235,0.0265782501138699,"ENSG00000182968/ENSG00000106571/ENSG00000064218",3
"GO:0002209","GO:0002209","behavioral defense response","5/390","41/20772",0.000977393713864894,0.030854542467235,0.0265782501138699,"ENSG00000109189/ENSG00000069696/ENSG00000150551/ENSG00000184845/ENSG00000112333",5
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","5/390","41/20772",0.000977393713864894,0.030854542467235,0.0265782501138699,"ENSG00000163132/ENSG00000112175/ENSG00000125398/ENSG00000120149/ENSG00000163909",5
"GO:0006865","GO:0006865","amino acid transport","10/390","162/20772",0.00100199835344938,0.0313934371340116,0.0270424565513444,"ENSG00000163485/ENSG00000064651/ENSG00000164466/ENSG00000171488/ENSG00000164300/ENSG00000170893/ENSG00000164082/ENSG00000091664/ENSG00000168003/ENSG00000105281",10
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","7/390","84/20772",0.00102079052623091,0.0317435382298821,0.0273440353059497,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0042594","GO:0042594","response to starvation","12/390","222/20772",0.00104993312527735,0.0320507721419309,0.0276086880638562,"ENSG00000163545/ENSG00000149212/ENSG00000134245/ENSG00000170836/ENSG00000167196/ENSG00000162772/ENSG00000117394/ENSG00000080546/ENSG00000180616/ENSG00000109819/ENSG00000074590/ENSG00000169174",12
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","16/390","351/20772",0.00105242384543084,0.0320507721419309,0.0276086880638562,"ENSG00000198435/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000115457/ENSG00000169862/ENSG00000138798/ENSG00000125398/ENSG00000060237/ENSG00000087095/ENSG00000141753/ENSG00000156299/ENSG00000118503/ENSG00000138795/ENSG00000106829/ENSG00000100281",16
"GO:0046883","GO:0046883","regulation of hormone secretion","14/390","285/20772",0.00105374508841961,0.0320507721419309,0.0276086880638562,"ENSG00000007171/ENSG00000156675/ENSG00000163485/ENSG00000008196/ENSG00000250366/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000141433/ENSG00000162992/ENSG00000115138/ENSG00000198355/ENSG00000068366",14
"GO:0071692","GO:0071692","protein localization to extracellular region","18/390","420/20772",0.00106264411271413,0.0320872320121722,0.0276400947700623,"ENSG00000007171/ENSG00000156675/ENSG00000064651/ENSG00000008196/ENSG00000250366/ENSG00000069696/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000141433/ENSG00000162992/ENSG00000087470/ENSG00000151474/ENSG00000119681/ENSG00000198355/ENSG00000068366/ENSG00000107560/ENSG00000168811",18
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","13/390","254/20772",0.00108771288523951,0.0326079107395182,0.0280886099103879,"ENSG00000188064/ENSG00000066468/ENSG00000154342/ENSG00000124785/ENSG00000075213/ENSG00000078018/ENSG00000035403/ENSG00000138623/ENSG00000164056/ENSG00000125398/ENSG00000112290/ENSG00000147894/ENSG00000126778",13
"GO:0007219","GO:0007219","Notch signaling pathway","11/390","193/20772",0.00109726912408859,0.0326594317148368,0.0281329903243766,"ENSG00000101384/ENSG00000198435/ENSG00000168785/ENSG00000123307/ENSG00000125398/ENSG00000074181/ENSG00000106003/ENSG00000113916/ENSG00000110042/ENSG00000163909/ENSG00000126778",11
"GO:0019932","GO:0019932","second-messenger-mediated signaling","15/390","320/20772",0.00113355354866476,0.0335001250871353,0.0288571676069194,"ENSG00000061918/ENSG00000007171/ENSG00000173376/ENSG00000108551/ENSG00000176170/ENSG00000198947/ENSG00000186188/ENSG00000141433/ENSG00000162992/ENSG00000125398/ENSG00000115138/ENSG00000143153/ENSG00000113448/ENSG00000181773/ENSG00000120899",15
"GO:0061333","GO:0061333","renal tubule morphogenesis","7/390","86/20772",0.00117294096649372,0.0344200352632348,0.0296495826222653,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0010001","GO:0010001","glial cell differentiation","13/390","257/20772",0.00120961820377175,0.0352481052805378,0.0303628860865785,"ENSG00000120885/ENSG00000172020/ENSG00000182968/ENSG00000007372/ENSG00000106571/ENSG00000184486/ENSG00000123307/ENSG00000106278/ENSG00000125398/ENSG00000184845/ENSG00000112333/ENSG00000184144/ENSG00000138795",13
"GO:0002791","GO:0002791","regulation of peptide secretion","12/390","226/20772",0.00122376180031917,0.0353852165194382,0.0304809943620387,"ENSG00000007171/ENSG00000163485/ENSG00000008196/ENSG00000250366/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000141433/ENSG00000162992/ENSG00000198355/ENSG00000068366",12
"GO:0009914","GO:0009914","hormone transport","16/390","357/20772",0.00125481667066206,0.0353852165194382,0.0304809943620387,"ENSG00000007171/ENSG00000156675/ENSG00000163485/ENSG00000008196/ENSG00000250366/ENSG00000148672/ENSG00000118263/ENSG00000170893/ENSG00000186188/ENSG00000141433/ENSG00000162992/ENSG00000115138/ENSG00000198355/ENSG00000068366/ENSG00000107560/ENSG00000168003",16
"GO:0008344","GO:0008344","adult locomotory behavior","7/390","87/20772",0.00125539502165477,0.0353852165194382,0.0304809943620387,"ENSG00000167081/ENSG00000069696/ENSG00000064218/ENSG00000170893/ENSG00000152977/ENSG00000184845/ENSG00000184144",7
"GO:0072028","GO:0072028","nephron morphogenesis","7/390","87/20772",0.00125539502165477,0.0353852165194382,0.0304809943620387,"ENSG00000106571/ENSG00000134245/ENSG00000125398/ENSG00000115596/ENSG00000075711/ENSG00000105696/ENSG00000126778",7
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","10/390","167/20772",0.00126163908404556,0.0353852165194382,0.0304809943620387,"ENSG00000125492/ENSG00000008196/ENSG00000106278/ENSG00000173376/ENSG00000109819/ENSG00000118193/ENSG00000122756/ENSG00000120899/ENSG00000126778/ENSG00000103460",10
"GO:0030432","GO:0030432","peristalsis","3/390","12/20772",0.0012737658934283,0.0353852165194382,0.0304809943620387,"ENSG00000184845/ENSG00000180616/ENSG00000075711",3
"GO:0048505","GO:0048505","regulation of timing of cell differentiation","3/390","12/20772",0.0012737658934283,0.0353852165194382,0.0304809943620387,"ENSG00000101384/ENSG00000007372/ENSG00000112333",3
"GO:0048863","GO:0048863","stem cell differentiation","13/390","261/20772",0.00138969518112284,0.0383500650313833,0.0330349290179776,"ENSG00000101384/ENSG00000066468/ENSG00000154342/ENSG00000075213/ENSG00000163132/ENSG00000110880/ENSG00000138623/ENSG00000125398/ENSG00000120149/ENSG00000153944/ENSG00000126778/ENSG00000005102/ENSG00000157927",13
"GO:0022612","GO:0022612","gland morphogenesis","9/390","141/20772",0.00140392183215701,0.0384877781223569,0.0331535557316855,"ENSG00000007372/ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000125398/ENSG00000120149/ENSG00000213145/ENSG00000118503/ENSG00000147065",9
"GO:0060041","GO:0060041","retina development in camera-type eye","10/390","170/20772",0.00144211009129408,0.039276292486421,0.0338327857675459,"ENSG00000007372/ENSG00000008196/ENSG00000123307/ENSG00000064309/ENSG00000138061/ENSG00000137203/ENSG00000162992/ENSG00000125398/ENSG00000070961/ENSG00000112333",10
"GO:0048483","GO:0048483","autonomic nervous system development","5/390","45/20772",0.0014987876871149,0.0401034999912711,0.0345453462595164,"ENSG00000008196/ENSG00000075213/ENSG00000104290/ENSG00000137203/ENSG00000126778",5
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","5/390","45/20772",0.0014987876871149,0.0401034999912711,0.0345453462595164,"ENSG00000007372/ENSG00000106571/ENSG00000064309/ENSG00000104290/ENSG00000112333",5
"GO:0098657","GO:0098657","import into cell","14/390","296/20772",0.00150736864756332,0.0401034999912711,0.0345453462595164,"ENSG00000059804/ENSG00000064651/ENSG00000171488/ENSG00000069696/ENSG00000069849/ENSG00000204442/ENSG00000123983/ENSG00000120457/ENSG00000184845/ENSG00000117394/ENSG00000143153/ENSG00000168003/ENSG00000075711/ENSG00000105281",14
"GO:0002088","GO:0002088","lens development in camera-type eye","7/390","90/20772",0.00153022714149559,0.0401034999912711,0.0345453462595164,"ENSG00000188064/ENSG00000182968/ENSG00000007372/ENSG00000134245/ENSG00000064309/ENSG00000164056/ENSG00000075711",7
"GO:0021954","GO:0021954","central nervous system neuron development","7/390","90/20772",0.00153022714149559,0.0401034999912711,0.0345453462595164,"ENSG00000182968/ENSG00000066468/ENSG00000078018/ENSG00000173376/ENSG00000184845/ENSG00000112333/ENSG00000184144",7
"GO:0048864","GO:0048864","stem cell development","7/390","90/20772",0.00153022714149559,0.0401034999912711,0.0345453462595164,"ENSG00000101384/ENSG00000075213/ENSG00000110880/ENSG00000138623/ENSG00000125398/ENSG00000153944/ENSG00000157927",7
"GO:0031589","GO:0031589","cell-substrate adhesion","17/390","401/20772",0.0016269724194559,0.0420029917051163,0.0361815774858719,"ENSG00000101384/ENSG00000173376/ENSG00000120156/ENSG00000110880/ENSG00000119547/ENSG00000072110/ENSG00000035403/ENSG00000089159/ENSG00000118193/ENSG00000113916/ENSG00000077943/ENSG00000156299/ENSG00000120899/ENSG00000161638/ENSG00000091879/ENSG00000122861/ENSG00000157927",17
"GO:0021514","GO:0021514","ventral spinal cord interneuron differentiation","3/390","13/20772",0.00163294568184038,0.0420029917051163,0.0361815774858719,"ENSG00000182968/ENSG00000106571/ENSG00000064218",3
"GO:0040034","GO:0040034","regulation of development, heterochronic","3/390","13/20772",0.00163294568184038,0.0420029917051163,0.0361815774858719,"ENSG00000101384/ENSG00000007372/ENSG00000112333",3
"GO:0046425","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","8/390","117/20772",0.00165607551664803,0.04233660538572,0.0364689539022912,"ENSG00000138061/ENSG00000138798/ENSG00000116717/ENSG00000162992/ENSG00000087095/ENSG00000070808/ENSG00000120899/ENSG00000120833",8
"GO:0048645","GO:0048645","animal organ formation","6/390","68/20772",0.00173082584994147,0.0439777519311349,0.037882645367782,"ENSG00000106571/ENSG00000066468/ENSG00000154342/ENSG00000134245/ENSG00000164056/ENSG00000126778",6
"GO:0003272","GO:0003272","endocardial cushion formation","4/390","28/20772",0.00175364858808244,0.0442875979790275,0.038149548231969,"ENSG00000163132/ENSG00000112175/ENSG00000120149/ENSG00000163909",4
