"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001101","GO:0001101","response to acid chemical","11/406","147/20772",0.000152650889416125,0.00926238627472608,0.0078686280325753,"ENSG00000167552/ENSG00000148516/ENSG00000162909/ENSG00000118523/ENSG00000146648/ENSG00000171791/ENSG00000145431/ENSG00000168542/ENSG00000204262/ENSG00000002330/ENSG00000113742",11
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","7/406","60/20772",0.000163762878159546,0.00959661567029098,0.00815256423575749,"ENSG00000148516/ENSG00000125378/ENSG00000136451/ENSG00000168874/ENSG00000087274/ENSG00000134318/ENSG00000065970",7
"GO:0072178","GO:0072178","nephric duct morphogenesis","4/406","15/20772",0.000165458890867086,0.00959661567029098,0.00815256423575749,"ENSG00000125378/ENSG00000125266/ENSG00000107485/ENSG00000147257",4
"GO:1904936","GO:1904936","interneuron migration","4/406","15/20772",0.000165458890867086,0.00959661567029098,0.00815256423575749,"ENSG00000165323/ENSG00000004848/ENSG00000153266/ENSG00000185551",4
"GO:0031345","GO:0031345","negative regulation of cell projection organization","13/406","202/20772",0.000181019203055334,0.0102461782684115,0.00870438385511741,"ENSG00000165323/ENSG00000157851/ENSG00000152377/ENSG00000185924/ENSG00000026025/ENSG00000075223/ENSG00000145147/ENSG00000203879/ENSG00000187323/ENSG00000094631/ENSG00000125266/ENSG00000108947/ENSG00000153071",13
"GO:0044782","GO:0044782","cilium organization","20/406","410/20772",0.00018185407677201,0.0102461782684115,0.00870438385511741,"ENSG00000197702/ENSG00000080298/ENSG00000163093/ENSG00000130202/ENSG00000111783/ENSG00000188026/ENSG00000111859/ENSG00000082701/ENSG00000136811/ENSG00000094631/ENSG00000018408/ENSG00000106477/ENSG00000079974/ENSG00000110047/ENSG00000138036/ENSG00000165115/ENSG00000034239/ENSG00000174007/ENSG00000087903/ENSG00000183833",20
"GO:0032970","GO:0032970","regulation of actin filament-based process","20/406","415/20772",0.000213258823179241,0.011846377445337,0.0100637929455823,"ENSG00000118523/ENSG00000075618/ENSG00000165410/ENSG00000197694/ENSG00000166949/ENSG00000111859/ENSG00000145147/ENSG00000100345/ENSG00000151422/ENSG00000150764/ENSG00000113721/ENSG00000006210/ENSG00000155366/ENSG00000151491/ENSG00000087274/ENSG00000196776/ENSG00000134318/ENSG00000180370/ENSG00000164741/ENSG00000145349",20
"GO:0003002","GO:0003002","regionalization","21/406","450/20772",0.000231010407967653,0.0126542367920059,0.0107500895988456,"ENSG00000148204/ENSG00000080298/ENSG00000163093/ENSG00000125378/ENSG00000109906/ENSG00000168283/ENSG00000111783/ENSG00000166949/ENSG00000075223/ENSG00000143147/ENSG00000138696/ENSG00000116729/ENSG00000081479/ENSG00000166225/ENSG00000064393/ENSG00000153266/ENSG00000156345/ENSG00000138036/ENSG00000171843/ENSG00000147257/ENSG00000185551",21
"GO:0030509","GO:0030509","BMP signaling pathway","12/406","181/20772",0.000242085035111064,0.0130496229757354,0.0110859800180863,"ENSG00000148204/ENSG00000150593/ENSG00000125378/ENSG00000142871/ENSG00000150938/ENSG00000069702/ENSG00000138696/ENSG00000081479/ENSG00000166147/ENSG00000064393/ENSG00000128791/ENSG00000147257",12
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","17/406","325/20772",0.000244845867191791,0.0130496229757354,0.0110859800180863,"ENSG00000205269/ENSG00000171016/ENSG00000146648/ENSG00000166949/ENSG00000159461/ENSG00000170558/ENSG00000058091/ENSG00000150457/ENSG00000082701/ENSG00000116729/ENSG00000150764/ENSG00000018408/ENSG00000161202/ENSG00000107485/ENSG00000153071/ENSG00000171843/ENSG00000147257",17
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","10/406","131/20772",0.000257294785196332,0.0135302751041911,0.0114943059828761,"ENSG00000150938/ENSG00000105767/ENSG00000145147/ENSG00000081479/ENSG00000166147/ENSG00000064393/ENSG00000137801/ENSG00000128791/ENSG00000107485/ENSG00000151388",10
"GO:0003007","GO:0003007","heart morphogenesis","15/406","268/20772",0.000274544204270855,0.0142473992321612,0.0121035208060129,"ENSG00000197702/ENSG00000139219/ENSG00000171456/ENSG00000150593/ENSG00000163093/ENSG00000125378/ENSG00000142871/ENSG00000166949/ENSG00000075223/ENSG00000145147/ENSG00000148677/ENSG00000069702/ENSG00000081479/ENSG00000107485/ENSG00000164741",15
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","12/406","185/20772",0.000295948918688797,0.0151587342247872,0.0128777225999513,"ENSG00000080298/ENSG00000148516/ENSG00000125378/ENSG00000113648/ENSG00000136451/ENSG00000018408/ENSG00000168874/ENSG00000087274/ENSG00000107485/ENSG00000134318/ENSG00000002330/ENSG00000065970",12
"GO:0021543","GO:0021543","pallium development","13/406","213/20772",0.000303788014527988,0.0153607683243383,0.0130493556038136,"ENSG00000072415/ENSG00000167552/ENSG00000146648/ENSG00000096093/ENSG00000004848/ENSG00000170558/ENSG00000082701/ENSG00000145147/ENSG00000147526/ENSG00000150764/ENSG00000168542/ENSG00000153266/ENSG00000002330",13
"GO:0021537","GO:0021537","telencephalon development","16/406","302/20772",0.000321277073777125,0.0160394528984428,0.0136259150677227,"ENSG00000072415/ENSG00000167552/ENSG00000125378/ENSG00000111783/ENSG00000146648/ENSG00000096093/ENSG00000185924/ENSG00000004848/ENSG00000170558/ENSG00000082701/ENSG00000145147/ENSG00000147526/ENSG00000150764/ENSG00000168542/ENSG00000153266/ENSG00000002330",16
"GO:1901879","GO:1901879","regulation of protein depolymerization","8/406","88/20772",0.00032686682957987,0.0161145346982876,0.0136896989283253,"ENSG00000165410/ENSG00000197694/ENSG00000101871/ENSG00000166963/ENSG00000094631/ENSG00000151491/ENSG00000132688/ENSG00000087274",8
"GO:0070482","GO:0070482","response to oxygen levels","18/406","365/20772",0.000331939694711398,0.0161625945177994,0.0137305269430329,"ENSG00000129474/ENSG00000162909/ENSG00000118523/ENSG00000153904/ENSG00000172379/ENSG00000166949/ENSG00000171791/ENSG00000069702/ENSG00000142279/ENSG00000113721/ENSG00000064393/ENSG00000137801/ENSG00000127483/ENSG00000173511/ENSG00000134318/ENSG00000002330/ENSG00000113742/ENSG00000184470",18
"GO:0010720","GO:0010720","positive regulation of cell development","22/406","497/20772",0.000342964393691791,0.0162970068520533,0.013844713571604,"ENSG00000171533/ENSG00000134352/ENSG00000080298/ENSG00000125378/ENSG00000109906/ENSG00000111859/ENSG00000171791/ENSG00000145147/ENSG00000203879/ENSG00000094631/ENSG00000167601/ENSG00000150764/ENSG00000006210/ENSG00000081479/ENSG00000103260/ENSG00000115694/ENSG00000087274/ENSG00000153707/ENSG00000107485/ENSG00000139687/ENSG00000114554/ENSG00000002330",22
"GO:0048568","GO:0048568","embryonic organ development","22/406","497/20772",0.000342964393691791,0.0162970068520533,0.013844713571604,"ENSG00000139219/ENSG00000148204/ENSG00000071246/ENSG00000148516/ENSG00000163093/ENSG00000125378/ENSG00000142871/ENSG00000168283/ENSG00000146648/ENSG00000166949/ENSG00000187079/ENSG00000184557/ENSG00000007866/ENSG00000166147/ENSG00000166225/ENSG00000132688/ENSG00000064393/ENSG00000138829/ENSG00000156345/ENSG00000107485/ENSG00000185551/ENSG00000112320",22
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","17/406","335/20772",0.000347909407542168,0.016335175039837,0.0138771383985805,"ENSG00000110237/ENSG00000119522/ENSG00000105443/ENSG00000137962/ENSG00000105767/ENSG00000105137/ENSG00000145147/ENSG00000064547/ENSG00000196914/ENSG00000113721/ENSG00000104695/ENSG00000151491/ENSG00000138193/ENSG00000168542/ENSG00000164741/ENSG00000107099/ENSG00000099331",17
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","5/406","32/20772",0.000362740188843652,0.0166354337767368,0.0141322156804081,"ENSG00000080298/ENSG00000125378/ENSG00000170558/ENSG00000082701/ENSG00000002330",5
"GO:0060674","GO:0060674","placenta blood vessel development","5/406","32/20772",0.000362740188843652,0.0166354337767368,0.0141322156804081,"ENSG00000071246/ENSG00000142871/ENSG00000184557/ENSG00000105855/ENSG00000185551",5
"GO:0030010","GO:0030010","establishment of cell polarity","11/406","163/20772",0.00037462230545351,0.0169828778472258,0.014427378079353,"ENSG00000148204/ENSG00000114019/ENSG00000075618/ENSG00000160360/ENSG00000082701/ENSG00000100345/ENSG00000176973/ENSG00000166025/ENSG00000107485/ENSG00000134318/ENSG00000107099",11
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","9/406","113/20772",0.00037978284556791,0.0170211766240891,0.0144599138450079,"ENSG00000143479/ENSG00000183255/ENSG00000171791/ENSG00000143499/ENSG00000148677/ENSG00000064393/ENSG00000183955/ENSG00000111653/ENSG00000074590",9
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","10/406","139/20772",0.000414097137868805,0.0182373948658153,0.0154931215591679,"ENSG00000148204/ENSG00000137575/ENSG00000125378/ENSG00000142871/ENSG00000069702/ENSG00000064393/ENSG00000137801/ENSG00000128791/ENSG00000153071/ENSG00000147257",10
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","18/406","372/20772",0.000416167732739193,0.0182373948658153,0.0154931215591679,"ENSG00000118523/ENSG00000075618/ENSG00000165410/ENSG00000197694/ENSG00000166949/ENSG00000111859/ENSG00000145147/ENSG00000151422/ENSG00000150764/ENSG00000113721/ENSG00000006210/ENSG00000155366/ENSG00000151491/ENSG00000087274/ENSG00000196776/ENSG00000134318/ENSG00000180370/ENSG00000164741",18
"GO:0032835","GO:0032835","glomerulus development","7/406","70/20772",0.000430110350197991,0.0186412661668228,0.0158362202970527,"ENSG00000171456/ENSG00000125378/ENSG00000138792/ENSG00000171791/ENSG00000113721/ENSG00000138193/ENSG00000018408",7
"GO:0072176","GO:0072176","nephric duct development","4/406","19/20772",0.000441615962276787,0.0187616941178424,0.0159385268434644,"ENSG00000125378/ENSG00000125266/ENSG00000107485/ENSG00000147257",4
"GO:0060395","GO:0060395","SMAD protein signal transduction","8/406","92/20772",0.000442403030669205,0.0187616941178424,0.0159385268434644,"ENSG00000125378/ENSG00000166949/ENSG00000026025/ENSG00000176973/ENSG00000018408/ENSG00000064393/ENSG00000168874/ENSG00000153071",8
"GO:0002066","GO:0002066","columnar/cuboidal epithelial cell development","6/406","51/20772",0.000460219363708954,0.019309629473065,0.0164040115866249,"ENSG00000134352/ENSG00000080298/ENSG00000125378/ENSG00000170558/ENSG00000082701/ENSG00000002330",6
"GO:0048738","GO:0048738","cardiac muscle tissue development","14/406","252/20772",0.000468631348172348,0.019455600391492,0.0165280175205826,"ENSG00000110693/ENSG00000125378/ENSG00000163110/ENSG00000148677/ENSG00000069702/ENSG00000108946/ENSG00000144560/ENSG00000113721/ENSG00000081479/ENSG00000125266/ENSG00000166225/ENSG00000154556/ENSG00000149596/ENSG00000148814",14
"GO:0048041","GO:0048041","focal adhesion assembly","8/406","93/20772",0.000475934241866908,0.0195529651033655,0.0166107312704207,"ENSG00000129474/ENSG00000166949/ENSG00000171791/ENSG00000108861/ENSG00000137801/ENSG00000137076/ENSG00000134318/ENSG00000164741",8
"GO:0051261","GO:0051261","protein depolymerization","9/406","117/20772",0.000490733010167572,0.019780744307229,0.0168042353821687,"ENSG00000165410/ENSG00000197694/ENSG00000101871/ENSG00000166963/ENSG00000094631/ENSG00000151491/ENSG00000132688/ENSG00000087274/ENSG00000135596",9
"GO:0009952","GO:0009952","anterior/posterior pattern specification","13/406","224/20772",0.000491509366660355,0.019780744307229,0.0168042353821687,"ENSG00000148204/ENSG00000125378/ENSG00000109906/ENSG00000168283/ENSG00000166949/ENSG00000075223/ENSG00000116729/ENSG00000166225/ENSG00000064393/ENSG00000153266/ENSG00000171843/ENSG00000147257/ENSG00000185551",13
"GO:0022029","GO:0022029","telencephalon cell migration","7/406","72/20772",0.000511201509219809,0.0203654419430599,0.0173009505991138,"ENSG00000146648/ENSG00000096093/ENSG00000004848/ENSG00000145147/ENSG00000150764/ENSG00000168542/ENSG00000153266",7
"GO:0001502","GO:0001502","cartilage condensation","4/406","20/20772",0.000543552743017731,0.0213408179943196,0.0181295568687732,"ENSG00000139219/ENSG00000110693/ENSG00000118523/ENSG00000138696",4
"GO:0060271","GO:0060271","cilium assembly","18/406","381/20772",0.000551214968316788,0.0213408179943196,0.0181295568687732,"ENSG00000197702/ENSG00000080298/ENSG00000163093/ENSG00000111783/ENSG00000188026/ENSG00000082701/ENSG00000136811/ENSG00000094631/ENSG00000018408/ENSG00000106477/ENSG00000079974/ENSG00000110047/ENSG00000138036/ENSG00000165115/ENSG00000034239/ENSG00000174007/ENSG00000087903/ENSG00000183833",18
"GO:0060411","GO:0060411","cardiac septum morphogenesis","7/406","73/20772",0.0005560727694472,0.0213408179943196,0.0181295568687732,"ENSG00000197702/ENSG00000125378/ENSG00000142871/ENSG00000075223/ENSG00000145147/ENSG00000069702/ENSG00000081479",7
"GO:1905207","GO:1905207","regulation of cardiocyte differentiation","5/406","35/20772",0.000557328664658955,0.0213408179943196,0.0181295568687732,"ENSG00000110693/ENSG00000125378/ENSG00000146648/ENSG00000125266/ENSG00000166225",5
"GO:0097581","GO:0097581","lamellipodium organization","8/406","96/20772",0.000589080201939274,0.0223397338120048,0.0189781607568088,"ENSG00000129474/ENSG00000075618/ENSG00000023902/ENSG00000145147/ENSG00000151422/ENSG00000138193/ENSG00000136960/ENSG00000099331",8
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","7/406","74/20772",0.000604019941551534,0.02268813951885,0.0192741400898099,"ENSG00000143479/ENSG00000183255/ENSG00000143499/ENSG00000148677/ENSG00000064393/ENSG00000183955/ENSG00000111653",7
"GO:0016055","GO:0016055","Wnt signaling pathway","21/406","485/20772",0.000618698427689796,0.0230202509321562,0.0195562770142664,"ENSG00000205269/ENSG00000114019/ENSG00000171016/ENSG00000146648/ENSG00000198873/ENSG00000166949/ENSG00000159461/ENSG00000170558/ENSG00000058091/ENSG00000150457/ENSG00000082701/ENSG00000144560/ENSG00000116729/ENSG00000150764/ENSG00000018408/ENSG00000161202/ENSG00000166025/ENSG00000107485/ENSG00000153071/ENSG00000171843/ENSG00000147257",21
"GO:0035272","GO:0035272","exocrine system development","6/406","54/20772",0.000628329094551427,0.023160092980475,0.0196750763202872,"ENSG00000146648/ENSG00000075223/ENSG00000116729/ENSG00000128791/ENSG00000114554/ENSG00000074527",6
"GO:0048048","GO:0048048","embryonic eye morphogenesis","5/406","36/20772",0.000636946486774906,0.0232603420725947,0.0197602404230461,"ENSG00000148516/ENSG00000166147/ENSG00000166225/ENSG00000064393/ENSG00000138829",5
"GO:0198738","GO:0198738","cell-cell signaling by wnt","21/406","487/20772",0.00065218215100304,0.0234918572970738,0.0199569183774383,"ENSG00000205269/ENSG00000114019/ENSG00000171016/ENSG00000146648/ENSG00000198873/ENSG00000166949/ENSG00000159461/ENSG00000170558/ENSG00000058091/ENSG00000150457/ENSG00000082701/ENSG00000144560/ENSG00000116729/ENSG00000150764/ENSG00000018408/ENSG00000161202/ENSG00000166025/ENSG00000107485/ENSG00000153071/ENSG00000171843/ENSG00000147257",21
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","4/406","21/20772",0.000661155212975453,0.0234918572970738,0.0199569183774383,"ENSG00000173482/ENSG00000145147/ENSG00000138696/ENSG00000091129",4
"GO:0032332","GO:0032332","positive regulation of chondrocyte differentiation","4/406","21/20772",0.000661155212975453,0.0234918572970738,0.0199569183774383,"ENSG00000110693/ENSG00000109906/ENSG00000166949/ENSG00000138696",4
"GO:0048592","GO:0048592","eye morphogenesis","11/406","175/20772",0.000681273604579021,0.0239905633612469,0.0203805816106675,"ENSG00000173482/ENSG00000148204/ENSG00000148516/ENSG00000165323/ENSG00000125378/ENSG00000171791/ENSG00000166147/ENSG00000166225/ENSG00000064393/ENSG00000138829/ENSG00000204262",11
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","14/406","262/20772",0.000687985032659555,0.0240125041487547,0.020399220856594,"ENSG00000139219/ENSG00000125378/ENSG00000213190/ENSG00000166949/ENSG00000171791/ENSG00000082701/ENSG00000138696/ENSG00000006210/ENSG00000165949/ENSG00000137801/ENSG00000162734/ENSG00000180370/ENSG00000002330/ENSG00000112319",14
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","9/406","123/20772",0.000705921356012893,0.0243410413375571,0.0206783213882364,"ENSG00000148204/ENSG00000125378/ENSG00000142871/ENSG00000150938/ENSG00000081479/ENSG00000166147/ENSG00000064393/ENSG00000128791/ENSG00000147257",9
"GO:0003170","GO:0003170","heart valve development","7/406","76/20772",0.000709741316891243,0.0243410413375571,0.0206783213882364,"ENSG00000125378/ENSG00000142871/ENSG00000082701/ENSG00000145147/ENSG00000107485/ENSG00000139687/ENSG00000134318",7
"GO:0002068","GO:0002068","glandular epithelial cell development","5/406","37/20772",0.000724784399791825,0.024642669592922,0.0209345621101395,"ENSG00000080298/ENSG00000125378/ENSG00000170558/ENSG00000082701/ENSG00000002330",5
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","11/406","177/20772",0.000748535152066866,0.0252326721346301,0.0214357839768676,"ENSG00000171533/ENSG00000185340/ENSG00000101871/ENSG00000082701/ENSG00000107186/ENSG00000182628/ENSG00000130779/ENSG00000166963/ENSG00000094631/ENSG00000150764/ENSG00000109171",11
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","12/406","206/20772",0.000775306199035918,0.025913624144048,0.0220142696835979,"ENSG00000172638/ENSG00000118523/ENSG00000165410/ENSG00000166949/ENSG00000130779/ENSG00000151422/ENSG00000006210/ENSG00000155366/ENSG00000196776/ENSG00000139687/ENSG00000134318/ENSG00000109171",12
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","4/406","22/20772",0.000795700123487298,0.0262998351549412,0.022342365564796,"ENSG00000125378/ENSG00000113721/ENSG00000107485/ENSG00000147257",4
"GO:0042060","GO:0042060","wound healing","21/406","495/20772",0.00080232554616914,0.0262998351549412,0.022342365564796,"ENSG00000134352/ENSG00000129474/ENSG00000142871/ENSG00000138119/ENSG00000138722/ENSG00000166949/ENSG00000203618/ENSG00000105767/ENSG00000100345/ENSG00000177697/ENSG00000167601/ENSG00000113721/ENSG00000006210/ENSG00000155366/ENSG00000087460/ENSG00000168542/ENSG00000137801/ENSG00000137076/ENSG00000085063/ENSG00000184500/ENSG00000003436",21
"GO:0031076","GO:0031076","embryonic camera-type eye development","5/406","38/20772",0.000821364704738933,0.0262998351549412,0.022342365564796,"ENSG00000148516/ENSG00000166225/ENSG00000132688/ENSG00000064393/ENSG00000156345",5
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","5/406","38/20772",0.000821364704738933,0.0262998351549412,0.022342365564796,"ENSG00000080298/ENSG00000125378/ENSG00000170558/ENSG00000082701/ENSG00000002330",5
"GO:0045879","GO:0045879","negative regulation of smoothened signaling pathway","5/406","38/20772",0.000821364704738933,0.0262998351549412,0.022342365564796,"ENSG00000111783/ENSG00000143147/ENSG00000156345/ENSG00000139687/ENSG00000147257",5
"GO:0022604","GO:0022604","regulation of cell morphogenesis","14/406","267/20772",0.00082687108499308,0.0262998351549412,0.022342365564796,"ENSG00000197702/ENSG00000023902/ENSG00000113140/ENSG00000100345/ENSG00000094631/ENSG00000142279/ENSG00000151491/ENSG00000136960/ENSG00000161202/ENSG00000138771/ENSG00000153707/ENSG00000114554/ENSG00000164741/ENSG00000141576",14
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","12/406","208/20772",0.000843606543850531,0.026617473671572,0.0226122074027473,"ENSG00000119522/ENSG00000105443/ENSG00000105767/ENSG00000105137/ENSG00000064547/ENSG00000113721/ENSG00000104695/ENSG00000151491/ENSG00000138193/ENSG00000168542/ENSG00000164741/ENSG00000099331",12
"GO:0010631","GO:0010631","epithelial cell migration","18/406","397/20772",0.000885632760033149,0.0275802490660685,0.0234301091003779,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000145147/ENSG00000113140/ENSG00000100345/ENSG00000132669/ENSG00000094631/ENSG00000125266/ENSG00000136960/ENSG00000116977/ENSG00000137801/ENSG00000168874/ENSG00000131375/ENSG00000107485/ENSG00000134318/ENSG00000124181/ENSG00000185551",18
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","9/406","127/20772",0.000888106397411434,0.0275802490660685,0.0234301091003779,"ENSG00000172638/ENSG00000142871/ENSG00000166949/ENSG00000111859/ENSG00000082701/ENSG00000132669/ENSG00000006210/ENSG00000153071/ENSG00000091986",9
"GO:0072073","GO:0072073","kidney epithelium development","10/406","154/20772",0.000921763892112821,0.0283484864185833,0.0240827458819127,"ENSG00000171456/ENSG00000125378/ENSG00000166949/ENSG00000171791/ENSG00000145147/ENSG00000153936/ENSG00000125266/ENSG00000018408/ENSG00000107485/ENSG00000147257",10
"GO:0003180","GO:0003180","aortic valve morphogenesis","5/406","39/20772",0.000927219763690984,0.0283484864185833,0.0240827458819127,"ENSG00000125378/ENSG00000145147/ENSG00000107485/ENSG00000139687/ENSG00000134318",5
"GO:0007044","GO:0007044","cell-substrate junction assembly","8/406","103/20772",0.000938667358958276,0.0284777235671649,0.0241925360612485,"ENSG00000129474/ENSG00000166949/ENSG00000171791/ENSG00000108861/ENSG00000137801/ENSG00000137076/ENSG00000134318/ENSG00000164741",8
"GO:2000725","GO:2000725","regulation of cardiac muscle cell differentiation","4/406","23/20772",0.00094847079301194,0.0285554870812144,0.0242585981049177,"ENSG00000110693/ENSG00000125378/ENSG00000125266/ENSG00000166225",4
"GO:0090132","GO:0090132","epithelium migration","18/406","400/20772",0.000964647187712729,0.0288224886995379,0.0244854226354834,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000145147/ENSG00000113140/ENSG00000100345/ENSG00000132669/ENSG00000094631/ENSG00000125266/ENSG00000136960/ENSG00000116977/ENSG00000137801/ENSG00000168874/ENSG00000131375/ENSG00000107485/ENSG00000134318/ENSG00000124181/ENSG00000185551",18
"GO:0003231","GO:0003231","cardiac ventricle development","9/406","129/20772",0.00099256493744698,0.0294300227934903,0.0250015379928685,"ENSG00000125378/ENSG00000142871/ENSG00000075223/ENSG00000145147/ENSG00000069702/ENSG00000081479/ENSG00000166847/ENSG00000166225/ENSG00000107485",9
"GO:0060993","GO:0060993","kidney morphogenesis","8/406","104/20772",0.000999904425539479,0.0294300227934903,0.0250015379928685,"ENSG00000171456/ENSG00000125378/ENSG00000171791/ENSG00000153936/ENSG00000113721/ENSG00000018408/ENSG00000107485/ENSG00000147257",8
"GO:0021795","GO:0021795","cerebral cortex cell migration","6/406","59/20772",0.00101004608863614,0.0295083094339329,0.0250680444454491,"ENSG00000146648/ENSG00000096093/ENSG00000004848/ENSG00000145147/ENSG00000150764/ENSG00000168542",6
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","11/406","184/20772",0.00102888991115106,0.0298378074233808,0.0253479612011906,"ENSG00000125378/ENSG00000113140/ENSG00000132669/ENSG00000094631/ENSG00000136960/ENSG00000137801/ENSG00000168874/ENSG00000131375/ENSG00000107485/ENSG00000134318/ENSG00000124181",11
"GO:0007435","GO:0007435","salivary gland morphogenesis","5/406","40/20772",0.00104289120161384,0.030023086855219,0.0255053606971714,"ENSG00000146648/ENSG00000075223/ENSG00000128791/ENSG00000114554/ENSG00000074527",5
"GO:0036293","GO:0036293","response to decreased oxygen levels","16/406","338/20772",0.00107904623872038,0.0307076985323075,0.0260869553828159,"ENSG00000129474/ENSG00000162909/ENSG00000118523/ENSG00000153904/ENSG00000172379/ENSG00000166949/ENSG00000171791/ENSG00000069702/ENSG00000142279/ENSG00000064393/ENSG00000137801/ENSG00000127483/ENSG00000173511/ENSG00000134318/ENSG00000002330/ENSG00000113742",16
"GO:0043542","GO:0043542","endothelial cell migration","15/406","306/20772",0.00108224393914572,0.0307076985323075,0.0260869553828159,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000145147/ENSG00000113140/ENSG00000100345/ENSG00000132669/ENSG00000125266/ENSG00000116977/ENSG00000137801/ENSG00000168874/ENSG00000107485/ENSG00000134318/ENSG00000124181/ENSG00000185551",15
"GO:0045778","GO:0045778","positive regulation of ossification","6/406","60/20772",0.00110407755646688,0.0309858147746983,0.0263232220635915,"ENSG00000125378/ENSG00000142871/ENSG00000109906/ENSG00000166949/ENSG00000138696/ENSG00000138829",6
"GO:0090130","GO:0090130","tissue migration","18/406","405/20772",0.00110973449310268,0.0309858147746983,0.0263232220635915,"ENSG00000173482/ENSG00000071246/ENSG00000125378/ENSG00000145147/ENSG00000113140/ENSG00000100345/ENSG00000132669/ENSG00000094631/ENSG00000125266/ENSG00000136960/ENSG00000116977/ENSG00000137801/ENSG00000168874/ENSG00000131375/ENSG00000107485/ENSG00000134318/ENSG00000124181/ENSG00000185551",18
"GO:0098743","GO:0098743","cell aggregation","4/406","24/20772",0.00112075324203313,0.0309858147746983,0.0263232220635915,"ENSG00000139219/ENSG00000110693/ENSG00000118523/ENSG00000138696",4
"GO:0030308","GO:0030308","negative regulation of cell growth","12/406","215/20772",0.00112347147890007,0.0309858147746983,0.0263232220635915,"ENSG00000179833/ENSG00000022267/ENSG00000135924/ENSG00000166949/ENSG00000171791/ENSG00000075223/ENSG00000145147/ENSG00000144560/ENSG00000187323/ENSG00000094631/ENSG00000139687/ENSG00000153071",12
"GO:0030199","GO:0030199","collagen fibril organization","7/406","83/20772",0.0011997534854854,0.0325427617038578,0.0276458872913898,"ENSG00000139219/ENSG00000172638/ENSG00000106624/ENSG00000168542/ENSG00000204262/ENSG00000139687/ENSG00000151388",7
"GO:0031016","GO:0031016","pancreas development","7/406","83/20772",0.0011997534854854,0.0325427617038578,0.0276458872913898,"ENSG00000080298/ENSG00000125378/ENSG00000170558/ENSG00000082701/ENSG00000116729/ENSG00000143195/ENSG00000002330",7
"GO:0034332","GO:0034332","adherens junction organization","6/406","61/20772",0.0012046762699704,0.0325427617038578,0.0276458872913898,"ENSG00000113361/ENSG00000170558/ENSG00000151422/ENSG00000125266/ENSG00000087274/ENSG00000180370",6
"GO:0048762","GO:0048762","mesenchymal cell differentiation","14/406","278/20772",0.00121736496733762,0.0325544340641485,0.0276558032524247,"ENSG00000148204/ENSG00000150593/ENSG00000137575/ENSG00000125378/ENSG00000166949/ENSG00000171791/ENSG00000170558/ENSG00000075223/ENSG00000082701/ENSG00000069702/ENSG00000018408/ENSG00000107485/ENSG00000134318/ENSG00000153071",14
"GO:0001503","GO:0001503","ossification","20/406","477/20772",0.00122161669409077,0.0325544340641485,0.0276558032524247,"ENSG00000139219/ENSG00000134352/ENSG00000011028/ENSG00000118523/ENSG00000125378/ENSG00000142871/ENSG00000109906/ENSG00000146648/ENSG00000166949/ENSG00000150938/ENSG00000171791/ENSG00000082701/ENSG00000169231/ENSG00000138696/ENSG00000018408/ENSG00000138829/ENSG00000204262/ENSG00000128791/ENSG00000151388/ENSG00000147257",20
"GO:0007015","GO:0007015","actin filament organization","20/406","478/20772",0.00125256199519825,0.0327959219402123,0.0278609532229358,"ENSG00000118523/ENSG00000075618/ENSG00000165410/ENSG00000185340/ENSG00000197694/ENSG00000166949/ENSG00000111859/ENSG00000171791/ENSG00000145147/ENSG00000151422/ENSG00000006210/ENSG00000155366/ENSG00000151491/ENSG00000138771/ENSG00000087274/ENSG00000196776/ENSG00000134318/ENSG00000180370/ENSG00000164741/ENSG00000135596",20
