"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050771","GO:0050771","negative regulation of axonogenesis","9/399","71/20772",8.46522003440834e-06,0.000553061042248012,0.000460092134501703,"ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000133216/ENSG00000177169/ENSG00000114251/ENSG00000099250",9
"GO:0048864","GO:0048864","stem cell development","10/399","90/20772",8.90658231670149e-06,0.000572357421007702,0.000476144814791048,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000114315/ENSG00000151617/ENSG00000099250",10
"GO:0021532","GO:0021532","neural tube patterning","7/399","40/20772",9.87716293431939e-06,0.000624491591976323,0.000519515293217682,"ENSG00000129514/ENSG00000164690/ENSG00000185920/ENSG00000114315/ENSG00000133937/ENSG00000187147/ENSG00000204852",7
"GO:0072001","GO:0072001","renal system development","20/399","341/20772",1.09837194017366e-05,0.000683431429441386,0.000568547413643774,"ENSG00000132386/ENSG00000150893/ENSG00000170962/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000104313/ENSG00000162599/ENSG00000070193/ENSG00000185920/ENSG00000114315/ENSG00000204104/ENSG00000187240/ENSG00000114251/ENSG00000124766/ENSG00000197410/ENSG00000151617/ENSG00000134853/ENSG00000099250/ENSG00000117318",20
"GO:0001755","GO:0001755","neural crest cell migration","8/399","59/20772",1.62761534146828e-05,0.000996914396649319,0.000829334264452092,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000151617/ENSG00000099250",8
"GO:0043616","GO:0043616","keratinocyte proliferation","8/399","60/20772",1.84688081468689e-05,0.00109693527175343,0.000912541748628389,"ENSG00000070193/ENSG00000185920/ENSG00000068885/ENSG00000101311/ENSG00000184304/ENSG00000110492/ENSG00000127152/ENSG00000124193",8
"GO:0045744","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","8/399","60/20772",1.84688081468689e-05,0.00109693527175343,0.000912541748628389,"ENSG00000116741/ENSG00000117632/ENSG00000135312/ENSG00000151746/ENSG00000117152/ENSG00000248329/ENSG00000105976/ENSG00000010310",8
"GO:0048736","GO:0048736","appendage development","14/399","193/20772",2.32422076786596e-05,0.00133984491324038,0.00111461856638526,"ENSG00000150893/ENSG00000164690/ENSG00000124813/ENSG00000103449/ENSG00000070193/ENSG00000185920/ENSG00000068885/ENSG00000162878/ENSG00000091409/ENSG00000164093/ENSG00000187240/ENSG00000114251/ENSG00000124766/ENSG00000116132",14
"GO:0060173","GO:0060173","limb development","14/399","193/20772",2.32422076786596e-05,0.00133984491324038,0.00111461856638526,"ENSG00000150893/ENSG00000164690/ENSG00000124813/ENSG00000103449/ENSG00000070193/ENSG00000185920/ENSG00000068885/ENSG00000162878/ENSG00000091409/ENSG00000164093/ENSG00000187240/ENSG00000114251/ENSG00000124766/ENSG00000116132",14
"GO:0090497","GO:0090497","mesenchymal cell migration","8/399","62/20772",2.36033512307791e-05,0.00134094401195151,0.00111553290790166,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000151617/ENSG00000099250",8
"GO:0001822","GO:0001822","kidney development","19/399","331/20772",2.44943923490541e-05,0.00137168597154703,0.00114110718041157,"ENSG00000132386/ENSG00000150893/ENSG00000170962/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000114315/ENSG00000204104/ENSG00000187240/ENSG00000114251/ENSG00000124766/ENSG00000197410/ENSG00000151617/ENSG00000134853/ENSG00000099250/ENSG00000117318",19
"GO:0044458","GO:0044458","motile cilium assembly","8/399","64/20772",2.98835681827466e-05,0.00162997102573048,0.0013559748221571,"ENSG00000105792/ENSG00000181378/ENSG00000206530/ENSG00000152582/ENSG00000197748/ENSG00000188596/ENSG00000129295/ENSG00000154099",8
"GO:0001708","GO:0001708","cell fate specification","11/399","125/20772",2.99382433297435e-05,0.00162997102573048,0.0013559748221571,"ENSG00000125798/ENSG00000129514/ENSG00000164690/ENSG00000104313/ENSG00000064655/ENSG00000185920/ENSG00000133937/ENSG00000114251/ENSG00000174197/ENSG00000149256/ENSG00000099250",11
"GO:0048588","GO:0048588","developmental cell growth","16/399","251/20772",3.06052516955612e-05,0.00164346009104931,0.00136719639153351,"ENSG00000092421/ENSG00000170381/ENSG00000116741/ENSG00000114861/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000196338/ENSG00000091129/ENSG00000177169/ENSG00000117152/ENSG00000114251/ENSG00000185532/ENSG00000151617/ENSG00000099250",16
"GO:0051961","GO:0051961","negative regulation of nervous system development","13/399","173/20772",3.13444713846131e-05,0.00166040983550924,0.00138129690397627,"ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000133216/ENSG00000114315/ENSG00000177169/ENSG00000163629/ENSG00000114251/ENSG00000006042/ENSG00000100697/ENSG00000099250",13
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","16/399","254/20772",3.53400835908913e-05,0.00184710836901725,0.00153661163459061,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000103449/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000070193/ENSG00000115310/ENSG00000196338/ENSG00000091129/ENSG00000177169/ENSG00000114251/ENSG00000185532/ENSG00000151617/ENSG00000099250",16
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","7/399","49/20772",3.92263502098484e-05,0.00197137554900777,0.00163998964844953,"ENSG00000070193/ENSG00000185920/ENSG00000068885/ENSG00000184304/ENSG00000110492/ENSG00000127152/ENSG00000124193",7
"GO:0030517","GO:0030517","negative regulation of axon extension","7/399","49/20772",3.92263502098484e-05,0.00197137554900777,0.00163998964844953,"ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000114251/ENSG00000099250",7
"GO:0030850","GO:0030850","prostate gland development","7/399","49/20772",3.92263502098484e-05,0.00197137554900777,0.00163998964844953,"ENSG00000132386/ENSG00000129514/ENSG00000111087/ENSG00000164690/ENSG00000070193/ENSG00000185920/ENSG00000114251",7
"GO:0060601","GO:0060601","lateral sprouting from an epithelium","4/399","11/20772",3.97686797693658e-05,0.00197333195817612,0.00164161718754824,"ENSG00000164690/ENSG00000070193/ENSG00000114251/ENSG00000075275",4
"GO:0001655","GO:0001655","urogenital system development","8/399","68/20772",4.66835304641506e-05,0.00228749299274338,0.00190296812339393,"ENSG00000132386/ENSG00000129514/ENSG00000111087/ENSG00000164690/ENSG00000070193/ENSG00000185920/ENSG00000133216/ENSG00000114251",8
"GO:0048863","GO:0048863","stem cell differentiation","16/399","261/20772",4.89874548928428e-05,0.00237075090345609,0.00197223047768716,"ENSG00000092421/ENSG00000129514/ENSG00000170381/ENSG00000164690/ENSG00000088836/ENSG00000124813/ENSG00000163376/ENSG00000124205/ENSG00000185033/ENSG00000164093/ENSG00000114315/ENSG00000133937/ENSG00000162998/ENSG00000151617/ENSG00000134853/ENSG00000099250",16
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","22/399","442/20772",5.04755252002237e-05,0.00241297632664484,0.00200735785712828,"ENSG00000132386/ENSG00000148737/ENSG00000111087/ENSG00000164690/ENSG00000124813/ENSG00000104313/ENSG00000070193/ENSG00000185920/ENSG00000068885/ENSG00000115310/ENSG00000114315/ENSG00000170477/ENSG00000141736/ENSG00000248329/ENSG00000184304/ENSG00000114251/ENSG00000110492/ENSG00000127152/ENSG00000119508/ENSG00000136327/ENSG00000124193/ENSG00000099250",22
"GO:0090162","GO:0090162","establishment of epithelial cell polarity","6/399","36/20772",5.78512270684393e-05,0.00273225072419617,0.00227296260568199,"ENSG00000164690/ENSG00000114315/ENSG00000101311/ENSG00000126016/ENSG00000114251/ENSG00000114541",6
"GO:0071372","GO:0071372","cellular response to follicle-stimulating hormone stimulus","4/399","12/20772",5.87492356527007e-05,0.00274163099712603,0.00228076606581537,"ENSG00000122641/ENSG00000001084/ENSG00000170820/ENSG00000151617",4
"GO:0010721","GO:0010721","negative regulation of cell development","18/399","325/20772",6.34351248474654e-05,0.00292547869884782,0.00243370918609843,"ENSG00000092421/ENSG00000170381/ENSG00000164690/ENSG00000065320/ENSG00000122641/ENSG00000185033/ENSG00000115310/ENSG00000133216/ENSG00000114315/ENSG00000177169/ENSG00000141736/ENSG00000162998/ENSG00000114251/ENSG00000006042/ENSG00000110492/ENSG00000100697/ENSG00000099250/ENSG00000154127",18
"GO:0090596","GO:0090596","sensory organ morphogenesis","17/399","296/20772",6.47140636099545e-05,0.00294975731803513,0.00245390659808616,"ENSG00000163251/ENSG00000115380/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000182704/ENSG00000133216/ENSG00000164093/ENSG00000139263/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000151090/ENSG00000138083/ENSG00000116132/ENSG00000151617/ENSG00000106688",17
"GO:0021953","GO:0021953","central nervous system neuron differentiation","13/399","186/20772",6.64230513173186e-05,0.00299236329308573,0.00248935055907078,"ENSG00000170381/ENSG00000164690/ENSG00000122641/ENSG00000185920/ENSG00000182704/ENSG00000136352/ENSG00000133216/ENSG00000114315/ENSG00000187240/ENSG00000124766/ENSG00000127152/ENSG00000204852/ENSG00000099250",13
"GO:0043583","GO:0043583","ear development","15/399","240/20772",6.74513900073616e-05,0.00299236329308573,0.00248935055907078,"ENSG00000150893/ENSG00000170891/ENSG00000164690/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000182704/ENSG00000133216/ENSG00000114315/ENSG00000139263/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000116132/ENSG00000151617",15
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","6/399","37/20772",6.79388604807729e-05,0.00299236329308573,0.00248935055907078,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000136352/ENSG00000075275",6
"GO:0030308","GO:0030308","negative regulation of cell growth","14/399","215/20772",7.57481054161357e-05,0.00329925081368058,0.00274465065004899,"ENSG00000092421/ENSG00000170381/ENSG00000116741/ENSG00000114861/ENSG00000134533/ENSG00000065320/ENSG00000122641/ENSG00000185033/ENSG00000115310/ENSG00000177169/ENSG00000117152/ENSG00000162998/ENSG00000114251/ENSG00000099250",14
"GO:0120316","GO:0120316","sperm flagellum assembly","6/399","38/20772",7.93816167478432e-05,0.00341951579836863,0.00284469923290709,"ENSG00000105792/ENSG00000181378/ENSG00000206530/ENSG00000152582/ENSG00000197748/ENSG00000188596",6
"GO:0021537","GO:0021537","telencephalon development","17/399","302/20772",8.2781991114541e-05,0.00352565171463232,0.00293299382704912,"ENSG00000114861/ENSG00000164690/ENSG00000103449/ENSG00000188906/ENSG00000122641/ENSG00000115310/ENSG00000182704/ENSG00000136352/ENSG00000133216/ENSG00000114315/ENSG00000183023/ENSG00000114251/ENSG00000138083/ENSG00000110492/ENSG00000127152/ENSG00000204852/ENSG00000137343",17
"GO:0099111","GO:0099111","microtubule-based transport","14/399","217/20772",8.36442881277566e-05,0.00352565171463232,0.00293299382704912,"ENSG00000118965/ENSG00000068885/ENSG00000151746/ENSG00000204104/ENSG00000152582/ENSG00000187240/ENSG00000197748/ENSG00000112981/ENSG00000196659/ENSG00000188596/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",14
"GO:0050768","GO:0050768","negative regulation of neurogenesis","12/399","167/20772",9.67315169353583e-05,0.0040339100679426,0.00335581455168802,"ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000133216/ENSG00000114315/ENSG00000177169/ENSG00000114251/ENSG00000006042/ENSG00000100697/ENSG00000099250",12
"GO:0008544","GO:0008544","epidermis development","20/399","410/20772",0.000144407544361586,0.00595871130418334,0.00495705897431793,"ENSG00000169744/ENSG00000111087/ENSG00000178919/ENSG00000164690/ENSG00000117632/ENSG00000122641/ENSG00000070193/ENSG00000185920/ENSG00000164687/ENSG00000164093/ENSG00000114315/ENSG00000170477/ENSG00000101311/ENSG00000105976/ENSG00000133321/ENSG00000114251/ENSG00000185640/ENSG00000127152/ENSG00000124193/ENSG00000136068",20
"GO:0060425","GO:0060425","lung morphogenesis","7/399","60/20772",0.000147146908299223,0.0060084987555516,0.00499847721393632,"ENSG00000129514/ENSG00000164161/ENSG00000164690/ENSG00000070193/ENSG00000136352/ENSG00000124193/ENSG00000075275",7
"GO:0021915","GO:0021915","neural tube development","12/399","175/20772",0.000150705764687732,0.00609037729459701,0.00506659206730975,"ENSG00000129514/ENSG00000169641/ENSG00000164690/ENSG00000185920/ENSG00000114315/ENSG00000090539/ENSG00000133937/ENSG00000114251/ENSG00000124766/ENSG00000187147/ENSG00000204852/ENSG00000075275",12
"GO:0060537","GO:0060537","muscle tissue development","21/399","445/20772",0.000156631692352217,0.00626526769408868,0.0052120835972843,"ENSG00000116741/ENSG00000111087/ENSG00000114861/ENSG00000164690/ENSG00000104313/ENSG00000064655/ENSG00000181744/ENSG00000185920/ENSG00000170162/ENSG00000148814/ENSG00000117152/ENSG00000183023/ENSG00000114251/ENSG00000138435/ENSG00000163389/ENSG00000151617/ENSG00000134853/ENSG00000149256/ENSG00000136068/ENSG00000173706/ENSG00000102119",21
"GO:0003352","GO:0003352","regulation of cilium movement","6/399","43/20772",0.000161680555686581,0.00640189675041815,0.00532574547067547,"ENSG00000105792/ENSG00000170703/ENSG00000111834/ENSG00000088727/ENSG00000197748/ENSG00000154099",6
"GO:0048709","GO:0048709","oligodendrocyte differentiation","9/399","103/20772",0.000166377390576916,0.0065219937106151,0.0054256542737609,"ENSG00000164690/ENSG00000136352/ENSG00000114315/ENSG00000141736/ENSG00000124920/ENSG00000006042/ENSG00000110492/ENSG00000046653/ENSG00000149256",9
"GO:0007288","GO:0007288","sperm axoneme assembly","5/399","28/20772",0.000174096833575714,0.00672334794872443,0.00559316110234917,"ENSG00000105792/ENSG00000181378/ENSG00000206530/ENSG00000152582/ENSG00000197748",5
"GO:0048565","GO:0048565","digestive tract development","11/399","152/20772",0.00017629047388403,0.00672334794872443,0.00559316110234917,"ENSG00000163251/ENSG00000111087/ENSG00000178919/ENSG00000164690/ENSG00000103449/ENSG00000070193/ENSG00000162878/ENSG00000114315/ENSG00000114251/ENSG00000134853/ENSG00000154099",11
"GO:0048839","GO:0048839","inner ear development","13/399","205/20772",0.0001766593976323,0.00672334794872443,0.00559316110234917,"ENSG00000150893/ENSG00000170891/ENSG00000164690/ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000182704/ENSG00000133216/ENSG00000114315/ENSG00000139263/ENSG00000162998/ENSG00000114251/ENSG00000116132",13
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","9/399","104/20772",0.000179105127379876,0.00675088557047225,0.00561606968241757,"ENSG00000077942/ENSG00000092445/ENSG00000150760/ENSG00000124126/ENSG00000169242/ENSG00000110492/ENSG00000173517/ENSG00000107104/ENSG00000099250",9
"GO:0060428","GO:0060428","lung epithelium development","6/399","44/20772",0.000184208464763765,0.00687711601784724,0.00572108094073328,"ENSG00000129514/ENSG00000164690/ENSG00000070193/ENSG00000136352/ENSG00000151090/ENSG00000124193",6
"GO:0030878","GO:0030878","thyroid gland development","5/399","29/20772",0.000207074340009256,0.00759110473735744,0.00631504900008951,"ENSG00000178919/ENSG00000164690/ENSG00000070193/ENSG00000136352/ENSG00000151617",5
"GO:0021879","GO:0021879","forebrain neuron differentiation","6/399","45/20772",0.00020914268153944,0.00759110473735744,0.00631504900008951,"ENSG00000170381/ENSG00000122641/ENSG00000136352/ENSG00000114315/ENSG00000127152/ENSG00000099250",6
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","6/399","45/20772",0.00020914268153944,0.00759110473735744,0.00631504900008951,"ENSG00000092421/ENSG00000170381/ENSG00000185033/ENSG00000105976/ENSG00000151617/ENSG00000099250",6
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","14/399","238/20772",0.000220519094512755,0.00793059495862385,0.0065974713162773,"ENSG00000148737/ENSG00000164690/ENSG00000124813/ENSG00000104313/ENSG00000070193/ENSG00000115310/ENSG00000141736/ENSG00000248329/ENSG00000184304/ENSG00000114251/ENSG00000110492/ENSG00000119508/ENSG00000124193/ENSG00000099250",14
"GO:0035107","GO:0035107","appendage morphogenesis","11/399","157/20772",0.0002339482671071,0.00826195682035885,0.00687313164056705,"ENSG00000150893/ENSG00000164690/ENSG00000124813/ENSG00000103449/ENSG00000070193/ENSG00000185920/ENSG00000162878/ENSG00000187240/ENSG00000114251/ENSG00000124766/ENSG00000116132",11
"GO:0035108","GO:0035108","limb morphogenesis","11/399","157/20772",0.0002339482671071,0.00826195682035885,0.00687313164056705,"ENSG00000150893/ENSG00000164690/ENSG00000124813/ENSG00000103449/ENSG00000070193/ENSG00000185920/ENSG00000162878/ENSG00000187240/ENSG00000114251/ENSG00000124766/ENSG00000116132",11
"GO:0014706","GO:0014706","striated muscle tissue development","15/399","269/20772",0.000237375002109033,0.008264324613018,0.00687510141007781,"ENSG00000116741/ENSG00000111087/ENSG00000114861/ENSG00000164690/ENSG00000104313/ENSG00000064655/ENSG00000181744/ENSG00000148814/ENSG00000117152/ENSG00000183023/ENSG00000114251/ENSG00000151617/ENSG00000134853/ENSG00000149256/ENSG00000173706",15
"GO:0042471","GO:0042471","ear morphogenesis","10/399","132/20772",0.000238231806446692,0.008264324613018,0.00687510141007781,"ENSG00000104313/ENSG00000065320/ENSG00000070193/ENSG00000133216/ENSG00000139263/ENSG00000133937/ENSG00000162998/ENSG00000114251/ENSG00000116132/ENSG00000151617",10
"GO:0036159","GO:0036159","inner dynein arm assembly","4/399","17/20772",0.000261749337502071,0.00900050353515893,0.00748752952522083,"ENSG00000118997/ENSG00000129295/ENSG00000165506/ENSG00000154099",4
"GO:0072091","GO:0072091","regulation of stem cell proliferation","8/399","87/20772",0.000268931160528655,0.00909428129389894,0.00756554335351743,"ENSG00000077942/ENSG00000164690/ENSG00000124813/ENSG00000070193/ENSG00000185920/ENSG00000101311/ENSG00000114251/ENSG00000116132",8
"GO:0007368","GO:0007368","determination of left/right symmetry","10/399","134/20772",0.000269116487268438,0.00909428129389894,0.00756554335351743,"ENSG00000164690/ENSG00000070193/ENSG00000164093/ENSG00000187240/ENSG00000114251/ENSG00000151023/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",10
"GO:0021522","GO:0021522","spinal cord motor neuron differentiation","5/399","31/20772",0.000287079859325509,0.00937794207129995,0.0078015210893897,"ENSG00000164690/ENSG00000185920/ENSG00000187240/ENSG00000124766/ENSG00000204852",5
"GO:0048843","GO:0048843","negative regulation of axon extension involved in axon guidance","5/399","31/20772",0.000287079859325509,0.00937794207129995,0.0078015210893897,"ENSG00000092421/ENSG00000170381/ENSG00000185033/ENSG00000114251/ENSG00000099250",5
"GO:0061437","GO:0061437","renal system vasculature development","5/399","31/20772",0.000287079859325509,0.00937794207129995,0.0078015210893897,"ENSG00000170962/ENSG00000114315/ENSG00000151617/ENSG00000134853/ENSG00000099250",5
"GO:0061440","GO:0061440","kidney vasculature development","5/399","31/20772",0.000287079859325509,0.00937794207129995,0.0078015210893897,"ENSG00000170962/ENSG00000114315/ENSG00000151617/ENSG00000134853/ENSG00000099250",5
"GO:0060840","GO:0060840","artery development","9/399","111/20772",0.000292882423182778,0.00948842230476439,0.00789342972614395,"ENSG00000169641/ENSG00000164690/ENSG00000104313/ENSG00000114315/ENSG00000124766/ENSG00000110492/ENSG00000116132/ENSG00000151617/ENSG00000099250",9
"GO:1990138","GO:1990138","neuron projection extension","12/399","189/20772",0.000307514230544164,0.00988078511256657,0.00821983680954115,"ENSG00000092421/ENSG00000170381/ENSG00000124205/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000196338/ENSG00000091129/ENSG00000177169/ENSG00000114251/ENSG00000151617/ENSG00000099250",12
"GO:0001558","GO:0001558","regulation of cell growth","21/399","469/20772",0.000318125848701967,0.0101386449342415,0.00843435069986045,"ENSG00000092421/ENSG00000170381/ENSG00000116741/ENSG00000114861/ENSG00000134533/ENSG00000146678/ENSG00000065320/ENSG00000122641/ENSG00000185033/ENSG00000115310/ENSG00000091129/ENSG00000177169/ENSG00000141736/ENSG00000147654/ENSG00000213066/ENSG00000117152/ENSG00000162998/ENSG00000114251/ENSG00000099250/ENSG00000056736/ENSG00000130669",21
"GO:0045926","GO:0045926","negative regulation of growth","15/399","277/20772",0.000324620775986613,0.010262205176351,0.00853714061126085,"ENSG00000092421/ENSG00000170381/ENSG00000116741/ENSG00000114861/ENSG00000134533/ENSG00000065320/ENSG00000122641/ENSG00000185033/ENSG00000185920/ENSG00000115310/ENSG00000177169/ENSG00000117152/ENSG00000162998/ENSG00000114251/ENSG00000099250",15
"GO:0032354","GO:0032354","response to follicle-stimulating hormone","4/399","18/20772",0.000331455343597393,0.0103944395752142,0.00864714656391346,"ENSG00000122641/ENSG00000001084/ENSG00000170820/ENSG00000151617",4
"GO:0055123","GO:0055123","digestive system development","11/399","165/20772",0.000359056023696282,0.0111512564422912,0.009276743409833,"ENSG00000163251/ENSG00000111087/ENSG00000178919/ENSG00000164690/ENSG00000103449/ENSG00000070193/ENSG00000162878/ENSG00000114315/ENSG00000114251/ENSG00000134853/ENSG00000154099",11
"GO:0060972","GO:0060972","left/right pattern formation","10/399","139/20772",0.000361277951064026,0.0111512564422912,0.009276743409833,"ENSG00000164690/ENSG00000070193/ENSG00000164093/ENSG00000187240/ENSG00000114251/ENSG00000151023/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",10
"GO:0061387","GO:0061387","regulation of extent of cell growth","9/399","115/20772",0.000381149326290695,0.0116726981176525,0.0097105313556626,"ENSG00000092421/ENSG00000170381/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000091129/ENSG00000177169/ENSG00000114251/ENSG00000099250",9
"GO:0050770","GO:0050770","regulation of axonogenesis","11/399","167/20772",0.000397892710085267,0.0120910032832112,0.010058519917129,"ENSG00000092421/ENSG00000170381/ENSG00000136603/ENSG00000065320/ENSG00000185033/ENSG00000115310/ENSG00000169242/ENSG00000133216/ENSG00000177169/ENSG00000114251/ENSG00000099250",11
"GO:0031644","GO:0031644","regulation of nervous system process","11/399","169/20772",0.000440194765075673,0.0132735652238203,0.0110422945927485,"ENSG00000188906/ENSG00000163377/ENSG00000144847/ENSG00000116329/ENSG00000196338/ENSG00000164687/ENSG00000117152/ENSG00000124920/ENSG00000006042/ENSG00000100697/ENSG00000149256",11
"GO:0010976","GO:0010976","positive regulation of neuron projection development","11/399","170/20772",0.000462719769240827,0.0138462709574354,0.0115187291692092,"ENSG00000132386/ENSG00000116741/ENSG00000163536/ENSG00000091409/ENSG00000102383/ENSG00000133216/ENSG00000184304/ENSG00000114251/ENSG00000172260/ENSG00000110492/ENSG00000099250",11
"GO:0034329","GO:0034329","cell junction assembly","21/399","483/20772",0.000468243672363666,0.0139054181489816,0.0115679337877403,"ENSG00000164007/ENSG00000163251/ENSG00000131477/ENSG00000101463/ENSG00000165246/ENSG00000065320/ENSG00000196338/ENSG00000091409/ENSG00000133216/ENSG00000091129/ENSG00000082397/ENSG00000163629/ENSG00000114251/ENSG00000253958/ENSG00000172260/ENSG00000173517/ENSG00000243244/ENSG00000150054/ENSG00000046653/ENSG00000099250/ENSG00000139211",21
"GO:0035051","GO:0035051","cardiocyte differentiation","11/399","171/20772",0.000486201856481462,0.0143301599805063,0.0119212770192289,"ENSG00000116741/ENSG00000114861/ENSG00000122641/ENSG00000164093/ENSG00000114315/ENSG00000148814/ENSG00000117152/ENSG00000183023/ENSG00000151617/ENSG00000134853/ENSG00000149256",11
"GO:0009855","GO:0009855","determination of bilateral symmetry","10/399","145/20772",0.000505198284468332,0.01456684750248,0.0121181776484111,"ENSG00000164690/ENSG00000070193/ENSG00000164093/ENSG00000187240/ENSG00000114251/ENSG00000151023/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",10
"GO:0030903","GO:0030903","notochord development","4/399","20/20772",0.000509096456081571,0.01456684750248,0.0121181776484111,"ENSG00000111087/ENSG00000169242/ENSG00000114251/ENSG00000117318",4
"GO:0042474","GO:0042474","middle ear morphogenesis","4/399","20/20772",0.000509096456081571,0.01456684750248,0.0121181776484111,"ENSG00000104313/ENSG00000133937/ENSG00000116132/ENSG00000151617",4
"GO:0071371","GO:0071371","cellular response to gonadotropin stimulus","4/399","20/20772",0.000509096456081571,0.01456684750248,0.0121181776484111,"ENSG00000122641/ENSG00000001084/ENSG00000170820/ENSG00000151617",4
"GO:0009798","GO:0009798","axis specification","8/399","96/20772",0.000525578305469538,0.0149294707060912,0.0124198443199438,"ENSG00000125798/ENSG00000163251/ENSG00000164690/ENSG00000070193/ENSG00000185920/ENSG00000164093/ENSG00000114251/ENSG00000138083",8
"GO:0009799","GO:0009799","specification of symmetry","10/399","146/20772",0.000533268914320837,0.0150389506772495,0.0125109208373037,"ENSG00000164690/ENSG00000070193/ENSG00000164093/ENSG00000187240/ENSG00000114251/ENSG00000151023/ENSG00000129295/ENSG00000141013/ENSG00000165506/ENSG00000154099",10
"GO:0021872","GO:0021872","forebrain generation of neurons","6/399","54/20772",0.000573593863876369,0.0160606281885383,0.0133608555660826,"ENSG00000170381/ENSG00000122641/ENSG00000136352/ENSG00000114315/ENSG00000127152/ENSG00000099250",6
"GO:0050920","GO:0050920","regulation of chemotaxis","14/399","262/20772",0.000580594558737606,0.0161413522712866,0.0134280100258985,"ENSG00000092421/ENSG00000170381/ENSG00000198648/ENSG00000170962/ENSG00000124205/ENSG00000185033/ENSG00000070193/ENSG00000169245/ENSG00000184304/ENSG00000105976/ENSG00000114251/ENSG00000110492/ENSG00000134853/ENSG00000099250",14
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","7/399","75/20772",0.000591275399564395,0.0163225321569889,0.0135787337868828,"ENSG00000163251/ENSG00000173218/ENSG00000068885/ENSG00000177283/ENSG00000162998/ENSG00000114251/ENSG00000075275",7
"GO:0007350","GO:0007350","blastoderm segmentation","4/399","21/20772",0.00061940999326556,0.0169057305794945,0.0140638972436289,"ENSG00000163251/ENSG00000164690/ENSG00000114251/ENSG00000099250",4
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","10/399","149/20772",0.000625339523986402,0.0169057305794945,0.0140638972436289,"ENSG00000116741/ENSG00000131477/ENSG00000117632/ENSG00000135312/ENSG00000151746/ENSG00000117152/ENSG00000248329/ENSG00000105976/ENSG00000010310/ENSG00000183775",10
"GO:0061041","GO:0061041","regulation of wound healing","10/399","149/20772",0.000625339523986402,0.0169057305794945,0.0140638972436289,"ENSG00000125798/ENSG00000164007/ENSG00000133216/ENSG00000101311/ENSG00000149131/ENSG00000185532/ENSG00000107104/ENSG00000124193/ENSG00000134853/ENSG00000154127",10
"GO:0060021","GO:0060021","roof of mouth development","8/399","99/20772",0.00064565085157035,0.0173352831380532,0.0144212425246211,"ENSG00000178919/ENSG00000164690/ENSG00000122641/ENSG00000162878/ENSG00000133216/ENSG00000114251/ENSG00000116132/ENSG00000134853",8
"GO:0031128","GO:0031128","developmental induction","5/399","37/20772",0.000670135690931793,0.0177242894174131,0.0147448573080413,"ENSG00000163251/ENSG00000103449/ENSG00000070193/ENSG00000136352/ENSG00000114251",5
