"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0030336","GO:0030336","negative regulation of cell migration",0.0288,"407/20772",0.0678667208188511,0.430678541845033,0.394939907354082,"ENSG00000035403/ENSG00000054267/ENSG00000101384/ENSG00000108840/ENSG00000108861/ENSG00000112658/ENSG00000116106/ENSG00000116717/ENSG00000118689/ENSG00000120129/ENSG00000136826/ENSG00000138685/ENSG00000140416/ENSG00000140937/ENSG00000144724/ENSG00000152661/ENSG00000165215/ENSG00000173334",18,105
"GO:0015849","GO:0015849","organic acid transport",0.0272,"380/20772",0.06853401854963,0.434326249809801,0.398284920642853,"ENSG00000018625/ENSG00000092068/ENSG00000100078/ENSG00000105281/ENSG00000110195/ENSG00000119899/ENSG00000152661/ENSG00000159164/ENSG00000163053/ENSG00000168003/ENSG00000168679/ENSG00000170571/ENSG00000170893/ENSG00000171488/ENSG00000176463/ENSG00000185950/ENSG00000196689",17,126
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.0208,"272/20772",0.0687055797971584,0.434826688311935,0.398743831678501,"ENSG00000010610/ENSG00000073712/ENSG00000103154/ENSG00000109670/ENSG00000111846/ENSG00000134250/ENSG00000138685/ENSG00000141441/ENSG00000146242/ENSG00000157168/ENSG00000158122/ENSG00000168961/ENSG00000183087",13,246
"GO:0040013","GO:0040013","negative regulation of locomotion",0.032,"464/20772",0.0695829885949283,0.436758867173493,0.4005156741699,"ENSG00000001617/ENSG00000035403/ENSG00000054267/ENSG00000101384/ENSG00000108840/ENSG00000108861/ENSG00000112658/ENSG00000116106/ENSG00000116717/ENSG00000118689/ENSG00000120129/ENSG00000136826/ENSG00000138685/ENSG00000140416/ENSG00000140937/ENSG00000144724/ENSG00000152661/ENSG00000165215/ENSG00000167680/ENSG00000173334",20,62
"GO:0030902","GO:0030902","hindbrain development",0.0144,"169/20772",0.0699212536711259,0.436758867173493,0.4005156741699,"ENSG00000074047/ENSG00000090861/ENSG00000114315/ENSG00000138685/ENSG00000138798/ENSG00000184524/ENSG00000198121/ENSG00000198707/ENSG00000266524",9,541
"GO:0014047","GO:0014047","glutamate secretion",0.0048,"32/20772",0.070613453686463,0.436758867173493,0.4005156741699,"ENSG00000152661/ENSG00000170893/ENSG00000196689",3,1691
"GO:0046782","GO:0046782","regulation of viral transcription",0.0048,"32/20772",0.070613453686463,0.436758867173493,0.4005156741699,"ENSG00000080561/ENSG00000128016/ENSG00000142089",3,1692
"GO:0060325","GO:0060325","face morphogenesis",0.0048,"32/20772",0.070613453686463,0.436758867173493,0.4005156741699,"ENSG00000107679/ENSG00000139174/ENSG00000198363",3,1693
"GO:0060674","GO:0060674","placenta blood vessel development",0.0048,"32/20772",0.070613453686463,0.436758867173493,0.4005156741699,"ENSG00000114315/ENSG00000134250/ENSG00000171223",3,1694
"GO:0072576","GO:0072576","liver morphogenesis",0.0048,"32/20772",0.070613453686463,0.436758867173493,0.4005156741699,"ENSG00000100219/ENSG00000109670/ENSG00000134250",3,1695
"GO:0008089","GO:0008089","anterograde axonal transport",0.0064,"52/20772",0.0708237024028956,0.436758867173493,0.4005156741699,"ENSG00000106211/ENSG00000130294/ENSG00000196072/ENSG00000277586",4,1331
"GO:0030501","GO:0030501","positive regulation of bone mineralization",0.0064,"52/20772",0.0708237024028956,0.436758867173493,0.4005156741699,"ENSG00000070961/ENSG00000112773/ENSG00000138829/ENSG00000248746",4,1332
"GO:0061098","GO:0061098","positive regulation of protein tyrosine kinase activity",0.0064,"52/20772",0.0708237024028956,0.436758867173493,0.4005156741699,"ENSG00000109670/ENSG00000116106/ENSG00000138798/ENSG00000183087",4,1333
"GO:0090102","GO:0090102","cochlea development",0.0064,"52/20772",0.0708237024028956,0.436758867173493,0.4005156741699,"ENSG00000112320/ENSG00000114315/ENSG00000116106/ENSG00000186297",4,1334
"GO:0031346","GO:0031346","positive regulation of cell projection organization",0.0272,"382/20772",0.0711561968346225,0.436758867173493,0.4005156741699,"ENSG00000018189/ENSG00000100078/ENSG00000112658/ENSG00000116106/ENSG00000128283/ENSG00000134259/ENSG00000154645/ENSG00000156299/ENSG00000166579/ENSG00000169760/ENSG00000171617/ENSG00000173376/ENSG00000178235/ENSG00000179242/ENSG00000182158/ENSG00000184349/ENSG00000277586",17,127
"GO:0007098","GO:0007098","centrosome cycle",0.0128,"145/20772",0.0719602596987078,0.436758867173493,0.4005156741699,"ENSG00000103995/ENSG00000116717/ENSG00000117650/ENSG00000130695/ENSG00000145632/ENSG00000166579/ENSG00000167110/ENSG00000186166",8,643
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling",0.0144,"170/20772",0.0719707819418838,0.436758867173493,0.4005156741699,"ENSG00000077150/ENSG00000087077/ENSG00000100614/ENSG00000158813/ENSG00000166452/ENSG00000166848/ENSG00000168961/ENSG00000172175/ENSG00000181634",9,542
"GO:0045667","GO:0045667","regulation of osteoblast differentiation",0.0144,"170/20772",0.0719707819418838,0.436758867173493,0.4005156741699,"ENSG00000073712/ENSG00000101384/ENSG00000106571/ENSG00000112773/ENSG00000138685/ENSG00000138829/ENSG00000178585/ENSG00000198732/ENSG00000266524",9,543
"GO:0030239","GO:0030239","myofibril assembly",0.008,"74/20772",0.072045623089009,0.436758867173493,0.4005156741699,"ENSG00000078114/ENSG00000100625/ENSG00000112658/ENSG00000140416/ENSG00000159251",5,1061
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator",0.008,"74/20772",0.072045623089009,0.436758867173493,0.4005156741699,"ENSG00000101843/ENSG00000145632/ENSG00000183765/ENSG00000183955/ENSG00000198369",5,1062
"GO:0051057","GO:0051057","positive regulation of small GTPase mediated signal transduction",0.008,"74/20772",0.072045623089009,0.436758867173493,0.4005156741699,"ENSG00000064309/ENSG00000134250/ENSG00000134259/ENSG00000139679/ENSG00000198121",5,1063
"GO:1904888","GO:1904888","cranial skeletal system development",0.008,"74/20772",0.072045623089009,0.436758867173493,0.4005156741699,"ENSG00000100625/ENSG00000106571/ENSG00000120254/ENSG00000156925/ENSG00000186480",5,1064
"GO:0014033","GO:0014033","neural crest cell differentiation",0.0096,"97/20772",0.0724350918772249,0.436758867173493,0.4005156741699,"ENSG00000001617/ENSG00000101384/ENSG00000110195/ENSG00000114315/ENSG00000157168/ENSG00000167680",6,903
"GO:0043409","GO:0043409","negative regulation of MAPK cascade",0.016,"196/20772",0.0729966684042665,0.436758867173493,0.4005156741699,"ENSG00000101843/ENSG00000108861/ENSG00000116106/ENSG00000120129/ENSG00000120875/ENSG00000138166/ENSG00000163162/ENSG00000164056/ENSG00000188766/ENSG00000198369",10,446
"GO:0031532","GO:0031532","actin cytoskeleton reorganization",0.0112,"121/20772",0.0730406187346012,0.436758867173493,0.4005156741699,"ENSG00000006453/ENSG00000134250/ENSG00000156232/ENSG00000165215/ENSG00000167657/ENSG00000197555/ENSG00000198087",7,758
"GO:0032869","GO:0032869","cellular response to insulin stimulus",0.0176,"222/20772",0.0731664406290519,0.436758867173493,0.4005156741699,"ENSG00000070961/ENSG00000100219/ENSG00000101255/ENSG00000103994/ENSG00000108840/ENSG00000133124/ENSG00000138768/ENSG00000146247/ENSG00000166579/ENSG00000185950/ENSG00000186480",11,358
"GO:0042180","GO:0042180","cellular ketone metabolic process",0.0176,"222/20772",0.0731664406290519,0.436758867173493,0.4005156741699,"ENSG00000100078/ENSG00000101255/ENSG00000109819/ENSG00000115520/ENSG00000119537/ENSG00000120738/ENSG00000136448/ENSG00000167654/ENSG00000181019/ENSG00000185950/ENSG00000186480",11,359
"GO:0042594","GO:0042594","response to starvation",0.0176,"222/20772",0.0731664406290519,0.436758867173493,0.4005156741699,"ENSG00000100219/ENSG00000109819/ENSG00000112977/ENSG00000118689/ENSG00000120675/ENSG00000125952/ENSG00000128016/ENSG00000163545/ENSG00000170345/ENSG00000175197/ENSG00000183087",11,360
"GO:0051656","GO:0051656","establishment of organelle localization",0.032,"467/20772",0.0731818227566819,0.436758867173493,0.4005156741699,"ENSG00000007372/ENSG00000099812/ENSG00000100078/ENSG00000102401/ENSG00000115163/ENSG00000115884/ENSG00000130294/ENSG00000134222/ENSG00000138069/ENSG00000152661/ENSG00000164056/ENSG00000164109/ENSG00000166579/ENSG00000168961/ENSG00000169760/ENSG00000170043/ENSG00000176438/ENSG00000184840/ENSG00000196072/ENSG00000277586",20,63
"GO:0001771","GO:0001771","immunological synapse formation",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000131981/ENSG00000147065",2,2190
"GO:0007216","GO:0007216","G protein-coupled glutamate receptor signaling pathway",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000103942/ENSG00000152413",2,2191
"GO:0010649","GO:0010649","regulation of cell communication by electrical coupling",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000113448/ENSG00000151150",2,2192
"GO:0021859","GO:0021859","pyramidal neuron differentiation",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000156687/ENSG00000176165",2,2193
"GO:0032536","GO:0032536","regulation of cell projection size",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000120756/ENSG00000277586",2,2194
"GO:0032933","GO:0032933","SREBP signaling pathway",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000109670/ENSG00000186480",2,2195
"GO:0038166","GO:0038166","angiotensin-activated signaling pathway",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000104267/ENSG00000168710",2,2196
"GO:0045657","GO:0045657","positive regulation of monocyte differentiation",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000010610/ENSG00000178585",2,2197
"GO:0051036","GO:0051036","regulation of endosome size",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000144566/ENSG00000196072",2,2198
"GO:0061029","GO:0061029","eyelid development in camera-type eye",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000112658/ENSG00000139174",2,2199
"GO:0070234","GO:0070234","positive regulation of T cell apoptotic process",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000153094/ENSG00000168961",2,2200
"GO:0070278","GO:0070278","extracellular matrix constituent secretion",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000067182/ENSG00000139174",2,2201
"GO:0070885","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000103942/ENSG00000248746",2,2202
"GO:0099188","GO:0099188","postsynaptic cytoskeleton organization",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000152767/ENSG00000277586",2,2203
"GO:0106057","GO:0106057","negative regulation of calcineurin-mediated signaling",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000103942/ENSG00000248746",2,2204
"GO:1901077","GO:1901077","regulation of relaxation of muscle",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000113448/ENSG00000248746",2,2205
"GO:1904668","GO:1904668","positive regulation of ubiquitin protein ligase activity",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000108106/ENSG00000120539",2,2206
"GO:1904936","GO:1904936","interneuron migration",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000128610/ENSG00000182968",2,2207
"GO:2001028","GO:2001028","positive regulation of endothelial cell chemotaxis",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000106211/ENSG00000138685",2,2208
"GO:2001204","GO:2001204","regulation of osteoclast development",0.0032,"15/20772",0.0732891795853306,0.436758867173493,0.4005156741699,"ENSG00000109670/ENSG00000134250",2,2209
"GO:0050803","GO:0050803","regulation of synapse structure or activity",0.0208,"275/20772",0.0734569136829771,0.437203633276629,0.400923532622319,"ENSG00000001617/ENSG00000100625/ENSG00000105376/ENSG00000116106/ENSG00000130294/ENSG00000146242/ENSG00000152413/ENSG00000152767/ENSG00000169760/ENSG00000178235/ENSG00000184349/ENSG00000197555/ENSG00000277586",13,247
"GO:0051924","GO:0051924","regulation of calcium ion transport",0.0224,"302/20772",0.0737031126840995,0.43811369261333,0.40175807327202,"ENSG00000010610/ENSG00000018625/ENSG00000065534/ENSG00000069966/ENSG00000070961/ENSG00000103942/ENSG00000113448/ENSG00000114315/ENSG00000123560/ENSG00000131981/ENSG00000138798/ENSG00000152413/ENSG00000198947/ENSG00000203805",14,210
"GO:0035051","GO:0035051","cardiocyte differentiation",0.0144,"171/20772",0.0740572143520455,0.439662046267011,0.403177941199306,"ENSG00000078114/ENSG00000101384/ENSG00000110195/ENSG00000112658/ENSG00000114315/ENSG00000139174/ENSG00000157168/ENSG00000159251/ENSG00000164056",9,544
"GO:0070585","GO:0070585","protein localization to mitochondrion",0.0128,"146/20772",0.0742384024095651,0.439738900641228,0.403248418031754,"ENSG00000105327/ENSG00000109670/ENSG00000116574/ENSG00000120675/ENSG00000125995/ENSG00000136448/ENSG00000148950/ENSG00000175197",8,644
"GO:0009306","GO:0009306","protein secretion",0.0288,"412/20772",0.0742574421227627,0.439738900641228,0.403248418031754,"ENSG00000004468/ENSG00000068366/ENSG00000099139/ENSG00000110723/ENSG00000118263/ENSG00000123836/ENSG00000128564/ENSG00000134852/ENSG00000151474/ENSG00000156675/ENSG00000168811/ENSG00000170743/ENSG00000170893/ENSG00000175906/ENSG00000184349/ENSG00000185950/ENSG00000198087/ENSG00000198355",18,106
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.0064,"53/20772",0.0748709348468193,0.441936183867914,0.405263365956164,"ENSG00000168209/ENSG00000176208/ENSG00000181026/ENSG00000183765",4,1335
"GO:0060612","GO:0060612","adipose tissue development",0.0064,"53/20772",0.0748709348468193,0.441936183867914,0.405263365956164,"ENSG00000100219/ENSG00000109819/ENSG00000118263/ENSG00000164040",4,1336
"GO:0030073","GO:0030073","insulin secretion",0.0176,"223/20772",0.0749911642080021,0.441936183867914,0.405263365956164,"ENSG00000004468/ENSG00000068366/ENSG00000118263/ENSG00000123836/ENSG00000128564/ENSG00000134852/ENSG00000170743/ENSG00000170893/ENSG00000184349/ENSG00000185950/ENSG00000198355",11,361
"GO:0055006","GO:0055006","cardiac cell development",0.0096,"98/20772",0.0753036377832199,0.441936183867914,0.405263365956164,"ENSG00000078114/ENSG00000101384/ENSG00000112658/ENSG00000139174/ENSG00000159251/ENSG00000164056",6,904
"GO:0106027","GO:0106027","neuron projection organization",0.0096,"98/20772",0.0753036377832199,0.441936183867914,0.405263365956164,"ENSG00000116106/ENSG00000120756/ENSG00000130294/ENSG00000152413/ENSG00000169760/ENSG00000197555",6,905
"GO:0002067","GO:0002067","glandular epithelial cell differentiation",0.008,"75/20772",0.0753813635600935,0.441936183867914,0.405263365956164,"ENSG00000007372/ENSG00000114315/ENSG00000134852/ENSG00000136826/ENSG00000138685",5,1065
"GO:0032623","GO:0032623","interleukin-2 production",0.008,"75/20772",0.0753813635600935,0.441936183867914,0.405263365956164,"ENSG00000010610/ENSG00000103942/ENSG00000113448/ENSG00000128016/ENSG00000172175",5,1066
"GO:0032663","GO:0032663","regulation of interleukin-2 production",0.008,"75/20772",0.0753813635600935,0.441936183867914,0.405263365956164,"ENSG00000010610/ENSG00000103942/ENSG00000113448/ENSG00000128016/ENSG00000172175",5,1067
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region",0.0288,"413/20772",0.0755822940813015,0.442044636937886,0.405362819356427,"ENSG00000004468/ENSG00000068366/ENSG00000099139/ENSG00000110723/ENSG00000118263/ENSG00000123836/ENSG00000128564/ENSG00000134852/ENSG00000151474/ENSG00000156675/ENSG00000168811/ENSG00000170743/ENSG00000170893/ENSG00000175906/ENSG00000184349/ENSG00000185950/ENSG00000198087/ENSG00000198355",18,107
"GO:0051963","GO:0051963","regulation of synapse assembly",0.0112,"122/20772",0.0755881268017723,0.442044636937886,0.405362819356427,"ENSG00000100625/ENSG00000105376/ENSG00000146242/ENSG00000152767/ENSG00000169760/ENSG00000178235/ENSG00000184349",7,759
"GO:0010880","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.0048,"33/20772",0.076011355994357,0.443415313974534,0.406619754655658,"ENSG00000018625/ENSG00000113448/ENSG00000198947",3,1696
"GO:0045822","GO:0045822","negative regulation of heart contraction",0.0048,"33/20772",0.076011355994357,0.443415313974534,0.406619754655658,"ENSG00000018625/ENSG00000113448/ENSG00000196689",3,1697
"GO:0016125","GO:0016125","sterol metabolic process",0.0144,"172/20772",0.0761805990181724,0.443851231996697,0.407019499259949,"ENSG00000050405/ENSG00000067064/ENSG00000079459/ENSG00000130164/ENSG00000132196/ENSG00000141458/ENSG00000172893/ENSG00000186480/ENSG00000213398",9,545
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction",0.0272,"386/20772",0.0766003492622198,0.444828817895629,0.407915962972074,"ENSG00000010610/ENSG00000080561/ENSG00000100097/ENSG00000105281/ENSG00000117322/ENSG00000125995/ENSG00000130164/ENSG00000132256/ENSG00000141458/ENSG00000142089/ENSG00000144566/ENSG00000161638/ENSG00000166471/ENSG00000168003/ENSG00000168961/ENSG00000183087/ENSG00000213186",17,128
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly",0.0176,"224/20772",0.0768444734500225,0.444828817895629,0.407915962972074,"ENSG00000006453/ENSG00000073712/ENSG00000079112/ENSG00000127914/ENSG00000130340/ENSG00000131981/ENSG00000134222/ENSG00000140105/ENSG00000147065/ENSG00000153094/ENSG00000157168",11,362
"GO:0044703","GO:0044703","multi-organism reproductive process",0.0176,"224/20772",0.0768444734500225,0.444828817895629,0.407915962972074,"ENSG00000004468/ENSG00000068366/ENSG00000099139/ENSG00000148584/ENSG00000152661/ENSG00000161638/ENSG00000168961/ENSG00000170345/ENSG00000171223/ENSG00000185022/ENSG00000274286",11,363
"GO:0007565","GO:0007565","female pregnancy",0.016,"198/20772",0.0769282256816929,0.444828817895629,0.407915962972074,"ENSG00000004468/ENSG00000068366/ENSG00000099139/ENSG00000148584/ENSG00000152661/ENSG00000161638/ENSG00000168961/ENSG00000170345/ENSG00000171223/ENSG00000274286",10,447
"GO:0048659","GO:0048659","smooth muscle cell proliferation",0.016,"198/20772",0.0769282256816929,0.444828817895629,0.407915962972074,"ENSG00000109819/ENSG00000115738/ENSG00000130176/ENSG00000138685/ENSG00000140416/ENSG00000152661/ENSG00000168811/ENSG00000173334/ENSG00000175197/ENSG00000178585",10,448
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity",0.016,"198/20772",0.0769282256816929,0.444828817895629,0.407915962972074,"ENSG00000080561/ENSG00000116761/ENSG00000131080/ENSG00000132256/ENSG00000134852/ENSG00000158813/ENSG00000166848/ENSG00000168961/ENSG00000172175/ENSG00000176463",10,449
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation",0.0304,"442/20772",0.0770114627234128,0.444828817895629,0.407915962972074,"ENSG00000007372/ENSG00000086062/ENSG00000100219/ENSG00000100625/ENSG00000101384/ENSG00000109670/ENSG00000114315/ENSG00000119138/ENSG00000125968/ENSG00000128016/ENSG00000134250/ENSG00000135862/ENSG00000138685/ENSG00000138798/ENSG00000168811/ENSG00000168874/ENSG00000181449/ENSG00000185950/ENSG00000245532",19,82
"GO:0048588","GO:0048588","developmental cell growth",0.0192,"251/20772",0.0779362394517562,0.449617420719223,0.412307197203071,"ENSG00000001617/ENSG00000018189/ENSG00000035403/ENSG00000106689/ENSG00000112658/ENSG00000134259/ENSG00000139174/ENSG00000166579/ENSG00000167680/ENSG00000172037/ENSG00000179242/ENSG00000184349",12,307
"GO:0006090","GO:0006090","pyruvate metabolic process",0.0112,"123/20772",0.0781872188763284,0.450239945252842,0.412878063307939,"ENSG00000067057/ENSG00000109107/ENSG00000123836/ENSG00000151376/ENSG00000158122/ENSG00000168209/ENSG00000248746",7,760
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process",0.0096,"99/20772",0.0782359019008346,0.450239945252842,0.412878063307939,"ENSG00000131981/ENSG00000153094/ENSG00000153208/ENSG00000168961/ENSG00000183087/ENSG00000185950",6,906
"GO:0003143","GO:0003143","embryonic heart tube morphogenesis",0.008,"76/20772",0.0787994779141828,0.450955323812893,0.413534078211814,"ENSG00000110195/ENSG00000112658/ENSG00000114315/ENSG00000134250/ENSG00000156925",5,1068
"GO:0035019","GO:0035019","somatic stem cell population maintenance",0.008,"76/20772",0.0787994779141828,0.450955323812893,0.413534078211814,"ENSG00000114315/ENSG00000136826/ENSG00000152518/ENSG00000164758/ENSG00000181449",5,1069
"GO:0099601","GO:0099601","regulation of neurotransmitter receptor activity",0.008,"76/20772",0.0787994779141828,0.450955323812893,0.413534078211814,"ENSG00000116544/ENSG00000127914/ENSG00000152413/ENSG00000169760/ENSG00000183092",5,1070
"GO:0003009","GO:0003009","skeletal muscle contraction",0.0064,"54/20772",0.0790324172695935,0.450955323812893,0.413534078211814,"ENSG00000111678/ENSG00000152413/ENSG00000198947/ENSG00000248746",4,1337
"GO:0048013","GO:0048013","ephrin receptor signaling pathway",0.0064,"54/20772",0.0790324172695935,0.450955323812893,0.413534078211814,"ENSG00000116106/ENSG00000156299/ENSG00000184349/ENSG00000197555",4,1338
"GO:0051646","GO:0051646","mitochondrion localization",0.0064,"54/20772",0.0790324172695935,0.450955323812893,0.413534078211814,"ENSG00000102401/ENSG00000167654/ENSG00000171100/ENSG00000277586",4,1339
"GO:0086009","GO:0086009","membrane repolarization",0.0064,"54/20772",0.0790324172695935,0.450955323812893,0.413534078211814,"ENSG00000018625/ENSG00000069849/ENSG00000120457/ENSG00000127914",4,1340
"GO:0007043","GO:0007043","cell-cell junction assembly",0.0144,"174/20772",0.0805383507964708,0.453267460225568,0.415654348557069,"ENSG00000035403/ENSG00000079112/ENSG00000112658/ENSG00000114346/ENSG00000140937/ENSG00000152661/ENSG00000165215/ENSG00000174469/ENSG00000179242",9,546
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",0.0112,"124/20772",0.0808378208762547,0.453267460225568,0.415654348557069,"ENSG00000073712/ENSG00000079112/ENSG00000134215/ENSG00000135862/ENSG00000143127/ENSG00000161638/ENSG00000172037",7,761
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.016,"200/20772",0.0809890215150236,0.453267460225568,0.415654348557069,"ENSG00000051108/ENSG00000101255/ENSG00000101843/ENSG00000109670/ENSG00000116750/ENSG00000138798/ENSG00000139174/ENSG00000154447/ENSG00000171100/ENSG00000173334",10,450
"GO:0030901","GO:0030901","midbrain development",0.0096,"100/20772",0.0812316682137918,0.453267460225568,0.415654348557069,"ENSG00000104290/ENSG00000114315/ENSG00000116750/ENSG00000123560/ENSG00000138685/ENSG00000165588",6,907
"GO:0050779","GO:0050779","RNA destabilization",0.0128,"149/20772",0.0813317088011906,0.453267460225568,0.415654348557069,"ENSG00000020577/ENSG00000078687/ENSG00000112941/ENSG00000128016/ENSG00000134744/ENSG00000149658/ENSG00000152518/ENSG00000159388",8,645
"GO:0030204","GO:0030204","chondroitin sulfate metabolic process",0.0048,"34/20772",0.0815851725438544,0.453267460225568,0.415654348557069,"ENSG00000111817/ENSG00000173376/ENSG00000182492",3,1698
"GO:0071711","GO:0071711","basement membrane organization",0.0048,"34/20772",0.0815851725438544,0.453267460225568,0.415654348557069,"ENSG00000135862/ENSG00000139174/ENSG00000172037",3,1699
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis",0.0048,"34/20772",0.0815851725438544,0.453267460225568,0.415654348557069,"ENSG00000100625/ENSG00000138685/ENSG00000164056",3,1700
"GO:0002790","GO:0002790","peptide secretion",0.0208,"280/20772",0.0818394542437014,0.453267460225568,0.415654348557069,"ENSG00000004468/ENSG00000068366/ENSG00000118263/ENSG00000123836/ENSG00000128564/ENSG00000134852/ENSG00000138069/ENSG00000170743/ENSG00000170893/ENSG00000184349/ENSG00000185950/ENSG00000196689/ENSG00000198355",13,248
"GO:0009636","GO:0009636","response to toxic substance",0.0208,"280/20772",0.0818394542437014,0.453267460225568,0.415654348557069,"ENSG00000072042/ENSG00000092068/ENSG00000092108/ENSG00000100867/ENSG00000112658/ENSG00000115884/ENSG00000117592/ENSG00000158122/ENSG00000164294/ENSG00000170345/ENSG00000181019/ENSG00000184470/ENSG00000277586",13,249
"GO:0006825","GO:0006825","copper ion transport",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000136868/ENSG00000138495",2,2210
"GO:0010989","GO:0010989","negative regulation of low-density lipoprotein particle clearance",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000007944/ENSG00000130164",2,2211
"GO:0015803","GO:0015803","branched-chain amino acid transport",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000092068/ENSG00000168003",2,2212
"GO:0021783","GO:0021783","preganglionic parasympathetic fiber development",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000001617/ENSG00000114315",2,2213
"GO:0030007","GO:0030007","intracellular potassium ion homeostasis",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000018625/ENSG00000069849",2,2214
"GO:0030033","GO:0030033","microvillus assembly",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000102554/ENSG00000187017",2,2215
"GO:0030201","GO:0030201","heparan sulfate proteoglycan metabolic process",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000125430/ENSG00000171004",2,2216
"GO:0030214","GO:0030214","hyaluronan catabolic process",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000072571/ENSG00000138685",2,2217
"GO:0032230","GO:0032230","positive regulation of synaptic transmission, GABAergic",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000104267/ENSG00000169760",2,2218
"GO:0042994","GO:0042994","cytoplasmic sequestering of transcription factor",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000101843/ENSG00000146232",2,2219
"GO:0043584","GO:0043584","nose development",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000100625/ENSG00000106571",2,2220
"GO:0046321","GO:0046321","positive regulation of fatty acid oxidation",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000109819/ENSG00000185950",2,2221
"GO:0070986","GO:0070986","left/right axis specification",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000134250/ENSG00000156925",2,2222
"GO:0071501","GO:0071501","cellular response to sterol depletion",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000109670/ENSG00000186480",2,2223
"GO:0090324","GO:0090324","negative regulation of oxidative phosphorylation",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000120675/ENSG00000248746",2,2224
"GO:0097048","GO:0097048","dendritic cell apoptotic process",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000168961/ENSG00000183087",2,2225
"GO:2000668","GO:2000668","regulation of dendritic cell apoptotic process",0.0032,"16/20772",0.0821402488611495,0.453267460225568,0.415654348557069,"ENSG00000168961/ENSG00000183087",2,2226
