"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0150118","GO:0150118","negative regulation of cell-substrate junction organization",0.00307377049180328,"20/20772",0.0649852449115454,0.338050074017912,0.295111427983419,"ENSG00000137801/ENSG00000139567/ENSG00000144824",3,2424
"GO:2000049","GO:2000049","positive regulation of cell-cell adhesion mediated by cadherin",0.00307377049180328,"20/20772",0.0649852449115454,0.338050074017912,0.295111427983419,"ENSG00000114251/ENSG00000129514/ENSG00000130396",3,2425
"GO:2001014","GO:2001014","regulation of skeletal muscle cell differentiation",0.00307377049180328,"20/20772",0.0649852449115454,0.338050074017912,0.295111427983419,"ENSG00000100201/ENSG00000141052/ENSG00000154928",3,2426
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process",0.0317622950819672,"496/20772",0.0656336399093109,0.340806313875707,0.297517574122158,"ENSG00000018408/ENSG00000071051/ENSG00000088986/ENSG00000102580/ENSG00000105974/ENSG00000116741/ENSG00000123384/ENSG00000126775/ENSG00000130382/ENSG00000132846/ENSG00000133216/ENSG00000134982/ENSG00000135596/ENSG00000135842/ENSG00000141052/ENSG00000143507/ENSG00000144579/ENSG00000147883/ENSG00000151490/ENSG00000152127/ENSG00000153187/ENSG00000153721/ENSG00000155792/ENSG00000155897/ENSG00000171033/ENSG00000173706/ENSG00000175215/ENSG00000183023/ENSG00000186834/ENSG00000188906/ENSG00000198668",31,68
"GO:0006487","GO:0006487","protein N-linked glycosylation",0.00717213114754098,"76/20772",0.0658078185065091,0.340806313875707,0.297517574122158,"ENSG00000102158/ENSG00000104723/ENSG00000118705/ENSG00000136731/ENSG00000152127/ENSG00000172339/ENSG00000175283",7,1292
"GO:0044091","GO:0044091","membrane biogenesis",0.00717213114754098,"76/20772",0.0658078185065091,0.340806313875707,0.297517574122158,"ENSG00000105974/ENSG00000115561/ENSG00000133216/ENSG00000134569/ENSG00000182718/ENSG00000204103/ENSG00000215114",7,1293
"GO:0021782","GO:0021782","glial cell development",0.0112704918032787,"140/20772",0.0658604518865055,0.340806313875707,0.297517574122158,"ENSG00000030582/ENSG00000046653/ENSG00000100697/ENSG00000123384/ENSG00000124920/ENSG00000149256/ENSG00000162576/ENSG00000162736/ENSG00000164690/ENSG00000172037/ENSG00000173402",11,760
"GO:0019229","GO:0019229","regulation of vasoconstriction",0.00614754098360656,"61/20772",0.0660264295261826,0.340806313875707,0.297517574122158,"ENSG00000073756/ENSG00000105974/ENSG00000117298/ENSG00000124205/ENSG00000128512/ENSG00000204217",6,1467
"GO:0045806","GO:0045806","negative regulation of endocytosis",0.00614754098360656,"61/20772",0.0660264295261826,0.340806313875707,0.297517574122158,"ENSG00000044524/ENSG00000100599/ENSG00000105974/ENSG00000137575/ENSG00000175471/ENSG00000182718",6,1468
"GO:0089718","GO:0089718","amino acid import across plasma membrane",0.00614754098360656,"61/20772",0.0660264295261826,0.340806313875707,0.297517574122158,"ENSG00000116741/ENSG00000134294/ENSG00000139209/ENSG00000144746/ENSG00000151012/ENSG00000167703",6,1469
"GO:1900271","GO:1900271","regulation of long-term synaptic potentiation",0.00614754098360656,"61/20772",0.0660264295261826,0.340806313875707,0.297517574122158,"ENSG00000105894/ENSG00000133216/ENSG00000144847/ENSG00000155897/ENSG00000156642/ENSG00000162736",6,1470
"GO:0019216","GO:0019216","regulation of lipid metabolic process",0.0245901639344262,"368/20772",0.0665144275484968,0.342993160240411,0.299426650330299,"ENSG00000004799/ENSG00000069667/ENSG00000073756/ENSG00000103150/ENSG00000104643/ENSG00000105974/ENSG00000108389/ENSG00000113580/ENSG00000118137/ENSG00000118260/ENSG00000119508/ENSG00000121039/ENSG00000126775/ENSG00000131781/ENSG00000132356/ENSG00000136044/ENSG00000140396/ENSG00000140443/ENSG00000140943/ENSG00000147475/ENSG00000167207/ENSG00000177565/ENSG00000181722/ENSG00000198793",24,158
"GO:0098657","GO:0098657","import into cell",0.0204918032786885,"296/20772",0.0665907049651945,0.343054723550162,0.299480393954834,"ENSG00000046653/ENSG00000055118/ENSG00000058668/ENSG00000116741/ENSG00000134294/ENSG00000136531/ENSG00000136546/ENSG00000137801/ENSG00000138814/ENSG00000139209/ENSG00000140199/ENSG00000141837/ENSG00000144746/ENSG00000151012/ENSG00000153253/ENSG00000153956/ENSG00000167703/ENSG00000169432/ENSG00000183023/ENSG00000221955",20,274
"GO:1903509","GO:1903509","liposaccharide metabolic process",0.0102459016393443,"124/20772",0.0671132141855165,0.344648496012518,0.300871727675476,"ENSG00000007541/ENSG00000069943/ENSG00000105855/ENSG00000115525/ENSG00000128973/ENSG00000132356/ENSG00000143315/ENSG00000169255/ENSG00000179163/ENSG00000184005",10,855
"GO:0002313","GO:0002313","mature B cell differentiation involved in immune response",0.00409836065573771,"33/20772",0.0673525380429564,0.344648496012518,0.300871727675476,"ENSG00000078596/ENSG00000134250/ENSG00000140968/ENSG00000169508",4,2021
"GO:0010818","GO:0010818","T cell chemotaxis",0.00409836065573771,"33/20772",0.0673525380429564,0.344648496012518,0.300871727675476,"ENSG00000114251/ENSG00000137845/ENSG00000169245/ENSG00000169508",4,2022
"GO:0010880","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.00409836065573771,"33/20772",0.0673525380429564,0.344648496012518,0.300871727675476,"ENSG00000145362/ENSG00000151320/ENSG00000183023/ENSG00000198668",4,2023
"GO:0036474","GO:0036474","cell death in response to hydrogen peroxide",0.00409836065573771,"33/20772",0.0673525380429564,0.344648496012518,0.300871727675476,"ENSG00000105976/ENSG00000114861/ENSG00000119508/ENSG00000188906",4,2024
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation",0.00409836065573771,"33/20772",0.0673525380429564,0.344648496012518,0.300871727675476,"ENSG00000118260/ENSG00000134250/ENSG00000138814/ENSG00000152192",4,2025
"GO:0061036","GO:0061036","positive regulation of cartilage development",0.00409836065573771,"33/20772",0.0673525380429564,0.344648496012518,0.300871727675476,"ENSG00000114251/ENSG00000139567/ENSG00000168487/ENSG00000204217",4,2026
"GO:0033045","GO:0033045","regulation of sister chromatid segregation",0.00922131147540984,"108/20772",0.0677646966234486,0.346093259000219,0.302132978895836,"ENSG00000049618/ENSG00000080503/ENSG00000091436/ENSG00000113141/ENSG00000134982/ENSG00000138411/ENSG00000139613/ENSG00000153187/ENSG00000163939",9,970
"GO:0099175","GO:0099175","regulation of postsynapse organization",0.00922131147540984,"108/20772",0.0677646966234486,0.346093259000219,0.302132978895836,"ENSG00000091129/ENSG00000102383/ENSG00000114251/ENSG00000133216/ENSG00000137845/ENSG00000163110/ENSG00000169242/ENSG00000188906/ENSG00000197959",9,971
"GO:0014003","GO:0014003","oligodendrocyte development",0.00512295081967213,"47/20772",0.0684634539293902,0.347663939382389,0.303504153659913,"ENSG00000046653/ENSG00000124920/ENSG00000149256/ENSG00000162736/ENSG00000164690",5,1729
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis",0.00512295081967213,"47/20772",0.0684634539293902,0.347663939382389,0.303504153659913,"ENSG00000070614/ENSG00000106799/ENSG00000121039/ENSG00000157796/ENSG00000176842",5,1730
"GO:0062237","GO:0062237","protein localization to postsynapse",0.00512295081967213,"47/20772",0.0684634539293902,0.347663939382389,0.303504153659913,"ENSG00000102383/ENSG00000137845/ENSG00000141736/ENSG00000171246/ENSG00000173402",5,1731
"GO:0070849","GO:0070849","response to epidermal growth factor",0.00512295081967213,"47/20772",0.0684634539293902,0.347663939382389,0.303504153659913,"ENSG00000003402/ENSG00000054598/ENSG00000115053/ENSG00000141736/ENSG00000146648",5,1732
"GO:0070884","GO:0070884","regulation of calcineurin-NFAT signaling cascade",0.00512295081967213,"47/20772",0.0684634539293902,0.347663939382389,0.303504153659913,"ENSG00000058668/ENSG00000138814/ENSG00000151320/ENSG00000198793/ENSG00000213533",5,1733
"GO:2001222","GO:2001222","regulation of neuron migration",0.00512295081967213,"47/20772",0.0684634539293902,0.347663939382389,0.303504153659913,"ENSG00000092421/ENSG00000168038/ENSG00000182168/ENSG00000185070/ENSG00000198799",5,1734
"GO:0046474","GO:0046474","glycerophospholipid biosynthetic process",0.0174180327868852,"244/20772",0.0687902416982966,0.348991026389455,0.304662675937571,"ENSG00000007541/ENSG00000069943/ENSG00000070214/ENSG00000078142/ENSG00000078269/ENSG00000102230/ENSG00000104331/ENSG00000108389/ENSG00000117461/ENSG00000118137/ENSG00000126775/ENSG00000136267/ENSG00000137968/ENSG00000143315/ENSG00000159082/ENSG00000161896/ENSG00000170677",17,393
"GO:0050920","GO:0050920","regulation of chemotaxis",0.0184426229508197,"262/20772",0.0695138061586616,0.35211094016218,0.307386302640889,"ENSG00000005810/ENSG00000070193/ENSG00000075223/ENSG00000092421/ENSG00000100599/ENSG00000105894/ENSG00000105976/ENSG00000114251/ENSG00000124205/ENSG00000137801/ENSG00000137845/ENSG00000151490/ENSG00000164171/ENSG00000167207/ENSG00000169245/ENSG00000169508/ENSG00000204217/ENSG00000221866",18,346
"GO:0030032","GO:0030032","lamellipodium assembly",0.00717213114754098,"77/20772",0.069603325380896,0.35211094016218,0.307386302640889,"ENSG00000071051/ENSG00000101222/ENSG00000138193/ENSG00000151490/ENSG00000158321/ENSG00000182957/ENSG00000198793",7,1294
"GO:0042698","GO:0042698","ovulation cycle",0.00717213114754098,"77/20772",0.069603325380896,0.35211094016218,0.307386302640889,"ENSG00000074410/ENSG00000105894/ENSG00000138061/ENSG00000140443/ENSG00000145730/ENSG00000166224/ENSG00000174804",7,1295
"GO:0071774","GO:0071774","response to fibroblast growth factor",0.0102459016393443,"125/20772",0.0700391407061584,0.353979808763258,0.309017790174739,"ENSG00000070193/ENSG00000070614/ENSG00000114251/ENSG00000115339/ENSG00000118523/ENSG00000137801/ENSG00000156642/ENSG00000166225/ENSG00000185070/ENSG00000196562",10,856
"GO:1904036","GO:1904036","negative regulation of epithelial cell apoptotic process",0.00614754098360656,"62/20772",0.0703406913770396,0.355167203051492,0.310054363306688,"ENSG00000001631/ENSG00000003402/ENSG00000124193/ENSG00000132356/ENSG00000140443/ENSG00000148737",6,1471
"GO:1902115","GO:1902115","regulation of organelle assembly",0.0174180327868852,"245/20772",0.0708513501216927,0.356642535928126,0.311342301471586,"ENSG00000115561/ENSG00000116127/ENSG00000122417/ENSG00000122545/ENSG00000132356/ENSG00000137575/ENSG00000138587/ENSG00000143951/ENSG00000153187/ENSG00000162409/ENSG00000162627/ENSG00000166454/ENSG00000168818/ENSG00000174799/ENSG00000177169/ENSG00000188906/ENSG00000196998",17,394
"GO:0014909","GO:0014909","smooth muscle cell migration",0.00922131147540984,"109/20772",0.0709464366362176,0.356642535928126,0.311342301471586,"ENSG00000109072/ENSG00000114554/ENSG00000119508/ENSG00000123384/ENSG00000128512/ENSG00000138061/ENSG00000141052/ENSG00000164171/ENSG00000197702",9,972
"GO:0042632","GO:0042632","cholesterol homeostasis",0.00922131147540984,"109/20772",0.0709464366362176,0.356642535928126,0.311342301471586,"ENSG00000007944/ENSG00000069667/ENSG00000105974/ENSG00000110442/ENSG00000118137/ENSG00000138823/ENSG00000146233/ENSG00000165029/ENSG00000272398",9,973
"GO:0046849","GO:0046849","bone remodeling",0.00819672131147541,"93/20772",0.0709673163202817,0.356642535928126,0.311342301471586,"ENSG00000004799/ENSG00000105894/ENSG00000129167/ENSG00000134250/ENSG00000135312/ENSG00000154229/ENSG00000168056/ENSG00000187098",8,1118
"GO:0051591","GO:0051591","response to cAMP",0.00819672131147541,"93/20772",0.0709673163202817,0.356642535928126,0.311342301471586,"ENSG00000001626/ENSG00000107263/ENSG00000118762/ENSG00000134240/ENSG00000138061/ENSG00000151320/ENSG00000178726/ENSG00000183023",8,1119
"GO:0030301","GO:0030301","cholesterol transport",0.0112704918032787,"142/20772",0.0713277417742505,0.358116308041717,0.312628877119373,"ENSG00000001626/ENSG00000104133/ENSG00000105974/ENSG00000118137/ENSG00000123384/ENSG00000134444/ENSG00000141338/ENSG00000164690/ENSG00000165029/ENSG00000182718/ENSG00000186350",11,761
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization",0.0276639344262295,"426/20772",0.0714277141724629,0.35828087673337,0.312772542526742,"ENSG00000064042/ENSG00000071051/ENSG00000084112/ENSG00000099290/ENSG00000101222/ENSG00000105976/ENSG00000106799/ENSG00000115266/ENSG00000116127/ENSG00000117632/ENSG00000118137/ENSG00000118523/ENSG00000125868/ENSG00000131711/ENSG00000134982/ENSG00000140795/ENSG00000144339/ENSG00000144824/ENSG00000161270/ENSG00000162643/ENSG00000164961/ENSG00000165699/ENSG00000171522/ENSG00000172403/ENSG00000172661/ENSG00000196776/ENSG00000198793",27,113
"GO:1903311","GO:1903311","regulation of mRNA metabolic process",0.0235655737704918,"353/20772",0.0717991718276238,0.359152727066546,0.313533651654018,"ENSG00000006712/ENSG00000048740/ENSG00000056586/ENSG00000099622/ENSG00000100201/ENSG00000100354/ENSG00000101489/ENSG00000102317/ENSG00000112081/ENSG00000112531/ENSG00000115053/ENSG00000124193/ENSG00000135829/ENSG00000137776/ENSG00000138668/ENSG00000153187/ENSG00000154229/ENSG00000159140/ENSG00000168646/ENSG00000169062/ENSG00000174606/ENSG00000179134/ENSG00000203867",23,177
"GO:0043588","GO:0043588","skin development",0.0225409836065574,"335/20772",0.0720462663154306,0.359152727066546,0.313533651654018,"ENSG00000003402/ENSG00000054598/ENSG00000070193/ENSG00000105976/ENSG00000114251/ENSG00000116133/ENSG00000117632/ENSG00000124193/ENSG00000130635/ENSG00000132842/ENSG00000132932/ENSG00000134569/ENSG00000136068/ENSG00000138814/ENSG00000146648/ENSG00000164171/ENSG00000164690/ENSG00000164930/ENSG00000170477/ENSG00000196218/ENSG00000204103/ENSG00000204262",22,203
"GO:0044706","GO:0044706","multi-multicellular organism process",0.0163934426229508,"228/20772",0.0720639003716278,0.359152727066546,0.313533651654018,"ENSG00000073756/ENSG00000101846/ENSG00000104953/ENSG00000105894/ENSG00000113441/ENSG00000116741/ENSG00000124479/ENSG00000128335/ENSG00000134294/ENSG00000145244/ENSG00000145730/ENSG00000164171/ENSG00000164442/ENSG00000178726/ENSG00000204217/ENSG00000248329",16,436
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000064393/ENSG00000164442/ENSG00000177707",3,2427
"GO:0030540","GO:0030540","female genitalia development",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000070193/ENSG00000114251/ENSG00000153208",3,2428
"GO:0042953","GO:0042953","lipoprotein transport",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000123384/ENSG00000138823/ENSG00000166501",3,2429
"GO:0044794","GO:0044794","positive regulation by host of viral process",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000047188/ENSG00000078142/ENSG00000197081",3,2430
"GO:0045063","GO:0045063","T-helper 1 cell differentiation",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000006042/ENSG00000166888/ENSG00000198793",3,2431
"GO:0071379","GO:0071379","cellular response to prostaglandin stimulus",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000132356/ENSG00000162409/ENSG00000171522",3,2432
"GO:1902259","GO:1902259","regulation of delayed rectifier potassium channel activity",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000151320/ENSG00000158286/ENSG00000169282",3,2433
"GO:1903206","GO:1903206","negative regulation of hydrogen peroxide-induced cell death",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000105976/ENSG00000119508/ENSG00000188906",3,2434
"GO:2000786","GO:2000786","positive regulation of autophagosome assembly",0.00307377049180328,"21/20772",0.0732675436495491,0.359152727066546,0.313533651654018,"ENSG00000162627/ENSG00000177169/ENSG00000196998",3,2435
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation",0.00717213114754098,"78/20772",0.073526844351948,0.359152727066546,0.313533651654018,"ENSG00000106799/ENSG00000123384/ENSG00000128791/ENSG00000137575/ENSG00000139567/ENSG00000143768/ENSG00000204217",7,1296
"GO:0061180","GO:0061180","mammary gland epithelium development",0.00717213114754098,"78/20772",0.073526844351948,0.359152727066546,0.313533651654018,"ENSG00000065320/ENSG00000070193/ENSG00000100644/ENSG00000113580/ENSG00000114251/ENSG00000115310/ENSG00000166888",7,1297
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",0.0235655737704918,"354/20772",0.0735479794180652,0.359152727066546,0.313533651654018,"ENSG00000012822/ENSG00000069667/ENSG00000077092/ENSG00000081307/ENSG00000084676/ENSG00000100201/ENSG00000105974/ENSG00000108175/ENSG00000112851/ENSG00000113580/ENSG00000114861/ENSG00000115310/ENSG00000119508/ENSG00000120798/ENSG00000129514/ENSG00000140396/ENSG00000148200/ENSG00000155629/ENSG00000158270/ENSG00000164442/ENSG00000167207/ENSG00000186350/ENSG00000196482",23,178
"GO:0031670","GO:0031670","cellular response to nutrient",0.00512295081967213,"48/20772",0.0736127803145782,0.359152727066546,0.313533651654018,"ENSG00000084676/ENSG00000104381/ENSG00000136492/ENSG00000147883/ENSG00000186350",5,1735
"GO:0106056","GO:0106056","regulation of calcineurin-mediated signaling",0.00512295081967213,"48/20772",0.0736127803145782,0.359152727066546,0.313533651654018,"ENSG00000058668/ENSG00000138814/ENSG00000151320/ENSG00000198793/ENSG00000213533",5,1736
"GO:0003298","GO:0003298","physiological muscle hypertrophy",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000114861/ENSG00000116741/ENSG00000151320/ENSG00000163110",4,2027
"GO:0003301","GO:0003301","physiological cardiac muscle hypertrophy",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000114861/ENSG00000116741/ENSG00000151320/ENSG00000163110",4,2028
"GO:0006084","GO:0006084","acetyl-CoA metabolic process",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000004799/ENSG00000103150/ENSG00000134240/ENSG00000179761",4,2029
"GO:0010644","GO:0010644","cell communication by electrical coupling",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000105974/ENSG00000177508/ENSG00000183023/ENSG00000198668",4,2030
"GO:0030325","GO:0030325","adrenal gland development",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000113580/ENSG00000118137/ENSG00000138061/ENSG00000164442",4,2031
"GO:0034315","GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000099290/ENSG00000162643/ENSG00000164961/ENSG00000172661",4,2032
"GO:0034405","GO:0034405","response to fluid shear stress",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000073756/ENSG00000118762/ENSG00000164442/ENSG00000165029",4,2033
"GO:0045736","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000134982/ENSG00000141052/ENSG00000147883/ENSG00000186834",4,2034
"GO:0051503","GO:0051503","adenine nucleotide transport",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000085491/ENSG00000124786/ENSG00000196776/ENSG00000269743",4,2035
"GO:0051654","GO:0051654","establishment of mitochondrion localization",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000100644/ENSG00000115993/ENSG00000131711/ENSG00000147642",4,2036
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000069702/ENSG00000106799/ENSG00000115310/ENSG00000169242",4,2037
"GO:0061049","GO:0061049","cell growth involved in cardiac muscle cell development",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000114861/ENSG00000116741/ENSG00000151320/ENSG00000163110",4,2038
"GO:1901380","GO:1901380","negative regulation of potassium ion transmembrane transport",0.00409836065573771,"34/20772",0.0736222675700927,0.359152727066546,0.313533651654018,"ENSG00000049759/ENSG00000055118/ENSG00000105974/ENSG00000169282",4,2039
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process",0.014344262295082,"194/20772",0.0739280719710735,0.360314880941283,0.314548190374374,"ENSG00000004799/ENSG00000069667/ENSG00000080493/ENSG00000100644/ENSG00000103150/ENSG00000113580/ENSG00000132356/ENSG00000140396/ENSG00000160180/ENSG00000162409/ENSG00000166741/ENSG00000181722/ENSG00000198793/ENSG00000205060",14,534
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation",0.00922131147540984,"110/20772",0.0742195004570775,0.360348811975404,0.314577811536154,"ENSG00000080493/ENSG00000100644/ENSG00000112981/ENSG00000132356/ENSG00000143156/ENSG00000155085/ENSG00000162409/ENSG00000181722/ENSG00000198793",9,974
"GO:0055092","GO:0055092","sterol homeostasis",0.00922131147540984,"110/20772",0.0742195004570775,0.360348811975404,0.314577811536154,"ENSG00000007944/ENSG00000069667/ENSG00000105974/ENSG00000110442/ENSG00000118137/ENSG00000138823/ENSG00000146233/ENSG00000165029/ENSG00000272398",9,975
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis",0.00922131147540984,"110/20772",0.0742195004570775,0.360348811975404,0.314577811536154,"ENSG00000105974/ENSG00000116016/ENSG00000116127/ENSG00000130222/ENSG00000134982/ENSG00000136044/ENSG00000140443/ENSG00000166888/ENSG00000196482",9,976
"GO:1904063","GO:1904063","negative regulation of cation transmembrane transport",0.00922131147540984,"110/20772",0.0742195004570775,0.360348811975404,0.314577811536154,"ENSG00000049759/ENSG00000055118/ENSG00000105974/ENSG00000118762/ENSG00000138411/ENSG00000138814/ENSG00000169282/ENSG00000173163/ENSG00000198668",9,977
"GO:0016311","GO:0016311","dephosphorylation",0.0256147540983607,"391/20772",0.0743170984223409,0.360348811975404,0.314577811536154,"ENSG00000078269/ENSG00000084112/ENSG00000104331/ENSG00000104643/ENSG00000108389/ENSG00000111110/ENSG00000132323/ENSG00000134575/ENSG00000136205/ENSG00000138814/ENSG00000143507/ENSG00000144579/ENSG00000151490/ENSG00000152127/ENSG00000154845/ENSG00000155093/ENSG00000158716/ENSG00000159082/ENSG00000163590/ENSG00000164171/ENSG00000165699/ENSG00000175215/ENSG00000198668/ENSG00000198793/ENSG00000213949",25,137
"GO:0006970","GO:0006970","response to osmotic stress",0.00819672131147541,"94/20772",0.0745445401549142,0.360348811975404,0.314577811536154,"ENSG00000073756/ENSG00000117009/ENSG00000118762/ENSG00000136531/ENSG00000140199/ENSG00000156113/ENSG00000164171/ENSG00000198793",8,1120
"GO:0015807","GO:0015807","L-amino acid transport",0.00819672131147541,"94/20772",0.0745445401549142,0.360348811975404,0.314577811536154,"ENSG00000103042/ENSG00000116741/ENSG00000134294/ENSG00000139209/ENSG00000144746/ENSG00000151012/ENSG00000157637/ENSG00000167703",8,1121
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition",0.00819672131147541,"94/20772",0.0745445401549142,0.360348811975404,0.314577811536154,"ENSG00000049618/ENSG00000080503/ENSG00000091436/ENSG00000113141/ENSG00000134982/ENSG00000138411/ENSG00000139613/ENSG00000163939",8,1122
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process",0.0122950819672131,"160/20772",0.0745736401509024,0.360348811975404,0.314577811536154,"ENSG00000073756/ENSG00000103150/ENSG00000118137/ENSG00000118260/ENSG00000119508/ENSG00000121039/ENSG00000126775/ENSG00000132356/ENSG00000140443/ENSG00000167207/ENSG00000181722/ENSG00000198793",12,677
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation",0.00614754098360656,"63/20772",0.0748136036865664,0.360348811975404,0.314577811536154,"ENSG00000106799/ENSG00000128791/ENSG00000137575/ENSG00000139567/ENSG00000143768/ENSG00000204217",6,1472
"GO:0035904","GO:0035904","aorta development",0.00614754098360656,"63/20772",0.0748136036865664,0.360348811975404,0.314577811536154,"ENSG00000070614/ENSG00000118762/ENSG00000123384/ENSG00000129038/ENSG00000139174/ENSG00000139567",6,1473
"GO:0048255","GO:0048255","mRNA stabilization",0.00614754098360656,"63/20772",0.0748136036865664,0.360348811975404,0.314577811536154,"ENSG00000099622/ENSG00000135829/ENSG00000138668/ENSG00000153187/ENSG00000168646/ENSG00000174606",6,1474
"GO:0050982","GO:0050982","detection of mechanical stimulus",0.00614754098360656,"63/20772",0.0748136036865664,0.360348811975404,0.314577811536154,"ENSG00000078795/ENSG00000103335/ENSG00000118762/ENSG00000164171/ENSG00000164199/ENSG00000169432",6,1475
"GO:0045137","GO:0045137","development of primary sexual characteristics",0.0174180327868852,"247/20772",0.0750967287489996,0.361386062896811,0.315483312301042,"ENSG00000049130/ENSG00000054598/ENSG00000100918/ENSG00000102230/ENSG00000106799/ENSG00000114251/ENSG00000121039/ENSG00000129295/ENSG00000136492/ENSG00000138061/ENSG00000157796/ENSG00000164442/ENSG00000166224/ENSG00000174804/ENSG00000176720/ENSG00000176788/ENSG00000176842",17,395
"GO:0016482","GO:0016482","cytosolic transport",0.014344262295082,"195/20772",0.0763870582468338,0.362323326769081,0.316301526231468,"ENSG00000028528/ENSG00000054793/ENSG00000078142/ENSG00000099290/ENSG00000111237/ENSG00000115561/ENSG00000126775/ENSG00000129493/ENSG00000132872/ENSG00000134243/ENSG00000151532/ENSG00000172661/ENSG00000185896/ENSG00000188906",14,535
"GO:0002138","GO:0002138","retinoic acid biosynthetic process",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000114115/ENSG00000121039",2,2950
"GO:0002934","GO:0002934","desmosome organization",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000046604/ENSG00000154229",2,2951
"GO:0003253","GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000075223/ENSG00000164093",2,2952
"GO:0006183","GO:0006183","GTP biosynthetic process",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000112981/ENSG00000143156",2,2953
"GO:0006283","GO:0006283","transcription-coupled nucleotide-excision repair",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000049167/ENSG00000225830",2,2954
"GO:0006551","GO:0006551","leucine metabolic process",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000078070/ENSG00000128928",2,2955
"GO:0006868","GO:0006868","glutamine transport",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000103042/ENSG00000134294",2,2956
"GO:0006930","GO:0006930","substrate-dependent cell migration, cell extension",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000065320/ENSG00000137575",2,2957
"GO:0007220","GO:0007220","Notch receptor processing",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000138613/ENSG00000162736",2,2958
"GO:0008627","GO:0008627","intrinsic apoptotic signaling pathway in response to osmotic stress",0.00204918032786885,"10/20772",0.0772621197555224,0.362323326769081,0.316301526231468,"ENSG00000073756/ENSG00000136531",2,2959
