"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:1902003","GO:1902003","regulation of amyloid-beta formation",0.0093984962406015,"57/20772",0.0151765757906866,0.212907838661305,0.192645161095321,"ENSG00000115310/ENSG00000127445/ENSG00000148053/ENSG00000160179/ENSG00000262655",5,808
"GO:0022037","GO:0022037","metencephalon development",0.0150375939849624,"125/20772",0.0152219622108997,0.212907838661305,0.192645161095321,"ENSG00000018236/ENSG00000069667/ENSG00000111087/ENSG00000117569/ENSG00000139352/ENSG00000140443/ENSG00000150764/ENSG00000167552",8,426
"GO:0007498","GO:0007498","mesoderm development",0.0169172932330827,"150/20772",0.0153189655548421,0.213564402146916,0.193239238698335,"ENSG00000072133/ENSG00000090932/ENSG00000091127/ENSG00000114739/ENSG00000157216/ENSG00000164690/ENSG00000169946/ENSG00000204217/ENSG00000248329",9,338
"GO:0007350","GO:0007350","blastoderm segmentation",0.0056390977443609,"21/20772",0.0157635233986923,0.216926421996197,0.196281291351458,"ENSG00000140479/ENSG00000164690/ENSG00000176788",3,1358
"GO:0032332","GO:0032332","positive regulation of chondrocyte differentiation",0.0056390977443609,"21/20772",0.0157635233986923,0.216926421996197,0.196281291351458,"ENSG00000101665/ENSG00000124813/ENSG00000134532",3,1359
"GO:0050849","GO:0050849","negative regulation of calcium-mediated signaling",0.0056390977443609,"21/20772",0.0157635233986923,0.216926421996197,0.196281291351458,"ENSG00000058668/ENSG00000127334/ENSG00000150995",3,1360
"GO:1901317","GO:1901317","regulation of flagellated sperm motility",0.0056390977443609,"21/20772",0.0157635233986923,0.216926421996197,0.196281291351458,"ENSG00000034239/ENSG00000088727/ENSG00000115353",3,1361
"GO:0009100","GO:0009100","glycoprotein metabolic process",0.0357142857142857,"431/20772",0.0159214955350554,0.217871147642534,0.19713610639948,"ENSG00000038002/ENSG00000090581/ENSG00000110328/ENSG00000111728/ENSG00000135916/ENSG00000136720/ENSG00000140479/ENSG00000147162/ENSG00000156966/ENSG00000162694/ENSG00000172339/ENSG00000174684/ENSG00000177990/ENSG00000179104/ENSG00000182870/ENSG00000187605/ENSG00000197093/ENSG00000204217/ENSG00000223658",19,46
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway",0.0169172932330827,"151/20772",0.0159343174084554,0.217871147642534,0.19713610639948,"ENSG00000103449/ENSG00000104332/ENSG00000127445/ENSG00000140807/ENSG00000150764/ENSG00000164690/ENSG00000187123/ENSG00000188763/ENSG00000234616",9,339
"GO:0000045","GO:0000045","autophagosome assembly",0.0150375939849624,"127/20772",0.016605739907303,0.225605370842531,0.204134254911432,"ENSG00000032742/ENSG00000126775/ENSG00000130734/ENSG00000140474/ENSG00000164938/ENSG00000172403/ENSG00000177169/ENSG00000181652",8,427
"GO:0003206","GO:0003206","cardiac chamber morphogenesis",0.0150375939849624,"127/20772",0.016605739907303,0.225605370842531,0.204134254911432,"ENSG00000101665/ENSG00000106799/ENSG00000109472/ENSG00000127418/ENSG00000162496/ENSG00000164683/ENSG00000169946/ENSG00000204217",8,428
"GO:0009101","GO:0009101","glycoprotein biosynthetic process",0.0300751879699248,"345/20772",0.0168122556287644,0.227685976229552,0.206016846752478,"ENSG00000110328/ENSG00000111728/ENSG00000135916/ENSG00000136720/ENSG00000147162/ENSG00000156966/ENSG00000162694/ENSG00000172339/ENSG00000174684/ENSG00000177990/ENSG00000179104/ENSG00000182870/ENSG00000187605/ENSG00000197093/ENSG00000204217/ENSG00000223658",16,73
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process",0.0244360902255639,"260/20772",0.0170309484234801,0.229917803716981,0.208036268717193,"ENSG00000050165/ENSG00000078549/ENSG00000129167/ENSG00000140287/ENSG00000140943/ENSG00000141744/ENSG00000149809/ENSG00000160179/ENSG00000160211/ENSG00000162344/ENSG00000162552/ENSG00000164850/ENSG00000196542",13,136
"GO:0014741","GO:0014741","negative regulation of muscle hypertrophy",0.0075187969924812,"39/20772",0.0172350092898444,0.230688610865313,0.208733717285539,"ENSG00000058668/ENSG00000130700/ENSG00000150907/ENSG00000160211",4,1037
"GO:0010959","GO:0010959","regulation of metal ion transport",0.037593984962406,"465/20772",0.0173225632865643,0.230688610865313,0.208733717285539,"ENSG00000018236/ENSG00000058404/ENSG00000058668/ENSG00000064270/ENSG00000078549/ENSG00000080709/ENSG00000106537/ENSG00000109062/ENSG00000109991/ENSG00000111679/ENSG00000113262/ENSG00000114279/ENSG00000115970/ENSG00000116329/ENSG00000118729/ENSG00000121966/ENSG00000148175/ENSG00000160211/ENSG00000164850/ENSG00000221946",20,39
"GO:0042692","GO:0042692","muscle cell differentiation",0.0357142857142857,"435/20772",0.0173619148623817,0.230688610865313,0.208733717285539,"ENSG00000023902/ENSG00000069667/ENSG00000112531/ENSG00000116962/ENSG00000128872/ENSG00000131477/ENSG00000136383/ENSG00000141052/ENSG00000148814/ENSG00000150760/ENSG00000157404/ENSG00000160211/ENSG00000162552/ENSG00000164683/ENSG00000164690/ENSG00000164850/ENSG00000164976/ENSG00000171476/ENSG00000204217",19,47
"GO:0045216","GO:0045216","cell-cell junction organization",0.0225563909774436,"233/20772",0.0173754771010209,0.230688610865313,0.208733717285539,"ENSG00000040731/ENSG00000081138/ENSG00000101665/ENSG00000106799/ENSG00000113361/ENSG00000119699/ENSG00000129910/ENSG00000131477/ENSG00000134982/ENSG00000154803/ENSG00000171476/ENSG00000253958",12,170
"GO:0060632","GO:0060632","regulation of microtubule-based movement",0.0093984962406015,"59/20772",0.0174125018046486,0.230688610865313,0.208733717285539,"ENSG00000034239/ENSG00000088727/ENSG00000115353/ENSG00000154099/ENSG00000213123",5,809
"GO:0090175","GO:0090175","regulation of establishment of planar polarity",0.0093984962406015,"59/20772",0.0174125018046486,0.230688610865313,0.208733717285539,"ENSG00000075275/ENSG00000104332/ENSG00000140807/ENSG00000143126/ENSG00000162738",5,810
"GO:0035282","GO:0035282","segmentation",0.0131578947368421,"104/20772",0.0175343285733161,0.231583423200516,0.209543369328174,"ENSG00000090932/ENSG00000104332/ENSG00000140479/ENSG00000140807/ENSG00000164690/ENSG00000171956/ENSG00000176788",7,527
"GO:0021536","GO:0021536","diencephalon development",0.0112781954887218,"81/20772",0.0176830345015892,0.232110231334707,0.210020040541952,"ENSG00000103449/ENSG00000111087/ENSG00000136352/ENSG00000162552/ENSG00000164690/ENSG00000171956",6,649
"GO:0033344","GO:0033344","cholesterol efflux",0.0112781954887218,"81/20772",0.0176830345015892,0.232110231334707,0.210020040541952,"ENSG00000118137/ENSG00000160179/ENSG00000164690/ENSG00000165029/ENSG00000185920/ENSG00000186350",6,650
"GO:0060294","GO:0060294","cilium movement involved in cell motility",0.0169172932330827,"154/20772",0.0178891734833126,0.232257662207167,0.210153440253086,"ENSG00000034239/ENSG00000058668/ENSG00000088727/ENSG00000092850/ENSG00000115353/ENSG00000118690/ENSG00000120051/ENSG00000166171/ENSG00000181378",9,340
"GO:0048568","GO:0048568","embryonic organ development",0.0394736842105263,"497/20772",0.0179028213084739,0.232257662207167,0.210153440253086,"ENSG00000103449/ENSG00000106799/ENSG00000109062/ENSG00000111087/ENSG00000119699/ENSG00000124813/ENSG00000132688/ENSG00000136720/ENSG00000139445/ENSG00000143570/ENSG00000154099/ENSG00000157404/ENSG00000157796/ENSG00000162738/ENSG00000162998/ENSG00000164683/ENSG00000164690/ENSG00000169946/ENSG00000185920/ENSG00000196739/ENSG00000248329",21,32
"GO:0061318","GO:0061318","renal filtration cell differentiation",0.0056390977443609,"22/20772",0.0179120419283071,0.232257662207167,0.210153440253086,"ENSG00000128567/ENSG00000176788/ENSG00000272398",3,1362
"GO:0072112","GO:0072112","podocyte differentiation",0.0056390977443609,"22/20772",0.0179120419283071,0.232257662207167,0.210153440253086,"ENSG00000128567/ENSG00000176788/ENSG00000272398",3,1363
"GO:0007416","GO:0007416","synapse assembly",0.0206766917293233,"207/20772",0.0180577576367455,0.233135867111358,0.210948065412527,"ENSG00000040341/ENSG00000101463/ENSG00000113327/ENSG00000134569/ENSG00000140538/ENSG00000147162/ENSG00000148053/ENSG00000156959/ENSG00000162105/ENSG00000187122/ENSG00000196338",11,228
"GO:0030336","GO:0030336","negative regulation of cell migration",0.0338345864661654,"407/20772",0.0180890698579136,0.233135867111358,0.210948065412527,"ENSG00000006638/ENSG00000058668/ENSG00000090539/ENSG00000100105/ENSG00000100599/ENSG00000100823/ENSG00000101665/ENSG00000104332/ENSG00000109062/ENSG00000120332/ENSG00000136352/ENSG00000141052/ENSG00000147162/ENSG00000154803/ENSG00000162552/ENSG00000164690/ENSG00000164938/ENSG00000261150",18,57
"GO:0048608","GO:0048608","reproductive structure development",0.0281954887218045,"320/20772",0.0185440707315607,0.238280137773608,0.215602750071759,"ENSG00000100105/ENSG00000103449/ENSG00000104332/ENSG00000106799/ENSG00000111087/ENSG00000136352/ENSG00000138413/ENSG00000141052/ENSG00000157404/ENSG00000157796/ENSG00000162552/ENSG00000164690/ENSG00000169946/ENSG00000176788/ENSG00000185920",15,86
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly",0.0206766917293233,"208/20772",0.0186437180424432,0.238346491537886,0.215662788873943,"ENSG00000004838/ENSG00000032742/ENSG00000040341/ENSG00000057608/ENSG00000106799/ENSG00000119699/ENSG00000122417/ENSG00000128567/ENSG00000134982/ENSG00000157404/ENSG00000213123",11,229
"GO:0001941","GO:0001941","postsynaptic membrane organization",0.0075187969924812,"40/20772",0.018772719446022,0.238346491537886,0.215662788873943,"ENSG00000134569/ENSG00000156959/ENSG00000188763/ENSG00000196338",4,1038
"GO:0021532","GO:0021532","neural tube patterning",0.0075187969924812,"40/20772",0.018772719446022,0.238346491537886,0.215662788873943,"ENSG00000157216/ENSG00000157796/ENSG00000164690/ENSG00000185920",4,1039
"GO:0045730","GO:0045730","respiratory burst",0.0075187969924812,"40/20772",0.018772719446022,0.238346491537886,0.215662788873943,"ENSG00000007952/ENSG00000169750/ENSG00000178927/ENSG00000272398",4,1040
"GO:0090501","GO:0090501","RNA phosphodiester bond hydrolysis",0.018796992481203,"182/20772",0.0191495818137787,0.242409839814777,0.21933942374239,"ENSG00000026297/ENSG00000100823/ENSG00000103005/ENSG00000105258/ENSG00000124787/ENSG00000127054/ENSG00000149289/ENSG00000154743/ENSG00000154760/ENSG00000167272",10,276
"GO:0050890","GO:0050890","cognition",0.0319548872180451,"380/20772",0.0192147525941038,0.242515191024991,0.219434748559884,"ENSG00000101856/ENSG00000106236/ENSG00000107864/ENSG00000112164/ENSG00000115353/ENSG00000128872/ENSG00000148053/ENSG00000155966/ENSG00000156395/ENSG00000157404/ENSG00000161681/ENSG00000162105/ENSG00000167552/ENSG00000171956/ENSG00000188763/ENSG00000196338/ENSG00000256061",17,64
"GO:0031016","GO:0031016","pancreas development",0.0112781954887218,"83/20772",0.0197155601171533,0.243992939567466,0.220771858117773,"ENSG00000114739/ENSG00000125798/ENSG00000125820/ENSG00000148826/ENSG00000154099/ENSG00000164690",6,651
"GO:0032371","GO:0032371","regulation of sterol transport",0.0112781954887218,"83/20772",0.0197155601171533,0.243992939567466,0.220771858117773,"ENSG00000118137/ENSG00000160179/ENSG00000164690/ENSG00000165029/ENSG00000185920/ENSG00000186350",6,652
"GO:0032374","GO:0032374","regulation of cholesterol transport",0.0112781954887218,"83/20772",0.0197155601171533,0.243992939567466,0.220771858117773,"ENSG00000118137/ENSG00000160179/ENSG00000164690/ENSG00000165029/ENSG00000185920/ENSG00000186350",6,653
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation",0.0112781954887218,"83/20772",0.0197155601171533,0.243992939567466,0.220771858117773,"ENSG00000116962/ENSG00000141052/ENSG00000157404/ENSG00000164690/ENSG00000164850/ENSG00000171476",6,654
"GO:0060491","GO:0060491","regulation of cell projection assembly",0.0206766917293233,"210/20772",0.0198578197707446,0.243992939567466,0.220771858117773,"ENSG00000004838/ENSG00000032742/ENSG00000040341/ENSG00000057608/ENSG00000106799/ENSG00000119699/ENSG00000122417/ENSG00000128567/ENSG00000134982/ENSG00000157404/ENSG00000213123",11,230
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",0.037593984962406,"472/20772",0.0199781597967678,0.243992939567466,0.220771858117773,"ENSG00000104332/ENSG00000106799/ENSG00000107338/ENSG00000108175/ENSG00000111087/ENSG00000112531/ENSG00000118690/ENSG00000120051/ENSG00000120669/ENSG00000131914/ENSG00000132016/ENSG00000133863/ENSG00000137154/ENSG00000157404/ENSG00000162552/ENSG00000173275/ENSG00000177990/ENSG00000181378/ENSG00000185920/ENSG00000205085",20,40
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation",0.0225563909774436,"238/20772",0.0201520311662871,0.243992939567466,0.220771858117773,"ENSG00000104332/ENSG00000106799/ENSG00000111728/ENSG00000115310/ENSG00000115353/ENSG00000119630/ENSG00000124193/ENSG00000124813/ENSG00000164690/ENSG00000204217/ENSG00000239697/ENSG00000248329",12,171
"GO:0035988","GO:0035988","chondrocyte proliferation",0.0056390977443609,"23/20772",0.0202151606032986,0.243992939567466,0.220771858117773,"ENSG00000068078/ENSG00000101665/ENSG00000204217",3,1364
"GO:0060231","GO:0060231","mesenchymal to epithelial transition",0.0056390977443609,"23/20772",0.0202151606032986,0.243992939567466,0.220771858117773,"ENSG00000103449/ENSG00000162552/ENSG00000176788",3,1365
"GO:0072311","GO:0072311","glomerular epithelial cell differentiation",0.0056390977443609,"23/20772",0.0202151606032986,0.243992939567466,0.220771858117773,"ENSG00000128567/ENSG00000176788/ENSG00000272398",3,1366
"GO:0097164","GO:0097164","ammonium ion metabolic process",0.0056390977443609,"23/20772",0.0202151606032986,0.243992939567466,0.220771858117773,"ENSG00000129167/ENSG00000140287/ENSG00000164904",3,1367
"GO:0099116","GO:0099116","tRNA 5'-end processing",0.0056390977443609,"23/20772",0.0202151606032986,0.243992939567466,0.220771858117773,"ENSG00000124787/ENSG00000138385/ENSG00000167272",3,1368
"GO:0003203","GO:0003203","endocardial cushion morphogenesis",0.0075187969924812,"41/20772",0.0203927712784372,0.243992939567466,0.220771858117773,"ENSG00000106799/ENSG00000130700/ENSG00000134982/ENSG00000164683",4,1041
"GO:0032570","GO:0032570","response to progesterone",0.0075187969924812,"41/20772",0.0203927712784372,0.243992939567466,0.220771858117773,"ENSG00000115353/ENSG00000119699/ENSG00000125820/ENSG00000140443",4,1042
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction",0.0075187969924812,"41/20772",0.0203927712784372,0.243992939567466,0.220771858117773,"ENSG00000106799/ENSG00000119699/ENSG00000197415/ENSG00000204217",4,1043
"GO:0060999","GO:0060999","positive regulation of dendritic spine development",0.0075187969924812,"41/20772",0.0203927712784372,0.243992939567466,0.220771858117773,"ENSG00000040341/ENSG00000058404/ENSG00000107864/ENSG00000161681",4,1044
"GO:0071392","GO:0071392","cellular response to estradiol stimulus",0.0075187969924812,"41/20772",0.0203927712784372,0.243992939567466,0.220771858117773,"ENSG00000104332/ENSG00000124151/ENSG00000140443/ENSG00000164850",4,1045
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process",0.0075187969924812,"41/20772",0.0203927712784372,0.243992939567466,0.220771858117773,"ENSG00000118137/ENSG00000131781/ENSG00000140943/ENSG00000160179",4,1046
"GO:0032526","GO:0032526","response to retinoic acid",0.0150375939849624,"132/20772",0.0204583607221912,0.243992939567466,0.220771858117773,"ENSG00000044524/ENSG00000111432/ENSG00000139352/ENSG00000140538/ENSG00000163453/ENSG00000165029/ENSG00000185920/ENSG00000186350",8,429
"GO:0061458","GO:0061458","reproductive system development",0.0281954887218045,"324/20772",0.020475731918695,0.243992939567466,0.220771858117773,"ENSG00000100105/ENSG00000103449/ENSG00000104332/ENSG00000106799/ENSG00000111087/ENSG00000136352/ENSG00000138413/ENSG00000141052/ENSG00000157404/ENSG00000157796/ENSG00000162552/ENSG00000164690/ENSG00000169946/ENSG00000176788/ENSG00000185920",15,87
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion",0.0225563909774436,"239/20772",0.0207448423797235,0.246350298499356,0.222904864558724,"ENSG00000044524/ENSG00000046653/ENSG00000077942/ENSG00000104332/ENSG00000116962/ENSG00000118137/ENSG00000124126/ENSG00000132669/ENSG00000144810/ENSG00000150760/ENSG00000162552/ENSG00000169750",12,172
"GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process",0.0112781954887218,"84/20772",0.0207890547256841,0.246350298499356,0.222904864558724,"ENSG00000025708/ENSG00000147853/ENSG00000154027/ENSG00000154269/ENSG00000187605/ENSG00000198276",6,655
"GO:0003179","GO:0003179","heart valve morphogenesis",0.0093984962406015,"62/20772",0.0211580585771285,0.250028470609501,0.2262329809078,"ENSG00000127418/ENSG00000130558/ENSG00000130700/ENSG00000164683/ENSG00000204217",5,811
"GO:0050807","GO:0050807","regulation of synapse organization",0.0244360902255639,"268/20772",0.0212633416072924,0.250578495294777,0.226730659127482,"ENSG00000040341/ENSG00000058404/ENSG00000101463/ENSG00000101856/ENSG00000134569/ENSG00000140538/ENSG00000147162/ENSG00000148053/ENSG00000156959/ENSG00000162105/ENSG00000167552/ENSG00000187122/ENSG00000196338",13,137
"GO:0071496","GO:0071496","cellular response to external stimulus",0.0300751879699248,"355/20772",0.0213261154927229,0.250625919261586,0.226773569702232,"ENSG00000006715/ENSG00000025039/ENSG00000104332/ENSG00000125798/ENSG00000126775/ENSG00000133056/ENSG00000140443/ENSG00000141052/ENSG00000150907/ENSG00000154803/ENSG00000162552/ENSG00000177169/ENSG00000186350/ENSG00000204217/ENSG00000215644/ENSG00000225830",16,74
"GO:0014706","GO:0014706","striated muscle tissue development",0.0244360902255639,"269/20772",0.0218430857138188,0.255996163887778,0.231632722130057,"ENSG00000101665/ENSG00000106799/ENSG00000111087/ENSG00000130700/ENSG00000136383/ENSG00000141052/ENSG00000148814/ENSG00000160211/ENSG00000164683/ENSG00000164690/ENSG00000169946/ENSG00000170989/ENSG00000171476",13,138
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading",0.0093984962406015,"63/20772",0.0225142848038584,0.261417173225447,0.236537807934886,"ENSG00000077942/ENSG00000118137/ENSG00000124126/ENSG00000150760/ENSG00000169750",5,812
"GO:0014821","GO:0014821","phasic smooth muscle contraction",0.0056390977443609,"24/20772",0.0226733131958311,0.261417173225447,0.236537807934886,"ENSG00000109991/ENSG00000157404/ENSG00000179546",3,1369
"GO:0021904","GO:0021904","dorsal/ventral neural tube patterning",0.0056390977443609,"24/20772",0.0226733131958311,0.261417173225447,0.236537807934886,"ENSG00000157796/ENSG00000164690/ENSG00000185920",3,1370
"GO:0033630","GO:0033630","positive regulation of cell adhesion mediated by integrin",0.0056390977443609,"24/20772",0.0226733131958311,0.261417173225447,0.236537807934886,"ENSG00000111679/ENSG00000128567/ENSG00000169750",3,1371
"GO:0035268","GO:0035268","protein mannosylation",0.0056390977443609,"24/20772",0.0226733131958311,0.261417173225447,0.236537807934886,"ENSG00000174684/ENSG00000177990/ENSG00000179104",3,1372
"GO:0098743","GO:0098743","cell aggregation",0.0056390977443609,"24/20772",0.0226733131958311,0.261417173225447,0.236537807934886,"ENSG00000134532/ENSG00000158887/ENSG00000168487",3,1373
"GO:0055092","GO:0055092","sterol homeostasis",0.0131578947368421,"110/20772",0.0230907656642633,0.264431074221966,0.239264872596528,"ENSG00000069667/ENSG00000101986/ENSG00000118137/ENSG00000138823/ENSG00000160179/ENSG00000165029/ENSG00000272398",7,528
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential",0.0169172932330827,"161/20772",0.0231206729218925,0.264431074221966,0.239264872596528,"ENSG00000080644/ENSG00000109991/ENSG00000113327/ENSG00000149403/ENSG00000161681/ENSG00000163873/ENSG00000196338/ENSG00000204767/ENSG00000268089",9,341
"GO:0072006","GO:0072006","nephron development",0.0169172932330827,"161/20772",0.0231206729218925,0.264431074221966,0.239264872596528,"ENSG00000103449/ENSG00000116962/ENSG00000128567/ENSG00000162552/ENSG00000164690/ENSG00000176788/ENSG00000185920/ENSG00000251493/ENSG00000272398",9,342
"GO:0003352","GO:0003352","regulation of cilium movement",0.0075187969924812,"43/20772",0.0238839439127812,0.266959205972957,0.241552399216037,"ENSG00000034239/ENSG00000088727/ENSG00000115353/ENSG00000154099",4,1047
"GO:0035136","GO:0035136","forelimb morphogenesis",0.0075187969924812,"43/20772",0.0238839439127812,0.266959205972957,0.241552399216037,"ENSG00000124813/ENSG00000141622/ENSG00000164690/ENSG00000198816",4,1048
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation",0.0075187969924812,"43/20772",0.0238839439127812,0.266959205972957,0.241552399216037,"ENSG00000121966/ENSG00000125820/ENSG00000148826/ENSG00000164690",4,1049
"GO:0051150","GO:0051150","regulation of smooth muscle cell differentiation",0.0075187969924812,"43/20772",0.0238839439127812,0.266959205972957,0.241552399216037,"ENSG00000141052/ENSG00000157404/ENSG00000164690/ENSG00000164850",4,1050
"GO:0044331","GO:0044331","cell-cell adhesion mediated by cadherin",0.0093984962406015,"64/20772",0.0239256056294025,0.266959205972957,0.241552399216037,"ENSG00000040731/ENSG00000081138/ENSG00000113361/ENSG00000125798/ENSG00000129910",5,813
"GO:0044458","GO:0044458","motile cilium assembly",0.0093984962406015,"64/20772",0.0239256056294025,0.266959205972957,0.241552399216037,"ENSG00000004838/ENSG00000118690/ENSG00000120051/ENSG00000154099/ENSG00000181378",5,814
"GO:0072348","GO:0072348","sulfur compound transport",0.0093984962406015,"64/20772",0.0239256056294025,0.266959205972957,0.241552399216037,"ENSG00000091137/ENSG00000101986/ENSG00000103042/ENSG00000145217/ENSG00000155850",5,815
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process",0.0169172932330827,"162/20772",0.0239485549414729,0.266959205972957,0.241552399216037,"ENSG00000069667/ENSG00000078549/ENSG00000125798/ENSG00000127334/ENSG00000147162/ENSG00000150907/ENSG00000154803/ENSG00000164850/ENSG00000215644",9,343
"GO:0030534","GO:0030534","adult behavior",0.0169172932330827,"162/20772",0.0239485549414729,0.266959205972957,0.241552399216037,"ENSG00000080644/ENSG00000113327/ENSG00000114279/ENSG00000116329/ENSG00000125798/ENSG00000161681/ENSG00000162105/ENSG00000167552/ENSG00000196338",9,344
"GO:0030282","GO:0030282","bone mineralization",0.0150375939849624,"136/20772",0.0239675048963063,0.266959205972957,0.241552399216037,"ENSG00000046653/ENSG00000068078/ENSG00000114739/ENSG00000162552/ENSG00000170989/ENSG00000186350/ENSG00000188763/ENSG00000204217",8,430
"GO:0021537","GO:0021537","telencephalon development",0.0263157894736842,"302/20772",0.0243620936813062,0.26734444261185,0.241900972452354,"ENSG00000058668/ENSG00000103449/ENSG00000108175/ENSG00000115310/ENSG00000121966/ENSG00000136352/ENSG00000139352/ENSG00000140443/ENSG00000148053/ENSG00000150764/ENSG00000164690/ENSG00000166171/ENSG00000167552/ENSG00000171956",14,113
"GO:0036315","GO:0036315","cellular response to sterol",0.0056390977443609,"25/20772",0.0252865624344038,0.26734444261185,0.241900972452354,"ENSG00000069667/ENSG00000100427/ENSG00000185920",3,1374
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis",0.0093984962406015,"65/20772",0.0253927032061357,0.26734444261185,0.241900972452354,"ENSG00000103449/ENSG00000162552/ENSG00000164690/ENSG00000185920/ENSG00000251493",5,816
"GO:0008202","GO:0008202","steroid metabolic process",0.0300751879699248,"363/20772",0.0255568412188727,0.26734444261185,0.241900972452354,"ENSG00000050165/ENSG00000069667/ENSG00000118137/ENSG00000131781/ENSG00000140443/ENSG00000140943/ENSG00000144852/ENSG00000149809/ENSG00000157404/ENSG00000160179/ENSG00000160211/ENSG00000162344/ENSG00000162552/ENSG00000163453/ENSG00000164690/ENSG00000165029",16,75
"GO:0050803","GO:0050803","regulation of synapse structure or activity",0.0244360902255639,"275/20772",0.0255720172522852,0.26734444261185,0.241900972452354,"ENSG00000040341/ENSG00000058404/ENSG00000101463/ENSG00000101856/ENSG00000134569/ENSG00000140538/ENSG00000147162/ENSG00000148053/ENSG00000156959/ENSG00000162105/ENSG00000167552/ENSG00000187122/ENSG00000196338",13,139
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility",0.0169172932330827,"164/20772",0.0256672900793701,0.26734444261185,0.241900972452354,"ENSG00000034239/ENSG00000058668/ENSG00000088727/ENSG00000092850/ENSG00000115353/ENSG00000118690/ENSG00000120051/ENSG00000166171/ENSG00000181378",9,345
"GO:0060285","GO:0060285","cilium-dependent cell motility",0.0169172932330827,"164/20772",0.0256672900793701,0.26734444261185,0.241900972452354,"ENSG00000034239/ENSG00000058668/ENSG00000088727/ENSG00000092850/ENSG00000115353/ENSG00000118690/ENSG00000120051/ENSG00000166171/ENSG00000181378",9,346
"GO:0003310","GO:0003310","pancreatic A cell differentiation",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000125820/ENSG00000148826",2,1806
"GO:0006283","GO:0006283","transcription-coupled nucleotide-excision repair",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000105258/ENSG00000225830",2,1807
"GO:0006868","GO:0006868","glutamine transport",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000103042/ENSG00000139974",2,1808
"GO:0033007","GO:0033007","negative regulation of mast cell activation involved in immune response",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000111679/ENSG00000154269",2,1809
"GO:0034635","GO:0034635","glutathione transport",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000109062/ENSG00000125257",2,1810
"GO:0034651","GO:0034651","cortisol biosynthetic process",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000050165/ENSG00000162552",2,1811
"GO:0034727","GO:0034727","piecemeal microautophagy of the nucleus",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000140474/ENSG00000177169",2,1812
"GO:0035860","GO:0035860","glial cell-derived neurotrophic factor receptor signaling pathway",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000146013/ENSG00000168546",2,1813
"GO:0044351","GO:0044351","macropinocytosis",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000136044/ENSG00000173548",2,1814
"GO:0046886","GO:0046886","positive regulation of hormone biosynthetic process",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000140443/ENSG00000162552",2,1815
"GO:0048617","GO:0048617","embryonic foregut morphogenesis",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000114739/ENSG00000164690",2,1816
"GO:0051454","GO:0051454","intracellular pH elevation",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000007952/ENSG00000127419",2,1817
"GO:0060947","GO:0060947","cardiac vascular smooth muscle cell differentiation",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000141052/ENSG00000164850",2,1818
"GO:0070472","GO:0070472","regulation of uterine smooth muscle contraction",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000115353/ENSG00000164850",2,1819
"GO:0072203","GO:0072203","cell proliferation involved in metanephros development",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000164690/ENSG00000185920",2,1820
"GO:0098880","GO:0098880","maintenance of postsynaptic specialization structure",0.0037593984962406,"10/20772",0.025711094956495,0.26734444261185,0.241900972452354,"ENSG00000161681/ENSG00000162105",2,1821
