"","ENSEMBLE","gene","module","merged_module","cor_abs","cor"
"2056","ENSG00000196730","DAPK1","turquoise","blue",0.000551499531786655,0.000551499531786655
"1633","ENSG00000168056","LTBP3","blue","blue",0.000545384611192383,0.000545384611192383
"1554","ENSG00000165637","VDAC2","blue","blue",0.000544074750811858,-0.000544074750811858
"2017","ENSG00000188559","RALGAPA2","blue","blue",0.000541238919734955,0.000541238919734955
"2031","ENSG00000189337","KAZN","blue","blue",0.000539796334436631,-0.000539796334436631
"1259","ENSG00000148773","MKI67","blue","blue",0.00053781073954038,-0.00053781073954038
"1272","ENSG00000149557","FEZ1","turquoise","blue",0.000534173454053414,-0.000534173454053414
"288","ENSG00000092758","COL9A3","blue","blue",0.000525550297842269,-0.000525550297842269
"454","ENSG00000106105","GARS1","turquoise","blue",0.000523973043128196,-0.000523973043128196
"1273","ENSG00000149600","COMMD7","turquoise","blue",0.00052139299054832,0.00052139299054832
"424","ENSG00000104953","TLE6","blue","blue",0.000516166502432723,0.000516166502432723
"1006","ENSG00000136270","TBRG4","turquoise","blue",0.000516039789586809,-0.000516039789586809
"1742","ENSG00000172661","WASHC2C","turquoise","blue",0.000512609279162311,0.000512609279162311
"809","ENSG00000127418","FGFRL1","turquoise","blue",0.000511931629154178,-0.000511931629154178
"2223","ENSG00000227533","SLC2A1-DT","blue","blue",0.000510273692559362,-0.000510273692559362
"389","ENSG00000103174","NAGPA","blue","blue",0.000510093617472001,0.000510093617472001
"2241","ENSG00000230487","PSMG3-AS1","turquoise","blue",0.000507830450386194,0.000507830450386194
"2000","ENSG00000187486","KCNJ11","turquoise","blue",0.00050516040864172,-0.00050516040864172
"998","ENSG00000136160","EDNRB","turquoise","blue",0.00050420045989297,-0.00050420045989297
"2182","ENSG00000213625","LEPROT","turquoise","blue",0.000502024309989581,0.000502024309989581
"1580","ENSG00000166342","NETO1","blue","blue",0.000501604539420502,-0.000501604539420502
"1433","ENSG00000161800","RACGAP1","blue","blue",0.000496224881040084,-0.000496224881040084
"1505","ENSG00000164109","MAD2L1","blue","blue",0.000496059074049294,-0.000496059074049294
"1834","ENSG00000177685","CRACR2B","blue","blue",0.000493259282865959,-0.000493259282865959
"564","ENSG00000112667","DNPH1","turquoise","blue",0.000490971480435525,-0.000490971480435525
"1047","ENSG00000138083","SIX3","turquoise","blue",0.00048518217626097,-0.00048518217626097
"819","ENSG00000128309","MPST","turquoise","blue",0.000482622233908983,-0.000482622233908983
"1467","ENSG00000162994","CLHC1","turquoise","blue",0.000480553708873397,0.000480553708873397
"229","ENSG00000082397","EPB41L3","blue","blue",0.000478363851927419,0.000478363851927419
"43","ENSG00000011566","MAP4K3","blue","blue",0.000474024494610405,0.000474024494610405
"1301","ENSG00000151612","ZNF827","blue","blue",0.000472592360506135,0.000472592360506135
"1643","ENSG00000168397","ATG4B","turquoise","blue",0.000469856998726215,-0.000469856998726215
"402","ENSG00000103994","ZNF106","turquoise","blue",0.000469308668680448,0.000469308668680448
"664","ENSG00000117477","CCDC181","blue","blue",0.000467758031923423,0.000467758031923423
"1808","ENSG00000176165","FOXG1","turquoise","blue",0.000466485081178922,-0.000466485081178922
"2403","ENSG00000283267","FAM237B","blue","blue",0.000464890902467081,0.000464890902467081
"675","ENSG00000118181","RPS25","blue","blue",0.000463669730708181,-0.000463669730708181
"857","ENSG00000130349","MTRES1","blue","blue",0.000458754397080469,0.000458754397080469
"380","ENSG00000102804","TSC22D1","turquoise","blue",0.000456115594776232,0.000456115594776232
"815","ENSG00000128016","ZFP36","turquoise","blue",0.000455999608000857,-0.000455999608000857
"101","ENSG00000049759","NEDD4L","turquoise","blue",0.000455047973431657,0.000455047973431657
"1244","ENSG00000147654","EBAG9","blue","blue",0.000454231600890809,0.000454231600890809
"1932","ENSG00000184164","CRELD2","turquoise","blue",0.000453554831748104,0.000453554831748104
"594","ENSG00000114019","AMOTL2","blue","blue",0.000448706104661596,-0.000448706104661596
"1059","ENSG00000138449","SLC40A1","blue","blue",0.000445550168461219,0.000445550168461219
"2101","ENSG00000198393","ZNF26","turquoise","blue",0.000444577231314391,0.000444577231314391
"179","ENSG00000072422","RHOBTB1","blue","blue",0.000444287906065272,0.000444287906065272
"2189","ENSG00000215114","UBXN2B","turquoise","blue",0.000442829505056925,0.000442829505056925
"146","ENSG00000067836","ROGDI","turquoise","blue",0.000440105768507475,0.000440105768507475
"184","ENSG00000073756","PTGS2","blue","blue",0.00043928262681311,0.00043928262681311
"1069","ENSG00000138709","LARP1B","turquoise","blue",0.000437705245595432,-0.000437705245595432
"2257","ENSG00000233593","LINC02609","blue","blue",0.000435706469511051,-0.000435706469511051
"1095","ENSG00000139921","TMX1","turquoise","blue",0.000432447480819245,0.000432447480819245
"2315","ENSG00000248008","NRAV","blue","blue",0.000431177257563256,0.000431177257563256
"2277","ENSG00000240567","LINC02067","turquoise","blue",0.000431152170679049,0.000431152170679049
"393","ENSG00000103269","RHBDL1","blue","blue",0.000429900816674345,-0.000429900816674345
"2186","ENSG00000214517","PPME1","turquoise","blue",0.000429520838710687,-0.000429520838710687
"1409","ENSG00000159692","CTBP1","turquoise","blue",0.00042452214684443,-0.00042452214684443
"730","ENSG00000121898","CPXM2","turquoise","blue",0.000422912640348528,0.000422912640348528
"1451","ENSG00000162576","MXRA8","turquoise","blue",0.000421587130945774,0.000421587130945774
"667","ENSG00000117616","RSRP1","turquoise","blue",0.000420917057507205,0.000420917057507205
"2397","ENSG00000278916","CEP83-DT","blue","blue",0.00041711041671621,0.00041711041671621
"713","ENSG00000120539","MASTL","blue","blue",0.000417040588850193,-0.000417040588850193
"1892","ENSG00000182568","SATB1","turquoise","blue",0.000416642081409279,0.000416642081409279
"392","ENSG00000103260","METRN","blue","blue",0.000413997374310162,-0.000413997374310162
"587","ENSG00000113615","SEC24A","blue","blue",0.000411429010104309,-0.000411429010104309
"628","ENSG00000115423","DNAH6","blue","blue",0.00040987801825017,0.00040987801825017
"1476","ENSG00000163346","PBXIP1","blue","blue",0.000408559689958657,0.000408559689958657
"2163","ENSG00000206052","DOK6","blue","blue",0.000407348858721368,-0.000407348858721368
"2042","ENSG00000196440","ARMCX4","turquoise","blue",0.000405971303287637,0.000405971303287637
"2106","ENSG00000198498","TMA16","turquoise","blue",0.000403333828455538,-0.000403333828455538
"1304","ENSG00000152127","MGAT5","turquoise","blue",0.000399042293767465,0.000399042293767465
"204","ENSG00000077616","NAALAD2","turquoise","blue",0.000397168813108323,0.000397168813108323
"2092","ENSG00000198055","GRK6","turquoise","blue",0.000392807645289673,-0.000392807645289673
"866","ENSG00000130544","ZNF557","blue","blue",0.000392253891140273,0.000392253891140273
"1739","ENSG00000172403","SYNPO2","blue","blue",0.000389245328785622,0.000389245328785622
"1592","ENSG00000166704","ZNF606","turquoise","blue",0.000387638564336689,0.000387638564336689
"516","ENSG00000110104","CCDC86","blue","blue",0.000387501347187089,-0.000387501347187089
"714","ENSG00000120647","CCDC77","blue","blue",0.000384397242290961,-0.000384397242290961
"1677","ENSG00000169604","ANTXR1","blue","blue",0.000383539995368435,0.000383539995368435
"1181","ENSG00000144524","COPS7B","turquoise","blue",0.000381151319233528,-0.000381151319233528
"592","ENSG00000113916","BCL6","blue","blue",0.000379883472060379,-0.000379883472060379
"2326","ENSG00000250337","PURPL","turquoise","blue",0.00037760037651944,-0.00037760037651944
"1575","ENSG00000166197","NOLC1","blue","blue",0.000373127246309056,-0.000373127246309056
"640","ENSG00000116133","DHCR24","turquoise","blue",0.000372060651961602,0.000372060651961602
"119","ENSG00000058091","CDK14","turquoise","blue",0.000369289441137274,0.000369289441137274
"997","ENSG00000136104","RNASEH2B","turquoise","blue",0.000368934555955834,0.000368934555955834
"2272","ENSG00000237512","UNC5B-AS1","turquoise","blue",0.000368038680145434,-0.000368038680145434
"2030","ENSG00000189159","JPT1","turquoise","blue",0.000366684246704966,-0.000366684246704966
"130","ENSG00000063854","HAGH","turquoise","blue",0.000365255836609826,-0.000365255836609826
"1198","ENSG00000145022","TCTA","blue","blue",0.000361710963440986,0.000361710963440986
"195","ENSG00000075426","FOSL2","blue","blue",0.000360307572361331,-0.000360307572361331
"742","ENSG00000122861","PLAU","turquoise","blue",0.000356117807994223,-0.000356117807994223
"1733","ENSG00000172197","MBOAT1","blue","blue",0.000354231208595819,0.000354231208595819
"2099","ENSG00000198369","SPRED2","turquoise","blue",0.000353262542205743,-0.000353262542205743
"1888","ENSG00000182247","UBE2E2","blue","blue",0.000351973884905765,-0.000351973884905765
"741","ENSG00000122786","CALD1","turquoise","blue",0.000351091778182309,0.000351091778182309
"82","ENSG00000043143","JADE2","turquoise","blue",0.000350961246604004,-0.000350961246604004
"1303","ENSG00000151690","MFSD6","blue","blue",0.000350230040061374,0.000350230040061374
"836","ENSG00000128973","CLN6","turquoise","blue",0.000347417289660124,0.000347417289660124
"2052","ENSG00000196636","SDHAF3","blue","blue",0.000347285346845119,-0.000347285346845119
"1291","ENSG00000150961","SEC24D","blue","blue",0.000345211749323213,-0.000345211749323213
"76","ENSG00000039139","DNAH5","blue","blue",0.000342893051178445,0.000342893051178445
"39","ENSG00000010322","NISCH","blue","blue",0.000342464198570044,0.000342464198570044
"1424","ENSG00000160867","FGFR4","blue","blue",0.000340864044887099,-0.000340864044887099
"849","ENSG00000130005","GAMT","turquoise","blue",0.000336005498575061,-0.000336005498575061
"496","ENSG00000108312","UBTF","turquoise","blue",0.00033096148539745,0.00033096148539745
"306","ENSG00000097046","CDC7","blue","blue",0.000329690357744467,-0.000329690357744467
"1651","ENSG00000168710","AHCYL1","turquoise","blue",0.000327279805779661,-0.000327279805779661
"1161","ENSG00000143612","C1orf43","turquoise","blue",0.000326645770407972,-0.000326645770407972
"75","ENSG00000038274","MAT2B","blue","blue",0.000323973442310151,-0.000323973442310151
"1515","ENSG00000164258","NDUFS4","turquoise","blue",0.000321574794801109,-0.000321574794801109
"1402","ENSG00000159212","CLIC6","blue","blue",0.000320567151394917,-0.000320567151394917
"2044","ENSG00000196458","ZNF605","turquoise","blue",0.00031929910280635,0.00031929910280635
"533","ENSG00000111199","TRPV4","turquoise","blue",0.000317599391436477,-0.000317599391436477
"212","ENSG00000078795","PKD2L2","blue","blue",0.000317013484523496,0.000317013484523496
"1641","ENSG00000168374","ARF4","turquoise","blue",0.000316397384524815,-0.000316397384524815
"729","ENSG00000121871","SLITRK3","blue","blue",0.000315304112532665,0.000315304112532665
"1032","ENSG00000137563","GGH","turquoise","blue",0.000314956737675436,0.000314956737675436
"2354","ENSG00000258733","LINC02328","blue","blue",0.00031329336565752,0.00031329336565752
"1240","ENSG00000147488","ST18","blue","blue",0.000313228557344061,0.000313228557344061
"1372","ENSG00000156049","GNA14","blue","blue",0.000312821661667389,0.000312821661667389
"693","ENSG00000119403","PHF19","turquoise","blue",0.000311608129944018,-0.000311608129944018
"1565","ENSG00000165916","PSMC3","blue","blue",0.000311466127910914,0.000311466127910914
"885","ENSG00000131480","AOC2","turquoise","blue",0.000310660741524222,-0.000310660741524222
"469","ENSG00000106780","MEGF9","turquoise","blue",0.000307870864426276,0.000307870864426276
"478","ENSG00000107560","RAB11FIP2","blue","blue",0.0003044356637316,-0.0003044356637316
"1527","ENSG00000164674","SYTL3","blue","blue",0.000303774083088236,0.000303774083088236
"2232","ENSG00000228672","PROB1","turquoise","blue",0.000302555257427948,-0.000302555257427948
"1284","ENSG00000150756","ATPSCKMT","turquoise","blue",0.000300724459407248,0.000300724459407248
"942","ENSG00000134259","NGF","blue","blue",0.000298606514818647,0.000298606514818647
"670","ENSG00000117640","MTFR1L","blue","blue",0.000297719881411145,0.000297719881411145
"462","ENSG00000106479","ZNF862","blue","blue",0.000297313888975483,-0.000297313888975483
"1585","ENSG00000166473","PKD1L2","blue","blue",0.000296869386089137,-0.000296869386089137
"835","ENSG00000128944","KNSTRN","turquoise","blue",0.00029555004572619,-0.00029555004572619
"1921","ENSG00000183807","FAM162B","blue","blue",0.000293539219472212,-0.000293539219472212
"1264","ENSG00000149016","TUT1","turquoise","blue",0.000293109261388751,-0.000293109261388751
"2370","ENSG00000267680","ZNF224","blue","blue",0.000292414238473079,0.000292414238473079
"1747","ENSG00000172986","GXYLT2","blue","blue",0.000291653286524056,0.000291653286524056
"2205","ENSG00000223959","AFG3L1P","turquoise","blue",0.000290446159174296,0.000290446159174296
"232","ENSG00000083807","SLC27A5","blue","blue",0.000290317909945174,-0.000290317909945174
"1855","ENSG00000179299","NSUN7","blue","blue",0.000288603444893269,-0.000288603444893269
"68","ENSG00000030582","GRN","blue","blue",0.000287614287855428,0.000287614287855428
"2295","ENSG00000243477","NAA80","turquoise","blue",0.000287259836578177,-0.000287259836578177
"2248","ENSG00000231742","LINC01273","blue","blue",0.000286367940360514,-0.000286367940360514
"1989","ENSG00000186591","UBE2H","turquoise","blue",0.000284518390152955,-0.000284518390152955
"1263","ENSG00000148950","IMMP1L","blue","blue",0.000284377571648104,-0.000284377571648104
"556","ENSG00000112365","ZBTB24","blue","blue",0.000283815284308938,0.000283815284308938
"1735","ENSG00000172273","HINFP","turquoise","blue",0.000283308925792058,0.000283308925792058
"740","ENSG00000122778","KIAA1549","blue","blue",0.00028251387248609,0.00028251387248609
"1561","ENSG00000165775","FUNDC2","turquoise","blue",0.000281351715750899,-0.000281351715750899
"1610","ENSG00000167508","MVD","blue","blue",0.000280261646581739,-0.000280261646581739
"1260","ENSG00000148814","LRRC27","blue","blue",0.000280003892725068,0.000280003892725068
"1090","ENSG00000139547","RDH16","blue","blue",0.000278938256103226,-0.000278938256103226
"1334","ENSG00000153347","FAM81B","blue","blue",0.000278406682204122,0.000278406682204122
"74","ENSG00000038002","AGA","turquoise","blue",0.000277159232628783,0.000277159232628783
"522","ENSG00000110583","NAA40","turquoise","blue",0.000275933846534434,0.000275933846534434
"361","ENSG00000101745","ANKRD12","blue","blue",0.000275678004376558,-0.000275678004376558
"2286","ENSG00000242125","SNHG3","blue","blue",0.00027565668611757,-0.00027565668611757
"1671","ENSG00000169432","SCN9A","turquoise","blue",0.000274241949104191,0.000274241949104191
"142","ENSG00000067048","DDX3Y","turquoise","blue",0.000272374776169596,-0.000272374776169596
"1410","ENSG00000159720","ATP6V0D1","blue","blue",0.000271188347660188,0.000271188347660188
"530","ENSG00000111110","PPM1H","blue","blue",0.000271140730224761,0.000271140730224761
"1946","ENSG00000184985","SORCS2","blue","blue",0.000270486279685794,-0.000270486279685794
"1094","ENSG00000139865","TTC6","turquoise","blue",0.000270387047957371,0.000270387047957371
"1920","ENSG00000183779","ZNF703","turquoise","blue",0.000268895949272678,-0.000268895949272678
"1961","ENSG00000185621","LMLN","turquoise","blue",0.000268451936357478,0.000268451936357478
"1442","ENSG00000162236","STX5","turquoise","blue",0.00026667502552147,-0.00026667502552147
"1770","ENSG00000173905","GOLIM4","blue","blue",0.000265735559830535,0.000265735559830535
"1802","ENSG00000175832","ETV4","turquoise","blue",0.000265553066473072,-0.000265553066473072
"1949","ENSG00000185049","NELFA","turquoise","blue",0.000265365747367545,-0.000265365747367545
"1050","ENSG00000138107","ACTR1A","turquoise","blue",0.000265350439148915,-0.000265350439148915
"1399","ENSG00000159082","SYNJ1","blue","blue",0.000264338564572633,0.000264338564572633
"638","ENSG00000116016","EPAS1","turquoise","blue",0.000263923599936061,0.000263923599936061
"984","ENSG00000135709","KIAA0513","blue","blue",0.000263186373266294,0.000263186373266294
"666","ENSG00000117592","PRDX6","blue","blue",0.000261718773108953,-0.000261718773108953
"1646","ENSG00000168575","SLC20A2","blue","blue",0.000261519092945746,0.000261519092945746
"464","ENSG00000106537","TSPAN13","turquoise","blue",0.000260699891241689,0.000260699891241689
"2181","ENSG00000213585","VDAC1","turquoise","blue",0.00026013133128183,-0.00026013133128183
"1837","ENSG00000178033","CALHM5","blue","blue",0.000257499482515139,0.000257499482515139
"2027","ENSG00000189050","RNFT1","turquoise","blue",0.000257212781839277,0.000257212781839277
"1184","ENSG00000144596","GRIP2","turquoise","blue",0.00025661720501015,-0.00025661720501015
"1026","ENSG00000137266","SLC22A23","blue","blue",0.000255125563424622,-0.000255125563424622
"1722","ENSG00000171522","PTGER4","turquoise","blue",0.00025437046120439,0.00025437046120439
"268","ENSG00000089351","GRAMD1A","turquoise","blue",0.000251986396991331,-0.000251986396991331
"2265","ENSG00000235706","DICER1-AS1","turquoise","blue",0.000251443710491672,-0.000251443710491672
"985","ENSG00000135778","NTPCR","turquoise","blue",0.000250230805860361,-0.000250230805860361
"2100","ENSG00000198380","GFPT1","turquoise","blue",0.000249110644041812,-0.000249110644041812
"1945","ENSG00000184900","SUMO3","turquoise","blue",0.000248673736611161,-0.000248673736611161
"433","ENSG00000105289","TJP3","blue","blue",0.000247157565316494,-0.000247157565316494
"2185","ENSG00000214113","LYRM4","turquoise","blue",0.000244777837659494,-0.000244777837659494
"1937","ENSG00000184508","HDDC3","blue","blue",0.00024463784812892,-0.00024463784812892
"992","ENSG00000136003","ISCU","blue","blue",0.000244569608882224,-0.000244569608882224
"1608","ENSG00000167380","ZNF226","turquoise","blue",0.000243627051091031,-0.000243627051091031
"1140","ENSG00000142449","FBN3","blue","blue",0.000243135948796747,0.000243135948796747
"10","ENSG00000004799","PDK4","blue","blue",0.000243130974682518,0.000243130974682518
"769","ENSG00000124664","SPDEF","blue","blue",0.00024282346539407,-0.00024282346539407
"1395","ENSG00000158711","ELK4","blue","blue",0.000241776777892669,-0.000241776777892669
"965","ENSG00000135002","RFK","blue","blue",0.000241361918355651,-0.000241361918355651
"336","ENSG00000100599","RIN3","blue","blue",0.000240255962971221,0.000240255962971221
"2317","ENSG00000248329","APELA","turquoise","blue",0.000238646353937715,0.000238646353937715
"1570","ENSG00000166037","CEP57","blue","blue",0.000237417723665819,-0.000237417723665819
"1261","ENSG00000148824","MTG1","turquoise","blue",0.000235583773268525,0.000235583773268525
"1305","ENSG00000152154","TMEM178A","turquoise","blue",0.000234021775955502,0.000234021775955502
"2037","ENSG00000196199","MPHOSPH8","blue","blue",0.000233948829695108,0.000233948829695108
"1551","ENSG00000165434","PGM2L1","blue","blue",0.000233373347348063,0.000233373347348063
"59","ENSG00000025156","HSF2","turquoise","blue",0.000232930466473791,-0.000232930466473791
"395","ENSG00000103335","PIEZO1","blue","blue",0.000231509600746009,0.000231509600746009
"1483","ENSG00000163485","ADORA1","blue","blue",0.000229341670605686,-0.000229341670605686
"305","ENSG00000097021","ACOT7","blue","blue",0.000229049654068014,-0.000229049654068014
"1654","ENSG00000168785","TSPAN5","blue","blue",0.00022873010180236,-0.00022873010180236
"1440","ENSG00000162086","ZNF75A","turquoise","blue",0.000228405910957469,0.000228405910957469
"266","ENSG00000089327","FXYD5","turquoise","blue",0.000227776361235934,-0.000227776361235934
"659","ENSG00000117335","CD46","blue","blue",0.000226746171597775,0.000226746171597775
"1349","ENSG00000154359","LONRF1","blue","blue",0.000223381390609734,-0.000223381390609734
"94","ENSG00000048649","RSF1","turquoise","blue",0.000222522903237311,0.000222522903237311
"398","ENSG00000103510","KAT8","turquoise","blue",0.00022184972262114,-0.00022184972262114
"535","ENSG00000111262","KCNA1","blue","blue",0.000220830038488951,-0.000220830038488951
"1786","ENSG00000174804","FZD4","blue","blue",0.000220334624022718,0.000220334624022718
"1086","ENSG00000139291","TMEM19","turquoise","blue",0.000220053730718671,0.000220053730718671
"1869","ENSG00000180626","ZNF594","turquoise","blue",0.00021923698894891,0.00021923698894891
"615","ENSG00000114942","EEF1B2","blue","blue",0.000218289623902631,-0.000218289623902631
"1229","ENSG00000146700","SSC4D","blue","blue",0.000217853048631273,-0.000217853048631273
"946","ENSG00000134313","KIDINS220","turquoise","blue",0.000217732050403107,0.000217732050403107
"871","ENSG00000130766","SESN2","blue","blue",0.000217362541119366,-0.000217362541119366
"1359","ENSG00000155096","AZIN1","turquoise","blue",0.000216512172533523,-0.000216512172533523
"2314","ENSG00000247809","NR2F2-AS1","turquoise","blue",0.000214286430044293,0.000214286430044293
"1573","ENSG00000166145","SPINT1","turquoise","blue",0.000213580927916027,-0.000213580927916027
"1734","ENSG00000172270","BSG","turquoise","blue",0.000209677432837822,-0.000209677432837822
"1121","ENSG00000141480","ARRB2","turquoise","blue",0.000208915892793432,-0.000208915892793432
"1236","ENSG00000147364","FBXO25","turquoise","blue",0.000206673522420465,0.000206673522420465
"2352","ENSG00000258545","RHOXF1-AS1","blue","blue",0.000206350617881652,0.000206350617881652
"2014","ENSG00000188385","JAKMIP3","blue","blue",0.000204958684506996,0.000204958684506996
"2045","ENSG00000196470","SIAH1","turquoise","blue",0.00020417916202184,0.00020417916202184
"789","ENSG00000125843","AP5S1","turquoise","blue",0.000203965300028483,0.000203965300028483
"103","ENSG00000051382","PIK3CB","blue","blue",0.000203925501952206,-0.000203925501952206
"1465","ENSG00000162975","KCNF1","blue","blue",0.000201716438583004,0.000201716438583004
"401","ENSG00000103591","AAGAB","turquoise","blue",0.000200358446437737,-0.000200358446437737
"1060","ENSG00000138468","SENP7","turquoise","blue",0.000199869714391027,0.000199869714391027
"2133","ENSG00000203965","EFCAB7","turquoise","blue",0.000199466935388823,0.000199466935388823
"806","ENSG00000127084","FGD3","blue","blue",0.000199406569712626,0.000199406569712626
"1882","ENSG00000182103","FAM181B","turquoise","blue",0.000199364559449469,-0.000199364559449469
"865","ENSG00000130540","SULT4A1","blue","blue",0.000198581249085851,-0.000198581249085851
"1400","ENSG00000159140","SON","turquoise","blue",0.000198218020206369,0.000198218020206369
"90","ENSG00000047648","ARHGAP6","turquoise","blue",0.000195872570563125,-0.000195872570563125
"1450","ENSG00000162551","ALPL","turquoise","blue",0.000194773988746858,-0.000194773988746858
"2383","ENSG00000270885","RASL10B","turquoise","blue",0.000193284838118627,-0.000193284838118627
"1548","ENSG00000165275","TRMT10B","blue","blue",0.000192753910217227,0.000192753910217227
"333","ENSG00000100503","NIN","turquoise","blue",0.000191783111992368,0.000191783111992368
"208","ENSG00000078142","PIK3C3","turquoise","blue",0.000191300028431564,0.000191300028431564
"700","ENSG00000119686","FLVCR2","turquoise","blue",0.000190275709796406,0.000190275709796406
"152","ENSG00000069535","MAOB","blue","blue",0.000190127521921139,-0.000190127521921139
"1600","ENSG00000166888","STAT6","blue","blue",0.000189388367242871,0.000189388367242871
"1577","ENSG00000166225","FRS2","blue","blue",0.000189214712921869,0.000189214712921869
"1632","ENSG00000168038","ULK4","blue","blue",0.00018874644948144,0.00018874644948144
"983","ENSG00000135677","GNS","blue","blue",0.000188112626195055,0.000188112626195055
"986","ENSG00000135829","DHX9","turquoise","blue",0.000188104836149846,0.000188104836149846
"728","ENSG00000121743","GJA3","blue","blue",0.00018375783848436,-0.00018375783848436
"2","ENSG00000001497","LAS1L","turquoise","blue",0.000182252825917623,-0.000182252825917623
"171","ENSG00000071243","ING3","turquoise","blue",0.000180162300595277,0.000180162300595277
"801","ENSG00000126778","SIX1","blue","blue",0.000179625901152545,-0.000179625901152545
"1744","ENSG00000172840","PDP2","turquoise","blue",0.000179413377999493,-0.000179413377999493
"1574","ENSG00000166171","DPCD","blue","blue",0.00017820102508366,0.00017820102508366
"2041","ENSG00000196396","PTPN1","turquoise","blue",0.000178163375725747,-0.000178163375725747
"510","ENSG00000109654","TRIM2","turquoise","blue",0.000177849375272856,0.000177849375272856
"1331","ENSG00000153250","RBMS1","turquoise","blue",0.000177332407545545,0.000177332407545545
"1455","ENSG00000162643","DNAI3","blue","blue",0.000176630647671829,0.000176630647671829
"591","ENSG00000113811","SELENOK","turquoise","blue",0.000176128632241517,-0.000176128632241517
"1569","ENSG00000166033","HTRA1","turquoise","blue",0.000175632494306907,-0.000175632494306907
"29","ENSG00000007237","GAS7","blue","blue",0.000175053030090752,0.000175053030090752
"702","ENSG00000119772","DNMT3A","blue","blue",0.000174066070521236,-0.000174066070521236
"1195","ENSG00000144824","PHLDB2","blue","blue",0.000173921099265448,0.000173921099265448
"1966","ENSG00000185838","GNB1L","turquoise","blue",0.000172682774070244,-0.000172682774070244
"555","ENSG00000112305","SMAP1","blue","blue",0.000171568499237291,0.000171568499237291
"773","ENSG00000124786","SLC35B3","turquoise","blue",0.000170207040817532,0.000170207040817532
"432","ENSG00000105287","PRKD2","turquoise","blue",0.000169951781093175,-0.000169951781093175
"1179","ENSG00000144401","METTL21A","blue","blue",0.000168821491624631,-0.000168821491624631
"500","ENSG00000108784","NAGLU","blue","blue",0.000168513955201999,0.000168513955201999
"2141","ENSG00000204394","VARS1","turquoise","blue",0.000168212264280852,-0.000168212264280852
"2276","ENSG00000239701","RPL37P20","blue","blue",0.000166688080678984,-0.000166688080678984
"904","ENSG00000132432","SEC61G","turquoise","blue",0.000165484894695829,-0.000165484894695829
"1067","ENSG00000138674","SEC31A","turquoise","blue",0.000165206610259921,-0.000165206610259921
"434","ENSG00000105323","HNRNPUL1","blue","blue",0.000165019053421962,-0.000165019053421962
"2038","ENSG00000196218","RYR1","blue","blue",0.000161453213663843,0.000161453213663843
"344","ENSG00000100918","REC8","turquoise","blue",0.000159976037440457,0.000159976037440457
"1902","ENSG00000182968","SOX1","turquoise","blue",0.000159403086728621,-0.000159403086728621
"1944","ENSG00000184897","H1-10","turquoise","blue",0.00015928534895087,-0.00015928534895087
"2258","ENSG00000233608","TWIST2","turquoise","blue",0.000159285281568977,-0.000159285281568977
"360","ENSG00000101489","CELF4","blue","blue",0.000158702069670267,0.000158702069670267
"1110","ENSG00000140943","MBTPS1","turquoise","blue",0.000157084822041373,0.000157084822041373
"855","ENSG00000130309","COLGALT1","turquoise","blue",0.000156626350530705,-0.000156626350530705
"2309","ENSG00000247077","PGAM5","turquoise","blue",0.000156607599586056,-0.000156607599586056
"1630","ENSG00000168016","TRANK1","turquoise","blue",0.000156597372253173,-0.000156597372253173
"1322","ENSG00000152954","NRSN1","blue","blue",0.000155614947353788,0.000155614947353788
"933","ENSG00000134001","EIF2S1","turquoise","blue",0.000155176397889574,-0.000155176397889574
"408","ENSG00000104324","CPQ","blue","blue",0.000154858145396746,0.000154858145396746
"1425","ENSG00000160888","IER2","turquoise","blue",0.000154728092350536,-0.000154728092350536
"2162","ENSG00000205838","TTC23L","blue","blue",0.000154519883158657,0.000154519883158657
"668","ENSG00000117625","RCOR3","turquoise","blue",0.00015378557634682,0.00015378557634682
"881","ENSG00000131408","NR1H2","turquoise","blue",0.000152927688399749,-0.000152927688399749
"1507","ENSG00000164134","NAA15","turquoise","blue",0.000151735008945233,-0.000151735008945233
"1","ENSG00000000457","SCYL3","turquoise","blue",0.000151575730387801,0.000151575730387801
"716","ENSG00000120725","SIL1","blue","blue",0.000151125278742781,-0.000151125278742781
"2283","ENSG00000241829","RPL21P54","blue","blue",0.000150774738245377,0.000150774738245377
"807","ENSG00000127184","COX7C","blue","blue",0.000150282755293055,-0.000150282755293055
"2329","ENSG00000250722","SELENOP","blue","blue",0.000150128678227944,0.000150128678227944
"1980","ENSG00000186288","PABPC1L2A","blue","blue",0.00014999058519588,-0.00014999058519588
"1225","ENSG00000146574","CCZ1B","blue","blue",0.000149255097724634,-0.000149255097724634
"3","ENSG00000001626","CFTR","turquoise","blue",0.000148503674594977,0.000148503674594977
"1232","ENSG00000146733","PSPH","turquoise","blue",0.000147458809307083,-0.000147458809307083
"1836","ENSG00000177990","DPY19L2","turquoise","blue",0.000147397505573603,0.000147397505573603
"2088","ENSG00000197959","DNM3","blue","blue",0.000146462732271752,0.000146462732271752
"2390","ENSG00000273297","LINC03060","blue","blue",0.000146153239462247,0.000146153239462247
"1625","ENSG00000167912","TOX-DT","turquoise","blue",0.000146068856561309,0.000146068856561309
"428","ENSG00000105146","AURKC","blue","blue",0.000145775415278622,-0.000145775415278622
"1361","ENSG00000155158","TTC39B","blue","blue",0.000145539683946747,-0.000145539683946747
