"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042692","GO:0042692","muscle cell differentiation","30/529","435/20772",9.00837250718208e-07,4.0234236366288e-05,3.18312464547409e-05,"ENSG00000069667/ENSG00000070193/ENSG00000081189/ENSG00000103335/ENSG00000114315/ENSG00000114861/ENSG00000116741/ENSG00000116962/ENSG00000117152/ENSG00000124006/ENSG00000125378/ENSG00000127578/ENSG00000128872/ENSG00000131477/ENSG00000132429/ENSG00000134853/ENSG00000135298/ENSG00000141052/ENSG00000148814/ENSG00000148848/ENSG00000151617/ENSG00000157227/ENSG00000157404/ENSG00000164690/ENSG00000164976/ENSG00000169245/ENSG00000171476/ENSG00000183023/ENSG00000184058/ENSG00000196218",30
"GO:0001655","GO:0001655","urogenital system development","11/529","68/20772",1.08731548573456e-06,4.80570792288721e-05,3.80202750439419e-05,"ENSG00000070193/ENSG00000104332/ENSG00000111087/ENSG00000114251/ENSG00000125378/ENSG00000129514/ENSG00000132386/ENSG00000133216/ENSG00000164690/ENSG00000182580/ENSG00000185920",11
"GO:0048675","GO:0048675","axon extension","15/529","130/20772",1.15806807049432e-06,5.06565239495606e-05,4.00768212350122e-05,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000091129/ENSG00000092421/ENSG00000099250/ENSG00000106689/ENSG00000112902/ENSG00000114251/ENSG00000124205/ENSG00000145147/ENSG00000151617/ENSG00000170381/ENSG00000187122/ENSG00000196338",15
"GO:0031016","GO:0031016","pancreas development","12/529","83/20772",1.23088500483811e-06,5.32922966890624e-05,4.21621082752819e-05,"ENSG00000010310/ENSG00000070193/ENSG00000105976/ENSG00000114251/ENSG00000114315/ENSG00000124766/ENSG00000125378/ENSG00000125798/ENSG00000125820/ENSG00000148737/ENSG00000154099/ENSG00000164690",12
"GO:0001558","GO:0001558","regulation of cell growth","31/529","469/20772",1.45608269514031e-06,6.21953057999717e-05,4.92057085220511e-05,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000091129/ENSG00000092421/ENSG00000092969/ENSG00000099250/ENSG00000101349/ENSG00000101665/ENSG00000103175/ENSG00000104205/ENSG00000104332/ENSG00000105605/ENSG00000112902/ENSG00000114251/ENSG00000114737/ENSG00000114861/ENSG00000116741/ENSG00000117152/ENSG00000122641/ENSG00000134533/ENSG00000138193/ENSG00000141052/ENSG00000145147/ENSG00000146674/ENSG00000157227/ENSG00000162998/ENSG00000170381/ENSG00000171517/ENSG00000187122/ENSG00000197380",31
"GO:0032835","GO:0032835","glomerulus development","11/529","70/20772",1.46583327362648e-06,6.21953057999717e-05,4.92057085220511e-05,"ENSG00000054598/ENSG00000081189/ENSG00000114315/ENSG00000116962/ENSG00000125378/ENSG00000134853/ENSG00000138193/ENSG00000151490/ENSG00000151617/ENSG00000170962/ENSG00000196562",11
"GO:0021879","GO:0021879","forebrain neuron differentiation","9/529","45/20772",1.64879621879078e-06,6.85866897679341e-05,5.42622408846625e-05,"ENSG00000099250/ENSG00000114315/ENSG00000122641/ENSG00000136352/ENSG00000139352/ENSG00000168505/ENSG00000170381/ENSG00000171540/ENSG00000176165",9
"GO:0048483","GO:0048483","autonomic nervous system development","9/529","45/20772",1.64879621879078e-06,6.85866897679341e-05,5.42622408846625e-05,"ENSG00000099250/ENSG00000114315/ENSG00000124766/ENSG00000139352/ENSG00000144476/ENSG00000146013/ENSG00000151617/ENSG00000168505/ENSG00000184058",9
"GO:0051962","GO:0051962","positive regulation of nervous system development","24/529","312/20772",1.71758557314547e-06,7.07545202607399e-05,5.59773162264782e-05,"ENSG00000065320/ENSG00000099250/ENSG00000101463/ENSG00000112902/ENSG00000114315/ENSG00000121871/ENSG00000124006/ENSG00000125820/ENSG00000132386/ENSG00000133216/ENSG00000135298/ENSG00000136603/ENSG00000139352/ENSG00000145147/ENSG00000154928/ENSG00000157404/ENSG00000164690/ENSG00000171517/ENSG00000171540/ENSG00000176165/ENSG00000182580/ENSG00000185070/ENSG00000189431/ENSG00000196338",24
"GO:0048738","GO:0048738","cardiac muscle tissue development","21/529","252/20772",2.16552373470434e-06,8.83492039072164e-05,6.98973197365601e-05,"ENSG00000054598/ENSG00000081189/ENSG00000092969/ENSG00000101665/ENSG00000107831/ENSG00000111087/ENSG00000114251/ENSG00000114861/ENSG00000116741/ENSG00000117152/ENSG00000124006/ENSG00000125378/ENSG00000134853/ENSG00000141052/ENSG00000148814/ENSG00000151617/ENSG00000171476/ENSG00000173706/ENSG00000181744/ENSG00000183023/ENSG00000183873",21
"GO:0060411","GO:0060411","cardiac septum morphogenesis","11/529","73/20772",2.25024639963024e-06,8.95701246573444e-05,7.08632490745802e-05,"ENSG00000092969/ENSG00000099250/ENSG00000101665/ENSG00000107831/ENSG00000114251/ENSG00000114315/ENSG00000124766/ENSG00000125378/ENSG00000145147/ENSG00000180340/ENSG00000184058",11
"GO:0030317","GO:0030317","flagellated sperm motility","15/529","137/20772",2.25877995247133e-06,8.95701246573444e-05,7.08632490745802e-05,"ENSG00000039139/ENSG00000077327/ENSG00000092850/ENSG00000120051/ENSG00000129295/ENSG00000145491/ENSG00000151023/ENSG00000152582/ENSG00000158023/ENSG00000166596/ENSG00000181378/ENSG00000188316/ENSG00000188596/ENSG00000197748/ENSG00000206530",15
"GO:0097722","GO:0097722","sperm motility","15/529","137/20772",2.25877995247133e-06,8.95701246573444e-05,7.08632490745802e-05,"ENSG00000039139/ENSG00000077327/ENSG00000092850/ENSG00000120051/ENSG00000129295/ENSG00000145491/ENSG00000151023/ENSG00000152582/ENSG00000158023/ENSG00000166596/ENSG00000181378/ENSG00000188316/ENSG00000188596/ENSG00000197748/ENSG00000206530",15
"GO:0048640","GO:0048640","negative regulation of developmental growth","14/529","121/20772",2.5401138660165e-06,9.97935475324816e-05,7.89514923852498e-05,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000092421/ENSG00000099250/ENSG00000112902/ENSG00000114251/ENSG00000114861/ENSG00000116741/ENSG00000117152/ENSG00000125378/ENSG00000170381/ENSG00000185920/ENSG00000187122",14
"GO:1904888","GO:1904888","cranial skeletal system development","11/529","74/20772",2.58320732774108e-06,0.000100555492583536,7.95543038934457e-05,"ENSG00000092969/ENSG00000107831/ENSG00000122691/ENSG00000124813/ENSG00000125378/ENSG00000134853/ENSG00000151617/ENSG00000157227/ENSG00000164946/ENSG00000178919/ENSG00000184058",11
"GO:0034329","GO:0034329","cell junction assembly","31/529","483/20772",2.68122549568732e-06,0.00010342217980183,8.18222785238933e-05,"ENSG00000039068/ENSG00000044524/ENSG00000046653/ENSG00000065320/ENSG00000081138/ENSG00000081189/ENSG00000082397/ENSG00000091129/ENSG00000099250/ENSG00000101463/ENSG00000101665/ENSG00000104332/ENSG00000114251/ENSG00000121871/ENSG00000131477/ENSG00000133216/ENSG00000135298/ENSG00000151490/ENSG00000154928/ENSG00000157227/ENSG00000162105/ENSG00000163251/ENSG00000165376/ENSG00000171476/ENSG00000172260/ENSG00000182580/ENSG00000185070/ENSG00000187122/ENSG00000196338/ENSG00000197959/ENSG00000253958",31
"GO:0008038","GO:0008038","neuron recognition","9/529","48/20772",2.91567417106409e-06,0.000111452301872297,8.81752956996054e-05,"ENSG00000044524/ENSG00000091129/ENSG00000095713/ENSG00000099250/ENSG00000112902/ENSG00000133216/ENSG00000176165/ENSG00000182580/ENSG00000183715",9
"GO:0035050","GO:0035050","embryonic heart tube development","12/529","90/20772",2.96208545890391e-06,0.000112215433947583,8.87790463199678e-05,"ENSG00000054598/ENSG00000081189/ENSG00000107831/ENSG00000114251/ENSG00000114315/ENSG00000133816/ENSG00000139445/ENSG00000151617/ENSG00000154099/ENSG00000164093/ENSG00000164690/ENSG00000248329",12
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","12/529","91/20772",3.33428330484548e-06,0.000125197912057162,9.90501114033743e-05,"ENSG00000106689/ENSG00000111087/ENSG00000114251/ENSG00000138083/ENSG00000139352/ENSG00000148704/ENSG00000164690/ENSG00000171540/ENSG00000176165/ENSG00000188906/ENSG00000189431/ENSG00000198846",12
"GO:0030517","GO:0030517","negative regulation of axon extension","9/529","49/20772",3.49184175069202e-06,0.000127802440475808,0.000101110679553283,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000092421/ENSG00000099250/ENSG00000112902/ENSG00000114251/ENSG00000170381/ENSG00000187122",9
"GO:0030850","GO:0030850","prostate gland development","9/529","49/20772",3.49184175069202e-06,0.000127802440475808,0.000101110679553283,"ENSG00000070193/ENSG00000104332/ENSG00000111087/ENSG00000114251/ENSG00000125378/ENSG00000129514/ENSG00000132386/ENSG00000164690/ENSG00000185920",9
"GO:0010721","GO:0010721","negative regulation of cell development","24/529","325/20772",3.49400968540978e-06,0.000127802440475808,0.000101110679553283,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000092421/ENSG00000099250/ENSG00000101665/ENSG00000104332/ENSG00000106689/ENSG00000112902/ENSG00000114251/ENSG00000114315/ENSG00000122641/ENSG00000125378/ENSG00000133216/ENSG00000135144/ENSG00000137561/ENSG00000148704/ENSG00000152154/ENSG00000162998/ENSG00000164690/ENSG00000170381/ENSG00000187122/ENSG00000204103/ENSG00000213694",24
"GO:0003281","GO:0003281","ventricular septum development","11/529","77/20772",3.85488311801602e-06,0.000139797171536256,0.000110600290268584,"ENSG00000092969/ENSG00000101665/ENSG00000103449/ENSG00000114251/ENSG00000114315/ENSG00000124766/ENSG00000125378/ENSG00000137868/ENSG00000145147/ENSG00000173706/ENSG00000180340",11
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","25/529","351/20772",4.16698508953348e-06,0.000149834896058395,0.000118541618648727,"ENSG00000065717/ENSG00000070193/ENSG00000101222/ENSG00000101311/ENSG00000103449/ENSG00000104332/ENSG00000104953/ENSG00000104964/ENSG00000111087/ENSG00000112902/ENSG00000114251/ENSG00000122870/ENSG00000124766/ENSG00000147257/ENSG00000148737/ENSG00000151490/ENSG00000162998/ENSG00000164690/ENSG00000165879/ENSG00000180730/ENSG00000187123/ENSG00000188906/ENSG00000196562/ENSG00000197380/ENSG00000269113",25
"GO:0044458","GO:0044458","motile cilium assembly","10/529","64/20772",4.64651778772314e-06,0.000165673739271507,0.000131072492039355,"ENSG00000004838/ENSG00000077327/ENSG00000120051/ENSG00000129295/ENSG00000152582/ENSG00000154099/ENSG00000181378/ENSG00000188596/ENSG00000197748/ENSG00000206530",10
"GO:1901888","GO:1901888","regulation of cell junction assembly","20/529","244/20772",4.84294755957723e-06,0.000171238554127385,0.000135475085679752,"ENSG00000044524/ENSG00000046653/ENSG00000065320/ENSG00000081189/ENSG00000099250/ENSG00000101463/ENSG00000104332/ENSG00000114251/ENSG00000121871/ENSG00000133216/ENSG00000135298/ENSG00000154928/ENSG00000157227/ENSG00000163251/ENSG00000171476/ENSG00000172260/ENSG00000182580/ENSG00000185070/ENSG00000187122/ENSG00000196338",20
"GO:0042472","GO:0042472","inner ear morphogenesis","13/529","111/20772",5.04475879534804e-06,0.000176900095608775,0.000139954204422487,"ENSG00000065320/ENSG00000070193/ENSG00000104313/ENSG00000107831/ENSG00000114251/ENSG00000133216/ENSG00000162998/ENSG00000163666/ENSG00000168505/ENSG00000176165/ENSG00000180340/ENSG00000184058/ENSG00000204103",13
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","21/529","267/20772",5.38309232929699e-06,0.000187216891419731,0.000148116319569699,"ENSG00000065717/ENSG00000070193/ENSG00000101311/ENSG00000104332/ENSG00000104953/ENSG00000104964/ENSG00000111087/ENSG00000112902/ENSG00000114251/ENSG00000122870/ENSG00000124766/ENSG00000147257/ENSG00000148737/ENSG00000151490/ENSG00000162998/ENSG00000164690/ENSG00000165879/ENSG00000187123/ENSG00000188906/ENSG00000196562/ENSG00000197380",21
"GO:0007416","GO:0007416","synapse assembly","18/529","207/20772",6.35370282943739e-06,0.000219176919555308,0.00017340144050557,"ENSG00000039068/ENSG00000065320/ENSG00000081189/ENSG00000091129/ENSG00000101463/ENSG00000114251/ENSG00000121871/ENSG00000133216/ENSG00000135298/ENSG00000154928/ENSG00000162105/ENSG00000163251/ENSG00000172260/ENSG00000182580/ENSG00000185070/ENSG00000187122/ENSG00000196338/ENSG00000197959",18
"GO:0048546","GO:0048546","digestive tract morphogenesis","9/529","53/20772",6.88113684970582e-06,0.000235456964945982,0.000186281370235245,"ENSG00000070193/ENSG00000104332/ENSG00000111087/ENSG00000114251/ENSG00000125378/ENSG00000134853/ENSG00000137868/ENSG00000164690/ENSG00000182580",9
"GO:0010977","GO:0010977","negative regulation of neuron projection development","15/529","150/20772",6.98097239186203e-06,0.000236962126869365,0.000187472176485457,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000092421/ENSG00000099250/ENSG00000112902/ENSG00000114251/ENSG00000114315/ENSG00000133216/ENSG00000145147/ENSG00000151490/ENSG00000170381/ENSG00000187122/ENSG00000188906/ENSG00000197959",15
"GO:0061309","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","5/529","12/20772",7.179532663188e-06,0.000241767913411958,0.000191274266189695,"ENSG00000114315/ENSG00000122691/ENSG00000125378/ENSG00000151617/ENSG00000164093",5
"GO:1990138","GO:1990138","neuron projection extension","17/529","189/20772",7.30387989743e-06,0.000244018601612563,0.000193054894263608,"ENSG00000039068/ENSG00000065320/ENSG00000077327/ENSG00000089820/ENSG00000091129/ENSG00000092421/ENSG00000099250/ENSG00000105605/ENSG00000106689/ENSG00000112902/ENSG00000114251/ENSG00000124205/ENSG00000145147/ENSG00000151617/ENSG00000170381/ENSG00000187122/ENSG00000196338",17
"GO:0021872","GO:0021872","forebrain generation of neurons","9/529","54/20772",8.07295031370092e-06,0.00026760568891432,0.000211715777552568,"ENSG00000099250/ENSG00000114315/ENSG00000122641/ENSG00000136352/ENSG00000139352/ENSG00000168505/ENSG00000170381/ENSG00000171540/ENSG00000176165",9
"GO:0035051","GO:0035051","cardiocyte differentiation","16/529","171/20772",8.19002950293138e-06,0.000269382133185565,0.000213121208362694,"ENSG00000081189/ENSG00000092969/ENSG00000114315/ENSG00000114861/ENSG00000116741/ENSG00000117152/ENSG00000122641/ENSG00000122691/ENSG00000124006/ENSG00000125378/ENSG00000134853/ENSG00000141052/ENSG00000148814/ENSG00000151617/ENSG00000164093/ENSG00000183023",16
"GO:0007517","GO:0007517","muscle organ development","25/529","367/20772",9.05140474664074e-06,0.000295423925692282,0.000233724127425404,"ENSG00000036672/ENSG00000054598/ENSG00000081189/ENSG00000092969/ENSG00000101665/ENSG00000107831/ENSG00000114251/ENSG00000117318/ENSG00000122691/ENSG00000125378/ENSG00000132429/ENSG00000137868/ENSG00000138435/ENSG00000141052/ENSG00000148704/ENSG00000151617/ENSG00000154928/ENSG00000164690/ENSG00000164976/ENSG00000169245/ENSG00000173706/ENSG00000179627/ENSG00000180340/ENSG00000184058/ENSG00000196218",25
"GO:0048638","GO:0048638","regulation of developmental growth","24/529","346/20772",1.00990358551149e-05,0.000327100833078262,0.00025878525787032,"ENSG00000039068/ENSG00000054598/ENSG00000065320/ENSG00000081189/ENSG00000089820/ENSG00000091129/ENSG00000092421/ENSG00000099250/ENSG00000101665/ENSG00000105605/ENSG00000107831/ENSG00000111087/ENSG00000112902/ENSG00000114251/ENSG00000114861/ENSG00000116741/ENSG00000117152/ENSG00000125378/ENSG00000170381/ENSG00000171476/ENSG00000171517/ENSG00000185920/ENSG00000187122/ENSG00000197406",24
"GO:0060412","GO:0060412","ventricular septum morphogenesis","8/529","43/20772",1.1100485002538e-05,0.000356813317164914,0.000282292238222437,"ENSG00000092969/ENSG00000101665/ENSG00000114251/ENSG00000114315/ENSG00000124766/ENSG00000125378/ENSG00000145147/ENSG00000180340",8
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","25/529","372/20772",1.14125422994777e-05,0.000362476881454987,0.00028677295730676,"ENSG00000049323/ENSG00000070193/ENSG00000090539/ENSG00000092421/ENSG00000099250/ENSG00000101311/ENSG00000101665/ENSG00000104332/ENSG00000109072/ENSG00000114251/ENSG00000114315/ENSG00000124225/ENSG00000124813/ENSG00000125378/ENSG00000127578/ENSG00000136352/ENSG00000136603/ENSG00000141052/ENSG00000145147/ENSG00000147257/ENSG00000151388/ENSG00000164161/ENSG00000168843/ENSG00000180730/ENSG00000196562",25
"GO:0042391","GO:0042391","regulation of membrane potential","29/529","469/20772",1.14475376184229e-05,0.000362476881454987,0.00028677295730676,"ENSG00000080493/ENSG00000081189/ENSG00000088836/ENSG00000091129/ENSG00000101665/ENSG00000101986/ENSG00000103335/ENSG00000109738/ENSG00000116329/ENSG00000117152/ENSG00000121361/ENSG00000132429/ENSG00000135519/ENSG00000138435/ENSG00000140015/ENSG00000144847/ENSG00000152315/ENSG00000152578/ENSG00000152642/ENSG00000163873/ENSG00000164418/ENSG00000182255/ENSG00000182256/ENSG00000183023/ENSG00000183873/ENSG00000184261/ENSG00000184408/ENSG00000188906/ENSG00000196338",29
"GO:0050771","GO:0050771","negative regulation of axonogenesis","10/529","71/20772",1.20778354200631e-05,0.000379601893980206,0.000300321381322271,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000092421/ENSG00000099250/ENSG00000112902/ENSG00000114251/ENSG00000133216/ENSG00000170381/ENSG00000187122",10
"GO:0060428","GO:0060428","lung epithelium development","8/529","44/20772",1.32674302700624e-05,0.000413924313499078,0.000327475504111679,"ENSG00000070193/ENSG00000125378/ENSG00000129514/ENSG00000136352/ENSG00000137868/ENSG00000139352/ENSG00000151090/ENSG00000164690",8
"GO:0051963","GO:0051963","regulation of synapse assembly","13/529","122/20772",1.43071347810409e-05,0.000441295527540134,0.000349130192720018,"ENSG00000065320/ENSG00000081189/ENSG00000101463/ENSG00000114251/ENSG00000121871/ENSG00000133216/ENSG00000135298/ENSG00000154928/ENSG00000172260/ENSG00000182580/ENSG00000185070/ENSG00000187122/ENSG00000196338",13
"GO:0021675","GO:0021675","nerve development","11/529","88/20772",1.43527652134194e-05,0.000441295527540134,0.000349130192720018,"ENSG00000099250/ENSG00000103449/ENSG00000114315/ENSG00000125820/ENSG00000133216/ENSG00000144476/ENSG00000151617/ENSG00000154928/ENSG00000184058/ENSG00000196562/ENSG00000204103",11
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","16/529","181/20772",1.67815193820258e-05,0.00051225889739522,0.00040527273994154,"ENSG00000065717/ENSG00000101311/ENSG00000104332/ENSG00000104953/ENSG00000104964/ENSG00000111087/ENSG00000114251/ENSG00000122870/ENSG00000147257/ENSG00000148737/ENSG00000151490/ENSG00000162998/ENSG00000164690/ENSG00000180730/ENSG00000197380/ENSG00000269113",16
"GO:0071695","GO:0071695","anatomical structure maturation","20/529","266/20772",1.73774828101264e-05,0.000526661854024044,0.000416667614146564,"ENSG00000091129/ENSG00000092969/ENSG00000101311/ENSG00000114251/ENSG00000114315/ENSG00000115257/ENSG00000124813/ENSG00000125864/ENSG00000129514/ENSG00000131094/ENSG00000135298/ENSG00000138083/ENSG00000139352/ENSG00000145491/ENSG00000151388/ENSG00000151617/ENSG00000163251/ENSG00000186417/ENSG00000188906/ENSG00000196218",20
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","14/529","143/20772",1.79002098260222e-05,0.000538656668736258,0.000426157291042814,"ENSG00000065717/ENSG00000101311/ENSG00000104332/ENSG00000104953/ENSG00000104964/ENSG00000111087/ENSG00000114251/ENSG00000122870/ENSG00000147257/ENSG00000148737/ENSG00000151490/ENSG00000162998/ENSG00000164690/ENSG00000197380",14
"GO:0021545","GO:0021545","cranial nerve development","9/529","60/20772",1.95997109044003e-05,0.000585644882868806,0.000463331935316031,"ENSG00000099250/ENSG00000103449/ENSG00000114315/ENSG00000125820/ENSG00000133216/ENSG00000144476/ENSG00000154928/ENSG00000184058/ENSG00000204103",9
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway","11/529","91/20772",1.98148518440939e-05,0.000587932981639794,0.000465142160697943,"ENSG00000069667/ENSG00000070193/ENSG00000104332/ENSG00000111087/ENSG00000124813/ENSG00000129514/ENSG00000147257/ENSG00000159307/ENSG00000164161/ENSG00000164690/ENSG00000185920",11
"GO:0014003","GO:0014003","oligodendrocyte development","8/529","47/20772",2.20143576646804e-05,0.000648659163689158,0.00051318557450779,"ENSG00000046653/ENSG00000123560/ENSG00000124920/ENSG00000125820/ENSG00000139352/ENSG00000152784/ENSG00000164690/ENSG00000171368",8
"GO:0051146","GO:0051146","striated muscle cell differentiation","22/529","318/20772",2.44590591387536e-05,0.000715722675349873,0.000566242755669585,"ENSG00000081189/ENSG00000103335/ENSG00000114861/ENSG00000116741/ENSG00000117152/ENSG00000124006/ENSG00000125378/ENSG00000128872/ENSG00000132429/ENSG00000134853/ENSG00000135298/ENSG00000141052/ENSG00000148814/ENSG00000148848/ENSG00000157227/ENSG00000164690/ENSG00000164976/ENSG00000169245/ENSG00000171476/ENSG00000183023/ENSG00000184058/ENSG00000196218",22
"GO:0061307","GO:0061307","cardiac neural crest cell differentiation involved in heart development","5/529","15/20772",2.55487061363107e-05,0.000737436463512696,0.000583421581587503,"ENSG00000114315/ENSG00000122691/ENSG00000125378/ENSG00000151617/ENSG00000164093",5
"GO:0061308","GO:0061308","cardiac neural crest cell development involved in heart development","5/529","15/20772",2.55487061363107e-05,0.000737436463512696,0.000583421581587503,"ENSG00000114315/ENSG00000122691/ENSG00000125378/ENSG00000151617/ENSG00000164093",5
"GO:0048286","GO:0048286","lung alveolus development","8/529","48/20772",2.58340943634036e-05,0.000740635556648118,0.000585952538583884,"ENSG00000070193/ENSG00000125378/ENSG00000129514/ENSG00000136352/ENSG00000137868/ENSG00000141052/ENSG00000162878/ENSG00000171476",8
"GO:0050767","GO:0050767","regulation of neurogenesis","26/529","416/20772",2.6966936152559e-05,0.00076792422882757,0.000607541924341298,"ENSG00000039068/ENSG00000065320/ENSG00000071794/ENSG00000089820/ENSG00000092421/ENSG00000099250/ENSG00000106689/ENSG00000112902/ENSG00000114251/ENSG00000114315/ENSG00000124006/ENSG00000125820/ENSG00000132386/ENSG00000133216/ENSG00000136603/ENSG00000139352/ENSG00000145147/ENSG00000148704/ENSG00000157404/ENSG00000164690/ENSG00000170381/ENSG00000171517/ENSG00000171540/ENSG00000176165/ENSG00000187122/ENSG00000189431",26
"GO:0021871","GO:0021871","forebrain regionalization","6/529","25/20772",3.10927969883166e-05,0.000879511584142849,0.000695824067338538,"ENSG00000106689/ENSG00000107831/ENSG00000125378/ENSG00000136352/ENSG00000138083/ENSG00000164690",6
"GO:0021700","GO:0021700","developmental maturation","23/529","347/20772",3.15726819015661e-05,0.000887171452373145,0.000701884158829517,"ENSG00000091129/ENSG00000092969/ENSG00000101311/ENSG00000114251/ENSG00000114315/ENSG00000115257/ENSG00000124813/ENSG00000125864/ENSG00000129514/ENSG00000131094/ENSG00000132692/ENSG00000135298/ENSG00000138083/ENSG00000139352/ENSG00000145491/ENSG00000147642/ENSG00000151388/ENSG00000151617/ENSG00000162599/ENSG00000163251/ENSG00000186417/ENSG00000188906/ENSG00000196218",23
"GO:0009798","GO:0009798","axis specification","11/529","96/20772",3.29355703936176e-05,0.000919379113027102,0.000727365193803647,"ENSG00000070193/ENSG00000104332/ENSG00000114251/ENSG00000125378/ENSG00000125798/ENSG00000138083/ENSG00000147257/ENSG00000163251/ENSG00000164093/ENSG00000164690/ENSG00000185920",11
"GO:0021537","GO:0021537","telencephalon development","21/529","302/20772",3.45671143091704e-05,0.00095861611773732,0.00075840748215992,"ENSG00000039139/ENSG00000103449/ENSG00000106689/ENSG00000107831/ENSG00000114251/ENSG00000114315/ENSG00000114861/ENSG00000122641/ENSG00000125378/ENSG00000132692/ENSG00000133216/ENSG00000136352/ENSG00000138083/ENSG00000139352/ENSG00000145147/ENSG00000164690/ENSG00000176165/ENSG00000182580/ENSG00000183023/ENSG00000183873/ENSG00000188906",21
"GO:0031128","GO:0031128","developmental induction","7/529","37/20772",3.54182436123543e-05,0.000975841608098826,0.00077203539904168,"ENSG00000070193/ENSG00000103449/ENSG00000107831/ENSG00000114251/ENSG00000125378/ENSG00000136352/ENSG00000163251",7
"GO:0061101","GO:0061101","neuroendocrine cell differentiation","5/529","16/20772",3.63849278349492e-05,0.000996008056797996,0.000787990050021412,"ENSG00000107831/ENSG00000114315/ENSG00000125820/ENSG00000139352/ENSG00000171540",5
"GO:0048736","GO:0048736","appendage development","16/529","193/20772",3.70201666450015e-05,0.00100048768837415,0.000791534102788534,"ENSG00000070193/ENSG00000092969/ENSG00000103449/ENSG00000107831/ENSG00000114251/ENSG00000122691/ENSG00000124766/ENSG00000124813/ENSG00000125378/ENSG00000134438/ENSG00000147257/ENSG00000150893/ENSG00000162878/ENSG00000164093/ENSG00000164690/ENSG00000185920",16
"GO:0060173","GO:0060173","limb development","16/529","193/20772",3.70201666450015e-05,0.00100048768837415,0.000791534102788534,"ENSG00000070193/ENSG00000092969/ENSG00000103449/ENSG00000107831/ENSG00000114251/ENSG00000122691/ENSG00000124766/ENSG00000124813/ENSG00000125378/ENSG00000134438/ENSG00000147257/ENSG00000150893/ENSG00000162878/ENSG00000164093/ENSG00000164690/ENSG00000185920",16
"GO:0030318","GO:0030318","melanocyte differentiation","6/529","26/20772",3.95552817695345e-05,0.00105555383992538,0.000835099593267432,"ENSG00000081189/ENSG00000104044/ENSG00000124205/ENSG00000157404/ENSG00000167332/ENSG00000187098",6
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","6/529","26/20772",3.95552817695345e-05,0.00105555383992538,0.000835099593267432,"ENSG00000070193/ENSG00000104332/ENSG00000114251/ENSG00000125378/ENSG00000129514/ENSG00000164690",6
"GO:0120316","GO:0120316","sperm flagellum assembly","7/529","38/20772",4.24705609592123e-05,0.00112626618843711,0.000891043545387685,"ENSG00000077327/ENSG00000120051/ENSG00000152582/ENSG00000181378/ENSG00000188596/ENSG00000197748/ENSG00000206530",7
"GO:0021915","GO:0021915","neural tube development","15/529","175/20772",4.38481980520424e-05,0.00115557704555786,0.000914232779260957,"ENSG00000090539/ENSG00000092969/ENSG00000104332/ENSG00000106689/ENSG00000107831/ENSG00000114251/ENSG00000114315/ENSG00000122691/ENSG00000124766/ENSG00000125378/ENSG00000129514/ENSG00000164690/ENSG00000168505/ENSG00000180340/ENSG00000185920",15
"GO:0051153","GO:0051153","regulation of striated muscle cell differentiation","11/529","100/20772",4.82752051933374e-05,0.0012609620197148,0.000997607919141244,"ENSG00000081189/ENSG00000103335/ENSG00000114861/ENSG00000116741/ENSG00000117152/ENSG00000125378/ENSG00000141052/ENSG00000157227/ENSG00000164690/ENSG00000171476/ENSG00000184058",11
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation","10/529","83/20772",4.84413879833871e-05,0.0012609620197148,0.000997607919141244,"ENSG00000081189/ENSG00000103335/ENSG00000116962/ENSG00000125378/ENSG00000141052/ENSG00000157227/ENSG00000157404/ENSG00000164690/ENSG00000171476/ENSG00000184058",10
"GO:0035107","GO:0035107","appendage morphogenesis","14/529","157/20772",5.08374757355272e-05,0.00130729339118692,0.00103426290348068,"ENSG00000070193/ENSG00000092969/ENSG00000103449/ENSG00000107831/ENSG00000114251/ENSG00000122691/ENSG00000124766/ENSG00000124813/ENSG00000125378/ENSG00000147257/ENSG00000150893/ENSG00000162878/ENSG00000164690/ENSG00000185920",14
