"","Dim.1","Dim.2","Dim.3",""
"ENSG00000100836","0.204738408627062","0.0644372421525552","-0.0539587341575391","PABPN1"
"ENSG00000273618","-0.170684579622596","-0.0468542928499071","-0.00248142159181346",NA
"ENSG00000108947","0.018059973853963","-0.22436385937055","0.0618633833594482","EFNB3"
"ENSG00000143554","0.00110121136039651","-0.044327361143905","-0.0560497478047153","SLC27A3"
"ENSG00000263465","-0.232392933780351","-0.0518731818713029","0.099271703017975","SRSF8"
"ENSG00000131236","-0.251431718933174","-0.0640066841652052","0.0194152995754326","CAP1"
"ENSG00000095951","-0.214068697396806","0.0565203628999473","-0.05175388455138","HIVEP1"
"ENSG00000073050","0.228368156732697","0.0775453297635236","0.101728393432065","XRCC1"
"ENSG00000199824","0.064631634421876","0.128103735862377","-0.0597287022451226","RNU6-199P"
"ENSG00000183378","-0.0370398958294523","0.14442703554004","0.103168851950009","OVCH2"
"ENSG00000235436","0.191329609321141","0.0819193608238146","-0.00227566749018995",NA
"ENSG00000280310","0.0198241494159125","0.155971988251477","0.0119704746334561",NA
"ENSG00000073536","0.0904713754031768","0.181354585939844","0.0528087207591419","NLE1"
"ENSG00000147475","0.236095821396888","0.0310457936499277","0.0982758327393261","ERLIN2"
"ENSG00000231149","0.0584603839585631","-0.0104252988053173","0.0791418980717086",NA
"ENSG00000266990","-0.123091386087974","-0.104298352969608","-0.0814880487630015",NA
"ENSG00000197149","0.0219815217869206","-0.0372212541692193","-0.00753574136226427","RPS2P40"
"ENSG00000136114","0.0173058973228202","-0.0668617892443147","0.0395377356685946","THSD1"
"ENSG00000054967","-0.137619185929476","0.092991790121505","-0.112570022003516","RELT"
"ENSG00000129749","0.0723285748309448","0.137643510292648","0.0482379601676578","CHRNA10"
"ENSG00000260969","0.153023189045493","0.0499432071780222","0.0359523181795326","WWOX-AS1"
"ENSG00000234709","0.0404692541056253","0.077366829641673","-0.0236404676071586",NA
"ENSG00000250073","0.0417814295599461","0.0609794856492685","0.0242213130176915","ESAM-AS1"
"ENSG00000280649","0.0148685926835261","-0.167376035823889","-0.0142900730561504",NA
"ENSG00000069329","-0.0349007933719567","-0.228321007621425","0.117454180656249","VPS35"
"ENSG00000286627","-0.139267098948531","-0.0766149823346877","0.125917604052971",NA
"ENSG00000153936","-0.0878165839701884","-0.214491865862576","0.116841818840017","HS2ST1"
"ENSG00000150281","-0.012946954432772","-0.0749849826783561","0.0906819670486937","CTF1"
"ENSG00000271862","-0.0191713173534318","-0.120431594718283","-0.0642077676704357",NA
"ENSG00000273300","0.043839710457227","0.136446139474962","0.023891076165358",NA
"ENSG00000104147","-0.0525719460344132","0.158026943224701","0.0208330269275564","OIP5"
"ENSG00000183762","-0.051925266458522","-0.194439188732853","0.119867673433623","KREMEN1"
"ENSG00000174749","0.146416323805926","0.119005764003927","0.0903186760915409","FAM241A"
"ENSG00000161048","0.10528111457144","0.164144594672655","0.0463328387487723","NAPEPLD"
"ENSG00000273424","-0.0452208964516343","-0.0607485891088303","-0.125108247411352",NA
"ENSG00000197448","0.202515611045472","0.0328622517283551","0.0961328662440437","GSTK1"
"ENSG00000175536","0.114691668844034","0.0573702401778904","0.114993964382314","LIPT2"
"ENSG00000254604","0.0689226279114354","0.0647231206282129","0.113176333603035",NA
"ENSG00000128253","0.17800896682154","0.115217125401494","0.0224821549164238","RFPL2"
"ENSG00000265778","-0.0142395037650369","0.138179739967381","-0.0678947332817866","ZNF516-AS1"
"ENSG00000077935","0.134755933994801","0.102305646809165","0.0302052467833285","SMC1B"
"ENSG00000179397","0.124604775943158","0.0640209886788971","0.0215279376398521","CATSPERE"
"ENSG00000259924","0.0862285916355763","0.0925797937561518","-0.0151642267528756",NA
"ENSG00000134873","0.115942392196213","0.154656427538405","-0.0654629473916525","CLDN10"
"ENSG00000171103","0.0409816160313647","0.0882022270920631","0.0302426176730903","TRMT61B"
"ENSG00000081059","0.0923283782834733","0.0355313750075363","0.190498583572241","TCF7"
"ENSG00000245146","0.0699545343162301","0.134235154768169","-0.0762094954548407",NA
"ENSG00000259539","-0.0694852234044659","-0.17652551407105","-0.00573041235194858",NA
"ENSG00000229715","0.0401971874077234","0.0338480192695751","0.120574466128377",NA
"ENSG00000229589","0.126832828271049","-0.0710375522063214","-0.0106536615592592","ACVR2B-AS1"
"ENSG00000169752","0.00658202350153454","0.0983415407821071","-0.171904189635856","NRG4"
"ENSG00000183283","-0.0895000342490333","-0.144696165106638","-0.178136704528645","DAZAP2"
"ENSG00000247627","-0.148511012575569","-0.122639201594024","0.0190358355278613","MTND4P12"
"ENSG00000164674","0.1107617409005","-0.0261925566416844","0.0783597638571235","SYTL3"
"ENSG00000185340","-0.0890607389894947","-0.154687071776363","-0.125634805910843","GAS2L1"
"ENSG00000197776","0.232397956977231","-0.0687527879809211","0.00860666198714178","KLHDC1"
"ENSG00000135446","-0.0238135832930408","0.0727437414045729","-0.000636578065238833","CDK4"
"ENSG00000107864","0.246553252407079","-0.0452003533702128","-0.0133240183127634","CPEB3"
"ENSG00000103485","0.0310322799257511","-0.0468118421743906","-0.245349751175126","QPRT"
"ENSG00000176248","0.0555101122803741","-0.107028106484316","-0.0877060060456709","ANAPC2"
"ENSG00000131408","-0.202391538004321","-0.0284467784566608","-0.0276291407143479","NR1H2"
"ENSG00000139116","-0.183420308664506","-0.174130553402222","-0.00447847606227323","KIF21A"
"ENSG00000121879","-0.216382555605091","-0.0743496154483673","-0.0698456448059974","PIK3CA"
"ENSG00000206976","0.0791870527807219","0.0950633317807993","-0.0302321183163763",NA
"ENSG00000272853","0.0948531095444606","0.103507758562551","0.0263338813985365",NA
"ENSG00000188846","-0.0327748516468786","0.113737713008329","-0.239140745728741","RPL14"
"ENSG00000238198","0.0467930246297528","0.0350819924096867","-0.0171664810775832","LRIG2-DT"
"ENSG00000185112","-0.174652121411796","-0.0886229489224421","0.0906529496977364","FAM43A"
"ENSG00000271851","0.155330569077618","0.016973235232184","0.132500461081467",NA
"ENSG00000272354","0.0645982327856005","-0.0444635924190977","-0.00604280989939877",NA
"ENSG00000273176","-0.0798306346082539","-0.0524159851580169","-0.150769711821959",NA
"ENSG00000228794","0.190537746879796","0.0449752771848973","0.0585567130660207","LINC01128"
"ENSG00000131002","-0.0190890794413214","0.196328674802539","-0.158529502835485",NA
"ENSG00000153904","-0.0249184082883356","-0.237320726186538","0.0323122555722378","DDAH1"
"ENSG00000261997","0.0294198156726036","0.0882747055660192","-0.117893153036441",NA
"ENSG00000272096","-0.0226302567493774","-0.135341282527057","0.160277001354608","RN7SL715P"
"ENSG00000285545","-0.0329044335602054","0.16664349737757","-0.0194328953501332",NA
"ENSG00000228729","-0.0700284414539971","0.0628818731130909","0.0295375513935928","LOC100418874"
"ENSG00000119801","-0.181386592082318","-0.0849893695332667","-0.124989454932913","YPEL5"
"ENSG00000166199","0.174863179616424","0.127525625909021","0.0982129458245279","ALKBH3"
"ENSG00000265313","0.124465734585557","0.035454502656182","-0.0669516227563709",NA
"ENSG00000287983","-0.0443886884219785","0.0976312565830512","0.102843517906592",NA
"ENSG00000013563","-0.0124468856771088","0.114900257664026","0.0168342688488593","DNASE1L1"
"ENSG00000259146","0.00895001720041559","0.0740007588874212","0.0405214761183042",NA
"ENSG00000228696","0.0411260785420635","0.0251181069197802","0.0354219389616561","ARL17A"
"ENSG00000137073","0.149979755719948","0.187751295388422","-0.0144921846347329","UBAP2"
"ENSG00000093167","-0.210436450229322","0.114146492506801","0.0547754490908309","LRRFIP2"
"ENSG00000174444","-0.0275651234424597","0.0515679128143266","-0.261919366359135","RPL4"
"ENSG00000015285","0.0772175215858587","0.106098109199737","-0.0326050140770273","WAS"
"ENSG00000179038","-0.0381815616707157","0.0513868902045862","-0.0617564354811057",NA
"ENSG00000230894","0.047102334343308","0.0878036638363044","-0.0427140983938585","LOC107987014"
"ENSG00000278949","-0.0133747881419034","-0.217697274666637","0.0334697644180879",NA
"ENSG00000231760","0.0825841563439833","0.00844462901737082","-0.0136304291612658",NA
"ENSG00000002746","0.0529952049149823","0.127571271217312","0.0492476982621938","HECW1"
"ENSG00000264350","-0.17914238433273","0.0589358690600534","0.0150290577811779",NA
"ENSG00000186462","-0.0510461668849224","-0.184131661719545","0.120221981854571","NAP1L2"
"ENSG00000105219","0.0437881668814928","0.0954628432092714","-0.0241004840665802","CCNP"
"ENSG00000125970","-0.0800888114963916","-0.18487450959672","0.112465082621245","RALY"
"ENSG00000079739","0.112974624310857","0.0937444856928435","0.11252601067307","PGM1"
"ENSG00000276653","0.018836907390035","-0.0304393314605175","0.12784850628016","RN7SL856P"
"ENSG00000232486","0.0107950969161398","0.117141872725237","-0.0172565468451412",NA
"ENSG00000237827","0.122935998148231","0.0771771710879648","-0.0244839923334365","RPS15AP29"
"ENSG00000233064","0.0813236227161191","0.168843833896114","-0.0154891424712715",NA
"ENSG00000185837","0.0318931614638277","0.0221194327204881","-0.12251501628425","HDHD5-AS1"
"ENSG00000070214","0.0539961352089664","-0.237777758028859","0.0259871000888682","SLC44A1"
"ENSG00000214253","-0.123068485986521","-0.187345087364016","0.0747629458747761","FIS1"
"ENSG00000139970","0.0906249738698654","-0.0232014388255994","0.198787643701609","RTN1"
"ENSG00000153237","0.0509398661280736","0.135210314394579","0.164789988393691","CCDC148"
"ENSG00000053501","0.0968367745568","0.199280201007041","-0.00598177236324575","USE1"
"ENSG00000174236","-0.0591635354246553","0.099527012001175","0.0734819203304821","REP15"
"ENSG00000279344","0.0807635747930912","0.133579298021122","-0.0538298520336537",NA
"ENSG00000268129","0.0863964291372495","0.155775655903745","0.0757414687285183","LOC100289361"
"ENSG00000227492","-0.0408845383595498","-0.0444467948006476","-0.029383641721197",NA
"ENSG00000237903","0.0441785372807047","-0.035283509573019","0.0612512809823488",NA
"ENSG00000226853","0.0108566646437514","0.00295902532567627","-0.141308178232868",NA
"ENSG00000276449","0.208414263787595","0.144063113273972","-0.00969246063245723",NA
"ENSG00000231234","0.0775880158150124","0.0734378725616041","-0.0622681097497533",NA
"ENSG00000153815","-0.222268321193157","0.0778512922551107","-0.0977896915354452","CMIP"
"ENSG00000280067","-0.151165580095146","-0.105259427624104","-0.0390324254630714",NA
"ENSG00000203908","0.00671846315308216","0.0377261004581372","-0.135987308714541","KHDC3L"
"ENSG00000104998","-0.209446419583623","-0.0698863101891477","-0.0352103688143013","IL27RA"
"ENSG00000111674","-0.220348045335468","-0.0270652355891819","-0.129268731714749","ENO2"
"ENSG00000080839","0.15301552146111","0.0765052026789119","0.133748303309274","RBL1"
"ENSG00000147118","0.114507436297361","0.127790095403356","-0.0565932947985894","ZNF182"
"ENSG00000101191","0.228823181225727","0.0854183997856201","-0.0216350306601212","DIDO1"
"ENSG00000226564","0.181565612906882","-0.0664341968374733","0.0067181756296347",NA
"ENSG00000267980","0.0818196288733254","-0.0536999620664312","-0.0270805662756378",NA
"ENSG00000003056","-0.127768317501355","0.0673075430023482","-0.00751358828649245","M6PR"
"ENSG00000197548","0.114414126068176","0.176723740168433","0.0828966423811044","ATG7"
"ENSG00000123836","0.0163890714744343","0.20220829318766","-0.0492596445628148","PFKFB2"
"ENSG00000178301","0.102643406471699","0.0620259973855624","0.0452722885682277","AQP11"
"ENSG00000185379","0.156271778316915","0.0344046212716167","0.155689394252873","RAD51D"
"ENSG00000214063","0.0522966266721896","-0.200586316986381","0.117674680150434","TSPAN4"
"ENSG00000102802","0.000774967828986464","0.149442641682057","0.00286954879054346","MEDAG"
"ENSG00000214189","0.0736929564522796","-0.0434130095826978","0.1173115789649",NA
"ENSG00000220506","0.000851885328223743","0.125613286199064","-0.0100965691719046",NA
"ENSG00000269489","0.11084990778853","0.112661868778006","0.0718463118670784",NA
"ENSG00000070269","0.138669205768095","0.162235236955846","0.135334041825846","TMEM260"
"ENSG00000131116","0.136832938786445","0.108113963973104","0.0435384859063073","ZNF428"
"ENSG00000079257","0.207574075157697","-0.0155534340243653","0.0602864250886858","LXN"
"ENSG00000279801","0.0414477977126866","0.110548335758296","0.00506245419463322","LOC112268198"
"ENSG00000162545","0.106303381049245","-0.232199135373205","-0.047197896745152","CAMK2N1"
"ENSG00000142188","-0.127257355729175","-0.0648808699384281","-0.0410396705318409","TMEM50B"
"ENSG00000143947","-0.14525137476276","0.0948692700528629","-0.188213989162218","RPS27A"
"ENSG00000151224","0.0555621027452784","0.133597519774747","0.0534744353008951","MAT1A"
"ENSG00000237126","0.0455152417126724","-0.0103414953566381","-0.076973783922133",NA
"ENSG00000272356","0.0906770481067445","-0.0947768412272975","-0.055185304063974",NA
"ENSG00000075035","0.084633218886689","0.134128567695309","0.110433984743396","WSCD2"
"ENSG00000272817","0.0229018400364447","0.040051549325503","-0.0566532336331662",NA
"ENSG00000066651","-0.10787599932955","0.204447837967471","-0.068635779286253","TRMT11"
"ENSG00000087299","-0.0415391362213848","-0.0122512354361088","-0.180752389415387","L2HGDH"
"ENSG00000287855","0.0874775207594665","-0.0625841937880581","-0.0211606764515016",NA
"ENSG00000163512","0.0339648862060104","0.22358611741713","0.0862789976895833","AZI2"
"ENSG00000105053","0.11569617302301","-0.0399251384136032","0.203081974956184","VRK3"
"ENSG00000176933","-0.172681822714342","0.0208143193871012","-0.0773366550900923",NA
"ENSG00000198003","0.0556974778721799","-0.0363999729571941","0.00377906713938992","ODAD3"
"ENSG00000267504","-0.0346947149440501","0.0412616330662972","-0.0526482338222863",NA
"ENSG00000231119","0.0988353568925183","0.0125739795499674","-0.0603710650259891","LOC101927377"
"ENSG00000227268","0.115865704712433","0.0699162175550065","0.00698709118096599","KLLN"
"ENSG00000267681","0.100581756957777","0.110923830176447","0.0905027398799797",NA
"ENSG00000054267","0.0575399149428902","0.227108766990374","-0.0863535897056538","ARID4B"
"ENSG00000109956","-0.107628769640355","0.196656600322885","-0.0354638898533696","B3GAT1"
"ENSG00000134243","-0.0779547221802095","-0.135573778115938","0.182549830832938","SORT1"
"ENSG00000109680","0.032318727763436","-0.118145921162417","0.157750199088437","TBC1D19"
"ENSG00000072274","-0.142159445929424","-0.194368393137418","-0.0319390962209841","TFRC"
"ENSG00000226360","-0.0273749394397853","0.142028288139006","-0.199946610524246","RPL10AP6"
"ENSG00000234283","0.0396898943571744","0.170206338421372","-0.0226284100640236",NA
"ENSG00000160957","0.025768511075721","0.109922040809256","0.182172315992069","RECQL4"
"ENSG00000266338","-0.0103675377830063","0.0102837470986988","-0.0534511036039395","NBPF15"
"ENSG00000261101","-0.071978714202753","0.0977203460802085","0.0844111647571504",NA
"ENSG00000197128","0.00585952339548262","-0.125508721894635","0.160409738346766","ZNF772"
"ENSG00000255931","0.0629795793128289","-0.0479230245989588","-0.21632380370155","LOC105369329"
"ENSG00000188037","0.0800719263253992","0.103016886055159","-0.0101153548675087","CLCN1"
"ENSG00000263657","-0.0183757739391496","0.0390115459109005","-0.0612989923426635",NA
"ENSG00000133121","0.0926300164451697","0.0704158773836151","-0.0938444915007761","STARD13"
"ENSG00000164185","0.118829456493365","-0.00247492306356401","0.0308093519611562","ZNF474"
"ENSG00000007174","0.0799639264429117","-0.0312207326711021","0.116483901622627","DNAH9"
"ENSG00000152484","0.0257114608868641","-0.22123298532011","-0.0129109507065556","USP12"
"ENSG00000224282","0.187908426996721","-0.0620419067284962","0.0451620838130071","RPL9P17"
"ENSG00000235672","0.077454437856751","0.0838479508598238","0.0726339092606572",NA
"ENSG00000165819","0.043591226520888","0.155648673948927","-0.100405918766944","METTL3"
"ENSG00000164114","0.24510034645424","-0.0273534615986213","-0.0576498537353247","MAP9"
"ENSG00000171202","-0.0778244109997734","0.167055067424372","0.103422635325915","TMEM126A"
"ENSG00000213315","-0.071186871226557","0.0409657863353993","-0.11577753425849","RPS18P2"
"ENSG00000259291","-0.0427712293703512","-0.130291040842384","-0.205697230237155","ZNF710-AS1"
"ENSG00000188092","0.0606157609265178","0.18222359314448","-0.00594573240993239","GPR89B"
"ENSG00000159618","-0.0414377451814999","-0.000985157139921785","-0.110430164804853","ADGRG5"
"ENSG00000107020","0.103764894723884","0.227927873299012","0.0193145071981295","PLGRKT"
"ENSG00000183570","0.152322866156622","0.031383922358791","0.00212083777458174","PCBP3"
"ENSG00000233783","-0.0125782006207584","-0.0132155441931872","0.123089939058371",NA
"ENSG00000128394","0.0949905469470597","-0.122687526770258","-0.118683187947584","APOBEC3F"
"ENSG00000239910","0.0788748034634694","0.115999605783965","0.0582147375208511","RN7SL530P"
"ENSG00000254607","-0.00413184936481604","0.0873522993567876","0.0505096501904355","LOC101929427"
"ENSG00000184402","0.113769296582044","0.116050511989264","-0.173949642728169","SS18L1"
"ENSG00000100095","0.0122100309231598","-0.0219120597378457","0.154707499956613","SEZ6L"
"ENSG00000161654","-0.0962386905148639","-0.00155971888832619","-0.063901717565427","LSM12"
"ENSG00000184743","0.168794051308261","-0.178593120034373","0.000617188404005489","ATL3"
"ENSG00000286288","-0.024783079792031","0.108094271074779","-0.0210501518748136",NA
"ENSG00000231345","-0.00810906873773458","-0.0176623289995501","-0.0774371554308231",NA
"ENSG00000163362","0.0246271648250144","-0.0243805420063672","0.140873419270473","INAVA"
"ENSG00000259429","0.0222519674746452","0.115116469609525","-0.0897198122862255",NA
"ENSG00000272994","0.173251642718531","0.18205594067661","0.00883347587056485",NA
"ENSG00000162148","0.0987602377704566","0.0513048733454093","-0.130841527056196","PPP1R32"
"ENSG00000253506","0.0674538839228551","0.108851425253382","-0.0471769612084701","NACA2"
"ENSG00000146410","-0.165154164382371","-0.0615893417204156","0.154827248736636","MTFR2"
"ENSG00000227331","-0.0384889163423596","0.0965052195073568","0.069674504237203","RPL7AP22"
"ENSG00000261773","0.117256839305875","-0.0490889611940304","0.0835998997313578",NA
"ENSG00000181163","-0.00799508261337571","0.245114428440928","-0.0938936689812926","NPM1"
"ENSG00000137076","-0.161376732317897","-0.154200155876647","0.0481375891493278","TLN1"
"ENSG00000125821","0.235854543115179","-0.0344238285953344","0.0725470084988995","DTD1"
"ENSG00000131944","0.148604149152458","0.129654471242121","0.0879495928841258","FAAP24"
"ENSG00000107518","-0.168897056854315","0.01297192503951","0.138620649847097","ATRNL1"
"ENSG00000102312","0.00616714144466464","0.106158201114335","-0.0631718612144333","PORCN"
"ENSG00000278383","0.0584956523160506","0.119883624584589","0.0593403313760031",NA
"ENSG00000130479","-0.163072589063864","-0.104918398529234","0.0319094374548312","MAP1S"
"ENSG00000115355","0.20761081869675","0.110148809909602","0.0886241662230897","CCDC88A"
"ENSG00000235313","0.00109833436070418","0.0202495755956577","-0.0398000989398332",NA
"ENSG00000213465","-0.183655560209352","-0.145869961073071","-0.0290640165668759","ARL2"
"ENSG00000133131","-0.16422684971013","0.0969220365891697","0.0863228922439619","MORC4"
"ENSG00000124743","0.200858710431594","0.099060869457797","-0.0624363440228379","KLHL31"
"ENSG00000151025","0.0137778147697632","0.0529754110427399","-0.0649285933346781","GPR158"
"ENSG00000259519","0.1783272666002","0.144644401224114","0.0202265538116195",NA
"ENSG00000257818","0.0408736017087632","0.159359326800258","-0.0640366992217234",NA
"ENSG00000285407","0.128811392451071","-0.0110591741459803","0.0343304199423084",NA
"ENSG00000280183","0.0166971738696405","0.0883148017786124","0.0435269767377803",NA
"ENSG00000204065","-0.215206921246376","-0.0684239886632531","0.0667172613015279","TCEAL5"
"ENSG00000146776","0.131354509680547","-0.0876813785216982","0.132949410680999","ATXN7L1"
"ENSG00000225300","-0.0477157602755161","-0.0168642408953029","0.00095982320074832",NA
"ENSG00000100483","-0.0339854391241763","0.141708735621502","-0.124364502677355","VCPKMT"
"ENSG00000180185","0.18827719067386","-0.0431537654676126","0.101830952580853","FAHD1"
"ENSG00000234028","0.129040679501684","0.0731566430364551","-0.0299815169199816","EIF2AK3-DT"
"ENSG00000269886","0.151339159431888","0.0863072871506207","-0.00939137584552173",NA
"ENSG00000275389","0.111946768612909","-0.111723109071552","0.0233516818152843",NA
"ENSG00000229236","0.0866488473477447","-0.12776372794186","0.0556790743514896","TTTY10"
"ENSG00000223393","0.0852687540999743","0.0608083946096869","0.0135104405063217",NA
"ENSG00000114784","-0.189781270831989","0.11560774448966","-0.131818804889384","EIF1B"
"ENSG00000130822","0.0296100256950532","-0.0343569966892482","-0.123017160067043","PNCK"
"ENSG00000218510","0.0896523326404638","0.0245828471174001","0.0487138423857649","LINC00339"
"ENSG00000155754","0.0779356459199583","0.0762446941029058","0.0686729101070504","C2CD6"
"ENSG00000243024","0.10669455417333","0.037422122832197","-0.000972956532500943",NA
"ENSG00000275700","-0.014388354797798","0.0484569907409194","0.0595531035016587","AATF"
"ENSG00000251615","0.139246212729091","-0.144228846564912","0.0755613702329287",NA
"ENSG00000067646","0.162927115735283","0.0247187415076659","0.157576117897914","ZFY"
"ENSG00000256546","0.0294219310517778","0.102352487571973","-0.0291876460206903","LINC02985"
"ENSG00000147872","0.0511701845484463","0.224102984744241","-0.0200106559818177","PLIN2"
"ENSG00000111816","0.121452542640476","0.0592676444344852","0.00351985164825538","FRK"
"ENSG00000145817","-0.191246282471333","0.0331800269817117","-0.150681181189315","YIPF5"
"ENSG00000204677","0.0339240642719193","0.172504016613712","-0.00202900587847165","FAM153CP"
"ENSG00000147677","0.00316593995512528","0.144818437962958","-0.216774079921704","EIF3H"
"ENSG00000151929","-0.239090627976714","0.0122676542326162","-0.0854576417990034","BAG3"
"ENSG00000286110","-0.044460437922614","0.0255342322382792","0.10607283443512",NA
"ENSG00000239351","-0.00368873410212087","0.180836583497669","-0.0382360843718106",NA
"ENSG00000157259","-0.0565079995089864","0.222803408551482","-0.100126125809452","GATAD1"
"ENSG00000178057","-0.147853561685114","-0.18555721569346","0.0511595040381147","NDUFAF3"
"ENSG00000270137","0.140916362038264","0.0985143899567218","0.0622312574436664",NA
"ENSG00000111203","0.142710640756614","0.0201276617371695","0.0734167179766852","ITFG2"
"ENSG00000163703","0.0336324358896465","0.117867095053407","0.0156939644327848","CRELD1"
"ENSG00000103647","0.185686774098069","-0.14527634365055","-0.0235453337661815","CORO2B"
"ENSG00000273240","0.098476671981316","0.0545261017800705","0.0440535859018463",NA
"ENSG00000123810","0.0397135140560033","-0.184301897240976","0.000268767904609777","B9D2"
"ENSG00000116815","-0.144988948202945","0.141082940864889","-0.0667361208999844","CD58"
"ENSG00000183684","-0.151028300311113","-0.0932559037175211","0.149476092154108","ALYREF"
"ENSG00000260296","0.166135580363738","-0.00958056510450821","-0.130747633822722",NA
"ENSG00000267221","0.216862560098673","0.0492249346272146","-0.000243384356010303","C17orf113"
"ENSG00000102755","-0.0627989004587337","0.115051507871145","-0.0528034007776225","FLT1"
"ENSG00000183337","0.124182083355907","-0.164514076469959","-0.0385520899364268","BCOR"
"ENSG00000285730","-0.0917048688404612","-0.194384473733385","0.0780092067844174",NA
"ENSG00000168807","-0.171787360058663","-0.0674317138295028","-0.163945424577071","SNTB2"
"ENSG00000165617","-0.207578553809667","0.124775793664457","0.0413950937291269","DACT1"
"ENSG00000124508","0.159451051432098","0.136332575531921","-0.00494053524552402","BTN2A2"
"ENSG00000196531","-0.00898164331251553","0.150789645536121","-0.214324420111501","NACA"
"ENSG00000013441","-0.11886839840385","-0.0700582130274305","-0.179625913479314","CLK1"
"ENSG00000269373","0.0711203224290438","0.1417940366237","0.035561451133703",NA
"ENSG00000112210","-0.00612487968162976","0.0664052911151167","-0.0574805121036764","RAB23"
"ENSG00000143575","-0.15114863037059","0.177925762112819","-0.0115620866365826","HAX1"
"ENSG00000251666","-0.0315179011249393","-0.0388238883197668","-0.0209935644472893",NA
"ENSG00000171766","0.0671600715490709","0.0823334655568922","-0.191818653602212","GATM"
"ENSG00000101236","-0.117305425941723","-0.145353257894569","-0.125250728787772","RNF24"
"ENSG00000111752","0.0955748087672598","0.0735420029307409","-0.052331055969422","PHC1"
"ENSG00000224593","0.0254776069770514","0.157521556962709","0.0357357715971965",NA
"ENSG00000269696","0.180028726163176","0.0550964075428437","0.0391847926142702",NA
"ENSG00000113108","0.138356679232147","0.0476955894349372","0.0378339388811177","APBB3"
"ENSG00000256196","0.11451300195498","0.149650717104849","-0.0359293370245675",NA
"ENSG00000226132","0.0146291745887653","0.0503510329196654","0.0439986278667902","RPS3AP46"
"ENSG00000269313","-0.0107574096330316","0.0504895210094816","-0.00456102738710562","MAGIX"
"ENSG00000010295","0.139676711895201","0.0320108275598486","0.17884104555463","IFFO1"
"ENSG00000280187","0.150961039668242","0.0583830617159345","0.160376832978336",NA
"ENSG00000119048","-0.172526384142005","-0.187382751684313","-0.0173123296776623","UBE2B"
"ENSG00000081721","0.173306783551375","0.123094121668688","0.128615433986854","DUSP12"
"ENSG00000117899","0.193923802313113","-0.0259088606107111","0.143686289578521","MESD"
"ENSG00000072506","0.0285512722348596","0.0229081589294728","0.21329436148882","HSD17B10"
"ENSG00000232434","0.0453928485133058","-0.0416135168490219","-0.0162831243503736","AJM1"
"ENSG00000231738","0.173503500228464","0.0771242507021367","0.00257854669082449","TSPAN19"
"ENSG00000197930","-0.178504812744493","-0.153964644314483","-0.0585244387807949","ERO1A"
"ENSG00000277007","0.0557748225692033","0.101395502627762","-0.052531341017151",NA
"ENSG00000223522","0.0513013773163156","0.0780095653701379","0.00109571053260332","LOC100505716"
"ENSG00000260196","-0.183775812322869","-0.0763883241262926","-0.010780253569517",NA
"ENSG00000228305","0.078823977323059","0.109578370586435","0.0248705477010405",NA
"ENSG00000215068","0.0979487029221988","-0.0746416480706298","0.159491941820841","ANXA2R-AS1"
"ENSG00000279532","-0.0517650749366034","-0.135459429793781","0.0666281834059605",NA
"ENSG00000172000","0.0657474460972634","0.0768407456313749","-0.0529150974636991","ZNF556"
"ENSG00000233008","0.00433946776455953","0.0436951052920377","0.125945748045328","LOC101927560"
"ENSG00000270077","0.160921917301123","0.0706166664312835","0.0795992945921341",NA
"ENSG00000235043","0.0531002439269339","0.103308926041106","0.0202404926276627",NA
"ENSG00000257060","-0.025686685041844","0.10204064391063","-0.0635317195312689",NA
"ENSG00000242028","-0.258466274196969","-0.0172612301674496","0.0128130932001513","HYPK"
"ENSG00000243538","-0.16715340340112","0.054900264064236","-0.0480633346527683",NA
"ENSG00000174672","0.112688855468489","-0.0733615021954735","0.125555849998865","BRSK2"
"ENSG00000171097","-0.112481202435787","0.048637010954368","-0.14784631444166","KYAT1"
"ENSG00000137825","0.13862677991295","-0.00766365581035192","0.0628529793319711","ITPKA"
"ENSG00000230397","-0.0656080648011365","0.0285120730305562","-0.047731899542316","SPTLC1P1"
"ENSG00000166275","0.0292864255953314","-0.243341451732548","0.0474929723978001","BORCS7"
"ENSG00000251573","-0.0297965014348037","0.00708024855509635","0.0162782377392576","LINC02106"
"ENSG00000253716","-0.0701162000455519","0.0772894568211791","-0.10583059954923","MINCR"
"ENSG00000168734","0.222498458064435","-0.0777995230511844","0.0887999961039697","PKIG"
"ENSG00000245694","0.134695874053741","0.0231890420829122","-0.175134247512569","CRNDE"
"ENSG00000227304","0.039034921772076","0.12668077342947","0.013540059600912",NA
"ENSG00000279549","-0.070277562094688","-0.173971340993501","0.0167940065115744",NA
"ENSG00000178947","0.164061657866674","0.025505318729269","-0.0199973009514922","SMIM10L2A"
"ENSG00000183580","-0.0214575874379573","-0.146438904722909","0.156028636528505","FBXL7"
"ENSG00000141560","0.120798803065314","0.00885977505901498","0.168757739115534","FN3KRP"
"ENSG00000156136","-0.151031338772856","-0.173199342269643","-0.0716172950703831","DCK"
"ENSG00000130733","-0.132326990573261","-0.0544291291147765","-0.105435379807621","YIPF2"
"ENSG00000204843","0.121768671021648","-0.00665896670420756","0.153425672334583","DCTN1"
"ENSG00000103037","0.157283601441898","0.180481701957722","0.0320666907252397","SETD6"
"ENSG00000080031","0.0926514043752827","0.0981600653559869","0.103247379422073","PTPRH"
